172.20.0.0,172.20.1.164,172.20.1.165,172.20.1.166,172.20.1.167,172.20.1.168,172.20.1.169,172.20.1.170,172.20.1.171,172.20.1.172,172.20.1.173,172.20.1.210,172.20.1.215,172.20.2.148,172.20.2.149,172.20.2.150,172.20.2.151,172.20.2.152,172.20.2.153,172.20.2.154,172.20.2.155,172.20.2.164,172.20.2.212,172.20.2.217,172.20.2.218,172.20.2.226,172.20.1.211,172.20.2.165,172.20.2.228
5,18,8,7,32,12,20,51,42,333,56,67,10,33,22,42,39,110,48,138,49,0,1,21,8,95,3,281,0
15,16,25,15,40,12,14,48,45,381,80,82,6,22,27,67,49,97,85,179,59,0,0,18,4,89,17,329,2
6,20,71,11,29,6,14,45,41,338,65,77,7,31,52,49,43,115,48,157,57,0,2,22,6,109,4,290,0
9,18,27,9,24,11,20,29,43,277,54,93,9,29,10,42,36,79,53,116,43,0,1,18,0,90,6,209,0
7,28,14,16,32,8,13,40,41,292,73,78,15,20,10,48,35,78,68,135,54,0,2,22,13,112,5,250,2
14,17,27,16,39,10,23,39,43,275,77,90,12,32,49,47,28,67,64,141,45,0,1,17,4,105,10,208,0
12,13,29,10,30,16,16,46,28,323,81,62,13,25,8,43,39,97,65,133,55,0,2,34,0,99,11,251,2
8,14,46,13,40,16,25,56,50,336,72,89,15,22,31,51,52,113,91,171,58,0,1,18,10,132,4,308,0
20,11,28,11,31,9,22,40,42,335,58,67,10,26,21,50,33,94,59,141,51,0,0,18,14,91,19,277,2
22,20,19,9,23,15,17,42,47,335,47,95,14,38,29,48,37,92,38,153,44,0,1,20,10,108,31,257,0
21,19,14,11,30,9,4,34,39,308,63,61,6,32,7,44,38,109,65,117,53,0,1,17,8,78,18,242,2
7,8,3,15,29,9,27,43,39,305,60,78,9,27,32,38,35,95,36,132,42,0,2,25,10,81,4,233,0
12,18,14,14,38,9,13,35,27,310,74,68,6,23,15,64,39,72,46,164,64,0,1,19,10,101,9,281,0
3,27,40,14,34,20,23,47,50,262,75,79,9,21,22,42,37,57,82,138,57,0,2,27,10,104,0,201,0
7,14,10,11,36,133,28,53,56,300,77,92,12,20,31,47,41,90,93,119,55,0,1,104,0,94,4,251,0
14,13,24,9,37,15,23,35,38,350,76,97,7,32,32,45,36,115,65,143,48,0,1,20,13,97,13,285,2
4,13,43,9,32,16,23,47,38,332,71,77,15,23,31,47,41,99,71,144,57,0,0,17,7,101,4,287,0
19,16,8,15,29,8,19,49,172,286,64,82,6,37,35,44,35,91,82,125,51,0,0,109,9,76,17,255,2
6,13,26,13,31,13,9,47,32,352,59,50,12,29,26,42,36,106,42,149,45,0,2,18,4,103,5,270,0
24,21,11,16,41,9,24,57,54,289,92,64,14,34,30,40,32,74,101,142,61,0,1,24,6,80,21,207,2
3,22,24,9,35,10,22,38,36,320,85,53,7,38,7,48,34,93,63,147,43,0,2,23,7,94,0,217,0
11,10,4,8,22,10,13,47,36,306,57,90,13,33,40,45,43,75,41,140,58,0,1,18,3,55,8,244,0
15,24,7,10,39,15,12,48,42,296,53,72,8,18,28,48,37,57,56,125,58,0,1,18,10,101,14,243,0
10,11,13,14,40,15,12,44,31,290,78,56,15,22,4,45,34,70,76,139,53,0,0,21,4,92,8,254,0
16,17,44,16,37,21,23,59,45,359,86,99,17,20,52,48,38,119,78,152,63,0,1,21,14,129,19,314,2
5,20,38,6,33,16,19,46,40,297,57,100,29,33,36,38,28,124,69,114,50,0,1,30,11,104,4,243,0
25,7,25,6,28,14,15,34,34,315,60,72,3,27,47,46,31,89,41,126,51,0,1,21,4,64,25,223,2
7,17,29,17,31,12,11,41,28,282,63,67,9,26,6,43,29,75,57,123,39,0,2,23,4,97,5,204,0
7,12,4,7,28,11,30,37,37,328,66,86,5,38,10,54,44,75,59,176,49,0,1,37,10,65,4,243,0
3,18,10,15,38,12,18,56,28,314,73,73,13,34,24,46,47,82,55,155,60,0,1,23,8,101,0,253,2
12,20,63,4,41,13,20,47,36,316,78,83,9,26,26,51,45,84,72,157,60,0,1,31,11,119,9,270,0
20,14,28,2,32,13,14,37,42,295,57,94,11,31,14,47,41,87,71,139,47,0,1,20,10,78,21,271,2
5,21,27,13,35,13,17,48,51,319,68,64,8,17,26,45,39,91,57,153,54,0,1,14,8,108,4,297,0
19,20,49,15,29,16,15,45,39,336,71,85,14,21,32,38,37,131,68,118,56,0,0,17,6,125,18,271,2
6,12,33,8,26,16,22,44,32,277,67,94,8,29,33,35,31,81,55,109,48,0,2,20,7,74,4,205,0
17,16,167,6,44,10,22,55,52,359,89,72,16,42,24,38,44,112,93,142,57,0,1,116,7,123,19,258,2
2,14,17,11,31,6,19,49,51,288,67,87,8,42,27,60,43,74,82,151,60,0,1,27,10,68,0,227,0
12,14,13,13,29,10,21,38,41,272,57,91,11,37,8,53,39,66,64,159,46,0,1,21,14,93,9,212,0
8,28,33,4,36,16,13,41,47,308,69,65,9,31,8,42,34,79,56,150,44,0,1,33,3,114,6,224,0
6,18,33,11,33,17,19,49,43,299,62,79,12,28,12,36,38,83,66,139,48,0,1,17,3,125,4,222,0
16,26,8,14,43,11,14,51,43,305,82,89,8,28,30,50,38,100,82,126,57,0,1,19,7,82,22,265,2
5,17,27,15,42,15,19,57,42,312,102,61,11,30,6,51,32,73,98,141,47,0,1,15,7,113,4,240,0
19,14,32,17,27,11,20,40,37,281,75,116,13,22,52,52,43,95,76,141,50,0,1,21,7,98,17,268,2
2,17,48,11,34,18,25,52,43,290,65,116,12,25,62,42,34,95,63,124,58,0,1,20,10,120,0,245,0
20,21,11,12,35,11,12,46,44,249,77,60,15,28,7,33,22,85,84,104,41,0,1,25,8,89,14,186,2
8,16,10,16,41,12,21,40,48,307,68,63,13,25,29,39,39,89,66,140,48,0,1,24,0,94,7,242,0
7,17,2,11,35,7,14,36,34,317,67,81,13,33,22,52,40,93,57,136,52,0,2,19,7,53,4,255,0
19,9,27,10,46,15,15,46,50,284,71,61,8,33,22,49,33,66,69,131,49,0,0,30,6,92,19,209,0
5,22,22,8,42,16,13,58,26,345,67,87,5,35,31,55,41,91,51,154,66,0,1,17,7,89,4,251,0
17,11,26,5,36,10,20,55,48,372,74,56,9,35,3,58,49,98,83,178,58,0,0,21,10,100,19,308,2
2,16,10,6,37,6,19,42,28,285,76,94,11,29,27,45,39,84,59,141,57,0,1,23,10,67,0,249,0
20,17,55,10,31,12,20,55,60,309,67,77,8,19,18,49,37,96,72,142,56,0,1,22,14,121,16,288,2
8,14,45,18,29,13,26,50,58,298,75,146,77,20,101,45,37,94,74,118,50,0,1,108,11,107,6,252,0
9,18,36,17,30,6,13,43,45,321,51,72,13,31,20,34,34,114,51,122,49,0,2,21,3,108,6,237,0
8,11,12,11,33,9,18,42,29,356,59,77,5,33,33,52,39,106,44,145,47,0,1,24,11,76,5,264,2
8,20,33,6,45,14,20,53,45,348,98,74,9,36,14,56,52,81,86,184,68,0,1,18,11,103,6,267,0
20,14,30,2,41,6,18,44,30,334,63,45,16,31,11,52,38,82,45,180,48,0,0,19,3,105,19,277,2
5,133,24,21,40,17,29,53,53,335,85,128,5,28,68,49,41,90,78,152,54,0,0,107,14,105,5,249,0
19,19,23,8,39,13,14,54,61,334,94,53,16,30,9,42,35,93,99,132,59,0,1,22,3,107,18,262,2
6,18,11,6,35,13,10,35,40,309,63,81,14,28,26,36,37,86,61,141,52,0,1,19,11,75,5,267,0
17,10,22,18,37,10,27,43,43,311,70,95,10,21,46,46,33,83,59,128,47,0,2,21,3,70,15,245,2
7,23,14,7,36,11,10,38,39,337,51,45,8,29,4,41,34,90,54,129,47,0,1,23,10,83,4,287,0
9,28,49,20,38,11,19,52,47,280,77,79,11,26,47,49,28,78,76,145,57,0,2,20,0,129,6,235,0
11,15,6,12,26,7,9,37,24,317,56,58,5,25,10,36,31,101,49,108,44,0,0,20,11,57,11,246,0
0,18,27,14,41,17,17,162,40,287,71,65,9,23,26,44,37,73,82,150,56,0,0,107,8,109,0,244,0
12,20,20,17,32,7,23,52,51,302,70,65,5,31,7,51,39,91,78,141,53,0,0,18,3,108,16,248,2
2,17,33,18,43,16,24,42,32,316,82,72,11,25,21,45,34,91,70,138,48,0,1,21,14,126,0,265,0
22,16,55,17,30,13,22,39,43,373,63,98,5,40,44,59,41,97,57,177,55,0,2,18,7,110,20,309,2
8,18,9,14,35,9,13,39,46,310,69,62,7,27,6,45,39,91,63,114,60,0,1,22,4,82,4,252,0
9,14,11,14,38,9,31,45,52,255,86,71,13,20,32,38,31,58,81,137,42,0,2,22,4,96,6,205,0
15,12,31,13,33,11,30,42,37,289,57,105,15,32,53,39,29,88,49,129,44,0,0,23,10,116,10,235,2
9,18,9,12,31,14,15,37,48,296,52,64,1,32,11,38,34,95,65,114,49,0,1,17,0,87,7,235,0
18,20,28,18,36,15,16,42,29,305,71,77,9,32,25,36,37,91,52,130,50,0,0,19,13,119,22,259,2
1,12,25,8,40,8,22,45,38,264,85,63,12,34,10,49,29,72,83,122,52,0,1,14,7,89,0,205,0
22,19,26,13,40,19,12,39,40,275,80,71,7,21,22,46,36,77,64,122,50,0,2,23,7,103,19,209,2
7,19,29,9,33,10,21,47,43,279,75,75,15,23,24,46,35,83,74,136,58,0,1,19,4,111,4,237,0
22,11,15,18,37,5,14,52,28,348,69,54,11,26,4,55,47,94,62,171,58,0,2,20,4,64,19,299,2
12,15,27,14,31,11,31,47,50,279,84,81,15,24,39,51,31,77,75,139,52,0,1,25,9,94,10,225,0
7,6,43,16,27,7,19,32,37,281,45,89,10,19,57,32,33,80,41,110,39,0,0,33,11,102,6,200,0
5,23,23,6,25,14,12,37,83,279,39,55,6,32,4,28,31,77,79,106,50,0,0,21,7,86,4,206,0
1,17,8,15,41,9,12,54,31,380,75,92,8,37,35,53,48,104,56,160,58,0,0,17,11,86,0,298,0
20,24,9,5,43,7,6,58,33,273,68,53,16,18,14,39,29,72,68,114,44,0,2,31,7,83,18,223,2
7,19,28,15,25,16,27,37,41,282,57,114,2,26,58,52,35,81,47,139,44,0,1,17,8,113,4,229,0
20,14,26,9,34,17,12,32,22,295,57,69,16,35,7,41,35,96,53,112,46,0,2,21,7,97,16,234,2
14,21,6,3,33,10,20,42,44,413,62,62,11,35,10,42,40,87,74,148,66,0,1,117,4,88,10,261,0
8,21,24,15,38,13,24,54,44,292,77,107,10,19,41,51,40,87,65,158,64,0,1,23,7,107,6,281,0
7,14,42,9,25,16,27,48,50,307,61,89,12,31,51,36,39,107,68,132,58,0,1,19,4,108,6,262,2
0,17,19,7,28,16,19,34,39,327,58,74,11,31,28,53,38,103,41,151,44,0,0,16,10,86,0,272,0
16,10,27,13,33,11,23,49,56,304,69,87,16,35,44,47,37,90,78,143,57,0,2,17,3,87,17,238,2
7,18,3,13,35,15,14,47,44,324,66,82,6,22,14,52,40,91,73,149,57,0,1,20,6,85,4,281,0
22,16,36,16,42,18,18,48,38,314,66,63,9,34,32,53,32,85,63,166,60,0,2,18,4,117,20,259,2
11,25,10,1,35,15,11,45,31,293,86,60,12,34,7,42,32,92,77,117,57,0,1,20,7,79,9,226,0
13,18,33,14,48,10,18,51,31,364,89,56,6,34,8,67,48,85,69,194,63,0,1,23,4,110,12,301,2
12,23,9,18,36,10,22,46,41,308,73,84,11,22,45,51,37,78,59,149,59,0,1,25,7,80,11,253,0
1,22,41,14,47,6,17,52,49,327,97,69,8,26,6,56,37,98,92,149,55,0,0,19,13,112,0,283,0
15,18,24,15,37,14,32,48,62,306,86,83,6,17,49,45,34,78,85,137,57,0,2,19,8,104,21,238,0
9,9,48,13,35,10,17,41,43,380,62,63,7,38,4,43,40,142,72,134,49,0,1,17,8,112,5,305,0
17,21,27,5,29,16,16,45,55,278,57,81,17,35,27,42,32,84,64,130,56,0,1,19,4,105,17,226,2
12,16,10,7,27,8,8,42,27,308,76,78,12,36,35,54,34,96,50,153,50,0,2,22,7,85,9,263,0
10,20,27,10,34,20,25,60,42,302,206,94,10,28,50,54,34,70,67,158,67,0,1,112,10,94,14,222,2
33,11,30,13,31,11,15,36,25,297,55,58,14,35,10,44,39,80,48,135,49,0,2,24,7,96,36,225,0
0,8,12,20,41,16,22,58,36,427,81,72,7,34,27,60,47,104,76,177,63,0,0,22,17,75,0,329,0
7,21,25,5,26,12,23,37,43,299,72,91,2,26,27,44,28,104,69,118,43,0,1,21,14,86,6,234,0
6,15,19,14,40,15,17,47,34,364,66,65,4,29,0,67,49,93,60,202,73,0,1,19,11,98,4,363,0
22,11,39,10,40,18,17,51,49,325,66,107,12,30,50,56,43,88,76,157,51,0,2,19,10,103,21,285,2
12,16,62,11,28,16,25,38,31,278,69,92,9,23,53,43,37,93,56,122,47,0,1,20,4,131,8,234,0
21,14,18,4,28,10,12,43,45,333,60,71,8,24,6,50,45,102,67,146,43,0,1,17,4,75,18,289,2
7,24,29,11,32,12,28,43,35,346,73,105,13,27,53,47,36,105,66,142,63,0,2,19,10,114,4,277,0
15,24,12,11,40,7,13,35,34,319,74,77,6,30,7,52,35,107,69,151,50,0,1,20,11,91,15,274,2
7,9,22,15,30,13,15,43,31,280,56,106,11,33,24,39,38,93,50,122,49,0,1,23,9,101,8,218,0
5,16,30,13,35,6,19,48,46,415,75,65,7,35,29,69,41,96,55,196,49,0,0,21,0,104,4,313,0
7,17,9,7,37,9,7,43,40,300,66,62,10,24,14,40,40,81,58,143,62,0,1,25,4,75,6,256,0
11,12,16,12,167,6,19,49,32,381,70,83,10,23,36,62,44,97,58,173,59,0,1,114,8,74,8,336,0
18,15,37,12,31,16,29,41,52,323,78,109,8,31,76,56,36,107,65,137,54,0,1,19,7,91,20,258,2
8,8,12,8,33,14,20,40,55,314,68,79,16,28,29,41,28,100,82,131,51,0,2,16,4,87,5,260,0
9,18,52,12,22,19,14,35,60,251,49,83,5,19,35,42,35,81,67,118,45,0,1,16,11,115,10,214,2
8,13,26,14,26,12,16,33,38,309,74,63,11,34,0,49,35,89,63,127,46,0,2,23,11,83,5,233,0
6,24,26,12,44,9,17,47,45,258,80,82,9,26,37,49,31,78,68,139,53,0,0,24,6,96,4,200,2
17,26,6,9,41,4,13,42,42,299,84,80,15,32,10,58,38,66,77,150,49,0,1,24,10,92,19,215,0
12,20,25,20,39,15,16,46,32,326,86,89,12,35,10,58,44,88,70,159,63,0,1,21,3,95,10,252,0
17,5,7,9,30,16,23,58,40,312,71,76,5,23,32,51,32,91,59,148,59,0,1,21,8,67,15,257,2
7,19,25,12,41,14,23,43,38,356,75,75,12,18,11,52,41,93,69,166,53,0,2,16,10,111,4,293,0
14,16,26,6,29,12,17,44,41,297,69,71,13,26,24,41,37,111,66,139,48,0,1,16,4,90,14,268,2
9,14,54,8,25,10,30,45,53,326,57,89,12,28,37,50,40,119,70,143,65,0,2,18,4,114,5,265,0
18,14,42,28,22,17,29,46,51,293,66,96,6,25,72,45,40,110,65,124,44,0,0,35,7,86,20,258,2
5,21,23,15,37,11,22,44,37,367,75,103,15,41,32,58,40,112,72,160,54,0,1,25,4,99,4,280,0
11,17,35,15,37,7,13,46,33,300,74,84,12,39,7,45,40,99,64,132,53,0,0,24,18,102,10,224,0
6,18,9,15,39,14,20,55,58,367,88,80,6,31,32,61,47,83,86,177,66,0,1,24,9,86,5,301,0
9,22,10,18,36,21,14,36,25,321,66,88,12,31,7,55,43,77,61,151,50,0,2,30,13,91,5,242,0
13,9,13,14,33,7,21,42,34,337,68,101,11,36,50,44,40,99,54,158,41,0,1,16,10,67,11,293,2
3,19,24,5,34,20,28,48,51,300,65,91,10,19,33,53,44,75,70,146,49,0,2,14,7,116,0,258,0
25,20,40,5,44,11,21,40,43,291,79,98,9,22,34,49,36,95,70,138,63,0,1,16,11,106,23,252,2
4,15,35,11,31,13,15,36,39,351,64,74,13,27,28,44,42,105,56,131,45,0,0,20,10,101,5,275,0
14,23,45,12,29,13,13,42,51,260,56,96,7,28,34,39,27,80,74,117,38,0,0,23,11,110,10,195,2
16,19,10,5,42,11,21,49,40,306,70,103,17,24,38,46,35,96,57,123,54,0,0,24,18,110,16,250,0
7,14,12,9,29,5,17,32,26,265,58,76,12,22,28,42,31,76,45,114,38,0,2,20,4,70,4,190,0
10,10,0,13,34,7,13,39,39,306,62,78,16,33,8,50,41,86,54,141,48,0,1,21,14,85,14,247,0
8,17,1,2,34,16,23,39,40,288,82,72,11,28,27,56,33,71,73,141,39,0,2,15,0,74,5,203,0
18,15,40,4,32,7,7,46,30,299,61,59,9,30,14,47,41,86,52,149,55,0,1,20,3,96,19,260,2
8,19,17,5,39,9,28,45,45,358,62,90,12,34,32,62,50,87,52,167,47,0,2,17,10,102,5,354,0
27,18,27,10,29,9,17,54,36,316,62,106,3,26,34,48,48,118,69,130,54,0,0,21,14,70,24,286,2
5,21,49,13,30,15,24,35,31,314,65,107,10,34,67,44,39,96,52,132,37,0,0,24,7,99,5,284,0
6,15,18,13,22,16,16,43,60,245,60,88,10,27,24,30,32,80,78,115,39,0,2,23,11,76,4,213,0
4,22,30,19,45,9,11,50,48,347,94,80,12,38,30,55,39,99,86,170,58,0,1,21,10,116,4,279,0
7,10,10,14,28,10,16,37,23,321,58,65,7,43,0,33,31,112,54,111,54,0,2,23,10,81,4,228,0
19,12,27,8,36,10,20,41,38,251,84,79,9,30,14,46,41,66,73,140,57,0,1,17,11,94,19,204,2
25,21,7,9,45,15,18,52,53,387,75,64,6,36,30,64,49,90,70,190,64,0,2,16,7,94,29,329,0
21,20,33,12,38,9,18,45,50,315,75,82,9,25,35,50,42,84,73,152,49,0,1,17,8,99,22,262,2
4,15,27,10,33,22,26,43,46,319,70,89,9,25,50,54,40,90,63,157,51,0,0,19,8,106,4,270,0
29,16,48,9,26,11,23,47,23,345,56,85,10,29,32,47,45,124,67,147,55,0,1,23,7,96,25,318,2
1,14,38,16,34,137,18,47,53,404,67,82,11,36,29,55,44,115,80,181,57,0,0,113,10,106,0,322,0
9,26,23,8,37,9,11,47,35,253,88,60,9,19,11,33,29,71,67,106,42,0,2,36,7,112,5,179,0
10,12,10,10,32,9,11,40,22,291,70,75,6,38,7,49,40,97,72,131,40,0,1,26,3,80,6,251,0
7,21,16,12,43,5,18,52,37,327,82,70,8,30,34,46,37,95,70,149,49,0,2,18,11,81,4,272,0
18,16,24,2,30,10,18,29,33,273,51,80,16,30,26,47,35,83,55,132,42,0,1,18,7,89,20,214,2
6,11,31,7,25,3,16,35,44,327,49,65,5,28,10,40,39,94,71,142,54,0,1,17,11,90,4,259,0
22,14,27,9,34,8,16,41,55,310,65,81,16,24,21,49,45,87,67,146,58,0,0,16,3,97,23,257,2
2,15,11,8,26,10,23,43,31,274,63,89,14,23,31,43,27,77,59,146,51,0,0,21,14,72,0,264,0
21,17,10,23,35,8,18,48,47,333,61,77,7,18,30,38,25,85,67,135,46,0,1,25,10,74,19,248,2
3,18,28,6,29,18,13,46,149,360,53,76,4,41,7,46,41,118,54,126,52,0,1,120,4,82,0,266,0
8,29,13,16,25,13,10,42,45,248,64,99,8,37,29,41,42,84,63,120,50,0,2,19,10,97,4,211,0
21,14,0,13,30,15,24,47,39,267,58,77,14,29,7,45,38,57,57,127,44,0,1,41,11,86,19,210,0
6,21,29,17,41,18,18,47,40,278,86,81,7,24,44,55,34,63,66,153,50,0,1,20,10,112,4,217,0
28,14,13,16,33,8,20,50,41,283,68,47,15,31,3,34,41,77,64,118,53,0,1,17,6,101,25,227,2
4,7,28,14,35,6,17,40,29,439,54,62,13,35,3,57,48,124,45,188,62,0,0,11,10,97,4,358,0
18,14,141,22,26,12,23,41,41,246,49,100,9,21,55,25,36,90,58,105,51,0,1,107,7,111,16,187,2
1,14,34,12,28,7,14,45,50,271,68,71,14,26,19,38,36,88,78,121,53,0,0,21,11,94,0,225,0
8,13,9,12,31,1,23,47,33,299,59,84,14,31,14,48,39,82,54,134,49,0,2,24,3,90,5,237,0
10,23,20,9,29,11,16,36,35,325,78,83,13,36,31,45,38,91,66,130,48,0,1,23,7,69,7,271,2
6,15,41,17,36,19,22,41,38,323,73,80,13,35,22,50,44,95,63,145,52,0,1,24,11,112,4,262,0
20,14,26,10,37,7,12,39,32,299,65,76,15,26,11,54,43,90,61,140,45,0,1,18,7,94,23,257,2
6,18,22,21,38,8,13,48,42,270,68,72,6,32,31,47,30,65,54,124,53,0,0,33,11,80,4,228,0
19,12,16,16,35,10,26,47,41,285,80,74,10,26,30,52,35,73,68,137,50,0,2,11,11,93,19,241,2
1,20,26,10,34,13,15,42,34,354,58,89,16,32,11,40,45,106,63,135,54,0,0,20,6,104,0,279,0
13,19,19,9,31,11,21,53,36,322,64,90,10,32,29,54,36,96,66,149,59,0,2,18,7,91,16,280,2
9,18,34,10,38,12,21,51,45,319,101,81,2,33,10,54,40,91,84,124,56,0,1,27,7,115,7,250,0
8,16,5,13,40,10,17,44,33,313,74,93,8,23,30,38,42,93,67,124,54,0,1,20,7,79,6,257,0
24,9,34,17,30,13,13,36,34,301,49,117,11,34,36,49,38,99,43,130,57,0,2,27,14,88,25,246,0
3,16,26,12,32,6,13,29,31,345,79,67,7,30,7,42,46,109,68,138,49,0,1,18,4,72,0,275,0
13,11,18,11,31,12,12,41,40,309,49,89,5,31,25,52,42,97,48,152,47,0,1,18,7,80,16,253,2
2,26,20,8,30,5,14,46,32,346,60,72,19,38,3,51,41,79,61,172,48,0,0,15,10,98,0,266,0
21,11,22,11,20,9,12,33,27,287,55,63,76,25,7,41,39,71,48,145,46,0,1,97,10,79,19,235,2
7,28,27,9,31,12,8,38,18,328,58,70,7,31,6,46,35,99,50,143,54,0,1,37,4,91,4,274,0
8,21,10,18,34,5,19,45,50,292,55,95,10,24,57,41,35,86,60,124,49,0,1,23,3,65,6,250,0
11,12,27,19,38,11,19,60,42,446,75,112,12,42,41,58,56,137,58,161,76,0,1,23,6,126,8,360,0
8,15,23,16,53,9,15,35,31,319,64,87,11,30,32,46,35,87,44,162,48,0,1,33,11,104,6,268,0
17,16,55,17,37,12,26,41,54,417,70,89,9,33,49,62,48,140,70,180,55,0,2,25,0,133,16,372,2
1,18,24,16,30,19,12,46,44,286,56,80,14,33,27,44,33,105,71,125,51,0,0,20,4,104,0,219,0
15,16,12,6,40,9,28,50,44,351,85,70,12,36,25,53,45,97,87,173,62,0,1,14,7,62,16,310,2
9,13,26,16,33,9,16,36,28,275,52,60,7,30,11,44,41,76,53,130,31,0,0,17,6,99,8,197,0
20,16,0,14,30,17,31,41,53,276,86,96,8,26,49,46,36,62,80,136,54,0,1,19,4,88,20,199,2
11,22,11,10,40,6,20,51,52,332,81,91,15,28,8,52,46,93,96,144,64,0,2,25,10,83,9,283,0
8,22,52,19,49,15,25,64,52,312,94,103,13,20,56,43,42,100,84,141,62,0,1,19,11,140,6,274,0
6,13,11,11,32,7,20,34,48,306,56,89,11,26,34,35,34,114,76,125,51,0,2,23,10,78,3,276,0
3,23,27,16,40,16,21,45,54,296,82,76,13,27,28,47,38,81,89,149,42,0,1,21,7,111,0,237,0
25,13,15,12,36,16,19,48,32,324,79,85,13,37,24,49,37,93,61,140,53,0,1,18,8,101,27,250,2
6,9,5,5,26,16,18,39,40,329,54,66,9,47,22,45,29,81,50,143,53,0,0,13,7,73,5,240,0
19,9,31,3,22,9,11,32,29,287,55,78,14,32,11,43,34,81,53,129,40,0,1,10,6,71,20,223,2
10,22,29,12,33,8,10,46,45,287,83,86,10,34,27,47,38,93,79,123,47,0,1,24,6,98,7,219,0
16,19,19,13,40,16,15,63,37,344,68,76,16,31,30,58,46,89,76,173,66,0,1,20,7,93,17,289,2
6,10,13,10,33,13,11,39,32,275,66,78,3,20,10,47,31,84,62,133,51,0,2,27,10,70,4,264,0
3,18,80,21,39,10,33,54,60,299,92,109,3,22,76,53,37,93,73,137,55,0,1,31,14,143,0,238,0
16,5,23,15,27,6,20,38,36,272,70,71,2,32,23,37,33,109,72,110,55,0,2,24,3,65,14,232,0
7,20,12,14,43,15,14,52,54,284,68,70,12,32,23,46,28,74,70,129,45,0,0,21,10,97,5,208,0
19,21,15,0,30,7,11,42,42,288,54,54,17,29,10,49,35,75,62,138,47,0,0,24,7,68,21,221,2
11,22,28,6,31,2,5,33,27,263,61,81,7,28,10,50,38,65,71,132,46,0,0,13,14,89,10,210,0
17,18,9,6,24,12,18,48,44,330,73,59,8,28,16,45,33,110,72,146,51,0,1,20,3,57,19,291,2
10,18,35,22,32,18,27,53,47,299,79,98,17,27,74,47,34,80,70,143,57,0,2,28,7,108,7,232,0
3,19,29,11,40,11,13,52,38,381,69,69,16,31,0,50,52,129,50,169,58,0,1,21,8,128,0,355,0
8,18,45,10,38,6,22,56,51,296,104,77,5,21,48,38,35,90,94,152,53,0,2,21,8,103,6,255,0
7,14,27,10,18,13,18,42,35,336,38,62,10,29,23,38,35,120,46,109,43,0,1,23,0,80,4,306,0
14,14,12,7,33,14,16,42,38,295,83,62,12,31,31,55,26,72,72,135,53,0,0,20,3,51,18,236,2
9,20,25,18,42,8,19,52,47,357,93,79,7,40,24,59,48,91,89,162,54,0,0,20,7,104,8,265,0
20,23,23,9,45,11,21,55,31,312,77,84,11,33,26,48,46,80,70,153,55,0,1,13,4,108,21,240,2
8,10,23,11,29,16,14,56,41,308,72,48,14,28,7,50,34,75,63,135,59,0,2,26,0,106,5,247,0
15,18,12,7,51,6,26,172,49,353,93,49,15,27,4,52,44,93,82,151,65,0,1,116,3,88,15,303,2
8,11,40,8,24,11,12,52,47,317,44,86,12,19,38,47,39,81,50,149,63,0,2,25,7,104,5,296,0
8,19,24,24,41,15,19,46,36,375,68,108,9,28,58,46,36,100,59,122,55,0,1,19,13,119,4,290,0
8,20,18,12,34,13,21,42,35,399,61,60,8,27,20,43,30,92,66,119,40,0,0,115,4,95,9,246,0
6,19,21,7,37,13,17,43,50,294,72,83,9,25,10,49,39,108,86,140,51,0,0,25,3,74,4,277,0
17,13,24,13,37,10,27,51,39,310,76,65,10,34,33,46,40,83,59,152,47,0,0,18,6,111,18,248,2
9,20,47,11,29,14,23,43,39,261,66,87,11,31,53,38,29,81,68,106,47,0,2,12,7,109,7,198,0
12,18,6,5,21,8,11,36,39,289,49,96,17,29,36,50,34,83,59,120,49,0,1,15,7,69,14,209,2
7,19,10,10,37,10,22,45,35,329,75,77,13,34,10,56,41,70,60,161,59,0,2,23,14,95,4,243,0
9,14,27,14,34,1,20,51,39,287,76,59,5,26,7,52,44,68,70,156,59,0,1,21,14,82,4,261,2
20,21,41,9,28,14,22,37,62,325,48,78,8,25,26,50,33,95,72,143,46,0,1,22,7,129,17,296,0
7,17,60,15,47,15,16,57,41,360,95,103,7,26,56,51,45,118,77,155,65,0,0,19,14,110,4,313,0
18,11,40,12,30,12,26,44,32,392,67,93,9,30,59,45,47,141,64,148,65,0,1,26,7,104,22,344,2
8,16,25,10,37,6,21,46,46,345,84,70,6,30,7,56,43,85,80,144,56,0,1,18,10,92,7,259,0
14,9,27,11,34,16,23,42,39,308,70,111,12,27,53,51,39,75,64,156,52,0,1,18,11,94,13,255,2
6,17,26,9,25,14,19,50,48,242,58,86,17,26,39,42,30,64,83,125,39,0,2,15,10,94,3,184,0
17,20,32,13,38,6,18,38,29,241,74,69,8,35,3,38,31,81,69,111,44,0,1,23,0,101,15,181,2
8,21,6,15,39,8,18,47,42,277,85,71,7,31,28,38,33,81,73,129,53,0,1,23,7,76,7,226,0
10,16,22,12,35,5,16,44,47,287,71,68,11,29,20,51,37,73,62,149,58,0,1,19,7,86,7,258,0
6,11,14,10,30,13,10,42,41,323,59,66,4,24,8,40,40,90,57,135,57,0,0,20,7,76,4,275,0
12,18,29,18,30,14,24,48,36,344,92,92,8,19,60,61,32,83,70,145,56,0,1,23,14,95,11,294,0
12,19,44,10,42,11,24,62,35,358,80,110,6,24,57,49,46,109,62,150,60,0,0,27,14,105,14,285,2
