172.20.0.0,172.20.1.164,172.20.1.165,172.20.1.166,172.20.1.167,172.20.1.168,172.20.1.169,172.20.1.170,172.20.1.171,172.20.1.172,172.20.1.173,172.20.1.210,172.20.1.215,172.20.2.148,172.20.2.149,172.20.2.150,172.20.2.151,172.20.2.152,172.20.2.153,172.20.2.154,172.20.2.155,172.20.2.164,172.20.2.212,172.20.2.217,172.20.2.218,172.20.2.226,172.20.1.211,172.20.2.165,172.20.2.228
4271,3286,2094,1345,20521,1304,7419,7368,8834,70597,18255,7420,1911,6566,4898,23636,9340,20059,22451,38199,8398,0,74,1298,1340,6568,1822,371860,407
2277,2148,5860,2808,15281,1517,2861,5858,5744,55283,10777,6312,987,5455,2090,19313,8003,15447,12763,26929,3892,0,0,1382,1150,10453,800,242851,0
4678,2570,0,2692,18509,3021,5591,6703,10131,56567,17294,10186,1146,4895,10174,17750,7086,11948,21569,29286,7905,0,74,1870,765,9255,2264,238769,407
2425,4101,1672,1552,17582,954,3401,8395,10673,67124,16959,9596,2754,5430,1520,22800,9567,18975,23935,32720,8751,0,148,2066,1915,8789,874,343163,0
1955,3687,10376,3607,22485,3552,5139,10757,10029,64821,18700,11016,2299,4040,10857,20439,9029,21883,23644,32296,8234,0,74,2001,2105,14810,600,333768,0
885,2880,1672,1947,14750,1155,3658,5559,9810,62673,11867,9456,2105,4948,7011,13760,6635,25190,18845,27386,6945,0,148,1879,1915,8303,326,336776,0
222,3877,4893,2864,17539,2742,3818,6426,11155,63083,15814,8087,2253,5238,5455,21186,7435,16597,22448,31102,5276,0,74,2057,1340,11666,0,286742,0
5521,1996,2432,2452,19407,2633,3379,8162,5766,64696,15686,8983,2292,6947,4744,20395,7207,20988,15144,30081,7340,0,74,1555,1530,10664,2915,304494,407
1582,1380,834,1155,15278,2740,4016,5903,7660,67754,11182,6974,1372,8344,4364,19470,5608,16499,13652,31539,7257,0,0,1125,1340,7711,474,297792,0
4538,2064,5734,570,14527,1478,1794,4699,5780,59354,12819,8371,2296,5936,2090,17840,6708,16163,13548,28706,5431,0,74,956,1150,7530,2244,270367,407
2351,3672,5594,2149,17262,1341,2536,6817,8634,58570,16546,9115,1562,5912,5098,19938,7472,19690,22532,26599,6217,0,74,1939,1150,10396,726,268073,0
4316,3673,3488,2264,18820,3053,2422,9471,7346,73540,13077,8114,2874,5745,5745,23231,8857,16914,21666,37245,8591,0,74,2036,1340,9906,1938,354453,407
859,1606,2238,1552,15023,2168,1707,6202,5146,53366,13053,8303,261,3194,1900,17945,6117,17011,16691,28064,6823,0,148,2214,1915,7476,400,326019,0
222,3044,15130,4992,18635,2615,6235,9083,12049,66441,18367,11577,575,3510,14771,22932,7345,20413,19271,30580,7541,0,74,3252,2680,15271,0,286123,0
3250,1427,4132,2706,12521,733,4423,5311,6562,58202,14334,7541,187,5162,4468,16034,6482,24641,17964,24052,7262,0,148,2038,575,6886,1622,283044,0
1656,3233,1971,2483,19413,2555,2421,8030,10927,61420,13501,7517,2063,6130,4711,17762,5533,15436,19568,27342,5850,0,0,1972,1915,10364,516,256188,0
4604,3347,2432,0,14391,912,1779,6906,8318,59763,10305,5756,2871,5299,1900,19532,6865,14666,17573,28951,6272,0,0,2254,1340,7240,2325,277739,407
2425,3801,5332,1140,16885,187,760,4726,4580,52869,13096,8639,987,4724,1900,21780,7493,12785,18718,30137,6040,0,0,1086,2680,9507,990,258223,0
4390,3573,1524,931,15608,1943,3715,7943,9323,66002,15063,6286,1146,4581,3030,18196,6458,23314,18252,32297,6698,0,74,1912,575,6082,2170,358444,407
2293,2816,6661,4448,17319,3259,5161,7888,9788,64049,14387,10442,2902,4362,15325,20504,7524,15971,18150,30351,7344,0,148,2281,1340,11618,726,279815,0
222,3065,5452,1711,18832,1974,2015,8170,7198,75084,14256,7199,2874,5116,0,21828,9967,27292,13158,35932,8037,0,74,2064,1530,13555,0,428494,0
1065,3601,9195,2759,19279,979,4936,9777,9854,60034,20555,8197,839,4132,10079,18170,6801,18788,23687,32507,7030,0,148,1731,1530,10968,632,305335,0
1656,2342,4850,1726,9512,2173,3267,6092,6962,71937,7171,6472,1678,5471,4525,15622,6710,27883,12152,25388,5762,0,74,2120,0,8453,400,359821,0
4168,2200,1862,1417,18237,2254,2871,6997,6027,59045,17507,6611,2102,5851,5975,22590,5198,15464,19443,29275,7330,0,0,1735,575,5319,2096,283944,407
2219,3186,5090,3372,20643,2021,4209,7709,9931,76444,19309,8395,987,7802,4618,25373,9249,18868,23517,35968,7003,0,0,1689,1340,10995,842,322814,0
4806,3948,4248,1915,19934,1871,4579,9122,5208,66933,16091,8832,1721,6007,5112,21376,9599,17436,18046,32406,7507,0,74,1256,765,11367,2283,286152,407
1065,1323,4194,1742,16528,2847,2277,8477,7910,61484,13986,5084,2327,5141,1330,20437,6770,15902,16509,31733,8216,0,148,2179,0,11170,516,290156,0
4046,2786,2087,951,23454,908,4972,140007,8878,71060,18105,5164,2486,5099,760,23396,9015,18931,22991,34963,8844,0,74,103859,575,9265,1780,367331,407
1088,1565,7814,1376,13295,1916,2069,8138,9909,62719,8891,9147,2179,3248,7489,18632,7620,16138,12107,33997,8987,0,148,2112,1340,11131,516,367456,0
1730,3258,4447,4586,16464,2756,3600,7865,7221,73672,14293,11598,1534,5291,11436,17814,7071,22135,15837,27162,7414,0,74,1877,2522,12687,400,340207,0
2021,3387,3002,2102,13827,2061,4480,6504,6535,192111,11976,6318,1530,5001,3841,19168,5950,19946,16265,24631,5001,0,0,103736,765,9997,871,293928,0
1582,3101,3728,951,17677,2161,2816,6209,9268,61220,14123,8774,1488,4600,1900,20329,7630,23265,22434,30385,6972,0,0,2346,575,7911,400,335653,0
4390,2124,4237,2674,18306,1495,4837,8662,7233,67733,16823,6881,1531,6242,6518,19670,7787,16721,15668,32570,6123,0,0,1640,1150,11739,2109,297458,407
2219,3368,8904,2494,15117,3168,5332,6256,8393,50022,14154,9268,1752,5881,9891,16850,5057,17154,19429,24384,6599,0,148,1005,1340,11512,726,241145,0
2723,2818,954,1153,12458,1300,1984,5825,8737,60791,9364,10236,2871,5267,7474,19146,6094,17990,16018,26829,6985,0,74,1372,1340,7421,1567,252081,407
933,3115,1900,1552,19680,1707,3734,6771,6369,68008,14998,8127,2137,6428,1900,23505,7956,13838,16867,35957,8147,0,148,1904,2680,10002,442,301637,0
1926,2918,5162,2281,16392,74,3218,8307,7194,58150,16185,6247,769,4314,1330,23459,8479,13061,19261,34830,7890,0,74,2025,2680,8595,400,317558,407
4668,3596,7713,1565,14669,2486,3966,5627,12927,62348,9646,8344,1414,5073,5136,20526,6485,20895,18784,32476,6185,0,74,1844,1340,13787,1854,366942,0
1656,2837,11481,3671,23351,2755,3632,9085,7475,72038,20692,10926,1340,5148,12021,21951,8763,24699,20862,34962,8667,0,0,1824,2680,11751,400,385611,0
4559,1740,8189,2103,13004,1871,4827,6992,6109,85863,13372,9756,1527,5275,11451,19477,9796,32421,17755,31958,8762,0,74,2271,1340,11034,2412,413910,407
2145,2618,5603,1900,16956,831,3773,7148,9661,71921,18793,7491,913,5475,1330,24837,9056,17357,22406,31779,8018,0,74,1697,1915,9827,726,316161,0
2805,1362,5101,2500,16717,3445,5149,6162,8184,64906,14467,11763,1911,5064,10315,21913,7653,15412,16584,34531,7328,0,74,1732,2105,9873,1528,312467,407
885,3505,4806,1914,14332,2491,3520,7810,10693,49864,11896,9263,2902,4924,7611,17634,5344,13401,20044,27192,4868,0,148,1227,1915,9983,326,224237,0
3122,3279,6034,2091,16243,908,3545,5332,4789,51153,15130,7295,1146,6650,570,15509,5520,16927,17589,23167,6235,0,74,2219,0,10660,1725,213540,407
1955,3319,908,2704,19304,1531,3076,7390,7460,56023,16498,7538,1224,5906,5473,18131,6504,16421,18996,28001,7072,0,74,1872,1340,8148,674,273141,0
2103,2668,4219,2105,15300,665,2701,7297,9186,57410,15136,7314,1682,5747,3880,20616,7217,13530,17177,32762,8159,0,74,1877,1340,9162,716,311638,0
1582,1717,2242,1552,14417,2284,1633,6171,7838,62595,11746,6868,765,4661,1520,17295,7699,18119,15350,30169,7904,0,0,1703,1340,8037,400,332238,0
2724,3009,5020,3426,15631,2373,4465,7821,6552,66799,18968,9830,1298,3157,11749,24993,6397,17363,17831,33053,7492,0,74,2159,2680,10088,1116,356899,0
2781,3945,8151,2306,19711,1693,5196,9483,6253,78389,16344,11717,952,3804,10982,19593,8898,24816,17035,31818,8166,0,0,2345,2680,11170,1609,344585,407
5631,3487,3677,1362,144082,1591,2848,5780,7753,63620,8553,6643,2137,4169,1900,15704,7023,20255,16530,29571,6420,0,148,103670,1340,8066,3276,349945,0
3320,3306,11322,1900,19246,2238,3351,5929,7778,68245,13777,8417,2296,4736,2090,20671,8148,23028,18400,34578,7628,0,74,1605,1530,15384,1444,350011,407
1582,4273,4691,3240,15506,3098,4092,6049,8973,61427,14906,11120,2137,5828,11075,18191,5789,19265,20669,25840,5722,0,74,2218,1340,9499,400,235663,0
4538,3072,570,1517,17741,1478,4015,7219,7529,63881,13782,5746,1721,7059,1330,20133,7881,17164,17464,32299,8478,0,74,1824,0,9772,2244,286072,407
1796,2334,5043,718,18393,1524,3110,7760,9042,58504,14210,6974,649,6006,1330,21943,8981,16109,18580,30183,7485,0,74,1890,1340,9190,671,285634,0
2946,3372,1517,3625,19394,2568,4440,9005,12522,72067,15454,7488,1534,5412,4531,22872,8845,19924,20448,39837,7996,0,74,1609,1150,8929,1116,378023,0
1508,2676,13598,3463,16999,1306,4050,6078,7662,60787,13603,7440,1340,4240,8103,19837,8013,18196,15509,32145,5688,0,0,2045,575,13966,400,294254,0
917,2112,5455,2308,17303,1412,1609,5006,10063,70467,12407,7858,913,4842,3845,16139,8903,25521,18636,31234,7498,0,74,1965,575,8460,516,347154,0
2974,4393,3002,1795,19033,1302,2737,6595,6853,61854,16734,10161,2296,5473,5592,19101,8116,17693,16834,31274,8938,0,74,2102,1915,11026,1577,322542,407
148,1927,5493,954,18162,1591,1087,8101,6435,65066,15674,8360,1562,6164,1900,25312,8500,18282,17996,35238,8857,0,74,1393,765,8633,0,355784,0
4493,2764,7106,2753,18113,1497,5765,6630,5233,79318,13945,10668,1146,6957,8405,20461,8514,23890,15623,33741,6705,0,74,1679,2105,9012,1896,355783,407
1582,2305,8956,3210,17237,3098,4803,8193,7874,76618,15909,10696,222,7755,9377,15087,7653,32174,17054,29396,8561,0,74,1904,2680,11450,400,345679,0
2946,1933,2277,1517,16201,1974,1370,7192,10069,63375,13209,9525,769,7335,1330,20666,10301,16895,19434,38309,7396,0,148,1711,2870,7450,1042,320341,333
1778,2813,2808,1372,15788,2676,4359,5944,6368,55270,13428,9106,1224,4636,5897,20345,6042,13512,18521,31637,5542,0,0,1844,1340,7967,474,275427,74
921,1711,8431,2293,13957,1223,3719,6228,6410,55624,12161,9511,1340,4140,4763,17850,5914,17155,12401,28109,5729,0,74,1556,2680,11020,516,285811,0
2612,2446,5898,1956,18959,3986,3544,8107,8990,60568,11460,11369,3632,4663,11943,20834,5842,19563,14142,28511,6959,0,0,2271,575,12412,1538,275447,407
148,2644,2161,1524,18783,1591,2734,8424,13352,81791,13274,8047,1372,5101,1520,22901,10413,23279,26095,35791,9364,0,74,1693,2105,9291,0,396817,0
5595,3537,3660,1988,20859,2823,2606,8204,7190,65064,17368,6216,2296,3012,6388,24671,8314,17567,19876,36950,6987,0,74,1686,2105,9205,2461,370514,407
1656,2788,5594,3404,20059,2478,2951,8222,7196,60060,17988,10713,2902,6039,5307,20657,8215,18283,20108,31997,8351,0,74,1467,2680,12385,590,324424,0
5500,3065,7139,4047,21106,2072,6072,8240,10120,61375,23385,9058,381,5470,9020,19463,7673,18842,29456,30098,7316,0,148,1750,1340,9240,2222,290935,407
1656,2180,2835,2136,14632,2485,4662,5675,9717,57990,12679,8489,2754,6830,3909,15409,9049,20803,14464,24783,5497,0,0,1964,1340,10909,516,267541,0
1065,1840,947,3624,13803,2364,3141,4567,7341,61313,12910,9307,959,5097,4537,19205,7794,19261,10845,29180,5890,0,148,1535,1150,7631,516,284624,0
214,829,5892,2207,13249,1799,4999,5405,8994,53862,10924,9906,765,4913,4854,19575,7472,13195,16235,30325,7350,0,0,1971,2105,8364,197,274725,0
1508,2004,7926,2452,16770,4567,1008,8713,13340,61319,10721,8414,2638,5301,4495,20848,7851,19396,20065,31476,5945,0,74,3448,1150,12368,474,331118,0
4690,4323,4971,1800,14697,1156,3748,4403,7102,58366,11957,8732,2296,4359,6557,18856,6665,18078,19481,32060,7672,0,74,2028,765,10047,2244,297405,407
1582,3047,834,1350,15257,2670,4198,5577,3195,65973,13333,9100,2902,6864,6022,19323,8747,22491,11124,30001,7337,0,74,1354,1340,9195,400,326909,0
5595,4334,4344,2103,19517,962,4123,7496,6969,60777,19976,9345,956,6219,5403,22691,7817,14127,21269,33018,7593,0,148,1457,1915,8670,2725,283821,407
1656,3117,1520,2048,16371,1288,3186,5864,6112,62339,16219,6167,1562,4580,1330,20886,8064,21261,17903,31190,6209,0,74,2013,2105,8924,474,347911,0
991,2701,9518,1542,20306,3323,4335,7319,6161,67786,14778,9419,2299,4306,6332,19236,7009,16026,16217,32501,6362,0,74,1750,1530,13660,442,293907,0
74,835,4033,3500,19516,2632,5436,7316,9831,77404,14385,8585,1414,4345,5581,21823,9961,27404,20819,35039,8525,0,74,1918,1340,9496,0,393446,407
0,3510,7694,5701,19148,1982,7571,9149,11620,65782,15942,9709,2105,3627,6703,19862,8118,22645,21448,33930,8417,0,0,3012,575,13851,0,345566,0
5627,1395,1102,2897,15810,1870,3434,4391,8328,58600,11614,8523,1717,5311,1330,16200,7433,18388,14609,28890,4908,0,74,2345,575,7711,2735,302019,407
1656,2322,7227,2875,18063,1614,4915,7283,9670,59653,14965,9939,1488,3742,11195,20098,6069,17242,18658,26281,7044,0,74,1658,1150,11170,400,263839,0
5262,3495,954,2706,14815,1725,2747,5992,5238,67966,11255,7045,1146,5065,5666,18899,7480,19350,14368,30005,7147,0,148,1926,765,8112,2380,330841,407
1753,2623,1404,1707,14537,1140,134253,5761,5366,55345,12027,7941,987,5062,1330,20336,7069,15309,17267,27843,5362,0,74,102979,2105,8448,400,271470,0
3492,3125,11437,1983,22437,4427,2985,7465,5641,75852,16206,10180,3061,4136,11292,27771,8478,19496,19533,42209,9475,0,148,2099,765,10548,1893,387809,407
1955,3886,1668,1386,16868,539,5253,7701,7775,61202,18494,8088,1414,5417,6350,17846,7352,22981,24696,25068,5858,0,0,1918,765,7455,674,286602,0
843,2050,2087,1714,20867,1591,3879,7676,7596,60627,19348,6798,1872,5433,570,22117,7582,16322,21666,33211,5594,0,0,1415,2105,7936,516,299008,0
1955,2284,15586,2137,18284,2253,7483,9306,8833,63453,11474,12171,2680,4350,6697,21287,8402,15843,14031,31258,7615,0,0,15834,2105,14551,600,290641,0
1582,3121,3696,2865,14351,3581,4901,10060,14520,62044,8894,7546,2063,4293,3437,18700,8920,17012,17437,35462,10027,0,74,104176,765,12596,400,353555,0
4752,2110,7061,4103,15124,134472,4766,6692,7899,63984,13249,12655,2102,5410,15220,16397,6898,23658,11962,27949,5206,0,148,2370,1150,10944,2283,339538,407
1582,2401,8820,2072,14009,2291,2343,7105,9276,63228,11566,6711,1562,6498,5417,13778,7660,21905,14481,24350,7485,0,74,1622,765,11304,400,274319,0
5602,3470,954,982,18915,954,1401,5487,7792,68486,11268,6157,1721,6767,760,18919,8714,19739,18159,33924,5397,0,148,1757,575,9335,2802,303454,407
222,2743,2921,2861,19099,1606,1160,6661,5786,55731,15414,7060,1562,5390,6155,24660,5537,12297,17784,31971,7012,0,74,1961,1150,8709,0,272218,0
3854,4298,4558,2090,20256,1141,148,5754,4990,80481,15005,6713,1721,5249,1330,23104,8392,24511,12913,41952,7080,0,0,1781,575,9208,2128,396238,407
2095,1747,1517,1796,17494,2511,5577,11186,8287,59332,19374,9245,2179,4238,5346,21957,6239,19515,21047,27733,7887,0,0,1552,2105,9521,871,283693,0
1508,2049,5118,2292,25410,2673,6363,11392,146309,81291,23642,7892,1340,4161,4717,25639,9231,20396,27355,37868,10037,0,0,103959,1530,11960,516,386123,0
5292,2401,4498,2894,14681,2450,5775,8099,12454,58838,14056,8066,1721,5590,4891,17952,6446,15296,17530,28784,5848,0,148,2279,1340,12928,2454,286661,0
1656,2853,10229,3451,14303,981,8208,8393,11071,72121,14809,10123,2253,4913,11214,21119,8341,24647,16660,33325,5856,0,74,1820,575,13991,400,350305,0
3691,2175,7317,3673,16484,2681,4705,7093,12547,64585,8962,10884,1146,5745,10463,19506,7171,18998,17490,31173,6603,0,148,1746,2105,11860,2325,281795,407
2029,3384,834,2471,15786,2544,2242,5502,5396,71001,13885,7460,1562,6071,2961,16529,6800,22780,17342,29359,7211,0,74,1770,2105,10108,674,303495,0
3146,3219,2242,2808,16901,764,1214,5952,5824,63146,15274,8272,2296,5846,1520,19805,8327,16147,16322,30953,6748,0,74,2028,2105,10033,1635,296502,407
1955,1982,757,570,20781,982,2207,7183,5629,55295,16464,6723,797,3496,1330,19907,6118,13522,16380,29619,6414,0,0,1580,2105,5014,600,275177,0
1830,3603,2808,2868,22304,2673,3796,7727,6534,64234,17125,8407,194,6512,6939,24109,7973,19436,18701,35989,7825,0,0,3142,765,9570,600,378995,0
1609,2673,6911,2572,18178,1573,7514,9144,7549,70161,15848,11028,1989,4549,11080,22127,9419,22808,18246,34070,8535,0,148,1721,1340,9937,400,344162,0
2029,2734,2692,1535,12672,3276,2794,7031,6184,57625,10908,6881,148,4711,3055,14637,6460,17034,14598,24595,7423,0,74,2532,2680,9356,600,270247,0
5111,1979,8363,2329,16156,2825,5002,6892,11627,60240,16065,7711,952,3709,5358,18076,6161,18468,19182,25819,6803,0,148,1915,2105,11458,2602,284952,407
222,1700,10868,3467,16696,2152,3851,6931,13542,80129,11001,8927,5582,6660,8810,23547,9865,25175,16331,39685,7886,0,74,3043,1150,12215,0,385585,0
3817,3364,5554,3692,13516,3069,4058,5630,13503,62690,9902,7804,1682,5290,5272,18274,7783,19739,22618,29008,7228,0,74,1566,765,11367,2125,295864,407
222,3302,4061,2631,14716,1225,2193,6218,5995,57053,10783,7241,1601,6121,5168,15463,5199,16040,13444,25488,6265,0,74,2000,1340,9832,0,245466,0
4242,3569,148,760,16895,951,1591,6445,5899,56649,15600,7549,959,6743,2470,18478,7401,18646,21883,31242,7140,0,0,6547,575,5089,2128,295189,407
1512,5868,2087,5412,19588,1404,1236,8054,5094,67043,17444,7530,1414,5737,1520,24135,7911,14867,15760,33819,7450,0,74,977,1340,10328,400,293074,0
1955,3417,3345,2284,14389,912,2773,6502,6544,58229,14981,7085,1344,4528,2660,18977,6785,17590,15968,29853,7163,0,74,1841,1725,9973,600,295276,0
2639,3251,2281,2161,18138,1401,3713,9788,7977,73575,17671,11005,1488,5582,1330,23055,7641,21488,19674,36829,8633,0,148,2413,3255,10690,1187,374501,0
222,2450,138492,3610,20075,1689,4989,9075,8896,60991,16102,8684,1527,3794,11455,19490,5968,14829,16833,30492,6180,0,74,104497,1340,9974,0,295538,0
3574,1692,4628,1994,14812,3056,4932,7075,12648,68772,10724,10022,2063,4845,11107,15433,7817,25588,21164,24526,6472,0,74,1390,3255,9170,1938,318646,407
222,3459,3927,2257,12089,2440,3311,5978,10542,52880,12200,8458,2176,4581,6216,13952,6693,18517,15486,24113,5481,0,74,1731,1150,10384,0,236622,0
4408,2780,3974,2268,17673,3470,2073,6212,8627,69491,11704,7563,1682,6272,3403,20678,6394,19857,15883,30177,6977,0,74,1648,1340,10663,1977,296539,407
1582,2184,2351,2893,13993,1035,3934,5676,6574,62124,12109,10382,2176,6454,6179,18806,7968,16782,10308,30228,6736,0,74,1700,2105,9596,400,288852,0
4432,4294,4784,760,21567,2854,1021,6466,6908,78082,15792,6322,1344,7046,760,26373,8206,18182,15853,37326,6694,0,0,1425,2680,10166,2212,339642,407
2425,3691,4841,2971,20626,1807,3507,6215,7223,61640,19895,7472,2179,4370,4796,20843,7021,16561,23186,33353,6872,0,148,2807,1340,10525,726,303754,0
2103,3403,1524,954,19832,1482,2127,6805,6544,66061,17536,7390,1527,5662,570,22916,8484,20247,21416,32786,6806,0,74,2056,2680,6974,716,321392,0
5029,2177,11015,2743,19419,1716,2593,7405,8005,69558,13862,8092,1488,5250,4016,25682,8352,22779,17273,37723,8076,0,74,2124,1150,12661,2525,390917,407
222,2545,4647,2258,11162,1375,4666,6846,6654,62022,10424,7569,1527,6528,4997,17076,7811,19600,12419,28154,6938,0,74,2197,575,8513,0,295026,0
2509,1381,2048,1606,14033,2669,3669,6928,9517,66400,13348,7879,2447,5191,5767,16028,6652,22084,18064,26019,7370,0,74,1704,1340,9190,1351,319224,407
148,2552,12458,3610,15404,2726,6077,7590,7529,74437,14838,12473,2751,5365,16275,21281,8725,26329,12823,35973,7621,0,74,1798,2680,14195,0,381194,0
4810,4582,8428,2281,14314,1524,987,5973,9722,62302,10622,7967,1107,5261,1900,18604,11002,19929,14959,30590,6176,0,74,2000,1150,11121,2103,293019,407
2225,3541,2161,2486,15190,1224,2564,5084,10298,67528,9797,9421,1224,6528,5957,18597,8151,20671,16120,28631,6163,0,74,1051,1530,8779,948,298834,0
2029,2874,3856,2854,15678,1334,1327,6649,6285,58010,11151,9295,1534,6111,2470,18981,6517,16596,14181,26158,5659,0,74,1813,1340,8554,600,238350,0
2328,3589,908,1781,20332,2921,1478,6773,5056,59628,15651,6503,1298,6604,2090,21156,7418,11375,18785,31439,6500,0,74,2032,1915,8448,800,274804,0
222,3092,4607,1701,16557,3240,2360,5886,6580,55330,15182,8280,762,4600,5020,21160,7102,11696,14296,31616,6543,0,74,2306,1340,7984,0,268883,0
4308,1719,5321,2748,20212,2479,3495,8200,5794,68020,15269,7025,2253,5337,5612,22439,9056,20358,15457,35218,8883,0,74,1538,1530,8859,1903,366126,407
222,4734,2087,4463,23673,2916,7237,8255,7847,71697,20829,8296,1601,4937,8486,23969,8655,21384,18163,35039,6936,0,148,3152,1340,12088,0,380338,0
4316,1779,12170,2653,13070,2679,4048,7722,9448,59853,10138,10600,2832,4462,10003,16946,7089,20050,14229,28636,6340,0,0,2014,1530,14192,2212,290325,407
2425,3301,831,2630,13006,1795,4587,8313,11935,54824,14714,8329,2754,3391,6985,16559,7867,20829,22014,24451,8358,0,74,1393,2105,9045,1032,289721,0
2029,2442,12561,2673,16406,584,3321,4583,7691,73636,13408,8513,2908,6928,4565,23920,9719,22653,14869,37392,5898,0,74,55946,1340,13071,600,351782,0
2499,3656,644,624,14333,1410,1007,6413,9876,50235,12972,6663,58911,3941,5344,13749,6080,16587,24936,21811,7052,0,74,40602,2105,5836,990,226945,407
2029,1750,1334,1482,13793,3002,1327,5865,4930,56375,10837,5430,1717,4782,1900,17298,5669,16333,11052,28149,5229,0,74,2430,1915,8223,600,265608,0
4326,3598,3462,261,21755,757,1742,7100,5756,65257,18042,5420,3022,5589,1330,23180,6946,13890,18010,33416,7597,0,74,2187,575,8912,1822,280395,407
222,1871,2087,1482,16014,908,1276,5425,4612,68990,13235,7620,1411,5371,1330,22691,8435,18230,11242,33524,7066,0,148,1848,3255,7411,0,341240,0
2649,3004,4150,2161,21755,3041,4101,8388,7361,55708,19476,7561,2447,4134,1900,20738,7427,15488,24224,31584,9061,0,0,1859,1340,9517,1506,286737,407
7226,2463,2847,2808,16401,2312,4087,8597,8773,58982,19170,8673,261,5447,1330,20840,6129,19273,24315,29004,7250,0,74,1887,1340,8769,3666,312246,0
4316,3040,15627,5219,17428,3288,8072,10662,15238,65722,21791,13314,1344,5614,18645,23202,8789,21580,27991,31492,9779,0,0,1725,1340,14165,1980,324800,407
2355,4267,4784,1707,9602,74,718,6771,13880,76944,5006,7230,1340,5795,1330,16758,8554,25946,20823,28971,7767,0,74,1171,1150,9169,800,374855,0
2029,2746,8004,2678,19245,2635,2411,7017,4385,78712,14178,7585,1915,6120,6231,26036,9016,26080,16357,39896,6772,0,148,1573,1915,13429,600,402324,0
1920,4338,1214,2748,18412,1792,2368,8583,7222,72523,18878,9896,2253,6382,5165,23644,7182,21409,20968,30435,8015,0,74,2176,2680,10258,671,302031,0
222,4229,4061,2242,16945,1478,3041,6307,6396,50263,12234,6152,1026,3640,1330,15267,6294,15549,14602,27129,7051,0,148,2504,0,9493,0,226741,0
3795,137749,2048,831,17130,1327,1879,7649,5733,55169,15679,7972,1682,4406,1520,22329,6751,12360,18844,30563,7563,0,74,103547,1725,9216,1864,273569,407
859,2548,1591,1461,22265,1868,5923,7276,8163,65996,20185,8336,261,5473,6466,22628,8796,16889,23226,37499,7136,0,74,1774,1915,6077,442,357364,0
4785,1607,8120,2691,17000,3063,6765,8781,6531,63752,15411,10479,917,4501,9920,24003,8301,19358,17516,35252,8114,0,74,2014,1340,10460,2019,342004,407
2226,500,5861,2895,14738,1048,3655,7030,8333,76675,10707,8645,1601,6228,5655,16820,8100,29472,14794,27052,7895,0,0,1619,1915,9641,874,361532,0
2147,2526,912,3209,11560,1914,4395,5543,7832,63430,10051,7844,1534,5412,4441,16953,7620,19433,12647,28250,6473,0,74,1545,765,8373,600,306699,407
4121,2201,7076,3129,14559,2567,2710,7496,12449,61396,11501,7955,1915,5194,7745,17474,7746,15556,14834,29781,5654,0,74,1460,1915,12723,2012,276943,0
2055,3684,1714,2373,18510,733,3223,6569,8133,70719,12659,8122,762,5325,6048,20681,7381,23054,16776,31620,5891,0,148,2173,1915,6638,600,346686,0
2945,2198,2734,1021,14986,187,3452,4268,8054,66513,14772,7085,917,6660,1140,19762,7138,19300,14019,28322,4962,0,74,3526,1915,8172,1535,262672,407
1065,4997,1517,2257,19890,1906,2604,5834,6404,65124,19324,9587,1601,6680,5327,25965,6525,15109,19606,34036,7539,0,148,1926,2680,7305,442,302742,0
4390,3954,5493,1591,16427,1327,3404,7273,3359,57647,12865,8197,1872,5349,1330,17116,7460,13786,15703,30218,6775,0,0,1855,1915,11810,1645,291322,407
2203,2365,1327,2061,19238,1943,4716,8339,8565,68179,16994,6440,1601,5187,4995,23447,7793,16884,20369,34577,8310,0,0,1471,765,8704,800,341733,0
4382,1394,8653,2892,16266,2307,4503,7304,8912,46719,15656,9574,2109,4421,10687,19896,5245,15878,21665,27140,6800,0,148,1732,1340,10080,2135,253601,407
1582,2980,10797,2674,12149,1797,1938,141332,10202,52588,8863,8786,2105,4596,5300,13725,9200,21644,13644,25701,8244,0,74,102715,1340,12837,474,277429,0
2177,2678,2094,2109,15053,2823,6814,7710,12257,66483,15525,5590,839,4078,4469,18415,6998,20972,19541,31384,6720,0,148,1760,1340,9180,716,344698,0
222,4289,9383,2761,18420,1046,5871,7775,8464,66526,14185,9649,1488,4825,9914,22039,6705,18830,19402,32486,7673,0,74,2137,1530,11354,0,329483,0
1065,3024,3424,2791,14353,3047,2000,5772,8229,66186,12462,7425,2366,4607,4559,18459,8198,20691,14745,25641,5275,0,148,2201,0,9521,516,290160,0
4604,1885,6603,2933,15399,1908,1684,5243,5154,64516,11642,9565,1682,5929,7739,17816,8102,16802,14541,33196,6109,0,0,2144,1150,8182,2019,292533,407
2277,4098,2277,2242,19879,1742,1852,6213,4483,64049,16577,7225,1026,4670,2090,20185,6011,19092,20470,27424,6064,0,0,1859,575,8112,990,270440,0
4538,3355,2048,1532,17925,2874,3741,6092,5551,62734,15550,7539,1492,5281,4820,22499,6347,13326,18432,30552,6395,0,74,1901,1340,8117,2212,286428,407
1582,2540,5154,2458,20415,857,6725,8251,6602,72231,17706,8538,649,5350,9443,25011,9634,19346,18935,38182,8362,0,74,1661,765,7722,400,354138,0
2221,1713,3586,570,16905,1714,3563,10396,8737,70374,15344,7380,1531,5835,760,22188,9246,18892,17097,35338,9450,0,148,2652,1340,9084,600,350873,407
