172.20.0.0,172.20.1.188,172.20.1.193,172.20.1.194,172.20.1.198,172.20.1.199,172.20.1.202,172.20.1.203,172.20.1.204,172.20.1.205,172.20.1.206,172.20.1.207,172.20.1.208,172.20.1.209,172.20.1.210,172.20.1.212,172.20.1.213,172.20.1.214,172.20.1.215,172.20.1.216,172.20.1.217,172.20.1.218,172.20.1.219,172.20.1.220,172.20.1.221,172.20.1.222,172.20.2.203,172.20.2.209,172.20.2.212,172.20.2.217,172.20.2.218,172.20.2.221,172.20.2.222,172.20.2.223,172.20.2.224,172.20.2.225,172.20.2.226,172.20.2.229,172.20.2.230,172.20.2.231,172.20.2.232,172.20.2.233,172.20.2.234,172.20.2.235,172.20.2.236,172.20.2.237,172.20.2.238,172.20.1.187,172.20.1.192,172.20.1.195,172.20.1.196,172.20.1.201,172.20.1.211,172.20.2.199,172.20.2.207,172.20.2.239,172.20.2.228,172.20.2.240
622,0,0,0,0,0,1922,2957,525,451,895,479,5224,3522,22045,987,5746,5200,633,3954,3444,217540,554,21475,17419,180810,0,0,148,4468,336,4048,1068,737,737,4498,22805,6111,2018,2391,5610,2840,20002,23476,5482,21119,29009,0,0,0,0,0,1434,0,0,4473,0,17217
1145,0,0,0,0,0,1606,1929,737,1142,1290,775,4559,3052,21475,1647,5642,6492,1943,3630,2754,146612,775,17326,16025,328931,0,0,74,3646,336,2799,1068,812,662,4442,27575,4111,1670,2607,6690,2509,23341,28264,6541,13762,26280,0,0,0,0,0,940,0,0,4679,192,19290
2231,0,0,0,0,0,2093,1921,4703,6397,733,885,4757,3544,23507,1788,6100,5976,484,4949,3177,250774,885,19505,20900,249542,0,0,148,3533,747,2866,4845,744,1350,6385,30149,5661,2007,2176,9882,3689,22965,28167,7788,20011,25944,0,0,0,0,0,3949,0,0,5065,0,22541
1306,0,0,0,0,0,1988,1866,8099,13485,628,518,4452,5709,21470,1002,6995,7030,859,3373,5644,260199,1301,18538,19192,275122,0,0,74,4429,0,4272,406,338,820,3830,39972,5008,2365,2760,10168,3851,24569,31554,10238,19437,27378,0,0,0,0,0,2802,0,0,7157,0,27456
1896,0,0,0,0,0,1968,2605,959,1290,1707,1188,3291,2772,27185,992,3635,5854,867,5626,4537,211909,1290,16040,13595,178547,0,0,74,4136,1083,2999,1068,1068,1068,2842,29650,3817,1388,2453,7210,2652,23962,20201,6265,12860,21314,0,0,0,0,0,3899,0,0,3933,0,16231
674,0,0,0,0,0,1521,1720,4464,564,1068,886,2445,4160,29539,1988,6582,5531,410,4713,3959,246446,857,16893,21271,172586,0,0,0,3844,672,4198,7521,406,737,5881,25942,3532,1131,2864,8527,2047,19587,25259,7021,20418,22141,0,0,0,0,0,1807,0,0,4441,0,18767
2122,0,0,0,0,0,1804,2421,6686,628,981,1064,3545,4453,28447,512,5393,5996,867,3388,4093,262175,480,19493,16413,218329,0,0,0,3494,1158,6243,10606,1237,613,6342,29366,5363,727,2150,8630,2574,16369,29798,8391,16917,28569,0,0,0,0,0,2515,0,0,4701,192,21968
622,0,0,0,0,0,3166,2590,4600,2038,857,959,2968,4689,28733,1214,5361,4973,969,4004,5335,161800,932,16934,16526,172340,0,0,74,4542,1083,2979,1143,1068,1143,3236,31575,2424,1607,1860,6149,2534,26178,22789,6591,18364,21450,0,0,0,0,0,1434,0,0,4358,0,16313
1029,0,0,0,0,0,3651,2609,7109,480,1459,985,5192,3374,26389,1551,5955,4490,980,4797,4615,143535,775,16900,17037,232074,0,0,74,3727,411,3769,3971,1643,1275,3858,32632,3990,949,2722,5230,2046,21393,24547,6148,19437,24238,0,0,0,0,0,796,0,0,4404,192,16812
2192,0,0,0,0,0,1847,2754,662,1188,639,1291,2553,2590,24135,74,4796,5249,895,3514,3617,144496,960,15874,15624,226947,0,0,148,3812,411,3027,406,737,406,3800,24520,3529,1862,3084,5689,2854,21692,21576,4651,9401,20451,0,0,0,0,0,3677,0,0,3835,0,16801
1148,0,0,0,0,0,2839,2469,5307,10035,628,187,5187,3580,25655,815,5679,5655,524,4156,3940,182164,1301,18686,17690,239104,0,0,74,3724,411,2415,1474,500,1275,4769,38423,5608,3175,2645,6061,3298,22896,26726,6234,13962,24425,0,0,0,0,0,2576,0,0,4394,0,17685
2476,0,0,0,0,0,1516,2003,9083,5035,1139,1543,3527,5276,27627,2972,5950,5240,1351,4510,3702,130422,553,18637,18579,249565,0,0,74,4443,747,2970,9666,1075,417,3504,33430,4121,2157,3197,8942,2736,22663,22435,6643,16808,20085,0,0,0,0,0,3743,0,0,4581,0,18139
822,0,0,0,0,0,2689,1891,1376,4669,148,943,3299,1615,25948,1332,5745,5346,74,3973,4108,198235,564,14436,15350,168922,0,0,148,4500,0,3100,5005,1643,812,2431,24643,3586,1357,1946,7271,2504,16998,21700,8247,16009,16363,0,0,0,0,0,1807,0,0,5120,0,18558
1935,0,0,0,0,0,2938,2446,628,7346,1311,526,4606,3693,23950,1616,7508,4976,120,3607,5063,197913,405,20244,18383,215258,0,0,0,3681,672,3450,7336,500,944,4437,27680,3924,1881,2166,4810,2300,23574,28663,8148,20934,23940,0,0,0,0,0,2565,0,0,5423,192,20339
148,0,0,0,0,0,1944,1331,1301,1301,737,1903,2580,4677,22893,1545,7331,5791,1044,2654,3233,267313,1113,15481,15149,187734,0,0,74,4267,672,3035,3976,737,1068,4680,29840,3617,1713,2621,6669,2288,17077,24574,5001,12776,27665,0,0,0,0,0,0,0,0,4881,0,18312
1355,0,0,0,0,0,2318,1825,5023,4268,1311,1045,3874,4685,28367,1833,108434,5724,569,3983,4238,286596,1587,20086,19156,212633,0,0,74,136850,1158,3029,9609,500,1068,3768,34861,5451,1846,1323,9391,3054,28483,27972,7309,12997,28527,0,0,0,0,0,2203,0,0,5545,192,21621
970,0,0,0,0,0,2482,2005,5567,5368,1214,686,4332,3093,27725,1730,5706,4793,1156,5928,6188,244317,959,18287,17806,192407,0,0,148,6402,1158,3665,5707,831,820,3162,29855,4447,1287,3091,7823,1972,28897,26966,9063,15650,22146,0,0,0,0,0,1807,0,0,3888,0,20307
874,0,0,0,0,0,2601,2458,444,4400,959,1256,3275,3548,28315,633,5553,6394,860,2327,3737,192047,850,20176,19616,330907,0,0,74,3128,336,4847,1474,737,406,6604,27273,6004,1490,4476,7068,2720,19913,28277,7985,13747,28113,0,0,0,0,0,2229,0,0,4911,0,21666
2350,0,0,0,0,0,2096,2853,9296,8556,1301,674,4043,4382,22620,2058,6884,5387,148,2198,3485,192991,1365,19278,16228,236985,0,0,74,3960,747,2579,812,744,745,5150,35936,5114,2013,3811,4996,5125,22925,28899,5460,12607,28432,0,0,0,0,0,4684,0,0,4028,0,19635
622,0,0,0,0,0,1783,1952,6145,3182,1865,1680,4609,3574,28624,1628,7216,6939,74,4392,3597,164839,1301,19631,18677,363706,0,0,148,4334,336,2938,9814,575,331,5154,34738,5055,2862,2923,6989,3576,25019,27297,7709,18380,28160,0,0,0,0,0,1434,0,0,5652,0,23137
2332,0,0,0,0,0,3268,3703,6056,5575,688,932,4211,4418,32841,1576,6175,5340,980,4872,6626,187103,480,22222,21423,235430,0,0,0,4242,1083,4038,5645,406,1151,3232,29918,5189,1463,3145,8833,3193,34149,26322,9309,29365,29190,0,0,0,0,0,3249,0,0,5674,192,20483
148,0,0,0,0,0,2379,2288,9930,6420,737,1349,4856,3424,26210,1293,5938,6571,74,5660,6099,223607,782,19420,21070,211966,0,0,74,4408,747,4533,5251,1075,1482,5809,34543,3993,1825,2164,8381,1938,25306,25207,7928,25318,28096,0,0,0,0,0,0,0,0,5318,0,19933
1471,0,0,0,0,0,1553,2626,1548,884,1314,2917,3653,4326,21627,2263,6232,7296,644,6703,4182,241863,886,21254,19774,178228,0,0,74,6719,747,3613,4696,737,737,3541,28303,6064,544,2957,6322,4306,27483,26817,6784,21315,22762,0,0,0,0,0,2277,0,0,5675,192,19367
748,0,0,0,0,0,2819,1747,120,4788,1632,1622,4679,3135,23000,992,5331,6162,1305,3596,3178,224721,554,20563,18025,195931,0,0,74,4461,672,4140,737,575,1068,5156,28635,5511,2183,2009,6559,1881,21464,27165,5602,13481,28786,0,0,0,0,0,1885,0,0,5517,0,17980
1155,0,0,0,0,0,2692,1952,4110,6737,959,1661,4890,3472,26445,1737,6985,5975,1607,3612,3628,263408,1512,18242,19705,252871,0,0,148,3568,411,2572,3780,1643,1482,4483,41402,4081,1785,3255,7501,3255,21729,27088,7351,18172,29838,0,0,0,0,0,1830,0,0,5246,192,22277
2570,0,0,0,0,0,2810,4429,4426,1216,970,885,3953,5907,24948,1025,6613,5461,1231,5975,108153,213034,960,19262,16822,229137,0,0,74,139424,0,3234,4455,1354,662,5097,30782,4327,1314,2518,7708,3762,32334,26851,7756,21279,26583,0,0,0,0,0,4615,0,0,4735,0,21203
548,0,0,0,0,0,2239,3256,1181,1181,1034,1548,3591,5256,23437,2582,6973,7346,1270,3444,3470,157255,1301,18044,19291,319053,0,0,148,3861,1083,3029,1068,737,1068,5225,35735,6607,2140,3183,5527,2317,14563,27525,8452,21034,23942,0,0,0,0,0,1434,0,0,5967,0,20938
2264,0,0,0,0,0,103575,2891,4728,8148,1064,1473,4333,3789,24927,2240,5805,5341,792,3855,3162,229173,553,15663,16721,258753,0,0,0,137377,672,2630,9137,1406,745,4253,31821,4999,2155,3099,7327,2057,19622,30617,7027,10671,27400,0,0,0,0,0,2864,0,0,5259,192,22739
148,0,0,0,0,0,1991,2413,5917,8302,906,1349,3075,3422,26438,1836,5762,6747,485,4648,4839,273688,932,17299,18274,222219,0,0,74,3844,1494,3860,6339,669,1361,3859,36652,4263,2156,2630,9160,3210,19608,28570,7891,20665,27468,0,0,0,0,0,0,0,0,4598,0,22150
3206,0,0,0,0,0,2124,2213,1290,1365,810,1707,5007,4339,26565,2320,5128,5065,942,6398,5349,172179,811,17191,21737,216381,0,0,0,4160,0,4003,3224,1474,331,4638,30980,3373,871,3176,7904,2545,32784,24381,5628,18412,24487,0,0,0,0,0,4985,0,0,4092,192,16440
822,0,0,0,0,0,2862,2477,11306,5342,1263,1034,3679,5017,26361,104004,6272,5058,633,4271,3304,236831,526,16860,15842,212248,0,0,74,140942,747,3412,4594,1075,1350,3537,38357,5014,2346,3527,8097,3335,20543,28176,8686,14347,27547,0,0,0,0,0,1807,0,0,4649,0,18788
1197,0,0,0,0,0,2586,2992,4952,5038,1459,1463,4824,3859,30384,662,6840,5863,1316,5733,6006,176272,444,18056,14673,205563,0,0,74,3607,1158,3055,5466,906,1560,4123,34679,3806,2090,2738,7100,2380,22023,26202,6621,17666,25933,0,0,0,0,0,1978,0,0,3737,192,18972
2160,0,0,0,0,0,1816,1800,5706,6268,1301,479,2886,4060,25095,1370,5715,4958,484,3191,4375,172185,810,16564,15705,185546,0,0,74,3932,1158,3262,737,169,406,4180,29915,3446,1287,2526,5708,3617,22998,22805,6955,14932,24507,0,0,0,0,0,3902,0,0,4866,0,17422
148,0,0,0,0,0,2117,2711,1587,775,1365,924,106983,4199,21295,1133,6462,4539,524,3647,4345,208250,1707,20201,20585,253134,0,0,148,139015,1083,2594,0,331,737,6555,26605,5020,1145,2763,5558,3030,28537,27913,5861,13085,26602,0,0,0,0,0,0,0,0,4290,0,19346
2283,0,0,0,0,0,2726,1655,554,4676,1545,989,3754,4970,23431,2049,5783,5579,1090,4384,3213,184390,1290,17295,18322,268292,0,0,74,4147,336,2908,8536,1237,1350,4188,30783,4447,1854,2733,5844,2668,19748,25390,6533,16139,26616,0,0,0,0,0,3181,0,0,4826,0,19389
148,0,0,0,0,0,2445,2775,895,1376,1460,1142,4576,3863,28431,1724,5088,4451,821,4865,3704,187372,1301,17984,18409,240202,0,0,74,6656,672,3992,5600,406,406,4964,31000,6428,1565,2028,4657,2537,18396,23362,5947,19424,25323,0,0,0,0,0,0,0,0,5931,0,17311
2790,0,0,0,0,0,1914,2822,10526,1290,1312,1301,3507,2965,25978,917,5012,5844,531,4167,5052,168304,74,17653,17449,262443,0,0,0,3949,747,2698,6253,906,944,4163,29806,3288,1815,2388,7486,2680,26366,27926,8982,12727,24858,0,0,0,0,0,4720,0,0,4932,192,20468
748,0,0,0,0,0,3158,2970,3922,5847,331,553,3179,3522,26235,2870,6012,5925,1044,5180,5562,211860,857,14882,17248,295433,0,0,74,7111,1083,3489,331,981,1019,3793,32047,2965,1673,3121,8749,2802,20482,22896,9804,23472,24058,0,0,0,0,0,1811,0,0,5324,0,23627
955,0,0,0,0,0,2507,2962,103455,480,1548,1583,2587,4361,23335,1527,5516,6133,1727,4129,3620,192944,1330,15879,17267,215118,0,0,74,140590,822,3636,5209,0,331,5147,34410,4883,694,2869,6517,2886,17458,25893,7681,19075,24055,0,0,0,0,0,1434,0,0,4825,192,19089
948,0,0,0,0,0,2583,2071,5634,1418,1045,479,3711,2674,27149,1247,4829,5354,895,3812,2548,141988,885,14432,16002,223790,0,0,74,4126,1905,3541,4868,906,1275,3190,26495,5005,1458,1912,6485,1690,18706,25370,6009,13501,24112,0,0,0,0,0,2277,0,0,3681,0,17823
148,0,0,0,0,0,1713,2588,1068,4527,959,850,3144,2651,23580,1917,5016,6254,1271,4618,3121,193832,1181,13676,14398,208026,0,0,148,3744,1494,4218,331,1075,331,3780,36166,2978,914,3031,9089,3012,19555,19086,8979,13708,26509,0,0,0,0,0,0,0,0,5867,0,19811
2160,0,0,0,0,0,2310,2556,599,885,1214,327,3026,3578,30373,1361,5250,3680,1231,5313,5636,179980,1696,122210,18886,153670,0,0,74,140422,1083,3992,9202,1143,0,5588,27318,2969,1357,2413,5104,2055,22088,25289,5399,24991,20942,0,0,0,0,0,2938,0,0,3853,192,13552
748,0,0,0,0,0,3737,2301,4386,850,1365,1365,4621,5031,28855,1641,7479,6343,1681,6069,6528,214757,1376,19050,20585,203685,0,0,74,6557,1083,4710,3850,737,207,4599,31498,5097,1501,3057,7556,2240,41365,23736,8345,17836,28989,0,0,0,0,0,1807,0,0,6294,0,20258
3177,0,0,0,0,0,1865,3035,1005,628,1181,857,4222,4255,23190,1649,5989,5835,1614,3385,2427,223649,811,17135,19331,254725,0,0,0,4182,822,2708,406,737,406,3616,30040,5524,2887,3503,6204,2925,21725,32572,6319,14562,23829,0,0,0,0,0,4909,0,0,5069,192,21427
938,0,0,0,0,0,3143,2218,5177,11270,1068,1034,3460,3474,29090,821,6471,5370,1232,3960,4409,244233,1411,19507,14870,329155,0,0,74,140517,1569,2179,1068,1000,1482,4109,31610,4264,3945,2899,6619,2952,16215,26419,7954,23193,25251,0,0,0,0,0,1881,0,0,5548,0,19872
955,0,0,0,0,0,1816,2896,9123,4844,1237,1177,3785,4388,27728,1575,5183,7094,569,4261,4288,216475,74,19089,19343,208318,0,0,74,4108,1158,1673,7321,831,944,4688,32403,4593,1602,3286,8738,2576,21117,26662,6941,26304,22922,0,0,0,0,0,1508,0,0,5124,192,19761
748,0,0,0,0,0,2409,4305,3947,782,1045,1622,4668,5843,22621,1779,6163,7064,969,5978,4060,202570,1216,23035,17773,304867,0,0,74,6709,336,4043,406,1068,1068,4585,35664,3643,1270,2382,8595,2342,22998,29815,11119,23592,31755,0,0,0,0,0,1807,0,0,5369,0,23049
555,0,0,0,0,0,2152,1990,5416,6242,222,850,3813,3368,26106,1019,6644,5525,449,4213,5862,190864,113,16466,20502,266444,0,0,148,8353,336,4125,3563,1643,538,4342,29698,5386,2161,2094,6389,2625,21331,26681,7604,18379,21622,0,0,0,0,0,0,0,0,4567,192,18778
2192,0,0,0,0,0,2254,2837,3930,8787,1470,1092,3523,3476,22779,1214,5621,5352,484,3356,3268,156068,810,15971,18346,219808,0,0,74,4069,336,3989,4247,1312,737,3770,30838,3375,1291,1531,6985,2269,23272,22548,7839,19519,22350,0,0,0,0,0,2887,0,0,4489,0,18337
822,0,0,0,0,0,2475,3118,2414,4611,1696,811,5805,4210,23050,1310,6225,6402,860,5909,4756,171584,895,20622,21729,197641,0,0,74,6324,822,4105,4316,737,616,5187,25188,3389,1287,1735,5239,3395,33889,24047,6662,18539,27121,0,0,0,0,0,1807,0,0,5169,0,18045
2373,0,0,0,0,0,2802,2326,5237,479,1707,639,3449,3717,24135,1141,6804,5746,867,5558,4704,281572,1290,18175,21161,205317,0,0,74,4281,411,2678,406,500,737,5806,27729,4078,2159,2584,7901,2745,20751,27795,6079,24544,28881,0,0,0,0,0,4543,0,0,5422,0,21245
748,0,0,0,0,0,1734,989,3162,1263,737,667,3312,3854,22185,2428,6833,6119,1568,4044,3568,245927,932,18973,17589,208288,0,0,0,3350,336,3411,4843,737,1531,2980,32470,5648,1707,3082,6287,2526,17084,24355,7909,21524,23691,0,0,0,0,0,1807,0,0,4879,0,20821
2690,0,0,0,0,0,1003,2145,4557,5986,1791,1045,3597,3922,25423,1102,4913,5761,1128,5183,3979,222456,1142,16879,16264,200401,0,0,148,3847,1158,3436,3949,1237,1350,4614,33161,3385,1421,2170,6760,2925,25011,23513,7683,16666,21677,0,0,0,0,0,4062,0,0,4808,192,19219
822,0,0,0,0,0,1744,2687,10357,8285,1263,1166,3835,3950,26462,1589,6768,7221,1044,5650,5286,192052,857,17750,19147,323628,0,0,74,4319,1083,2317,5429,744,1557,4164,38097,5234,2598,3285,10839,3597,23397,31911,8874,18193,24339,0,0,0,0,0,1881,0,0,5023,0,24744
555,0,0,0,0,0,3046,1820,850,103123,1365,726,5514,4609,28103,954,6253,5802,569,5414,7770,201871,444,19697,16429,181876,0,0,148,139871,747,3128,5436,737,1143,4716,25275,4499,763,2060,7387,2250,27194,23838,5988,18720,21783,0,0,0,0,0,0,0,0,5199,192,16614
1822,0,0,0,0,0,2597,3336,6093,3936,977,479,2733,2932,29070,1119,5627,4732,895,5510,4436,163770,1622,17902,18316,272472,0,0,74,3847,672,4554,8790,500,820,3197,32485,3754,1688,3363,6977,3262,17985,26188,7182,13058,25983,0,0,0,0,0,3212,0,0,4951,0,20942
1054,0,0,0,0,0,5336,3659,3987,1376,959,519,4292,3870,18440,1357,5096,5055,860,3941,6741,152871,850,23126,21541,166137,0,0,148,8322,822,3569,737,737,331,5692,28470,4024,876,2308,5482,3154,28576,23917,4775,25407,21979,0,0,0,0,0,1955,0,0,3945,0,15227
2715,0,0,0,0,0,2221,2225,6768,222,120,1188,3344,4331,30040,2561,5642,6416,1276,2858,3563,217683,1215,19853,19243,200783,0,0,0,4453,1494,3705,662,1237,1350,4454,30962,5221,1874,2193,8035,3090,20159,20867,5526,23023,23357,0,0,0,0,0,4738,0,0,4662,0,17057
864,0,0,0,0,0,2145,4209,736,4922,1068,736,6195,3422,22810,1545,6613,5447,1157,3260,4767,239862,1376,18918,18014,237115,0,0,0,6205,747,4788,737,1068,1275,3646,33353,5838,1825,2851,7340,2770,20866,32415,8427,19777,30097,0,0,0,0,0,1881,0,0,5205,0,23663
2483,0,0,0,0,0,1823,2207,526,5102,687,2609,2457,3517,31348,2048,4660,5653,1203,3231,3684,176127,74,20093,19850,222973,0,0,148,3769,747,4474,13194,1068,1143,4696,22296,4151,727,3034,7611,2942,24201,22365,6242,18900,28133,0,0,0,0,0,3899,0,0,4011,192,22096
222,0,0,0,0,0,3229,2031,11836,737,885,222,4381,5614,21673,1110,6015,7349,1979,5068,5847,200160,932,18535,17652,222979,0,0,74,4027,411,3005,737,500,207,4119,30653,4551,1674,3136,8122,2652,24698,25751,6676,25428,27160,0,0,0,0,0,0,0,0,5796,0,18409
555,0,0,0,0,0,1458,2365,3833,3418,1093,1583,3411,4771,26833,1824,6397,5908,1055,5578,6011,180111,1217,23574,16852,241443,0,0,148,4567,747,2460,8475,1387,1143,6200,34793,3283,2630,1587,5822,2765,24295,25990,6928,23841,22075,0,0,0,0,0,0,0,0,4639,192,18538
713,0,0,0,0,0,1748,2076,8914,14208,1411,148,4955,3741,26006,2638,6209,5730,148,5034,3722,212902,1216,18896,17332,167775,0,0,74,3815,1083,2674,4503,2253,1151,3287,38893,5175,2014,2323,7512,2290,25225,20738,6800,17831,22975,0,0,0,0,0,1080,0,0,5822,0,16949
748,0,0,0,0,0,2516,2687,5186,1376,518,850,3020,3133,26040,956,5032,6072,859,5955,6637,275373,113,23513,15686,273862,0,0,74,4313,822,4571,1474,737,944,4631,26344,4407,1970,3252,8345,2812,24927,27029,10553,19848,32807,0,0,0,0,0,1807,0,0,6062,0,26361
2893,0,0,0,0,0,2813,2650,1005,9731,1357,1543,4242,2796,23707,1018,5854,106880,1306,3125,3468,226354,628,14249,15193,272602,0,0,74,140403,411,2769,4531,500,1557,4219,32068,5412,2345,3125,9054,3610,12827,26593,9083,17777,28651,0,0,0,0,0,4594,0,0,4371,192,23467
748,0,0,0,0,0,2742,2986,1217,639,1386,405,3896,5491,28278,631,5813,4741,1270,6330,3617,214409,970,19477,19984,248684,0,0,0,6681,672,4710,4534,331,1068,4191,29073,4286,1565,3210,7550,2728,25191,28993,6683,17975,27591,0,0,0,0,0,1807,0,0,4512,0,19149
2796,0,0,0,0,0,3369,6063,564,4619,1587,1262,4357,4207,21670,1067,6320,7409,867,6682,6629,197807,1034,25844,23815,226981,0,0,74,4026,747,4588,1143,831,1143,5117,29391,4815,1982,1507,4621,2811,25438,26994,6706,37505,27361,0,0,0,0,0,4126,0,0,4642,192,18045
822,0,0,0,0,0,2283,1196,1142,960,810,1092,4084,4316,28787,2197,5655,6998,1157,2958,3973,178157,1188,18354,17044,225006,0,0,74,3611,1494,3534,5647,331,1143,4785,25285,2979,1089,2047,8071,1571,27850,25145,6636,15623,27651,0,0,0,0,0,1807,0,0,5317,0,18786
555,0,0,0,0,0,2490,2390,4455,5767,519,924,4335,5985,21475,1121,6287,7306,644,6403,5307,261642,736,21675,20798,230003,0,0,148,3918,411,4947,737,1643,944,4553,29229,5736,2007,2307,9102,1801,28257,30663,7678,24295,27992,0,0,0,0,0,0,0,0,5849,192,22740
474,0,0,0,0,0,2216,2106,4724,5410,843,1618,3842,3621,31942,2239,7813,6688,633,5503,4881,174417,1216,17223,19324,310898,0,0,74,4150,1083,2174,4960,1068,1275,3543,35375,5560,2212,3558,6083,2674,25462,26427,6857,19481,26095,0,0,0,0,0,769,0,0,6483,0,21052
1081,0,0,0,0,0,3338,2781,4669,10157,593,1661,4168,4731,25333,1266,6275,5139,113,5111,5648,268564,564,21197,18798,253092,0,0,74,3802,411,3859,3832,1312,737,4717,34489,3311,1959,4669,8106,3024,22462,35632,8462,22235,27949,0,0,0,0,0,1807,0,0,4592,192,23570
2244,0,0,0,0,0,3055,2018,14137,959,1343,1419,4219,3338,26545,1732,4969,6865,1231,5638,6673,219829,810,19327,19588,213382,0,0,0,4364,411,3104,8859,1836,869,6015,31935,4759,1980,2554,8100,2531,28390,23378,8650,19379,28082,0,0,0,0,0,4395,0,0,4160,0,20708
822,0,0,0,0,0,2424,2769,593,5033,811,405,3547,5017,26795,1432,5507,5835,1271,4821,4422,224987,1707,17661,120428,178598,0,0,74,137324,336,4107,812,906,1275,3778,26768,3719,1277,1915,7407,3462,20581,22919,6748,23789,22272,0,0,0,0,0,1885,0,0,4476,0,18750
1928,0,0,0,0,0,2549,2608,1594,10130,856,1181,4561,2869,21865,885,5036,3569,531,2848,3274,146368,1365,17630,16089,276716,0,0,74,4523,1158,3187,0,0,1350,4314,29615,5478,1715,2764,8034,2061,17797,24706,8273,18514,25181,0,0,0,0,0,3529,0,0,3984,0,18109
822,0,0,0,0,0,3749,3387,5545,1068,102673,737,3434,4147,21611,1253,6576,6685,1306,5181,4027,184166,782,19355,21104,236620,0,0,74,136322,747,3861,4640,1237,207,3924,36264,3605,613,1982,6998,2822,23425,28497,7887,19831,27231,0,0,0,0,0,1807,0,0,4797,0,19716
2870,0,0,0,0,0,2877,2963,1188,8518,593,1181,4503,4339,28515,911,5999,7048,867,5304,6194,214210,405,23045,21852,222111,0,0,148,6317,1158,5336,662,1312,869,6052,26935,5569,2148,3025,6417,4081,25025,29825,7458,27779,27141,0,0,0,0,0,3743,0,0,4271,192,19633
474,0,0,0,0,0,2583,1475,959,1143,898,682,3869,4791,32925,2760,7335,6381,558,3382,3733,204625,2347,21384,20333,203299,0,0,74,6532,747,4948,7773,1143,737,3959,22817,6620,2079,2481,7384,1622,34264,33309,6710,20925,27657,0,0,0,0,0,773,0,0,6114,0,21051
481,0,0,0,0,0,952,1578,5087,970,518,1661,3383,4250,25402,829,6114,6981,233,3287,3893,246541,1291,17503,18978,277779,0,0,74,4362,672,3298,2986,500,944,5438,24612,4395,2002,2846,8517,3234,26235,29861,9022,20640,28355,0,0,0,0,0,0,0,0,6566,192,24172
948,0,0,0,0,0,2576,2615,1291,8481,268,674,4453,4839,22060,1797,7840,6996,1231,6305,7645,244379,849,24238,18926,252954,0,0,74,3434,1494,2278,406,1643,869,6045,32194,3209,3461,3721,6743,2407,29020,27835,8107,31965,28726,0,0,0,0,0,2226,0,0,6920,0,21406
748,0,0,0,0,0,2447,2634,9556,8517,331,1330,4129,4412,25458,1869,6483,4070,113,4460,3985,266385,662,18018,18347,245799,0,0,0,3841,747,2651,4227,338,414,3745,35533,4673,3701,3846,10039,3601,15116,27318,7691,26147,30162,0,0,0,0,0,1807,0,0,4351,0,20720
2199,0,0,0,0,0,2829,2758,11350,5747,1190,1271,2542,2366,27642,1067,5336,6296,1231,6284,5146,148870,736,17769,14259,318880,0,0,74,7297,0,3759,11654,744,1358,3187,29243,4882,1425,2293,10031,2890,21958,25831,9760,20059,21457,0,0,0,0,0,3669,0,0,4760,0,22253
1022,0,0,0,0,0,2518,1647,405,1301,737,662,4751,3746,25882,1891,4800,5813,1904,5730,5380,161796,1707,16418,16717,260571,0,0,74,3802,0,4012,4667,1068,1143,2902,28905,3971,546,2619,7423,2821,22218,22546,7630,20605,22623,0,0,0,0,0,2180,0,0,4330,0,19746
2451,0,0,0,0,0,3325,3253,6962,406,924,1068,4064,4076,26828,1878,6161,5784,1278,4069,4388,188685,959,21789,20913,242981,0,0,148,3695,747,2958,1068,1312,1019,7215,35452,5182,2158,2995,7162,3494,26829,25190,8311,19981,28389,0,0,0,0,0,3706,0,0,4318,192,19211
590,0,0,0,0,0,2361,3480,4736,5208,599,1742,3941,5007,23358,1707,4722,5052,1232,4396,2485,162937,639,17992,15566,249111,0,0,74,4824,0,4522,737,906,1350,4268,32927,5331,952,2906,5869,4664,14119,27179,6222,20845,26413,0,0,0,0,0,866,0,0,4013,0,17241
555,0,0,0,0,0,2670,2538,564,737,1093,2138,4460,4182,26219,1351,5544,4198,569,3811,3582,286569,959,17216,17774,210827,0,0,74,137181,747,5296,5430,812,1143,3938,24895,4876,507,2420,6760,1591,21843,26914,7027,16172,25187,0,0,0,0,0,0,0,0,3836,192,18673
1377,0,0,0,0,0,3519,1850,554,1034,930,930,4570,2713,22810,2305,5551,6382,633,3633,4644,215858,444,20397,20488,163234,0,0,74,3875,747,3196,1143,812,1474,3859,22615,4255,528,1882,5744,2146,25256,22134,4114,25931,22749,0,0,0,0,0,2588,0,0,4951,0,15798
1271,0,0,0,0,0,2456,2759,519,895,1255,1868,4632,4831,30317,2345,5017,7394,860,5461,5994,173365,811,18203,17369,195295,0,0,0,3876,747,3117,9816,1143,406,5376,26990,3050,2338,1715,4225,2285,21802,22470,5690,26471,22383,0,0,0,0,0,1981,0,0,5798,192,15326
2202,0,0,0,0,0,2302,2506,8575,553,0,1005,3839,4453,25655,1744,6787,8401,895,5918,6494,252519,1291,21683,23284,228598,0,0,74,3536,336,2215,1068,1261,1681,3310,27376,4575,2161,3562,8683,3604,32223,29341,7814,33704,28128,0,0,0,0,0,4050,0,0,6476,0,20536
