index,172.20.1.203,172.20.2.221,172.20.1.202,172.20.2.233,172.20.1.213,172.20.2.231,172.20.1.214,172.20.1.204,172.20.1.205,172.20.2.222,172.20.1.217,172.20.1.216,172.20.2.236,172.20.2.232,172.20.1.206,172.20.2.223,172.20.2.237,172.20.1.218,172.20.2.234,172.20.1.222,172.20.2.224,172.20.1.207,172.20.2.238,172.20.1.221,172.20.1.220,172.20.2.235,172.20.1.208,172.20.1.209,172.20.2.229,172.20.2.225,172.20.2.239,172.20.1.219,172.20.2.230,172.20.1.212,label,target
426,13574,19934,14075,18932,22885,24822,23966,17055,18146,12591,28649,23546,49101,54167,11912,11451,65102,133188,59336,190534,8396,7343,90655,48850,47586,91966,53039,55932,55144,59769,33680,8345,14230,10834,0,
427,15797,15015,15099,21303,23646,19289,27034,16307,23415,17400,34077,29805,51447,46287,7412,6853,69307,132639,60371,157700,7240,7804,70723,50142,48277,73283,43840,46655,49204,48488,37966,9872,13346,15985,0,
428,16170,18585,17475,22113,27169,23342,31479,22042,24809,13734,32938,31991,48949,51527,8941,9875,80951,145871,65367,194011,7125,6143,96554,54671,53455,93781,57667,65777,56440,59754,40214,137722,17324,10791,0,
429,16965,17829,17997,23023,20497,23452,24155,21209,20433,18010,30151,30973,56431,60048,8233,11596,87936,144787,56133,191405,8647,7186,86070,53064,51322,82353,49930,46370,51322,55231,39405,7736,16635,13272,0,
430,14013,18924,13550,25523,21041,22411,19715,26231,20343,22705,28659,25857,55232,52360,10725,7608,69611,150215,52121,159213,12205,7318,80858,46132,46467,78187,46182,43303,51261,53773,38866,6567,16757,14188,0,
431,15133,17452,15397,21029,20233,23068,25676,12680,22998,21054,28633,31553,51280,47500,8510,11445,75685,145731,64704,175479,6865,11837,83791,58337,54561,87341,47295,49922,52000,51011,34340,5122,14522,9903,0,
432,11392,17404,9085,24201,23548,20401,18206,24616,17354,17355,29422,30866,52753,53825,9298,7487,65331,146833,59097,190067,6493,12102,86581,45858,46369,89677,45588,44632,52218,58101,38856,9872,19189,147405,0,
433,12528,23687,15765,22285,25129,20798,22858,25563,17233,24734,27805,31409,51462,52492,7693,8442,74537,157696,62459,181994,9345,6797,94576,58607,55721,88038,51620,54329,61228,55018,37656,6835,14212,14985,0,
434,14380,18829,14742,24994,23778,24252,25171,21303,26304,18722,31089,34397,62733,56663,6191,9762,85709,144316,51601,200147,10957,5600,85302,47724,45322,90332,46038,49940,57498,57343,41807,5386,20384,13729,0,
435,15063,21801,15665,23513,25652,22803,21826,19284,11081,28013,30270,32532,45144,43414,8041,7820,86982,129511,66665,189611,8014,10326,87840,60454,64274,85986,54754,44392,57957,60013,41622,7282,17360,17132,0,
436,12799,18972,17477,23062,21639,22227,25980,12106,16604,15585,32610,29829,59292,59284,9358,7959,85247,159854,46521,176765,8952,10071,85214,48622,47214,81334,45562,51982,51063,55850,40533,9041,14364,11987,0,
437,14687,19185,16406,22201,22128,22125,23283,19383,25520,12335,164715,30803,46112,47759,8239,7241,81371,130026,59897,163710,8976,9357,84091,50094,49239,85425,177938,182324,55498,55624,36871,6146,17146,14187,0,
438,12706,16078,13939,19640,156706,19747,28531,25251,13763,26869,25913,26332,46045,49653,8454,7687,83165,117397,47387,173622,7065,4665,75995,52443,46299,76866,42590,47481,52147,52950,37518,8158,15348,11913,0,
439,16308,17552,11734,18779,21711,17002,20175,20873,162790,17860,34063,32162,39220,42993,10760,8623,65980,111630,61627,291554,8391,10922,73003,49410,51197,72670,43941,48250,44876,44228,37739,6758,17469,12053,0,
440,16481,18167,14720,19582,22611,23737,24967,157329,17077,22858,29481,30799,56185,52517,11712,10522,79069,145505,48359,173559,10171,10340,81048,51314,50833,77838,51587,48239,48272,54062,37640,8426,17730,15808,0,
441,14075,20284,14819,26078,26919,24681,22890,16093,20974,20766,30450,28833,49967,49466,7958,6866,72872,128842,51770,209031,5902,6769,87322,50930,53399,90032,51874,51891,58379,61269,37931,8355,18215,14017,0,
442,11221,19004,149653,24278,23033,22259,21962,22636,7852,9960,33296,33455,55194,56208,6071,5347,82426,123930,53483,188124,3087,4355,82836,50697,181108,84861,51652,54028,47401,49584,35544,5766,15904,9517,0,
443,8986,18394,10530,20155,23305,19776,24030,14846,19542,18383,28898,31939,47360,48671,8893,10487,67065,111924,57819,183347,10343,7724,81450,49420,47338,79238,49022,50539,55483,51070,37556,7285,15715,9090,0,
444,12714,19582,15959,21132,24152,18893,21562,20131,27718,19938,35389,37881,50144,52744,8493,8997,72622,129109,72122,185192,9743,8061,85474,53012,51270,85548,53358,56222,58642,54571,37893,7430,15554,13066,0,
445,12944,20554,13690,21900,21458,23363,20921,17886,14316,20888,28085,30135,51447,56395,8748,9921,73607,145809,52824,180297,4202,10296,84636,48593,43089,85919,52955,47535,52317,53385,37635,7332,13376,11709,0,
446,11258,16993,15373,21817,24509,21838,25132,18707,25470,24214,26591,30619,52968,52824,9595,7216,78221,142930,50800,176908,7627,9170,86292,187064,55651,87805,42208,47185,51261,58500,35328,5544,13227,13747,0,
447,12704,20386,16185,22698,25605,18368,22427,14862,21141,19867,34203,34156,53472,50539,8668,9559,91033,125130,56728,205100,9014,5270,87691,56776,61096,85607,53243,50968,57723,57472,41024,9752,19353,12905,0,
448,14573,19959,19371,20167,24291,23173,22865,19393,26724,25089,35361,33124,51254,56480,7914,10470,82545,129656,51177,189425,9233,11225,80473,51429,50551,79772,52210,46209,56003,50772,39840,8355,14395,12411,0,
449,147935,17563,11829,18131,27508,22173,22518,22744,10102,23041,28519,30117,42122,38222,147449,10317,69179,93692,65060,179926,6471,10129,74960,49716,44760,77134,45885,48340,51065,49836,35821,13172,17054,14869,0,
450,15427,18818,13962,19687,24890,21743,21785,22989,20816,13759,30091,30749,52480,50849,8365,8846,71930,105347,61476,192861,9581,9008,77161,49862,53078,77195,50954,49992,52602,50946,39863,9492,21175,9853,0,
451,10440,12954,13619,21859,23685,20504,25580,18054,16106,24305,27526,32100,43529,42727,8840,6307,76306,127795,58104,166575,7051,10461,79740,53899,52513,81175,52853,48551,51545,53608,38498,8053,15528,10449,0,
452,13016,19171,15667,18435,25835,20006,21668,23516,15917,15638,31806,162173,48873,49201,7837,9351,75253,112706,59107,175949,10481,6543,73978,51232,49437,72453,46958,47007,53347,46324,39743,6712,15966,13739,0,
453,16604,16057,16372,21247,25870,20725,156278,14957,16600,21406,25580,29760,51594,46302,10893,7976,71013,130761,54402,169881,6863,7550,83501,50337,46563,82119,48322,46601,56080,51605,38127,6374,17406,14123,0,
454,11815,18358,11650,19887,21890,19731,23625,17003,19449,16736,27344,27192,46908,43837,7915,9194,70020,100108,56410,166707,7101,6384,70549,47845,46228,73177,47227,34833,44813,46031,32392,6191,16184,12923,0,
455,13839,18325,13396,20032,23363,20339,25808,17131,11615,22213,30379,28438,52022,49714,8232,6882,73617,141421,57572,193331,8446,7353,86440,51151,55048,85630,50528,46521,54162,61465,38669,7360,17072,14727,0,
456,12339,17648,14792,22753,21636,18644,20669,17950,27762,19406,28410,33958,41427,42975,10864,12024,76120,99932,58806,159080,8393,8900,73035,46711,50451,72872,47057,42634,47203,51292,32038,137275,18014,14650,0,
457,13287,14918,14014,22180,23270,22422,27940,18360,17449,20639,24792,21931,46402,50409,6554,9685,71096,92730,50627,197484,8392,9887,74075,49134,52394,78517,47936,51891,55060,49802,34045,7327,19041,10789,0,
458,13712,16650,10677,19913,19438,20321,26460,18542,26871,26219,30140,28239,44788,48908,9444,11674,70946,115616,45839,182420,10694,10004,77944,49115,46594,83401,44174,49047,54293,54602,36376,5949,15876,12991,0,
459,12479,15832,11737,19452,21132,17567,26170,21989,20181,19946,32222,33382,50451,49370,9394,9694,75827,108155,54217,173222,6116,7365,72130,50840,52357,71215,44210,43475,51141,50892,35278,7708,13513,12417,0,
460,11019,20374,13439,20574,22966,22783,23942,19019,18588,14948,24485,27480,49734,46479,6311,9963,79727,120144,48174,193324,7068,8036,90293,51917,52525,89819,46259,55973,56401,61070,34964,10449,17064,10642,0,
461,15518,16693,15796,17464,24366,22699,22933,25918,24961,27807,35971,36383,55616,59651,11287,9896,82468,130583,65542,178045,13022,11684,74192,48555,49512,75392,46936,52708,43298,47294,36593,6406,16378,146193,0,
462,13186,17190,12458,24468,21856,22656,24174,13458,26133,19595,22860,29503,42021,46716,13041,9358,72042,123431,59286,173232,8586,13641,84776,52361,55109,84631,55059,184433,59472,52931,34347,7595,21049,11942,0,
463,15206,21545,16381,18223,22387,17725,20589,12845,15456,21466,33681,29838,47253,49307,10920,5130,67037,132046,56598,169537,6851,9434,79814,45535,49384,74520,40918,43768,49707,51085,35283,9604,13037,10443,0,
464,16795,14845,13005,24054,25752,20110,29854,25858,23889,24468,31462,30118,54080,51297,9495,6695,71520,121335,67366,206432,8583,9714,79572,54677,56648,84033,48867,46750,47565,55487,41580,11392,17118,15262,0,
465,14972,20107,15908,20183,22049,19233,23294,12982,9557,14536,25850,27590,42929,41815,7286,9942,63483,107229,51526,168709,8991,8168,72547,48680,44737,73917,51636,47271,56392,47915,33402,8053,9339,11576,0,
466,13397,20527,9207,23702,26359,19931,25003,14095,27310,25490,29449,32063,51568,50253,12089,10476,66027,113762,60072,201099,8002,12048,83595,46596,44098,84209,51399,46415,49794,53368,34603,8348,14701,14435,0,
467,13399,18920,14131,20109,157186,22089,23794,11630,20000,13224,30070,22285,45827,48800,9625,9717,65542,129202,45670,170105,8192,9988,81513,39997,42901,81234,41709,48125,52925,44953,35816,6902,15601,9273,0,
468,13164,18683,13606,18340,22552,20614,21963,24244,18175,20917,24130,28513,49481,50667,10387,8827,70348,113715,50052,300472,7625,11485,73857,47961,185869,76756,46880,39087,53844,44565,32430,10635,15276,16153,0,
469,17265,18186,17912,20042,25878,24907,26134,18341,16020,13598,32459,34409,47484,44480,9503,8391,86000,124471,60853,171198,5926,8623,78127,53394,56172,78078,52210,56619,55145,53178,36608,9492,15002,11579,0,
470,15432,18445,14642,21481,24866,18674,26090,157388,15291,12356,32410,32694,46886,48042,7997,9745,77867,107967,51768,176106,8786,143795,75421,47399,50752,77667,50908,43634,48835,47876,34112,8922,14524,13228,0,
471,15511,15987,148911,24115,20723,22492,25944,15484,23382,16637,27622,24409,51928,53291,5875,12424,63433,123170,63377,184914,4952,9584,82933,50854,47934,78790,44377,50829,49781,54496,36354,11013,13494,9672,0,
472,11040,20020,16666,20786,25691,19107,19436,21021,11199,15147,32045,34180,49636,47984,6704,12009,78654,114748,63931,186846,8190,8501,82544,184482,49771,81387,52025,53227,53169,48658,36206,7630,11258,9470,0,
473,11769,18377,12584,21010,23246,20342,24268,21804,22920,26181,25561,32155,47254,45772,8600,10293,80756,106413,51901,178666,9181,9074,72664,53172,49947,76614,46395,45465,52199,50635,34810,6146,16996,13438,0,
474,150714,22784,16065,24812,23044,25590,21479,23367,19409,16087,32531,33965,47396,42144,10156,10865,71840,122415,49545,194862,10295,9309,84697,47792,47584,90082,53152,51421,54579,50056,34502,10899,18051,12021,0,
475,11466,17374,12956,24235,21782,25233,26203,14120,29156,23619,31671,34683,49444,51396,8107,10112,72611,124287,64727,193114,12018,10006,79645,56896,61461,79046,52545,48550,58195,56720,35704,6828,14819,16160,0,
476,12104,17582,12624,20145,24335,22868,24379,20311,21731,11903,29674,28607,46774,44825,138994,9749,75989,138679,61079,172129,11356,7529,85309,48898,50216,83727,46601,49482,59301,55418,36593,6906,19252,12737,0,
477,10766,13920,12806,18946,21629,20961,21323,20124,16308,18671,25455,23063,51035,48581,10170,8207,58158,102546,56120,183546,6492,8242,70598,42228,42478,70911,43619,44158,43178,47270,34976,8397,17116,14201,0,
478,12727,19208,14927,23090,22326,24580,22911,20997,24828,11809,28635,33397,43981,46082,9372,9593,75823,114278,52980,156017,8593,7564,75657,47205,46927,80092,44724,43504,53968,47154,35641,10822,15342,11420,0,
479,12819,19203,12304,19412,23134,19724,162282,22496,22558,27316,34672,31302,54860,57085,9101,8804,76105,117752,56817,190617,5354,11196,75258,55500,47746,73493,49141,45159,50565,49420,34874,9186,15431,14964,0,
480,16508,18136,16884,23378,22666,19117,22663,18513,19894,15914,28030,31859,44203,47063,7037,9322,68680,123609,55027,186753,8214,9771,86421,43594,48713,86047,44272,49718,52506,55168,38056,8844,17015,9174,0,
481,13779,16835,10574,20827,25165,20745,21872,29425,20408,18856,27056,26363,53497,54989,11040,10662,71249,117100,43142,182769,11286,8872,75647,45166,47687,77443,50211,45536,47888,51307,34536,9108,18495,15207,0,
482,14976,15015,15837,22458,23492,25558,20919,12251,18958,18825,27869,29038,51738,51176,8482,5536,64757,129703,54294,183961,8194,9125,83407,48771,49602,81731,48209,41938,55358,50857,36238,7483,11986,9529,0,
483,14010,15107,12005,18623,24780,20998,24127,24619,10637,17015,24334,28207,44316,48579,9386,5728,62512,113478,48631,184919,10675,10040,78179,46642,43025,73749,50145,46913,47008,44712,33591,8735,14540,11259,0,
484,13859,19412,12019,18696,24414,19757,21949,15416,21178,17742,33024,34648,48309,51350,10364,8212,74692,103063,58040,193410,7052,6847,75079,53205,54399,71472,49345,45106,53981,53642,36248,6448,15597,11411,0,
485,14649,18273,16007,23547,26024,23737,22507,17325,13691,24187,30065,32524,45636,49432,9250,6641,73097,124870,60951,182235,7483,7545,82385,50553,53099,81112,51437,46898,54385,63747,35339,9679,14966,14526,0,
486,13900,16466,13576,19688,25199,18810,23144,14343,11715,21961,30650,31724,44937,40144,10654,7646,67555,110377,55136,153689,7629,8217,68173,47161,50041,70606,45018,41634,55764,43395,33192,142819,12651,10810,0,
487,12933,13592,10976,23757,21171,19967,24184,13986,24529,15587,26754,30779,53025,52416,7682,9410,74366,110628,57727,191498,7429,7304,84057,50549,51072,85523,50888,53452,54883,46082,36563,9260,15976,14249,0,
488,10506,14583,11875,20239,24547,21095,24452,18749,24793,23346,31510,27613,44390,46987,9373,5925,71520,122359,48055,177483,8771,9126,78293,43797,45935,81329,51157,48949,51495,53799,36896,8999,17740,14930,0,
489,13002,19556,14357,18282,20623,21562,24870,20890,17238,23929,31353,34652,45408,44031,12595,9787,73084,107331,60694,173323,9722,10930,72447,51105,53374,74113,47338,48147,51673,44671,34340,4854,12287,150518,0,
490,18510,18842,15328,24461,22496,21177,23471,28467,22030,23089,30576,29571,49756,51383,7909,9367,86808,118432,54982,174622,11495,9897,77212,46022,52129,77352,53753,41415,50782,47737,35943,8039,21308,7738,0,
491,16562,21233,14344,23504,24201,23116,23173,9667,24230,4560,29765,31583,45163,48009,7707,4955,63555,106780,57649,197621,9573,5688,87974,52409,50007,83114,51757,48106,46661,56736,37426,7525,14168,10889,0,
492,13095,17665,16899,23533,29863,19560,21264,24091,19428,22123,28710,30566,55905,48030,10437,11456,80319,114152,54680,200143,11634,10833,85620,51891,51690,81821,185749,54028,48239,55509,40056,9685,17861,10264,0,
493,15308,16339,11935,23763,153658,22549,26828,16157,18204,23619,167534,29370,44699,49066,10368,8356,70276,116996,54865,187643,9335,11338,84097,48548,47396,83835,49576,51210,52097,53089,35893,12296,17540,14742,0,
494,16405,18961,16186,18572,25190,22398,25239,11390,18716,13384,23258,23717,54218,49709,9545,8565,66806,124298,65151,180552,8570,6725,80207,48115,46703,77993,46774,47631,49383,55223,36217,8542,13271,10716,0,
495,15066,17832,12633,21327,25398,18798,26624,24935,22446,21187,35223,35425,46944,47258,11075,5741,75806,118936,67994,160319,10727,13592,71759,50701,184570,72478,49812,43755,50467,49781,37308,5308,17453,13283,0,
496,15638,17780,16154,18458,24989,16452,23339,18053,155716,15463,28720,26491,50267,45999,10414,5883,65390,111986,63273,167737,8978,6726,71485,50914,50820,72025,43729,48083,48180,52396,36002,9872,15142,11188,0,
497,14239,16873,14509,22575,22195,20923,22338,23180,13186,22613,35633,32307,47611,48738,6478,7836,75162,126669,63129,174457,7099,141918,79735,51693,45970,80821,44262,43821,49909,48799,34610,12463,13462,13236,0,
498,13922,12985,12879,24067,23680,21471,21964,24290,31966,11855,33242,29694,50205,48178,9883,10918,67395,104652,56571,189062,9228,7908,78528,47814,49514,76661,47506,47109,51768,47332,34648,9417,21495,16345,0,
499,17846,18076,17472,21000,25550,22544,20646,23842,21511,9354,33650,34761,45807,44092,6364,9194,90157,100647,72891,317775,5377,5685,78517,193042,60914,80688,58265,56730,54771,56142,38301,6294,15799,13562,0,
500,14251,16279,152142,23655,24338,24654,20950,22211,23297,26126,34606,32314,50767,53983,8280,5160,73088,127960,62414,188333,9340,11346,84117,47147,50408,87956,45258,52380,51767,60502,37699,6719,16823,13664,0,
501,16006,18881,16045,19963,23685,19670,23578,17723,18899,13334,25823,31112,43243,44350,6535,8579,66710,101265,61056,170926,6305,9753,74703,51061,48778,72780,47067,44559,51828,57307,36202,4593,15916,11619,0,
502,15901,19607,11544,21616,23389,21158,23770,19098,17393,19880,27809,30594,48504,51062,144092,8007,61131,249305,57825,180864,8386,10924,78172,53500,51216,78210,47766,51809,50334,50321,33698,10323,13446,12474,0,
503,147766,17350,10205,23710,19064,23104,21115,19068,22028,18707,30039,28928,52954,56489,5702,7826,70685,125311,52389,178151,7052,7605,78458,46983,47466,81936,51056,43821,57129,49704,34043,9041,16942,14876,0,
504,13892,18434,12928,23808,24324,22802,157298,14030,23456,25013,28935,30917,47697,45315,7202,13130,74758,112650,55963,187689,5364,7462,85420,50888,47327,86198,54180,44932,53265,60086,38227,4935,17872,11761,0,
505,13995,16193,16151,17490,24127,24558,24990,12389,18887,19910,26728,24148,49323,50448,12654,7633,66784,103591,58259,179318,7344,10649,72804,49392,50405,70326,43877,38142,48850,46475,34922,9524,11999,14566,0,
506,17525,17877,14172,15167,20605,19526,20480,16401,20171,15458,32469,31826,47214,41049,9125,11080,79521,103914,62139,172912,8002,6540,74184,55856,49821,74800,46128,49772,47551,51079,34158,5804,12618,10911,0,
507,12550,24519,14931,20684,23704,24228,23194,16421,29403,16068,31786,165914,49334,52414,6970,13030,87740,110552,48847,190568,7492,8056,83161,51476,50660,81669,47475,48381,58760,49482,34561,5614,16116,11973,0,
508,12461,18912,14435,22493,23129,16751,21123,20266,13832,14964,28059,28375,45532,46696,7278,9542,67944,101770,56661,189658,10294,6925,84427,46877,47046,79052,46504,52449,51896,54176,37268,7480,16526,11901,0,
509,14817,17760,11896,21526,24533,22035,24072,13904,20991,18830,31367,34826,45941,46918,8390,6485,72901,122169,52696,198806,8762,8491,86959,53113,51410,82181,51561,44153,56681,55665,36882,6645,15633,14934,0,
510,16166,17004,15269,19224,23499,21732,24130,22760,14673,16956,27407,28781,47162,43358,6980,8401,78661,113627,60434,190728,7241,7980,88103,56830,53149,87635,48490,56540,54919,54495,38295,8918,18973,11283,0,
511,12771,23015,10025,22018,21247,20623,20716,23387,30903,30124,31914,31224,54787,51634,10729,7086,67134,112026,60489,171731,10748,9828,75850,49292,49111,75439,41220,48095,49579,51089,32864,5527,16743,18082,0,
512,14860,18446,16316,21714,21498,23389,24603,23524,9325,12181,26504,25722,41919,40886,8159,9681,78004,108047,56246,176712,4774,9242,81334,50830,51001,81562,47669,49496,47789,54645,35042,136141,11386,13634,0,
513,14785,20222,12622,20240,24556,23258,24817,11481,24687,20181,33647,33454,49140,47357,9596,9031,89059,107499,51874,175076,8191,8370,77232,49038,51940,74100,50768,47001,53299,45255,35495,9760,15040,14515,0,
514,11668,15880,16036,22413,24922,19634,24619,20992,25645,18055,27272,31197,43792,44084,8622,8232,69569,108067,60469,160525,10341,6920,73273,52571,51555,74980,49703,47622,48449,48630,36597,8654,12745,13664,0,
515,12716,20198,19453,20149,24322,18696,23591,24500,11912,14084,32812,32896,57568,53803,7679,7679,80477,125472,56043,181580,5746,7475,84113,50401,50840,83269,49560,51788,47631,57967,33678,8464,14766,13198,0,
516,13054,17264,10699,19628,26312,23102,24173,16566,15925,20070,27545,29261,52661,51410,11913,8021,67913,132076,52856,183957,5203,7682,81828,48299,48033,84017,45697,50238,47806,48704,34746,7286,18829,11406,0,
517,15892,18330,13728,21573,23130,18906,23755,17109,18419,30052,31764,31758,41541,44344,10550,6691,75129,107607,57749,175300,7242,12162,75423,51195,50600,75641,45313,50022,51540,45723,34355,6033,12858,12840,0,
518,11130,18398,12050,22768,24593,17770,23592,24094,25125,17499,36601,36315,46774,48777,10735,7088,82048,106254,67589,157617,9352,8978,72768,54898,54757,76197,51496,47631,49688,53612,37692,8091,16517,16390,0,
519,15760,20410,16935,21442,21888,20203,24591,20407,20418,13517,162981,29307,47296,46835,8949,7114,64414,106826,72319,176615,7820,6418,81825,53660,57171,80245,57318,48189,52232,50220,37961,6713,13880,12424,0,
520,16212,17742,16793,19745,22937,23089,25005,19158,15202,24957,29603,31296,50117,48749,12710,10874,64205,108462,66106,207563,9156,9095,75999,52045,57174,80343,41256,46487,50287,57579,37094,10100,14782,15939,0,
521,9745,16422,18152,20625,29609,22879,27198,14809,20145,12875,29227,33839,52658,52546,8495,9196,79708,114808,67986,199485,10335,11210,84765,55052,54018,84334,183147,46996,57545,53494,37865,9189,17480,11733,0,
522,14603,18703,15131,22304,20950,22682,18431,16138,161963,15848,30338,29894,48067,45644,10148,9758,74814,104084,57429,181901,8212,9314,80368,47407,49805,83942,53526,49600,53548,53468,33194,7050,15108,11081,0,
523,10594,15444,13812,20044,26592,16103,22898,23978,18621,27341,35301,32603,49750,51456,8918,10273,68545,114889,66109,172636,9036,142813,73812,49717,181408,76822,49755,40911,49236,46371,36322,6567,17209,11957,0,
524,19255,20897,14729,20681,23318,21710,25099,20654,22591,7410,31209,26312,44489,44269,13409,13903,72562,128767,53620,315914,6546,7067,84351,51237,51692,83412,54085,49558,59094,57329,39464,8468,14812,10550,0,
525,11460,15775,13685,18661,24615,19647,24861,154428,16618,17541,30230,33554,49337,51002,11048,9922,80351,129195,59776,160309,11442,8264,72088,185873,51979,73271,53416,48109,50930,46439,38636,9496,15228,16487,0,
526,17492,19909,12863,19948,23487,19641,19990,16088,13571,11344,29120,25368,38865,38255,7035,8748,57126,106606,57365,152060,7042,8689,71692,43436,45374,76676,47120,44114,48464,51769,36398,10061,15600,11508,0,
527,14368,12355,12875,19418,24845,20051,23797,17007,23010,23022,30270,26830,50116,48617,11158,9332,69463,114102,61995,158569,9547,8845,71412,48358,46642,71432,48120,48355,45014,48151,33517,10854,15211,10808,0,
528,147269,14081,13743,21884,21909,20745,18402,16419,15919,18782,29688,30146,42527,42706,10454,9957,71782,103501,53401,181957,9145,8827,76348,43842,44515,76435,44126,48005,48171,50805,32396,7134,17225,11820,0,
529,12389,18962,15327,22191,22039,18447,25088,15861,27267,16759,29401,25066,49148,47736,141376,9936,64297,247229,53433,165014,7836,8788,72982,44500,45076,73373,45209,50690,50578,48311,32339,5505,11984,13699,0,
530,13548,19916,16453,22978,24926,20278,19508,19898,22037,17308,27696,29176,52381,54340,8361,8959,86039,128205,52082,177196,9912,8818,78903,47914,53831,77633,46482,47493,52631,52422,36817,7628,20358,11865,0,
531,14443,15802,13725,18831,24326,18372,25556,18196,14973,20916,33829,34453,39541,38745,8802,7980,94991,114056,61570,162289,5762,11570,85602,61539,60677,83068,56347,54483,54219,59339,38566,7063,13748,15802,0,
532,14062,16769,13998,20658,24411,18105,24993,18197,30009,22347,33533,33115,53419,51286,7752,5989,94968,115288,55283,174704,9914,7275,69926,52502,54332,70623,44826,41847,46273,51257,34890,7894,14985,13676,0,
533,14534,17831,12306,21976,25356,22452,24953,17645,23761,12442,33644,30931,45225,42011,8931,10441,76603,108222,55200,169476,6695,6889,76377,53954,52492,78193,51192,45659,49223,48569,37544,8117,15444,12090,0,
534,9786,18315,12434,19352,22660,21241,158126,26636,26557,19152,32040,28533,46680,46303,10967,12281,76769,101919,49669,162777,10530,8260,71847,48209,47152,76357,44243,45802,52383,46545,35826,7405,15052,14420,0,
535,15283,18988,16491,22421,26560,21306,23781,18882,16188,19936,34787,36355,47337,44522,7689,7816,87029,113441,60148,166435,9533,10346,75114,56795,54765,75829,43202,52202,50850,47933,35932,7975,14937,10462,0,
536,12197,17643,15287,21374,27494,20975,24536,20006,15105,20151,37440,37245,49872,52758,9910,11452,90704,114211,61536,190230,6674,10155,75689,57697,53407,80335,50971,46889,52887,54462,37355,8426,16427,16725,0,
537,16832,18435,18019,24351,23144,23813,23534,9835,27672,14538,32616,29303,45597,49511,7756,8365,105195,105757,49092,176412,9008,9577,75882,57414,59616,75852,50966,47893,55059,52262,35007,7327,16294,10982,0,
538,14282,17741,12469,22021,26232,22486,26202,26880,18506,32320,34272,35683,52089,54644,9953,13536,93511,125694,57035,192816,10295,8474,80646,57300,57825,79513,55212,53178,54805,54937,36170,10136,17423,14857,0,
539,16985,17879,11157,18241,27645,21462,24122,11697,21526,9581,31102,27682,38079,42254,7984,11096,82891,106460,57179,175390,8014,10147,75058,51474,52391,81037,49232,50504,50681,56928,36212,5766,14219,12731,0,
540,12660,15583,12865,19071,25982,23207,28135,26618,11787,19462,34257,41804,54554,50328,7359,9909,92342,132496,54037,186343,8003,10467,79890,57960,59076,83003,52647,55791,56712,56380,40963,7894,14805,13412,0,
541,16811,20891,13887,20998,27272,23019,23891,13578,24826,20846,30887,30618,43402,45693,9589,10543,89513,117035,62676,178822,9332,8793,88329,62645,58149,85417,54033,59872,55529,64974,41715,140618,13798,12447,0,
542,13549,14292,14534,22093,24760,22251,24620,24647,15485,20188,34252,31183,52123,48803,11323,12045,83170,94994,58367,177371,5395,10147,73846,53063,52454,72425,44043,43796,53728,42646,33510,6335,17046,12676,0,
543,14085,16719,14941,17572,23130,19980,24547,15953,14672,9592,28289,32461,40714,36979,6378,5715,91252,116938,51410,155267,6875,8425,71457,56490,58052,74490,57133,54234,58085,50334,36584,6719,13575,11398,0,
544,17338,16216,13297,25783,25489,22321,27057,22907,22145,22717,40131,36488,54802,54894,9306,10505,106282,115824,43320,187670,6143,8479,72722,52750,50307,77451,48438,45716,54805,48481,36977,7856,17651,14122,0,
545,15358,20918,12768,23668,28133,18700,26620,17333,15197,19420,39381,36195,41098,41556,10007,8516,122209,124985,56036,178920,10472,10350,87114,71308,68939,88221,60162,66120,60577,66169,42436,7627,14416,15749,0,
546,16695,17139,19524,21362,26431,24042,23510,11852,22131,22235,32916,34172,47368,49982,10970,9779,98131,101469,45526,186491,7250,11644,75193,53687,54240,71145,47364,181490,48973,50717,35134,9611,13312,9302,0,
547,11907,17829,8537,21699,26224,19544,27459,22566,12688,24076,39897,37695,46457,47937,6859,9141,98997,127933,55382,183007,7683,9706,78287,57079,58989,78098,54906,53681,51978,55577,40705,8954,15677,12955,0,
548,18007,20531,18043,23150,26300,22020,28196,9098,19227,17589,30519,32612,56098,49435,10351,6677,110759,110079,55746,207220,7065,10418,90326,68644,62979,88639,55580,54587,56356,61153,38992,7215,11917,13880,0,
549,15577,17526,16076,23737,155819,21606,23795,18390,23864,32966,37694,36867,49757,48808,10172,8221,103910,120403,64695,180440,7636,5750,79553,61246,58534,83290,184577,57401,56720,58070,39581,7898,15939,12707,0,
550,13652,18213,14635,19566,26029,23144,29378,20241,14143,13635,37073,41519,47178,45871,9123,8955,107662,106255,53701,168690,11114,147405,75590,195718,61444,75178,46637,51899,57083,49687,38390,9369,13839,142621,0,
551,18937,20298,16218,22984,23972,20065,24210,17883,25360,20347,35926,33943,48333,42143,10001,11425,94136,111032,59259,166123,5166,10800,78949,55021,58999,79108,57986,41685,56328,50380,37801,3643,14424,15265,0,
552,13168,18107,17510,20093,26878,24892,28908,27364,160891,21652,32970,36037,47865,48977,9743,11106,106980,126595,63628,172110,9365,8447,81912,62814,65227,82640,48822,49489,60488,58160,42935,12400,15344,15392,0,
553,19142,13348,147003,21797,24167,16906,24112,9202,19163,13331,32741,33826,44009,48307,11995,9753,107022,109916,56630,159230,8380,7704,73175,59594,194992,72275,52605,47119,51434,52954,37585,9537,16233,8446,0,
