172.20.0.0,172.20.1.188,172.20.1.193,172.20.1.194,172.20.1.198,172.20.1.199,172.20.1.202,172.20.1.203,172.20.1.204,172.20.1.205,172.20.1.206,172.20.1.207,172.20.1.208,172.20.1.209,172.20.1.210,172.20.1.212,172.20.1.213,172.20.1.214,172.20.1.215,172.20.1.216,172.20.1.217,172.20.1.218,172.20.1.219,172.20.1.220,172.20.1.221,172.20.1.222,172.20.2.203,172.20.2.209,172.20.2.212,172.20.2.217,172.20.2.218,172.20.2.221,172.20.2.222,172.20.2.223,172.20.2.224,172.20.2.225,172.20.2.226,172.20.2.229,172.20.2.230,172.20.2.231,172.20.2.232,172.20.2.233,172.20.2.234,172.20.2.235,172.20.2.236,172.20.2.237,172.20.2.238,172.20.1.187,172.20.1.192,172.20.1.195,172.20.1.196,172.20.1.201,172.20.1.211,172.20.2.199,172.20.2.207,172.20.2.239,172.20.2.228,172.20.2.240
22,0,0,0,0,0,15,14,46,6,16,5,21,25,133,20,29,24,4,43,48,119,11,44,43,169,0,0,1,32,14,18,11,9,9,26,168,23,26,23,47,24,32,95,55,69,85,0,0,0,0,0,24,0,0,63,2,266
9,0,0,0,0,0,24,12,10,77,6,17,20,21,143,12,28,34,11,154,35,150,8,61,64,148,0,0,1,127,3,14,34,9,6,20,178,33,24,21,58,17,33,83,59,73,76,0,0,0,0,0,6,0,0,42,0,227
11,0,0,0,0,0,17,25,70,6,9,4,23,28,127,9,25,25,7,39,46,86,13,55,58,164,0,0,0,38,7,28,8,4,10,24,157,17,9,12,59,17,31,62,59,91,60,0,0,0,0,0,11,0,0,44,2,175
7,0,0,0,0,0,16,12,13,17,13,9,20,15,133,16,15,29,11,27,29,78,8,48,48,202,0,0,2,40,7,21,33,7,8,27,153,27,12,17,43,12,20,75,47,47,77,0,0,0,0,0,4,0,0,40,0,190
2,0,0,0,0,0,13,19,14,33,13,6,22,22,106,16,21,22,19,26,36,121,12,49,48,154,0,0,1,32,6,17,11,7,9,30,178,32,10,18,42,20,29,90,37,50,94,0,0,0,0,0,0,0,0,51,0,194
20,0,0,0,0,0,17,14,5,13,7,12,27,20,153,17,27,27,10,27,29,101,9,49,39,136,0,0,1,35,3,18,14,7,7,14,142,27,16,24,42,17,28,79,31,63,83,0,0,0,0,0,21,0,0,52,2,191
7,0,0,0,0,0,19,9,37,10,9,13,20,21,132,16,39,32,9,25,24,133,11,49,58,160,0,0,1,23,8,25,29,10,4,25,148,31,15,20,42,26,25,93,44,65,93,0,0,0,0,0,6,0,0,65,0,240
23,0,0,0,0,0,14,12,25,29,17,9,23,20,147,17,31,26,7,37,32,104,8,55,61,213,0,0,1,36,10,8,4,12,15,34,140,36,34,27,55,18,25,88,59,88,96,0,0,0,0,0,20,0,0,55,2,279
9,0,0,0,0,0,21,15,7,54,11,10,21,28,148,20,25,35,7,43,33,95,10,53,55,159,0,0,1,33,4,16,77,9,11,17,173,22,10,15,43,18,20,63,52,83,78,0,0,0,0,0,6,0,0,46,0,194
15,0,0,0,0,0,21,17,15,9,8,7,29,31,113,14,20,31,9,34,30,120,5,46,39,208,0,0,1,40,10,15,11,14,3,17,159,12,20,20,78,19,16,73,73,66,70,0,0,0,0,0,18,0,0,51,2,275
2,0,0,0,0,0,18,14,38,29,9,13,29,20,101,6,30,34,14,21,26,108,5,64,65,133,0,0,1,39,7,26,3,11,5,30,166,22,19,13,41,16,43,79,33,50,83,0,0,0,0,0,0,0,0,58,0,199
2,0,0,0,0,0,13,23,20,16,11,6,21,20,155,28,24,28,18,32,27,107,11,51,54,175,0,0,1,37,11,29,40,4,13,21,146,25,14,13,61,18,34,62,72,58,71,0,0,0,0,0,0,0,0,47,0,202
10,0,0,0,0,0,9,16,24,5,24,9,28,20,144,15,19,22,11,26,34,113,15,41,41,154,0,0,1,31,6,21,24,12,11,22,158,20,9,23,39,21,14,66,48,67,88,0,0,0,0,0,9,0,0,44,0,191
9,0,0,0,0,0,23,15,15,4,10,12,29,27,115,15,24,38,14,34,42,77,12,60,64,223,0,0,1,33,6,25,7,3,7,27,157,27,13,26,40,14,31,103,44,79,88,0,0,0,0,0,6,0,0,57,0,227
25,0,0,0,0,0,20,15,27,7,15,9,24,22,108,14,31,40,6,32,41,153,7,53,59,190,0,0,1,42,11,28,4,0,8,29,160,33,20,19,46,21,24,108,48,62,106,0,0,0,0,0,26,0,0,61,2,275
7,0,0,0,0,0,4,7,28,43,15,6,16,18,129,12,26,23,0,26,30,104,14,48,44,158,0,0,2,33,10,20,26,9,16,18,154,29,8,18,32,26,19,73,45,56,76,0,0,0,0,0,4,0,0,48,0,197
12,0,0,0,0,0,6,19,9,10,4,11,29,17,158,15,36,25,6,32,32,146,4,56,59,154,0,0,0,35,13,16,28,7,10,37,142,30,15,21,52,20,41,87,51,56,89,0,0,0,0,0,12,0,0,58,2,241
2,0,0,0,0,0,18,23,30,26,7,6,18,27,132,7,20,21,8,31,39,123,9,44,42,165,0,0,1,35,4,22,7,4,11,26,144,34,27,19,51,23,30,97,53,64,96,0,0,0,0,0,0,0,0,54,0,268
2,0,0,0,0,0,26,16,26,11,5,11,20,23,151,9,30,25,11,35,38,167,8,66,57,188,0,0,1,36,14,14,28,7,7,21,141,22,20,21,76,14,23,89,72,76,91,0,0,0,0,0,0,0,0,53,0,295
21,0,0,0,0,0,11,19,31,32,4,6,28,23,121,12,19,38,17,29,26,86,3,53,51,193,0,0,1,38,3,20,6,9,14,29,166,28,10,30,63,12,34,66,54,53,67,0,0,0,0,0,26,0,0,48,2,197
5,0,0,0,0,0,21,16,2,17,5,6,23,34,126,7,30,31,11,23,34,134,8,53,57,186,0,0,1,28,8,22,23,4,3,31,149,31,9,27,53,20,30,100,49,58,95,0,0,0,0,0,4,0,0,56,0,241
24,0,0,0,0,0,22,24,15,32,15,11,29,18,117,13,32,23,9,30,28,78,12,58,49,137,0,0,1,35,9,18,6,5,11,21,180,30,12,13,32,22,31,73,31,59,66,0,0,0,0,0,23,0,0,44,2,155
6,0,0,0,0,0,10,8,28,14,7,2,20,19,175,5,21,26,6,30,28,75,6,46,57,166,0,0,2,28,13,19,13,14,12,32,62,32,18,24,44,26,25,84,31,78,93,0,0,0,0,0,4,0,0,56,0,198
10,0,0,0,0,0,8,9,6,13,5,2,24,16,151,11,20,27,0,20,21,106,7,45,35,176,0,0,0,36,9,17,9,7,9,27,61,31,11,20,46,25,31,81,47,60,89,0,0,0,0,0,12,0,0,46,2,218
18,0,0,0,0,0,10,7,32,7,12,5,14,24,189,6,35,142,9,18,18,110,6,55,55,163,0,0,1,126,6,20,53,12,8,33,91,30,21,23,38,19,29,93,36,47,95,0,0,0,0,0,23,0,0,60,0,210
11,0,0,0,0,0,8,10,7,25,10,11,18,24,107,4,22,29,4,34,40,99,5,44,47,132,0,0,0,34,0,15,7,11,12,25,70,26,11,22,48,16,32,66,49,69,64,0,0,0,0,0,10,0,0,50,2,199
12,0,0,0,0,0,16,19,3,7,11,5,16,16,183,21,30,21,3,35,38,111,9,66,58,199,0,0,1,37,10,19,46,9,16,33,83,29,23,26,55,26,39,92,57,74,89,0,0,0,0,0,10,0,0,68,0,285
5,0,0,0,0,0,9,11,67,47,6,17,22,16,163,7,19,30,8,23,23,85,1,35,32,167,0,0,1,35,12,22,24,12,17,29,146,22,21,24,49,25,20,83,47,48,82,0,0,0,0,0,4,0,0,55,0,191
13,0,0,0,0,0,7,12,50,0,7,18,25,16,141,10,35,22,13,39,44,93,8,39,45,176,0,0,1,32,6,20,11,14,15,19,150,22,15,13,64,21,26,50,65,79,49,0,0,0,0,0,11,0,0,63,0,191
6,0,0,0,0,0,10,11,2,2,14,14,15,12,173,8,17,17,16,24,36,111,8,53,44,181,0,0,2,26,13,27,11,10,6,33,92,28,10,26,50,24,39,87,52,54,80,0,0,0,0,0,4,0,0,49,0,206
16,0,0,0,0,0,10,22,26,16,14,8,17,17,151,8,18,32,13,36,32,114,14,44,43,181,0,0,1,34,16,24,5,10,8,27,137,24,15,29,36,24,34,100,38,57,99,0,0,0,0,0,14,0,0,54,2,207
2,0,0,0,0,0,18,14,7,11,11,16,22,28,142,17,28,31,3,38,36,118,10,59,65,163,0,0,1,33,10,17,11,9,6,33,148,28,14,26,40,20,47,88,30,69,99,0,0,0,0,0,0,0,0,62,0,216
13,0,0,0,0,0,24,22,18,34,3,8,29,23,151,11,29,24,12,26,31,131,10,54,46,148,0,0,0,41,13,16,7,9,9,25,162,28,14,24,42,21,25,95,46,58,103,0,0,0,0,0,14,0,0,60,2,219
13,0,0,0,0,0,25,22,38,56,17,6,28,19,169,23,28,37,78,28,31,91,6,63,62,145,0,0,1,120,6,17,27,10,13,23,216,22,28,24,39,28,42,70,44,66,76,0,0,0,0,0,11,0,0,58,0,196
6,0,0,0,0,0,14,22,43,25,11,11,23,23,141,10,26,32,10,29,33,125,9,41,41,173,0,0,1,40,7,13,14,12,8,20,193,22,30,26,60,22,22,74,64,61,75,0,0,0,0,0,4,0,0,51,0,252
14,0,0,0,0,0,17,17,10,23,16,11,8,24,186,9,28,32,8,27,35,98,8,42,40,113,0,0,1,36,0,14,39,9,8,28,130,16,20,18,35,25,32,66,49,58,66,0,0,0,0,0,11,0,0,58,0,191
6,0,0,0,0,0,19,24,50,42,10,16,24,28,132,9,24,29,12,31,37,125,11,47,42,174,0,0,2,28,3,18,3,5,9,16,240,26,18,25,68,22,24,89,72,66,87,0,0,0,0,0,4,0,0,54,0,249
12,0,0,0,0,0,17,22,6,21,10,6,20,27,116,19,34,24,8,24,28,106,11,59,63,157,0,0,1,29,14,20,24,19,9,28,142,21,4,16,51,17,51,69,46,61,72,0,0,0,0,0,13,0,0,56,2,213
5,0,0,0,0,0,24,16,46,2,13,4,18,23,133,24,29,29,9,38,36,137,16,89,76,157,0,0,1,36,3,24,21,12,2,30,161,31,16,31,61,17,40,88,52,81,68,0,0,0,0,0,3,0,0,56,0,201
19,0,0,0,0,0,16,4,16,23,16,5,23,25,138,16,23,20,7,23,32,122,8,47,48,142,0,0,0,35,3,25,8,14,5,26,131,27,12,22,34,19,43,94,30,57,89,0,0,0,0,0,17,0,0,48,2,176
14,0,0,0,0,0,19,22,21,18,16,15,34,27,133,5,29,23,15,40,33,95,6,44,49,159,0,0,1,35,7,26,19,6,4,21,181,23,15,23,37,19,27,84,37,56,92,0,0,0,0,0,11,0,0,52,0,178
21,0,0,0,0,0,13,25,13,9,12,8,18,25,138,12,32,24,10,26,34,88,12,51,44,174,0,0,2,35,6,18,13,6,10,31,161,28,20,21,41,19,24,87,39,61,91,0,0,0,0,0,18,0,0,52,2,234
13,0,0,0,0,0,11,25,52,25,11,13,24,28,133,14,40,28,14,29,31,103,4,63,61,160,0,0,1,39,10,16,18,14,6,24,188,18,27,24,37,22,30,80,47,69,88,0,0,0,0,0,12,0,0,63,0,231
8,0,0,0,0,0,21,17,15,5,15,14,20,31,127,12,26,32,14,34,31,97,9,57,51,198,0,0,2,30,8,17,24,6,7,21,158,17,12,21,63,24,34,74,61,79,75,0,0,0,0,0,5,0,0,54,0,258
12,0,0,0,0,0,25,23,47,11,15,12,21,31,151,8,36,23,9,18,22,119,13,57,57,186,0,0,1,35,10,19,11,12,6,26,209,32,26,24,70,28,45,68,67,53,83,0,0,0,0,0,13,0,0,50,2,283
4,0,0,0,0,0,17,6,42,37,22,9,20,21,138,21,39,41,8,26,27,133,10,62,62,194,0,0,1,26,6,19,47,8,4,36,152,26,27,20,63,12,44,87,66,60,95,0,0,0,0,0,2,0,0,72,0,276
18,0,0,0,0,0,13,11,8,29,13,19,23,15,133,16,29,24,19,34,25,108,15,58,56,135,0,0,0,34,10,21,8,9,6,21,166,23,8,17,61,16,32,53,58,57,58,0,0,0,0,0,18,0,0,40,2,182
14,0,0,0,0,0,4,15,8,52,10,17,20,30,162,27,36,23,8,30,33,83,13,65,73,197,0,0,0,30,7,20,40,12,12,25,179,28,7,19,42,22,48,86,51,74,92,0,0,0,0,0,12,0,0,54,0,190
15,0,0,0,0,0,14,15,36,7,7,8,25,20,142,10,27,29,8,40,40,101,9,41,49,157,0,0,2,34,4,21,7,13,14,29,167,24,16,23,33,21,28,94,34,69,95,0,0,0,0,0,15,0,0,44,2,176
13,0,0,0,0,0,17,12,7,8,5,16,23,14,136,2,31,23,4,33,35,113,9,49,51,131,0,0,1,40,4,22,19,6,10,25,117,26,7,26,36,17,18,84,29,64,89,0,0,0,0,0,10,0,0,46,0,183
6,0,0,0,0,0,18,21,10,13,7,11,18,23,133,11,25,31,13,39,28,97,7,60,58,202,0,0,2,35,8,21,7,4,4,32,121,25,15,22,39,25,44,98,43,66,91,0,0,0,0,0,4,0,0,60,0,229
1,0,0,0,0,0,17,18,9,7,8,10,37,24,110,17,21,36,5,26,33,94,6,64,57,206,0,0,1,43,0,12,10,6,6,22,131,36,21,27,50,20,25,103,52,67,92,0,0,0,0,0,0,0,0,62,0,289
10,0,0,0,0,0,10,18,55,52,7,2,16,16,174,7,32,15,4,29,22,85,1,40,43,160,0,0,1,32,6,22,22,18,10,13,128,20,22,21,55,21,29,72,54,62,68,0,0,0,0,0,6,0,0,42,0,201
16,0,0,0,0,0,18,9,14,3,11,14,12,12,166,10,22,19,5,23,26,100,14,36,39,154,0,0,0,31,6,17,34,10,13,19,94,26,22,19,54,20,23,56,68,54,65,0,0,0,0,0,14,0,0,50,2,222
14,0,0,0,0,0,11,4,1,4,4,1,32,18,131,8,28,22,16,20,22,135,3,41,45,189,0,0,0,36,7,17,6,12,7,31,75,23,22,27,73,25,22,86,69,49,84,0,0,0,0,0,11,0,0,63,0,283
17,0,0,0,0,0,6,16,23,25,6,15,26,31,195,17,29,31,1,15,14,129,4,50,59,182,0,0,2,34,11,20,30,13,11,24,126,37,26,32,61,23,40,105,60,42,103,0,0,0,0,0,18,0,0,57,2,259
13,0,0,0,0,0,12,17,29,4,7,5,21,20,165,4,22,34,11,33,28,111,12,47,41,152,0,0,1,35,9,20,26,14,14,26,87,31,14,23,48,16,19,84,60,66,79,0,0,0,0,0,11,0,0,60,0,209
2,0,0,0,0,0,18,17,15,27,16,14,32,27,161,6,34,24,7,52,38,101,6,77,62,161,0,0,2,35,9,19,8,7,12,24,161,27,16,25,50,20,48,79,51,93,77,0,0,0,0,0,0,0,0,58,0,184
5,0,0,0,0,0,5,9,3,4,4,2,22,12,163,15,16,19,21,20,17,101,2,56,51,148,0,0,1,34,12,13,31,8,7,26,65,28,13,21,35,23,25,84,38,54,89,0,0,0,0,0,4,0,0,49,0,194
6,0,0,0,0,0,14,17,2,41,6,2,25,18,164,9,29,39,5,43,30,81,8,50,53,183,0,0,1,27,6,22,12,12,11,24,115,29,20,23,41,26,20,90,39,97,86,0,0,0,0,0,4,0,0,72,0,207
20,0,0,0,0,0,15,4,9,13,13,15,13,26,160,8,41,23,2,26,38,97,8,43,54,179,0,0,0,29,13,19,31,7,13,35,102,24,18,24,48,29,37,82,61,54,87,0,0,0,0,0,18,0,0,66,2,246
14,0,0,0,0,0,20,22,28,9,9,134,24,26,149,16,34,30,9,20,29,137,10,56,67,173,0,0,0,120,10,16,26,5,13,22,149,28,23,23,50,18,35,72,55,75,76,0,0,0,0,0,12,0,0,58,0,245
18,0,0,0,0,0,11,8,8,40,11,13,23,20,165,18,31,37,8,36,39,127,11,57,60,165,0,0,1,35,10,27,21,12,12,28,164,17,9,22,60,23,34,80,60,68,81,0,0,0,0,0,15,0,0,56,2,223
11,0,0,0,0,0,8,17,19,21,0,4,14,16,168,7,29,24,6,22,29,108,10,38,36,143,0,0,1,36,16,25,3,5,14,30,79,36,17,14,37,26,33,87,50,59,85,0,0,0,0,0,8,0,0,52,0,204
12,0,0,0,0,0,10,14,7,6,14,17,33,25,165,10,29,23,3,37,42,93,2,52,61,155,0,0,2,34,0,25,28,12,10,21,92,32,17,22,59,18,48,76,49,68,62,0,0,0,0,0,16,0,0,62,2,208
6,0,0,0,0,0,7,17,3,23,11,4,18,14,151,4,34,21,7,29,27,112,9,53,44,162,0,0,1,53,9,24,12,14,9,27,73,27,7,23,40,28,32,91,50,67,80,0,0,0,0,0,5,0,0,54,0,223
6,0,0,0,0,0,17,13,36,4,19,4,27,18,162,14,21,27,3,26,25,86,4,48,60,213,0,0,1,34,9,22,54,14,14,27,95,23,15,19,40,23,35,101,52,60,91,0,0,0,0,0,4,0,0,49,0,225
16,0,0,0,0,0,13,11,30,2,7,3,19,17,144,24,27,23,2,34,39,147,2,74,70,211,0,0,1,44,10,31,12,12,12,20,102,37,16,30,65,25,45,92,61,69,90,0,0,0,0,0,17,0,0,62,2,266
13,0,0,0,0,0,20,6,1,26,3,3,26,30,184,5,24,29,12,36,28,94,6,56,60,153,0,0,0,27,15,17,13,13,8,35,89,21,21,25,51,26,20,84,49,87,81,0,0,0,0,0,11,0,0,70,0,205
16,0,0,0,0,0,24,19,29,19,3,5,21,25,157,18,32,26,5,40,50,116,133,60,55,152,0,0,1,131,7,20,31,12,8,22,155,23,12,19,42,21,49,85,42,76,87,0,0,0,0,0,19,0,0,58,2,210
26,0,0,0,0,0,16,12,5,27,11,18,29,28,132,12,27,27,9,33,34,90,16,45,47,183,0,0,1,31,3,16,11,7,0,27,155,33,20,18,45,20,29,81,53,72,68,0,0,0,0,0,30,0,0,45,0,224
22,0,0,0,0,0,8,10,26,38,8,3,30,24,153,7,26,34,1,20,21,97,2,58,52,156,0,0,2,51,3,22,10,7,17,25,83,21,18,23,49,29,36,85,55,87,81,0,0,0,0,0,19,0,0,50,2,204
1,0,0,0,0,0,23,15,3,25,2,4,22,17,147,14,24,21,21,37,26,110,7,48,65,124,0,0,1,38,3,11,10,12,13,25,109,25,15,21,53,25,39,64,51,69,68,0,0,0,0,0,0,0,0,54,0,198
6,0,0,0,0,0,11,19,34,30,5,5,18,21,157,11,25,21,6,36,45,130,15,66,60,106,0,0,1,55,9,20,25,12,15,30,107,25,17,24,49,15,47,82,58,71,83,0,0,0,0,0,4,0,0,61,0,219
2,0,0,0,0,0,18,25,36,22,14,8,21,23,115,14,34,32,8,46,43,173,11,50,51,171,0,0,1,30,10,22,3,6,15,32,188,21,17,21,66,24,54,90,64,51,81,0,0,0,0,0,0,0,0,66,0,268
12,0,0,0,0,0,15,21,15,28,17,8,26,29,127,23,28,27,7,37,39,128,10,72,63,135,0,0,0,32,7,21,4,6,14,22,179,24,14,31,43,23,45,77,47,74,86,0,0,0,0,0,10,0,0,46,0,218
14,0,0,0,0,0,13,7,41,0,11,2,18,13,199,10,26,18,10,29,25,118,8,55,52,141,0,0,1,28,13,22,56,5,2,34,84,28,22,12,46,24,29,80,49,68,83,0,0,0,0,0,15,0,0,48,2,187
9,0,0,0,0,0,12,9,9,24,1,4,17,26,191,7,23,36,2,40,42,115,6,48,60,150,0,0,1,35,10,28,29,12,15,28,79,34,13,22,49,22,36,81,45,79,83,0,0,0,0,0,6,0,0,55,0,199
19,0,0,0,0,0,23,12,2,3,0,3,140,19,147,8,21,26,8,25,37,92,0,45,42,141,0,0,2,122,13,25,9,12,1,23,86,20,8,25,42,18,34,68,42,69,69,0,0,0,0,0,19,0,0,38,2,164
7,0,0,0,0,0,18,19,32,4,2,8,30,24,112,18,38,29,13,28,27,131,11,64,54,220,0,0,1,31,3,24,3,10,16,35,148,27,18,23,53,25,31,109,53,49,103,0,0,0,0,0,6,0,0,64,0,278
6,0,0,0,0,0,13,20,21,20,9,7,27,154,144,13,31,35,7,36,40,128,7,65,68,212,0,0,1,143,7,23,7,0,9,34,153,32,23,30,43,30,27,93,52,97,97,0,0,0,0,0,4,0,0,64,0,282
15,0,0,0,0,0,132,13,39,42,12,17,17,17,191,19,24,37,18,21,36,176,11,61,50,156,0,0,2,152,13,26,49,14,15,24,140,25,27,26,67,19,35,81,71,61,78,0,0,0,0,0,13,0,0,69,2,260
13,0,0,0,0,0,18,19,19,0,5,4,28,18,165,132,25,28,2,40,38,112,6,57,44,223,0,0,0,120,13,23,28,12,15,23,105,24,12,26,77,23,33,74,73,70,81,0,0,0,0,0,10,0,0,63,0,253
17,0,0,0,0,0,28,12,12,33,12,10,25,20,138,13,28,30,10,42,41,125,14,61,61,184,0,0,2,41,3,30,12,13,10,26,160,24,20,20,44,29,50,107,44,68,91,0,0,0,0,0,19,0,0,69,2,255
7,0,0,0,0,0,26,24,38,7,14,9,24,29,170,17,25,27,9,36,34,107,13,56,56,176,0,0,0,29,4,26,24,12,8,40,179,27,19,20,38,24,24,102,47,77,93,0,0,0,0,0,6,0,0,52,0,225
18,0,0,0,0,0,11,6,13,54,2,23,28,16,170,13,23,20,1,30,39,159,2,61,54,115,0,0,2,45,6,27,7,11,14,17,138,22,21,25,57,26,30,75,53,79,82,0,0,0,0,0,18,0,0,41,2,202
9,0,0,0,0,0,8,5,1,33,2,10,17,28,161,12,22,26,12,22,27,63,2,39,39,157,0,0,1,30,8,18,35,2,4,22,79,29,17,22,45,24,30,62,43,49,76,0,0,0,0,0,6,0,0,42,0,179
19,0,0,0,0,0,13,12,4,16,7,13,18,19,165,2,27,23,3,26,35,74,0,34,38,166,0,0,1,39,13,28,6,10,6,28,70,24,17,18,41,24,31,77,39,66,70,0,0,0,0,0,23,0,0,50,2,183
2,0,0,0,0,0,19,17,30,7,8,11,20,35,112,5,34,32,11,27,23,161,10,55,45,133,0,0,2,41,7,15,22,8,2,29,134,25,24,22,40,17,31,102,43,46,109,0,0,0,0,0,0,0,0,71,0,266
7,0,0,0,0,0,17,26,11,17,17,14,28,17,133,14,29,35,3,27,30,93,20,71,65,189,0,0,1,40,7,16,14,0,4,26,190,20,12,22,49,28,28,76,56,77,82,0,0,0,0,0,4,0,0,57,0,230
7,0,0,0,0,0,8,22,9,22,18,8,36,22,151,9,35,25,10,31,26,111,18,55,50,123,0,0,1,30,11,19,14,9,8,16,157,26,14,26,46,23,29,68,48,78,77,0,0,0,0,0,4,0,0,38,2,191
7,0,0,0,0,0,15,16,32,0,10,12,18,33,195,25,24,49,16,35,29,132,13,74,69,212,0,0,0,27,7,23,67,9,13,31,150,40,26,21,57,21,36,108,61,71,98,0,0,0,0,0,6,0,0,71,0,275
19,0,0,0,0,0,22,13,25,6,14,12,21,27,130,23,37,34,12,55,49,117,14,61,62,146,0,0,1,32,3,25,4,12,7,16,173,19,15,18,60,19,56,72,56,88,67,0,0,0,0,0,21,0,0,53,2,198
8,0,0,0,0,0,14,21,20,4,1,8,36,27,193,4,30,38,5,42,35,138,0,46,49,161,0,0,1,34,10,27,10,6,9,33,113,27,23,29,53,27,53,99,57,64,104,0,0,0,0,0,6,0,0,68,0,256
18,0,0,0,0,0,5,19,12,3,5,15,16,27,177,12,28,17,1,18,20,101,0,45,40,159,0,0,1,31,4,23,31,6,8,33,59,29,19,25,46,24,31,90,43,49,89,0,0,0,0,0,20,0,0,54,2,224
2,0,0,0,0,0,8,11,24,36,16,4,23,22,155,15,22,29,7,23,30,109,4,50,38,211,0,0,2,38,7,20,9,10,9,28,116,23,25,18,51,26,38,96,65,48,98,0,0,0,0,0,0,0,0,56,0,266
8,0,0,0,0,0,12,10,31,26,11,8,18,18,183,13,25,16,6,23,30,137,10,51,45,158,0,0,1,44,10,16,50,16,14,21,99,19,13,32,51,18,39,56,50,39,64,0,0,0,0,0,5,0,0,42,0,164
2,0,0,0,0,0,23,21,12,9,8,7,31,26,147,13,35,35,10,46,44,103,14,64,66,162,0,0,1,34,7,14,16,7,9,20,152,19,20,24,50,17,37,80,47,95,77,0,0,0,0,0,0,0,0,56,0,212
7,0,0,0,0,0,10,135,9,9,17,8,17,23,172,12,29,15,9,30,21,123,20,42,58,159,0,0,0,125,14,21,6,10,10,32,153,26,12,24,46,25,36,88,48,57,85,0,0,0,0,0,6,0,0,51,0,227
17,0,0,0,0,0,22,13,51,11,17,6,33,19,158,12,35,38,6,27,30,133,18,75,69,212,0,0,0,34,11,22,10,12,18,36,166,32,23,28,58,19,45,103,53,86,101,0,0,0,0,0,14,0,0,72,2,294
8,0,0,0,0,0,13,14,3,45,1,13,21,25,150,11,27,36,12,32,35,155,6,80,65,204,0,0,1,35,6,18,31,15,10,27,105,34,19,30,75,19,40,93,71,78,96,0,0,0,0,0,6,0,0,78,0,305
26,0,0,0,0,0,10,7,23,8,14,5,16,25,146,17,24,21,8,31,33,75,0,42,52,188,0,0,1,31,5,21,49,4,6,24,77,25,16,23,49,17,17,71,59,86,72,0,0,0,0,0,26,0,0,56,2,207
8,0,0,0,0,0,10,22,3,28,4,4,20,23,152,11,28,34,2,44,37,102,8,62,61,123,0,0,2,28,11,14,1,7,18,27,107,26,16,17,39,23,40,67,50,97,58,0,0,0,0,0,6,0,0,60,0,178
8,0,0,0,0,0,8,14,15,9,12,9,31,19,155,14,31,25,13,20,20,133,4,32,34,129,0,0,1,35,6,22,34,0,14,18,131,26,13,26,33,22,23,79,40,46,82,0,0,0,0,0,5,0,0,51,0,204
2,0,0,0,0,0,21,21,48,11,14,5,25,31,123,12,34,25,14,39,39,112,4,58,54,169,0,0,1,39,7,23,30,3,6,29,181,26,16,24,42,18,39,82,46,57,88,0,0,0,0,0,0,0,0,53,0,229
8,0,0,0,0,0,7,11,2,23,11,9,23,10,138,2,18,19,6,23,18,106,3,38,41,151,0,0,1,31,10,23,9,12,9,27,75,26,16,24,35,20,32,84,37,40,88,0,0,0,0,0,6,0,0,46,0,190
18,0,0,0,0,0,22,19,9,15,11,7,26,20,161,11,28,25,9,35,30,93,12,68,74,112,0,0,0,31,14,14,14,10,10,28,163,24,14,13,34,16,34,66,40,87,67,0,0,0,0,0,20,0,0,51,2,154
8,0,0,0,0,0,15,18,6,20,6,8,27,30,134,19,37,42,12,36,38,118,10,73,68,146,0,0,1,30,6,17,26,9,12,28,163,25,19,26,38,22,32,90,34,78,84,0,0,0,0,0,7,0,0,56,0,216
20,0,0,0,0,0,12,10,47,10,7,10,25,18,169,23,26,40,1,27,22,159,5,48,58,183,0,0,1,36,3,16,52,15,9,32,100,28,27,29,57,16,28,103,58,70,108,0,0,0,0,0,18,0,0,71,2,302
9,0,0,0,0,0,4,4,36,40,0,4,18,25,131,17,20,20,9,23,16,100,2,161,45,196,0,0,2,117,13,18,6,12,12,21,106,27,28,24,71,23,34,71,69,48,73,0,0,0,0,0,7,0,0,45,0,246
17,0,0,0,0,0,7,17,14,38,2,8,18,28,170,5,30,24,7,36,42,109,3,51,53,110,0,0,1,34,9,24,24,12,16,29,121,18,16,20,45,22,36,71,43,69,68,0,0,0,0,0,20,0,0,51,2,164
3,0,0,0,0,0,28,19,37,17,5,6,26,15,143,14,31,24,10,41,35,101,4,42,42,156,0,0,2,39,10,17,16,16,10,23,145,28,14,21,51,17,32,68,47,67,70,0,0,0,0,0,0,0,0,55,0,196
1,0,0,0,0,0,15,12,8,179,13,11,25,39,122,20,28,25,13,28,24,85,14,68,61,227,0,0,0,128,6,30,6,17,5,32,202,25,14,22,43,22,20,89,53,93,90,0,0,0,0,0,0,0,0,48,0,240
8,0,0,0,0,0,15,11,5,15,10,14,21,22,119,7,17,21,10,35,32,135,8,31,33,204,0,0,0,32,9,21,6,8,7,24,122,25,18,20,50,28,24,106,54,60,103,0,0,0,0,0,6,0,0,58,0,278
8,0,0,0,0,0,11,27,30,11,19,4,29,25,161,12,25,25,19,27,27,128,13,53,52,196,0,0,1,30,7,22,26,12,7,30,181,37,15,22,51,21,26,106,50,68,92,0,0,0,0,0,6,0,0,55,0,244
23,0,0,0,0,0,12,7,2,24,7,5,13,12,189,5,29,27,9,13,16,138,8,53,53,138,0,0,1,39,9,20,34,6,3,29,104,26,20,20,56,20,23,73,50,51,72,0,0,0,0,0,26,0,0,51,2,237
