index,172.20.1.203,172.20.2.221,172.20.1.202,172.20.2.233,172.20.1.213,172.20.2.231,172.20.1.214,172.20.1.204,172.20.1.205,172.20.2.222,172.20.1.217,172.20.1.216,172.20.2.236,172.20.2.232,172.20.1.206,172.20.2.223,172.20.2.237,172.20.1.218,172.20.2.234,172.20.1.222,172.20.2.224,172.20.1.207,172.20.2.238,172.20.1.221,172.20.1.220,172.20.2.235,172.20.1.208,172.20.1.209,172.20.2.229,172.20.2.225,172.20.2.239,172.20.1.219,172.20.2.230,172.20.1.212,label,target
222,11272,15148,11934,12169,25372,12660,28479,13404,17562,14885,20964,21691,27374,31057,6172,4617,97716,850836,97611,953867,4107,5540,112148,81884,87372,108986,21178,18520,18446,22013,19936,4041,8130,6711,0,
223,13903,17252,10026,14612,29533,15467,129270,24975,22984,25310,21514,20052,37053,40834,6103,4361,100907,866445,101697,1264432,4663,4475,122545,91947,93698,121323,17020,18040,21957,26382,24695,3783,10363,8278,0,
224,13123,13848,12460,10789,30844,13436,26199,22660,7278,19831,21566,21099,34627,32657,107776,4767,101700,904806,93146,1143619,4024,107511,118794,81805,89453,121336,19620,18578,21401,21180,24064,3882,7127,7299,0,
225,11180,16134,9137,12983,24966,12255,23502,14781,24870,23490,18144,20608,33553,35288,5455,5429,83505,916507,81236,1147531,4389,5776,111151,183522,81333,132464,19702,18462,22777,20857,22049,4926,9237,6960,0,
226,15333,17774,13605,12288,25490,10937,29433,27269,18413,18573,20451,21732,35532,34557,4551,5011,108064,961550,88348,1089891,3577,5758,119922,88482,85045,115979,19865,20103,22129,21253,21532,4521,10198,6737,0,
227,111722,17297,10371,12673,25866,10596,25122,23267,18796,21033,18642,122086,37810,32318,3606,5835,85877,1053964,84416,1010855,3975,4815,111478,75174,71976,117357,16996,16229,21026,16270,23095,7139,10312,6254,0,
228,12475,18306,13431,14978,24299,15353,24939,22927,16829,24887,20553,18217,33724,35380,4921,4342,91730,1079629,72606,1045840,4686,4568,123959,78670,80406,119451,16085,18471,21983,21560,18884,6363,9730,6702,0,
229,11791,17213,12656,10839,29118,13287,27919,28339,23526,21675,22022,21846,33483,34022,4380,5267,96077,985237,97934,1143171,3983,6124,128552,86735,91474,122883,18610,18361,23157,22105,21977,3625,7907,7159,0,
230,12717,16875,12001,13440,25642,12478,24983,11653,23824,24719,17643,19751,34662,33286,5151,3361,81832,819300,80463,1169689,6111,5502,109368,75649,80647,106783,16320,14709,20921,19440,23439,2338,7697,8012,0,
231,10060,16291,8072,13970,28031,12985,28907,17666,24031,21464,19855,17491,40179,37906,6018,5685,73494,985660,86305,1283076,4645,5781,117505,74243,77913,127706,14132,16425,20461,21589,23445,3755,9940,5836,0,
232,14281,16568,10257,12305,29805,13978,28437,21291,11044,23945,20331,20437,38089,36359,6881,4429,90923,1021842,99535,1145277,5579,3740,127896,90507,85743,123388,20112,20900,21362,22673,23239,4253,7690,6702,0,
233,12684,16947,10986,12103,24387,12984,27256,20867,20494,20122,22944,22330,31149,36342,6150,5921,99555,975998,96816,1039337,3640,4116,118855,78160,83928,119779,18617,17866,24490,20176,20470,4550,8780,7538,0,
234,10994,15582,9270,12821,24625,11755,30076,19362,19906,16629,16819,17304,39362,35949,3948,5201,87022,1082537,93750,1131340,5460,6421,131585,82659,80180,128175,17876,17219,22031,23022,24332,5293,9374,8150,0,
235,13143,20223,11459,11608,27096,14053,25448,26790,15004,17968,21144,21721,36733,32555,6570,3936,90621,1080467,92050,997478,4893,6352,125975,88917,84592,130300,19478,20088,20895,23145,21486,106241,7826,4710,0,
236,11535,15513,11935,15958,29747,14329,29808,24594,25775,21495,20822,22363,37340,36821,7975,4936,93238,1079523,109161,1169364,4798,4346,130421,94575,88670,135143,18886,20029,22085,23227,25443,5874,11227,8074,0,
237,14127,19163,11534,12757,27095,12273,26666,8639,8907,22010,21033,21702,32940,35504,3928,4091,94781,1063701,117135,1009210,3561,2868,127006,91428,98226,124956,23951,17152,21803,21049,23203,5883,6352,5761,0,
238,10041,17134,9176,14748,28954,12860,30883,18962,22878,14908,20071,22291,37853,42477,5426,3368,86488,1115940,114424,1204728,4637,4252,123057,90983,88302,133445,19504,19237,22129,23380,25275,5108,8561,7417,0,
239,12843,18433,13307,13306,27184,12461,26363,24364,14369,17600,21600,19859,32015,31759,4564,5185,78081,894170,108528,1088794,4712,4486,119133,83290,87887,125436,19445,18686,20914,22005,21692,4448,8320,4166,0,
240,9496,15584,11405,12882,134968,11253,27077,17411,22619,35592,20344,18727,35348,37083,4646,4455,79524,1080479,108795,1034112,4309,5960,116580,86617,88884,125344,17886,19946,20699,18820,25550,4222,8954,9298,0,
241,12971,18067,12230,16586,31534,17446,28853,27508,27081,23452,23633,19717,39526,35709,6027,3293,89749,981297,130903,1359435,3453,5228,136041,93750,99594,137761,20470,19015,25809,23302,24153,4955,9115,7625,0,
242,13042,18092,12253,15142,31099,12903,31465,20134,20045,18919,125240,25546,35421,36471,5612,5384,99565,1166633,128316,1068133,5431,8434,136065,95396,98741,133128,22031,20264,23976,24086,26491,4694,7651,7310,0,
243,13250,16934,112791,13464,29940,15615,29557,24422,24338,24362,20124,22616,37684,38015,5077,5361,85129,1069126,107120,1228654,4855,7111,130844,91865,85057,139269,19685,21823,24256,21512,24565,4123,9668,112982,0,
244,11933,15811,11690,14232,29888,12788,25390,13694,18133,20339,21643,21820,31917,28867,7130,3049,81246,928469,111702,1152737,4459,4997,128981,87694,90100,125672,123023,20951,23147,24010,23650,5552,7941,6938,0,
245,13413,17582,11875,13070,26385,13321,29510,124605,13562,16992,19903,21906,41455,38326,5195,3868,82483,908928,102567,1204810,3900,4766,123592,82364,76522,121171,16128,16173,19119,20073,24629,4327,6554,8478,0,
246,13006,15262,12871,12748,30372,15158,28322,20290,18477,21847,23288,22988,34958,34221,6065,4448,106886,1079094,122510,1149553,3039,4760,121933,93015,196991,134678,19114,20726,22447,22600,25888,5368,11292,7047,0,
247,14576,18940,12092,13376,31457,10326,30089,20944,20901,12938,22650,25014,39303,35109,6140,5260,104573,1002658,122241,1194077,3696,5014,131729,99511,94269,130886,21258,20614,19871,23690,25016,4324,8168,6463,0,
248,10977,16846,10124,14560,30394,13960,29635,25019,122593,28447,25039,25801,37636,38250,6133,3955,88161,1026076,110671,1186665,6401,4083,117473,87745,91201,129805,18991,19267,22520,19671,24860,4997,8177,7192,0,
249,14331,19541,14754,14608,28026,13522,29920,23853,12359,16067,24602,18358,31646,36590,3719,4610,112535,986703,118500,1049987,4306,5274,130726,96300,100525,125315,20669,20754,23785,22607,23619,4447,6976,8621,0,
250,12764,17184,11277,14205,29305,13497,129331,20155,29372,23517,23455,26022,40047,38283,5765,5208,97272,1109149,112465,1204366,5863,4529,134099,85047,99709,129343,19524,19932,22563,22528,25406,4144,10524,7067,0,
251,14536,19102,13696,11881,32350,14088,33540,15554,26913,16319,26438,26657,36339,35983,4352,5185,119139,1080587,129469,1245980,5242,6557,137048,99779,104293,144861,20786,22860,22401,22715,26883,4738,9249,7890,0,
252,13745,19595,14654,14957,28087,12240,30002,23057,25708,14973,24590,23792,39016,36956,106276,5291,109292,989560,115218,1127427,4570,4923,129907,199061,97018,129325,20264,19710,23130,24083,21688,5069,7733,6213,0,
253,11060,16934,11387,13754,33108,15187,30724,28243,24858,27046,24402,23718,41290,42714,3205,4368,119736,1110800,126593,1298711,4322,5618,136357,90843,98912,144154,18376,20658,23779,22374,28711,5885,12668,8322,0,
254,12768,19984,14393,14716,26778,12822,27229,13221,8686,13045,20479,21639,33304,32958,4283,4910,103534,1015845,110265,1126724,6129,6540,125361,91458,93812,123963,21786,19724,23615,22182,21448,4708,4691,9132,0,
255,13455,13570,12115,13474,27878,12967,34316,32593,28288,33050,27481,24569,39331,36680,4809,6197,123089,1011396,118504,1254162,4927,6333,119695,97757,95084,121948,18146,19355,18836,22684,26637,3820,11431,7716,0,
256,14937,16789,9474,12372,27149,10940,26380,15564,10954,17971,19030,17182,31694,32740,6482,4354,109794,1026320,89870,866351,4686,5064,119707,88715,85672,120031,17824,18388,22070,20677,23856,5258,10873,5936,0,
257,12156,17602,12366,14520,28982,14285,29291,21334,26968,13722,24457,28550,41106,38093,3802,3517,110536,909139,110505,1313742,5417,4733,130521,95251,89324,126807,19979,20030,23204,21356,23838,2384,10373,7558,0,
258,11119,18081,12899,15764,29899,14208,29194,17701,18072,13741,21773,22757,30604,31096,4496,4791,110868,1082846,105754,1003924,5027,5460,126493,95111,95577,127846,21625,21628,21535,23248,25699,3883,10526,7294,0,
259,13610,14745,11718,13775,27948,12143,26478,22548,19280,14645,24710,23452,37432,35360,7550,4054,104970,945341,100051,1014597,3370,4751,121559,86624,90664,111736,17926,19545,22255,18904,22594,3995,8912,6593,0,
260,13487,15112,13829,12459,32879,12597,30785,19313,20995,29447,24450,23247,32464,32131,4265,4436,122354,937048,114853,1153520,6246,5438,122899,98053,99022,133382,20124,21201,21849,24142,24115,4384,8992,9654,0,
261,14488,15367,13553,13818,28470,12778,29142,12027,23896,26088,23732,23837,33367,33331,5783,5413,115107,947434,102075,1092000,4896,4993,117035,91655,96646,121360,19443,17795,22384,22493,22655,5516,8983,8611,0,
262,13026,17626,11533,13618,32504,15936,30403,27809,26001,24995,24410,23748,36851,38807,4052,4680,107930,1068654,114621,1243334,3833,6547,134386,95853,95820,134704,21739,21078,22818,22854,27036,5406,8466,9372,0,
263,15440,17003,11251,12443,28353,15150,31000,21860,19184,13106,27538,25487,33966,29785,4827,4929,122081,929023,113797,1065493,4164,5697,129354,103184,98212,123535,18438,21531,20170,20987,24076,104894,7743,7537,0,
264,15243,16675,10845,13097,30691,11565,32251,25422,25230,22169,27634,26308,31524,34111,2462,4936,110393,852968,154645,1125423,3445,4358,111156,108130,101842,112876,16294,19873,23250,20400,24050,5174,9370,10592,0,
265,14001,17984,15275,14159,30058,14521,30826,13482,17926,21027,22301,24927,35268,34915,5438,3030,100015,1037979,129252,1155335,4381,5441,129821,103722,99114,132756,18505,23397,25695,26178,25959,4182,8574,7873,0,
266,12524,17408,12471,12112,31167,13757,31954,28400,26369,13899,26170,27926,34020,33369,4640,5835,116235,959014,132834,1126225,5325,4174,127610,101617,96871,123728,21074,20253,20986,19008,23515,3785,9438,6086,0,
267,13823,17544,12413,14741,31073,15103,29972,28950,26101,20475,22524,27665,38391,34157,4346,6014,111215,1119914,130633,1100286,5253,4603,131770,98564,101604,130034,18353,20392,22146,25454,28665,4064,10185,9237,0,
268,14643,17708,12079,13114,30175,11364,28782,13059,23795,22823,129268,21517,34190,36154,6338,3786,119698,904935,126143,1135784,4464,4152,136358,103793,106130,118606,20148,19888,21809,24625,25223,5961,9225,7674,0,
269,14302,17972,14027,12662,30316,13309,29673,26840,21581,12284,22970,22988,35357,37343,4408,5835,105744,1033735,120301,1008851,5814,3609,125876,104023,99369,118521,22065,19923,21964,24022,25508,5296,7354,6512,0,
270,13267,19360,12106,14640,132451,16290,28618,20112,22363,20413,24588,25116,38862,36351,6551,3549,107222,985465,123826,1265609,4231,5460,130676,98842,98134,134686,21162,21305,24216,23153,24255,4298,11179,6558,0,
271,16002,17974,15373,11232,31743,12151,29162,20053,27127,15675,22202,29036,40485,33255,6494,4448,113669,995785,130976,1149788,4896,6703,137154,103511,206735,129948,22396,19987,24465,24447,25607,5776,7907,109645,0,
272,11921,15172,12149,14341,33761,13647,30153,24325,23663,23300,24963,21976,33576,34555,5658,5199,114361,1037482,116617,1187642,5855,6214,129778,101274,100786,129346,22739,126703,21509,22844,25868,3144,10849,8107,0,
273,13209,18252,10314,13298,31153,11448,27812,15577,26745,26065,27037,27368,37822,31042,4121,4286,120052,988919,125819,1057650,3125,5034,123039,104140,101742,117664,21262,20257,21619,22936,23607,4287,8043,7829,0,
274,14873,16900,14250,15713,29177,16512,33462,28585,29367,15133,24345,23311,39180,43117,6091,4124,122159,1153338,128617,1187846,4596,5009,132089,107963,108574,139725,20787,20688,25554,24084,25786,3497,11597,8164,0,
275,12167,18362,12234,13677,28621,12966,29603,13512,25996,22012,24955,25844,33709,29188,4977,5023,100152,907572,126293,1139760,5325,5085,125702,97653,94630,129826,22039,22282,22730,22221,25150,5847,9076,7770,0,
276,14421,19035,11835,11520,32541,12782,29260,21588,18771,24460,21264,24424,38229,35715,5833,4124,110795,1169504,118233,1028972,6194,106469,125575,97893,94496,120666,21535,18285,22067,23787,23632,4882,9165,9693,0,
277,11609,17753,14347,13164,31781,13085,29189,19387,24001,15536,26054,25854,32282,31235,5108,3455,101319,904671,131322,1158952,3983,7325,130725,102259,107089,127604,19761,19501,25566,22086,25361,4850,9089,7459,0,
278,11314,15503,12189,14262,28739,11305,26994,16837,124705,24550,22011,23272,34272,34550,5750,4861,101374,988487,112843,1097726,4381,4859,123919,90285,96672,120610,17407,18809,21299,22424,23003,3515,8965,7610,0,
279,11899,17235,12447,11796,29650,12777,130133,19902,20084,16027,26195,25335,38220,34091,5653,4795,123869,1104054,104153,1129089,3238,5513,130559,100774,101047,128130,20747,17718,26890,24460,25325,4852,9567,7583,0,
280,16663,14845,16009,13754,29633,12140,30764,16133,19306,13843,23607,25521,33405,34207,5676,4267,122278,992099,125910,1114995,4505,5682,121421,100250,103174,114789,20141,18516,21236,21726,21130,6813,8746,7341,0,
281,11374,17812,12139,13716,28595,12984,30080,23689,15948,26574,24066,25281,31765,30535,5984,5066,106623,985099,121659,1052404,4438,5994,117118,102969,94940,122867,17866,20115,22031,22629,24140,8740,9588,9231,0,
282,12097,16907,13264,14068,29525,13475,29959,25996,20368,19630,21745,20251,37039,37230,4083,4641,111233,1000242,103853,1130139,4717,4111,123409,198852,102946,124653,22182,19073,23104,24556,23281,4545,7767,7714,0,
283,12775,16340,13787,12728,31218,11565,29106,16554,25462,22849,27903,29113,32082,35839,5698,5023,102136,1139673,127147,1018150,5457,3737,126611,98648,102638,127563,18251,18728,23163,23202,23231,3527,10432,7130,0,
284,11216,15293,11234,11328,27901,16412,30320,16718,25734,17972,21420,21223,43152,39701,6109,5098,107034,1035428,87616,1335240,5783,5414,130875,91120,91806,128276,18885,18982,20925,22778,25972,3709,10736,10247,0,
285,14136,20530,12008,14771,33603,14259,28685,23437,24255,22780,22015,23386,34870,36365,5598,5523,107353,1063219,107454,1156349,5077,5891,138657,98058,97711,142803,22423,19660,25991,27386,26743,4813,8960,7869,0,
286,11772,16901,10780,13946,29144,10234,32996,28562,12580,23949,22849,26751,33525,37535,6157,3455,112485,968349,108998,1054152,5904,4579,119918,92648,91860,119081,18727,16256,23564,20758,24252,6325,8676,10110,0,
287,12979,13899,14186,14450,28486,15059,28498,18496,25688,10107,19889,23491,35985,36976,5206,5192,103400,969626,108081,1120057,4314,5656,118055,97132,90749,118022,19439,19155,19217,19800,21544,3260,11686,6555,0,
288,10457,16523,12325,14526,29652,13379,25206,24881,19121,29658,24749,24543,33861,31925,5313,4786,111358,993126,100521,1021521,4058,4562,125074,89867,85074,121690,19830,19580,22124,20913,22519,3522,7764,7445,0,
289,11429,17714,12582,12712,29711,12352,30369,21640,27585,21818,23021,25649,36430,38835,4784,4929,119529,978477,112836,1160563,5638,5678,134237,99140,101264,129889,22868,22272,24838,19957,25466,105610,9081,8516,0,
290,11354,17799,14226,14529,31049,14806,29805,29057,30117,23603,26110,24941,36187,38748,5848,4943,110356,1123430,116514,1127710,5002,3867,133833,94695,101074,133394,19262,18012,24345,21983,22831,5008,8615,10082,0,
291,11132,16742,12319,15571,27039,14100,31001,16421,23440,16463,19363,20662,35709,35156,5288,3636,98609,1123692,96920,1154421,3313,5204,132761,90310,89805,122205,17641,21090,21278,23344,23158,5064,11187,6609,0,
292,12538,16336,12907,12255,29107,12936,31314,19002,19688,25002,21184,22775,37089,39804,6787,5023,104393,1036391,118662,1108336,5100,6632,135054,96328,93900,120029,19728,23454,25015,24234,25070,4513,10060,6741,0,
293,9606,16348,10964,13677,27598,12295,28829,19585,28095,10122,21570,22938,33683,31676,5427,2725,89488,1042243,111291,1041411,4570,5138,126454,92442,88586,124182,19889,17266,22732,22213,25280,2198,9172,7629,0,
294,12977,17463,11532,10433,26626,11396,27591,25887,16701,21760,19586,19864,35109,36063,4859,5117,80777,921998,101712,1058311,3701,6272,109015,84084,85429,114156,16050,14862,20250,19681,22192,4619,8496,8509,0,
295,12030,15952,12341,13372,29268,15430,26028,25075,25247,17657,121724,21849,35507,36042,4908,4955,79392,1063574,110392,1177686,5460,3990,135216,83672,79941,132120,21139,20905,20635,21164,24986,4006,12027,6308,0,
296,11033,18396,11537,12355,29511,12467,28506,18871,19522,10669,20996,20106,33632,35496,4266,4023,102174,861209,112201,1157804,5325,6656,128266,94923,95205,122539,19614,19436,23122,23074,23317,4853,8275,6830,0,
297,10591,18270,12778,14046,31170,14394,28549,16362,34528,23536,21389,23538,43244,41198,4094,4861,85104,1155477,110547,1199421,4596,5207,130058,89892,89919,130990,17000,17823,21796,24446,24712,4523,9884,6734,0,
298,11448,17951,10061,15507,130303,11968,26425,21748,10578,17270,22658,19334,31526,31013,4072,4204,108470,911328,84215,1101505,3494,6202,122341,86312,81873,124185,18989,20308,22469,21499,21198,3452,7684,111463,0,
299,10018,18666,12312,13683,28178,13513,26859,17653,28222,23802,19040,17734,36493,38777,4341,3537,90768,1183077,93364,1086335,6224,4075,132274,90372,84006,134830,121665,18358,22496,25251,22387,6573,10656,10098,0,
300,11014,18761,9278,14362,30500,14946,30176,130509,20661,27624,20745,21230,38308,39536,3581,5835,94949,1116540,85166,1313081,4231,7882,131894,90216,89231,130810,16499,19256,23358,24641,24995,4325,9478,7205,0,
301,10936,17286,12589,12104,26474,11673,26451,25846,22930,13048,20032,24818,37336,33023,6052,3955,111865,966991,95287,992664,5077,5332,117365,92132,93187,115688,19623,18520,21821,20051,21693,5001,8271,7699,0,
302,8889,15978,9079,12759,27402,13329,27724,17187,23319,31269,19684,20135,35086,32501,4324,5910,82730,906825,76403,1113329,6114,6430,112215,84362,77756,117202,20397,16587,21162,17855,22759,4860,9236,7287,0,
303,10461,17471,9558,11952,30085,11308,26815,25091,22152,16284,20166,23059,35479,34833,6602,6355,88972,857822,85261,1158428,4651,107016,115809,77908,78437,120334,16025,19987,21841,20302,24120,5544,9000,7181,0,
304,12065,15815,12079,13450,26990,13575,25321,20308,18133,15678,20358,22425,34585,37056,5190,4601,93471,916114,76355,1219817,6706,5636,129007,87207,76620,125969,20732,21674,22459,21781,23451,4852,8236,5529,0,
305,10193,18556,10313,12505,25680,13308,130844,21444,12124,25145,21070,21284,33321,35145,3927,3786,88853,809599,88345,1242635,5374,6101,119826,83680,79078,108785,17060,17333,22759,20091,23286,3665,7273,7637,0,
306,12701,15819,11969,12957,27798,14547,26218,14183,129032,23468,18961,18114,35522,33654,4002,2331,89510,986426,94668,1159144,6318,3866,121540,82669,83280,116766,17966,15329,22729,23003,22337,4777,10312,6143,0,
307,9122,19584,10646,12369,24365,12995,24818,25570,21436,15904,18240,20264,40895,32699,5988,6091,92731,1031151,66659,1122561,3373,5648,116180,71092,75191,124656,16620,16477,21196,19402,23486,3865,9024,8244,0,
308,10719,17798,10158,14496,28129,13158,26922,21645,22959,24857,19845,19912,33848,38605,105849,5354,96605,917863,77356,1302887,5336,4625,128016,83666,88992,122020,18710,16360,25118,22659,23041,6886,10374,7388,0,
309,10526,16532,10067,11173,23716,12255,22240,12181,11261,19405,17111,17501,29980,35170,4346,5004,86086,903072,58599,1021944,3561,5563,115719,65355,67239,107873,16475,15829,18364,18504,21022,4805,8535,5627,0,
310,110721,15598,8530,11869,24405,14026,23560,22892,19149,14697,17525,14976,33686,32713,4929,3617,73380,877460,67706,1206077,3370,4718,112748,72429,70540,114002,17908,17362,21307,20675,20272,5112,8596,6944,0,
311,10527,17022,12002,12834,26567,12650,27996,11693,12848,22978,17789,16234,30690,33072,4196,4279,85263,964374,67963,1046790,5069,4618,111426,74233,78794,120075,17120,18159,20732,22121,22067,2603,7624,5359,0,
312,8674,15047,11650,11495,27378,11465,26769,24474,11224,16675,21316,119513,36348,32081,3595,5023,93292,1027431,84200,923097,3805,5242,105771,182166,79035,110903,17216,17011,19369,21418,20672,5995,7870,6691,0,
313,12150,15738,10681,12938,25048,11729,23861,14756,13027,22272,16615,20127,30642,29526,6139,2955,88411,818915,71370,1034319,4430,6764,102070,74705,75076,108445,14620,18815,20130,18551,20084,4891,8526,6897,0,
314,8020,16004,9547,10516,22331,11546,20107,20867,12814,17623,17380,15458,34169,27673,5715,5166,64097,890668,55678,933261,4107,3558,98399,57787,63971,105621,13560,13628,16740,20675,18176,4620,7371,5194,0,
315,9279,16315,11191,11875,23487,12057,26295,9961,15470,15561,14346,18721,33086,36246,5645,5035,86336,953839,66301,1097099,4024,6167,115156,77857,73752,115458,18145,15540,22829,19232,20013,4668,10912,9028,0,
316,8261,18535,8462,12657,20341,13355,21550,13282,19123,16000,15864,15123,34684,31106,5031,3286,61926,975635,57605,922754,4568,4385,108484,62596,65811,106259,14308,14916,18527,21148,16842,6618,6590,6403,0,
317,8249,15181,8925,11276,22421,13127,23708,17911,11083,18733,13042,16183,33388,34432,5463,3786,58004,938688,60253,884130,2881,4456,95220,61497,62958,107179,13910,13578,16904,16625,19666,106330,8442,6729,0,
318,11147,11154,10123,12137,23431,13019,23410,17332,24649,11641,15777,13490,28474,28899,3515,3936,57446,922675,73580,852098,6588,5452,103116,62500,68268,110070,12961,15348,19276,20018,20326,3040,7720,5801,0,
319,9404,15843,9457,10087,20767,11963,22106,10068,17599,24442,18369,18348,28810,28088,4178,5591,66983,826480,83062,718070,3742,4354,88628,69850,66191,94395,14921,17530,18444,17042,15494,4077,7511,7229,0,
320,10284,13105,11768,13003,22477,10331,20966,15346,11173,13244,13887,16796,29309,26598,5032,5016,55794,898799,67551,763845,3693,4471,95890,71439,69539,97202,14284,13049,20538,19587,19137,4888,6906,7472,0,
321,8649,15547,9798,10419,23113,9539,22941,22586,16202,15666,17178,17989,29708,32307,4221,4523,84714,868418,72067,731755,4110,3584,91275,67699,71448,94445,12990,15595,17277,15717,19762,5137,5971,6021,0,
322,10950,13435,11299,11568,21056,10063,21381,5109,14427,24350,13617,16174,28032,24513,5597,5016,59992,683893,76610,827449,3230,6177,89797,62404,62235,82548,13225,13452,17044,17472,16026,4447,6768,7217,0,
323,9871,11606,8290,7472,18973,11368,19904,26624,23933,13374,16556,17174,22876,29621,6370,3955,59199,735015,74135,663821,5385,5945,79636,64118,61116,84329,12415,12730,18090,15862,18068,4160,8938,5326,0,
324,7285,13511,7158,10817,19362,9771,20467,15494,13453,14778,15088,13160,26582,26771,4171,4741,62193,710619,43158,759039,5325,4323,85854,53620,54548,82616,14461,12461,16366,14426,17101,4476,6658,5163,0,
325,9450,10493,6646,9187,17251,10038,18695,12826,16171,10392,14090,13800,27600,27272,6069,5335,65086,744420,49631,766209,3512,3523,82625,56364,51434,83000,12771,10590,16589,15405,15892,5220,6895,5199,0,
326,9257,14063,8315,9622,17564,10387,18504,8502,12236,10065,115587,13108,23802,23914,4670,3610,80262,484674,34996,875849,4430,4668,84695,53510,57569,81504,116799,14136,15359,14156,15522,4144,6228,5300,0,
327,10492,11839,107712,8842,18122,10221,20109,122968,14173,19283,13437,14495,23820,21318,4566,3936,63210,637191,45945,774410,4968,5587,79709,58600,51212,80556,10800,10276,15720,15605,16254,4483,7798,108891,0,
328,8993,11613,10861,7601,119910,9318,17270,12008,2715,10098,14710,12069,19972,23493,5757,5651,66300,426786,51533,666189,3486,7655,69151,52890,48321,67209,12334,12949,16280,11936,14534,3459,6550,5525,0,
329,7347,13085,9377,9474,20522,11296,20258,13464,14851,20914,17432,14669,22539,22581,5862,3373,76943,514504,47071,768979,2986,5766,71623,55651,155520,74551,14180,14612,15467,14134,17737,5319,6630,4980,0,
330,7657,9870,8726,8518,17683,7839,16701,8739,13296,11088,13119,13071,19238,20880,7073,3467,66572,547970,48154,521778,3685,3489,62111,56652,44794,64370,11453,113389,12738,14229,14139,4109,6998,6293,0,
331,9129,11878,7377,7902,16762,7581,16201,12946,10730,16481,12964,13431,17001,17273,6381,4685,56720,424058,38505,584234,4554,4273,53561,41026,43975,59241,11315,11326,13975,13400,12078,3927,5973,6416,0,
332,6899,10334,8124,8457,13820,10612,17651,16263,110777,9836,11782,10908,19638,20255,5378,4610,46459,493054,50713,487245,5167,3748,61520,44697,40059,66072,13037,11832,12870,12827,15439,4594,5222,6345,0,
333,9744,11398,8150,8332,17615,7890,17880,12758,12271,12222,15651,12790,22447,19971,4490,2312,50051,505098,53948,685104,4911,4571,64764,39684,49914,56159,10611,10845,11191,11864,14399,5629,7923,4450,0,
334,8467,9306,7928,7757,18267,8793,116762,9202,13962,11075,13697,12340,19681,16800,4395,2636,49203,511766,46215,604373,4580,5823,65182,46600,49747,68084,11338,12711,13464,14554,13981,4263,5956,7230,0,
335,6889,10499,8060,5865,14373,7862,16293,15368,8117,14312,10563,10932,18795,16741,4387,4591,33039,391635,43420,586900,2294,4147,62513,39081,40657,59995,10854,12023,12040,12032,11841,3551,5097,5073,0,
336,7196,7537,7869,7145,14440,9060,13537,4596,18794,8490,8204,10210,17770,16164,5022,4098,19178,407501,48342,530903,3967,4099,55491,35282,32957,56911,8409,12975,11416,12287,13169,4482,5857,3688,0,
337,5833,10185,5731,6868,14277,6342,14917,14334,11551,16424,11230,11106,16309,18659,6238,5989,23524,347824,38617,461400,5648,4465,44262,33472,33325,51005,10041,8428,10411,10190,12395,5257,5038,6782,0,
338,6626,5771,5571,6879,10741,8477,12964,7090,7802,9142,10044,8609,12049,14401,3821,3685,24369,334868,49742,483084,1805,5758,44117,137699,36153,51364,11769,7953,12446,11675,11266,3297,6176,5323,0,
339,6991,10470,5416,7155,10623,6015,12237,9331,12557,3023,9900,11758,12418,13585,5475,3472,24308,277737,39984,289393,4816,4362,39044,25750,32961,33793,9200,8718,7712,9909,9188,5477,4193,3179,0,
340,107413,7141,6823,3852,12607,7414,12789,8419,6688,14978,11260,10410,13554,14704,4095,3042,27539,188672,50209,394219,4479,4877,41756,30705,32079,36042,8653,8785,5859,10859,9637,4007,5645,7429,0,
341,7365,6666,5781,6742,11353,5592,11356,4521,7386,5159,10712,8702,10741,13049,3846,4922,28186,138030,30391,418612,4824,4311,40915,28717,28825,35072,8001,7597,10135,9659,9331,2603,5495,5363,0,
342,6354,6278,4649,7191,11075,4821,10019,6693,8895,14369,7570,111490,9469,11040,4785,3929,20782,127392,33018,270603,3429,3725,31099,23512,26434,28568,9397,7155,8017,7064,11117,3304,5323,5532,0,
343,5822,6377,5841,6395,8046,5387,8681,10401,9164,7063,8178,9617,10849,9259,4432,4039,20485,124356,18191,292678,4294,4625,30014,18011,20921,24828,6695,6717,6223,6621,7541,5249,4448,2531,0,
344,5301,6146,8493,6123,9344,5287,9511,8551,4926,4678,9207,10059,10189,11370,4287,3354,20817,115182,30176,259804,4016,6951,26071,21894,24069,28115,6554,8438,8478,8031,10462,4589,4144,3478,0,
345,6496,4529,3839,6687,8002,4541,9163,3635,11141,5943,7642,6449,7558,8826,4359,4847,16526,125345,31093,145081,4779,5589,16939,20027,18060,17728,7494,6199,4198,6486,8025,106559,4296,6415,0,
346,5762,5331,5162,6007,5270,4165,6275,14409,5281,3941,4993,6537,5627,6625,4845,4185,1474,112927,21606,75323,5185,4115,13152,14639,13265,16408,4984,4071,6207,8073,5587,3886,4278,4520,0,
347,6372,5900,5218,6575,8237,5535,8467,5179,10365,6152,7912,9351,7326,8567,3854,4828,4016,128654,28917,80029,3561,4963,15685,12207,17926,15802,6060,7309,5315,6881,6897,4839,6280,5269,0,
348,6013,3271,4438,3767,7678,4497,5533,4853,4892,3610,5682,4379,3450,3619,5189,4422,4753,60837,28663,6226,5234,5739,9115,12254,12990,10834,6033,5510,4950,3748,5593,5560,5565,2814,0,
