172.20.0.0,172.20.1.164,172.20.1.165,172.20.1.166,172.20.1.167,172.20.1.168,172.20.1.169,172.20.1.170,172.20.1.171,172.20.1.172,172.20.1.173,172.20.1.176,172.20.1.177,172.20.1.178,172.20.1.179,172.20.1.180,172.20.1.181,172.20.1.182,172.20.1.183,172.20.1.210,172.20.1.215,172.20.2.148,172.20.2.149,172.20.2.150,172.20.2.151,172.20.2.152,172.20.2.153,172.20.2.154,172.20.2.155,172.20.2.185,172.20.2.186,172.20.2.187,172.20.2.188,172.20.2.189,172.20.2.190,172.20.2.191,172.20.2.192,172.20.2.193,172.20.2.194,172.20.2.212,172.20.2.217,172.20.2.218,172.20.2.226,172.20.2.228,172.20.1.211,172.20.2.195
2805,3298,2281,2416,7622,2087,2653,6868,12404,20949,10378,2175,139100,7863,4237,11340,12987,9382,764,18980,2102,1837,5744,5150,2739,4033,16542,12074,4914,4159,0,3484,2294,7999,3203,5266,5572,25047,10647,148,104952,1340,14687,407,1309,153578
1955,4127,2924,1591,9866,539,1951,138713,11908,22468,15570,4529,2238,10670,6921,12551,9518,15723,2734,16860,2902,2206,4012,12176,2362,7438,22255,8638,7074,1929,2630,570,2660,11778,1598,2249,6808,31187,10602,74,103917,1340,15497,0,600,170198
4591,3695,838,778,10106,1721,2454,4583,5500,31548,18923,4591,6175,14151,5688,7277,12845,16126,2284,16835,1721,1287,2090,10955,2864,9654,14905,10636,7275,2737,6289,570,1330,11861,3865,3087,8917,27774,12123,148,2974,1340,13572,0,2177,169680
1881,4639,644,1974,11365,1974,870,4584,7656,20417,15495,4516,2238,9004,4575,7917,6949,13680,1591,16038,1947,2976,760,6725,1450,5040,16220,8899,6970,2458,2090,2090,1330,9145,2226,3141,3689,26755,7581,74,3110,765,15854,0,600,111882
4617,2774,1672,2673,10701,1672,3716,6297,7752,26317,14371,2473,834,12356,5600,8561,139374,12776,912,14124,2109,2854,3858,6529,1962,2826,10994,12463,5440,1593,1330,1900,1330,7472,1330,1793,3050,25453,10711,0,105494,1915,16966,0,2370,124054
2073,3561,1401,1668,10284,1591,3720,7048,10659,25102,18223,2573,4767,9860,3960,9763,5915,16924,757,15327,1989,2165,1900,10832,3711,3551,19937,11419,7937,1816,3641,1153,760,11894,2691,2375,3597,24342,11231,74,3037,2105,16240,407,600,132098
1006,1918,5775,261,13778,1494,3790,7967,10273,17719,21441,3332,1552,13984,7828,10728,7407,21621,2882,16783,148,1660,4607,10809,3147,4344,21652,10205,9858,2673,2660,1900,2660,11778,801,2019,2966,31330,8496,0,3431,2105,16706,0,597,104622
2657,2750,6391,3825,7716,1992,4111,4116,9017,23490,16485,2357,6932,10068,5374,9060,12090,16617,2087,18883,1527,3502,1330,9851,2380,7061,19541,9106,6532,1712,5878,2674,1540,8398,4564,3515,8900,29373,10466,148,2667,2680,18638,407,1612,156124
148,2588,1478,1606,9371,1298,4188,4851,11336,25752,11379,3511,5938,9192,4912,9704,14280,12467,834,18776,2063,2966,9377,6699,4338,9146,16026,10079,5519,2867,1330,1900,1722,6526,2447,4022,9546,21570,9447,74,2803,2105,15919,0,0,190736
4121,3033,1897,2447,7256,1719,2415,5763,9255,21357,10663,2743,1517,6345,6059,10289,11369,8269,2284,18699,1721,2736,2660,6366,2376,3842,12491,9115,6239,1297,10292,2090,760,6720,2716,2865,7454,24988,10324,148,2639,575,11652,0,1896,155161
1955,3919,4028,3712,11182,1330,1443,6641,8234,22802,18750,3294,1478,13248,6680,10310,14644,21396,644,14163,2902,2703,2660,10240,2664,7049,17836,6860,7722,1727,570,1915,1520,9851,2688,3613,6008,33685,7541,74,4499,1340,14912,0,600,146637
5224,3790,7591,2242,10979,3614,1405,4561,7360,25792,17160,4338,4681,10025,4119,6380,12572,18995,1102,14163,956,1977,0,10833,4229,7079,18277,10018,6178,3059,1900,3863,1330,11221,2568,3102,6891,25515,10247,74,3704,1530,16578,0,2567,157739
2073,137244,6340,2087,10765,1401,1410,6522,8455,30534,15358,5351,7245,12215,5114,9097,12818,14386,2351,10804,2179,2840,570,10278,5274,5697,19361,9793,8039,3781,1520,760,1351,8187,2550,1381,6640,21968,11789,74,104490,575,19543,407,600,174280
2300,3250,1243,760,8806,2432,3667,5585,8560,28678,15717,2556,1214,11959,5143,6261,7487,14457,718,17297,1534,2936,1900,8250,2910,5816,18128,8101,6140,2334,760,2660,1330,7121,2013,3819,6896,20886,10268,0,3227,2105,13457,0,800,148249
414,3386,136412,1524,13287,2944,7236,5622,10510,18114,18204,2493,5415,10224,7367,10293,6806,18995,2471,18731,762,648,6032,8216,4073,4186,29599,6947,6566,3772,4881,2672,2660,10049,2534,2816,4316,24849,10707,148,104867,0,15686,407,0,104146
148,2103,7543,1776,10980,2242,3468,6685,12228,24155,14774,3364,5835,9939,4480,12900,6296,12760,1478,15502,913,1382,5262,8014,2760,3478,26031,9156,7785,3191,4934,2484,3854,7280,1787,2191,4910,25416,7463,74,2715,1150,17928,0,0,115072
2760,3502,5206,1482,7459,757,3884,6054,10805,19602,14039,4603,3041,6561,6605,10692,5723,13814,2094,11551,1527,1401,760,9368,2797,3919,20875,7006,5988,1925,570,760,1722,8910,1551,1834,4299,22352,7139,148,2907,2105,15643,407,1412,100637
1955,3813,1404,1781,10260,1572,2959,6007,9458,24385,15574,4799,5052,10481,5142,9709,8889,17341,1404,18184,797,3029,6240,8962,3425,3305,22074,10566,5640,3096,4949,1912,2342,10470,4603,1640,5958,26108,10417,74,2729,1915,14863,0,600,142724
4771,1503,6316,2841,10103,2660,4129,6933,10416,28716,14049,4570,1781,5031,3743,8254,4404,15792,2854,16812,956,2853,3686,9716,2374,6699,16746,8600,8735,3278,5371,583,732,9134,3296,3246,6735,23077,9234,74,3076,1915,17143,0,2296,139252
2029,3619,5330,2161,17177,1974,1441,5440,9889,18304,13430,2333,1478,11562,4604,9793,6454,15695,1401,13899,222,2692,1140,6462,3311,4398,7881,12015,4908,2111,1520,2660,1720,8385,2881,3852,3904,31779,10477,74,4605,765,16999,0,600,105558
4734,5187,982,1478,149049,3395,3353,6233,10924,30887,13756,3964,644,8612,4594,8844,6698,17830,1862,13469,959,658,4403,11215,1965,3819,10619,13887,7841,2871,1330,760,760,11873,2702,2501,5836,33178,9522,74,106323,1340,14670,0,2493,184251
340,2266,1521,1330,11038,2921,3732,7476,6962,27044,21083,3093,12639,15506,6878,8274,13851,20459,187,17633,2754,1953,2090,10966,3545,7259,22045,12476,8301,2703,1900,1900,1330,13172,4809,4077,6499,30288,12590,74,2850,2680,18508,407,0,198516
1955,3301,4324,834,10780,1672,1680,5648,10009,24107,13297,4109,1974,11091,5229,9437,9680,11819,1478,17367,2253,3041,1330,7281,2722,8540,22276,10338,6118,3253,1330,2482,2660,7681,2118,4510,7817,24853,9905,74,3022,1340,14952,0,600,159807
2583,2686,1711,3455,9709,831,3224,8048,10200,24467,18916,2367,951,11183,3941,9622,12060,15265,1707,18101,952,2270,6031,10875,2283,7676,18052,10941,8298,709,6368,1520,2660,9918,3193,1725,7811,26454,7782,148,2706,1150,12790,407,1338,155438
2033,2415,1552,1781,8974,2438,3188,6212,9054,23114,13370,3454,1552,10141,7208,8033,8262,14868,834,15909,1488,2487,1900,9145,2135,5123,14189,9358,5587,3651,3003,1520,1330,6530,2660,1959,5799,25729,10457,74,2662,1530,14313,0,600,120449
5111,2432,8993,912,12864,3041,4346,3765,8972,25484,13075,3667,8171,8761,4094,12000,8221,13923,1524,13447,1721,1936,1330,9714,4082,4557,13617,10333,6087,2786,1900,1923,3103,9156,4106,4042,3851,27367,8751,74,2752,0,17934,0,2641,149737
1955,4042,2284,2749,7383,1936,3833,6009,12188,30635,13646,2631,5083,6476,5932,11904,5714,14994,1404,21364,1562,2866,10530,8508,3348,6997,13663,9590,6849,3076,1900,3245,1152,11155,1925,2972,6409,30677,9795,148,2941,1150,18042,0,600,140463
4372,4569,5719,3015,8680,954,1846,4948,12760,22991,13229,5310,1517,7278,5262,13344,6229,13382,3002,13804,1531,2095,2090,6919,3483,4395,20093,8142,5240,1858,4062,760,2481,9738,1775,4235,3879,26699,7217,0,3168,1510,15235,0,2412,112391
266,3554,4811,947,11078,831,187,5259,7125,21599,13802,4126,1524,10607,3269,7962,12041,12449,2921,15973,1604,3296,1520,5047,2187,7491,13308,9091,5946,2507,2660,2673,1330,7469,3014,2365,6829,21490,10470,74,3432,2105,15054,407,0,144931
2021,3767,1362,570,10208,1102,1635,5320,3791,23340,15254,4280,2924,10408,6352,6708,9409,14755,908,14419,1344,1646,2090,8575,1740,5046,12584,10635,7070,2048,1140,2660,1330,9503,1789,4040,5430,22999,11525,0,2885,1340,14494,0,797,170477
414,4454,1141,764,10668,2921,2980,5627,8258,15954,18169,2631,1334,7791,6128,6310,10301,19448,3041,15417,1527,2977,2090,12793,3074,3840,15138,10603,7536,1511,1330,1330,760,9870,2356,1605,4572,27032,10729,74,3168,1915,16405,407,0,150999
1981,4717,1552,2558,10275,2254,3028,4831,9518,25746,16728,2180,6514,10137,4829,9046,10065,14072,908,18020,1873,2942,4151,9690,2794,6154,13144,10674,5872,2291,10074,2104,3048,8936,1875,2484,4904,29299,11391,148,2722,1150,14639,0,600,165488
4957,3220,5386,4380,12074,1336,4990,8098,9656,27712,16180,2154,2281,9890,5492,8434,14398,15313,1524,16055,187,1507,5598,9180,2376,8008,13933,8712,10955,3186,2660,1911,0,10499,3031,1967,9639,30072,10397,74,2900,1915,15603,407,1980,193141
2029,2788,1974,1591,9975,1299,3741,6442,9411,21463,17820,2149,10026,8980,5521,11039,9264,19288,1974,16858,222,1547,1330,7814,2673,7886,15852,8149,7089,2596,5266,1342,2293,8772,2033,2555,6875,29776,8525,148,2616,2680,19075,0,600,118885
4882,1919,4631,2432,11326,1330,3036,5179,9850,26869,16691,1635,947,11771,6431,9803,24227,13291,2284,13849,2296,2732,2090,9515,6344,7099,16909,13725,8145,2803,760,1330,390,11382,2187,4522,7995,26735,12830,74,3094,1915,15768,0,2589,217556
148,4387,570,3534,10709,2365,1870,6104,11584,11971,13514,4273,908,10894,5801,12885,16211,15123,1401,17101,1562,1963,8483,8936,2364,4311,15170,9133,6991,2406,4731,760,570,6901,1612,1276,3745,31630,11815,74,3029,1340,12865,0,126,122387
4354,4953,5209,908,12404,1306,1822,3798,10300,18771,18924,3735,1974,11287,4828,8747,15138,17611,1672,18805,1534,2913,4055,7289,2947,4180,17806,8707,6815,3540,1520,1153,2090,9331,1927,4349,6184,32062,10308,0,3721,575,16053,0,1812,116486
810,4324,2281,3230,7915,261,2281,5428,6951,22781,14467,3241,2284,11368,6259,7364,18156,14450,1517,13607,839,3886,760,8776,2708,8130,9404,12824,6322,2923,1330,1140,1330,9715,1673,1723,7118,28841,9546,74,2758,1368,16806,407,200,171426
2169,3575,1552,2161,11590,912,3340,7415,6949,22462,17507,4735,1404,9320,6681,6295,14711,17277,2122,14513,913,1545,1900,8962,2933,3497,13444,13206,6810,2237,1140,1900,1900,11217,1999,1396,4953,27968,12565,74,3142,1340,14564,0,797,166982
4934,2776,1711,2109,12061,2784,3409,5611,8678,23106,16350,4501,1901,13678,4333,6184,13656,16226,2087,16686,956,3284,1900,8575,3973,5317,15338,11519,5728,1530,8234,1900,1140,9825,1239,1963,4527,25169,10544,74,2780,1340,10879,407,2286,158133
2029,3882,792,1963,7030,1299,3732,5810,12365,19525,13915,4276,1193,10268,5448,9125,15863,13967,834,18392,913,2736,3842,5239,2379,5647,16221,10420,7035,2471,4986,1520,2090,12950,2012,3919,5647,25044,8344,148,2701,2105,17436,0,600,174647
4594,1989,4274,342,12242,1141,2611,6366,9553,22971,14209,2912,757,10107,5079,8891,16702,15564,1524,13863,1146,1798,760,9641,3102,6536,14061,13203,6969,2440,760,570,2291,10859,2775,4795,5733,23583,9884,74,3112,1340,12495,0,2064,193178
2029,2077,5333,2161,8806,570,2679,4303,9002,32984,15018,2316,908,6252,5065,7240,9983,14231,2164,16038,987,1682,2090,7657,3698,10602,16390,7879,7345,3846,1330,1883,2090,7099,2431,4228,8730,24034,7884,74,3043,575,15362,0,716,169170
2753,4472,1330,2432,12924,1524,4971,6605,12002,25358,17070,3505,9723,12331,6531,13076,15356,16614,1672,15797,1721,1671,2853,6529,3853,7826,11953,8984,8994,2895,2090,2641,2483,8441,3172,4078,8062,40727,7842,74,3214,2105,19413,0,1735,165595
736,1909,1141,2277,9416,1227,1988,6698,11746,15025,17621,4184,2094,8361,4403,11254,15358,14622,1591,17650,2179,4213,570,9744,1370,4716,15941,12732,6780,3585,4953,1140,2090,9541,1387,3125,4465,31055,8927,0,3534,2680,13131,407,274,150203
2029,5610,7195,2498,10783,1672,3013,6692,11744,19587,15887,3363,1974,10245,6562,10177,18719,15692,2242,17446,959,2481,6007,11166,3284,6427,16304,11005,8708,2039,6575,1915,1330,8384,1342,3769,6859,30842,11850,74,4507,1530,17270,0,600,163006
2990,4608,2851,2284,7852,2351,2380,5689,7455,21351,14050,2230,1334,9971,4780,8577,15782,13781,757,12309,187,3683,1330,9344,2366,5849,14893,9546,6977,1872,1140,0,1140,8757,2568,3070,6219,21642,9449,74,3150,765,14109,407,1000,161740
1656,2856,222,1404,10736,3395,1354,5486,9581,15191,14675,3968,4976,8102,6436,7811,13469,12623,148,16748,1562,1395,5099,12468,1450,4952,19265,10715,7085,2292,2090,3242,2291,9146,1701,2949,3668,22190,8904,148,3163,765,14765,0,400,113758
5858,3369,381,2432,10187,2110,2313,6253,7546,22740,18326,2888,3041,10897,5540,7975,10141,14674,764,13104,952,2147,2090,10456,3486,5493,11812,11917,7767,2038,4371,1330,1520,12121,667,1378,4909,27908,11302,74,2759,765,13015,407,2698,179389
1656,2588,8698,1591,10105,222,3188,4553,9467,28960,14653,2125,4177,11237,5069,9727,14007,15307,1974,13602,2137,1786,760,7599,4412,10883,12415,9158,6047,3897,1140,1910,2291,8362,4570,3943,7745,27670,10216,148,2838,765,17698,0,400,150956
2787,1906,760,2432,7074,1330,2598,6797,8824,21800,12413,2725,2161,10469,5296,7754,14286,10900,1714,12945,1146,2716,570,8586,1404,7175,12137,9273,7353,2101,1928,1168,570,7480,1225,2830,5858,23875,11912,0,2946,1150,13271,0,1538,167247
74,4304,5763,1650,10364,1214,3895,6454,11105,19923,15746,3971,908,10482,5453,11499,18300,17185,2351,17130,2327,1982,6214,10251,2708,4783,12207,12478,8088,2280,2354,2073,1722,11975,3503,3124,6115,36882,11237,0,3138,0,15864,0,0,178416
4348,2074,2122,1490,9149,1873,3299,5203,9417,21392,15862,3637,5942,7842,5908,9407,10282,18316,1672,16679,2109,1470,1140,12161,1050,7527,17817,11084,5962,1968,4581,1330,3052,8192,1687,3123,6565,28492,9327,0,3612,1150,17077,0,1967,148474
3013,2939,6198,0,10720,261,3831,5314,10157,24603,12557,3741,2284,8906,5143,10194,10282,12238,1781,14025,1989,2533,0,7673,3976,7621,12987,8245,6242,1528,3522,1900,1330,7289,2514,2707,6573,28366,11020,74,3100,0,14291,407,1222,158359
1656,4469,5158,2164,9328,1862,1895,5584,12398,25031,15908,5119,2164,8412,6689,11945,15516,14305,908,12645,2063,2454,570,9906,1985,6549,20350,10892,8062,3139,1140,1330,570,9328,1941,2745,5814,30473,10254,148,3181,1340,18336,0,400,164532
5507,3077,6344,2284,11159,1401,2383,5864,9716,23730,15145,4317,1141,11148,5781,9105,13485,15072,947,15663,3061,2297,2090,9146,3621,5659,10738,11269,7538,3583,570,3241,1909,10833,2119,3447,6061,32474,12032,74,2706,575,16309,407,2296,154266
1730,2491,2122,2161,13386,2048,4657,7904,6855,34039,16880,2829,2122,14542,6285,6489,10941,18830,1214,13356,2063,3537,1330,11193,2484,6358,13433,14623,8860,2628,1330,2090,1330,12878,2697,2311,6590,28952,13113,148,2930,2105,17258,0,400,197591
2975,3938,2277,3002,10448,1141,1330,5367,7494,22573,15522,2435,12549,11398,4643,7111,14451,16980,2094,13020,1911,1291,1330,10278,2760,3796,17684,10839,6698,2355,0,1879,391,9836,3633,2834,6706,21222,10865,74,2763,1150,19347,0,2041,150969
74,4797,764,135050,10733,1520,2334,5133,10118,21078,14822,4387,1102,11882,6165,9715,8917,15614,644,13835,987,965,6411,7349,1865,6100,13722,7210,6577,1258,1330,1330,2531,9145,774,3330,7193,29262,8633,0,104387,1150,14652,0,0,120248
3957,2217,5493,2489,12199,1154,2235,6394,14154,18739,15219,3184,1707,11668,5333,15507,9956,14527,912,18421,956,3102,3473,10432,2745,6351,14104,9894,8969,3432,4114,2090,1532,7056,1891,4277,6110,33842,8614,0,3447,1340,11875,0,1970,144879
3013,4028,4194,1348,16539,3310,7486,7826,10961,21859,19949,5173,4648,13620,5968,11036,19615,18865,1591,19510,2179,641,11385,11204,3089,7046,16887,13323,9229,2230,5766,3070,2090,13227,3996,2367,6306,37952,13160,74,3456,2105,15932,407,1000,191751
1944,2534,2312,1334,9713,1305,3135,5307,7865,27945,13399,3974,6120,7114,5787,8499,18324,13467,1668,15349,1534,2268,2954,5769,3089,8806,8092,7082,7279,3042,6859,1330,1330,6733,1359,3076,8996,28806,7595,148,3210,2105,16200,0,713,177303
3064,4272,1711,1404,6340,3313,1466,2632,9018,23150,10059,3536,2094,6676,3225,8410,21116,8692,1711,15544,952,1385,2802,6900,2709,5644,15287,9696,5195,2778,1330,760,2660,10112,2927,2710,7596,16480,11981,74,4560,2105,14294,407,1264,183469
1756,3777,2122,2284,10474,2432,474,4355,6555,25502,12320,3844,5155,11601,5192,8088,10700,13718,718,13566,222,2239,0,9047,2363,7407,14625,9333,6272,3567,2090,2671,1148,9335,446,3849,6561,22650,10508,148,3022,0,14159,0,400,127862
3037,4705,381,2122,10599,2228,2320,6686,8202,18598,18791,3371,1711,12317,6139,6816,11223,18660,2094,14158,2102,950,1330,11903,2174,6283,10145,7905,9623,1927,1330,0,2660,13065,2987,1037,5791,39592,7726,74,2752,765,14530,407,1654,123634
521,2997,1404,2294,13471,135413,3675,7653,7455,19301,17311,3172,4848,9568,5179,7964,21538,16458,1404,15638,797,2441,3704,11953,3937,6330,14811,13322,7423,3623,1330,2531,1722,10643,4262,3330,7502,26256,15808,0,104436,0,14162,0,316,180923
4039,1729,74,2060,7635,2185,2950,4750,8760,25130,12335,2690,2087,9913,5075,8494,14840,13031,2854,16426,2486,2099,4471,11181,2556,4228,10345,12314,6415,1567,5141,1520,1520,10792,3475,1949,4202,24129,11239,0,2833,1340,15311,0,2051,165499
2747,2101,5708,1021,6794,2094,3357,6307,9622,16737,10965,3336,1288,12412,4430,7736,12689,11300,831,14440,913,2523,570,5051,2209,6189,13817,8428,7057,2356,760,1152,1150,6394,2347,2949,5579,16297,7279,0,3251,0,18987,0,1222,106910
1656,3190,4475,2238,9496,222,2402,5972,8168,20385,17218,3554,1974,10831,6443,8663,11884,16813,1482,16004,2183,1201,1900,10065,2173,5288,17409,9681,9893,2844,1140,760,1330,8513,3731,3312,5026,30856,10653,148,3989,1915,12453,0,400,150889
5019,4660,2471,1801,9518,2471,3534,6435,8594,22975,15873,4053,12309,10003,6143,10436,14464,17035,947,19186,1224,1951,3554,8960,5918,7598,14427,11020,6990,3393,5756,2670,2291,9119,4100,3345,6496,27349,10195,74,3139,1340,22299,407,2351,155731
296,2493,5024,1538,11773,2629,2878,4814,11458,24545,14383,3323,1742,8209,4416,10286,16332,12611,718,14774,723,3331,2660,7594,3433,5428,12145,11580,6400,2154,3932,1345,2482,8755,2578,2138,9030,31955,10016,148,3255,765,15572,0,0,178706
4192,4577,3041,834,13620,1718,974,8410,10474,29673,14310,2463,5982,11812,6591,9235,12071,14178,1327,16693,952,2284,4879,10084,3451,4705,19508,11732,6952,2125,1330,1330,760,8756,3516,4672,5635,27298,12010,74,2660,2680,17028,407,2357,182588
544,3242,2312,2070,10077,908,3530,5644,7365,16766,17137,3338,1362,11096,6176,7829,15531,16315,644,16870,1488,953,6666,8968,3496,5286,16515,9493,6153,3069,2850,3420,1140,11530,2660,2852,6644,26393,8786,74,2634,1150,15231,0,316,137285
3455,3127,760,1552,8968,1591,2151,7288,5386,22260,12950,2750,1707,10082,3191,8310,14384,13840,2284,14900,1721,2862,2090,7299,2733,6902,15089,8261,5155,2223,570,2090,1900,9918,2531,2655,5772,24125,7944,0,2452,1340,14494,0,1506,173449
2798,1688,1517,1327,12671,3246,3989,6803,9151,21080,15734,2077,6613,12582,7472,8749,11866,17096,2164,18824,2137,643,8132,9918,2365,5723,9719,8165,6603,1855,1900,1156,2287,8441,2686,2746,6552,31880,8968,0,2708,1530,19700,0,1116,125302
4583,1961,1900,2446,11211,1224,2730,3544,5914,36120,13176,3067,1707,10101,4555,5042,21008,12677,1672,15591,1721,1976,760,9450,3051,8337,12383,14522,5500,3402,4785,1900,2660,10100,1983,4176,10201,15094,11157,148,3362,575,15231,0,2083,217351
2916,3218,5528,1339,10790,3088,4840,5202,9491,18294,15960,4764,2854,12419,6788,8795,16216,17025,831,16286,1989,2885,0,12894,2709,4980,17460,10662,9614,4013,8776,2484,1721,9466,2400,1605,5380,27382,10609,74,3693,765,16662,407,1000,165732
1730,2539,11754,2854,10968,1552,3613,5177,10954,24559,17344,3505,834,13151,4807,11414,8406,18835,2048,15813,1534,2735,2660,9848,4176,5610,12456,12958,7271,2679,1140,1927,3051,9225,2380,1802,7559,36662,11120,148,3386,765,18750,0,400,168152
340,3016,2471,2214,9914,947,2090,6047,10837,30617,13933,3031,14020,10576,6866,11042,20640,15823,2471,14647,1527,2275,3119,9851,5943,10068,20308,10437,7955,3481,2090,1717,1719,11028,3337,2687,11405,28247,11549,74,3182,575,17782,407,0,227312
5139,1839,3452,2854,10572,1870,2707,7244,11264,19269,16611,3512,1552,11109,5837,10561,14470,15401,718,21674,479,2535,5601,6375,3692,4960,18528,10235,8766,2056,2550,2090,1520,7606,2243,4612,5098,27978,11063,74,4217,2490,17312,0,2728,136882
2715,2764,381,2882,9940,1517,3046,5262,12258,22203,16125,4639,3041,10617,5650,8909,9120,15099,1524,13602,64454,3107,1140,11740,2284,5794,13294,10559,6931,2713,1900,1330,1330,9157,2016,3281,3600,32801,10710,0,96372,575,13793,407,1760,153326
2872,3872,6600,2867,13353,1347,3143,7119,8810,17621,17562,3221,1478,14070,5359,9755,8421,19374,2734,14695,1562,2979,6732,10464,3611,2645,21518,7891,7338,2258,2660,582,1910,8023,2650,1834,5320,28634,8568,74,2303,0,17213,0,1232,122334
4150,3489,4310,2629,8240,148,3858,4350,10556,29374,14192,2224,1517,10811,5294,9131,17146,13610,2432,14454,2486,3286,5805,10084,1611,9977,12108,10633,7631,3655,1900,1725,1520,5238,3222,2817,8811,24963,8895,74,3386,1340,17168,0,1896,190399
3138,4339,1330,2087,12001,1524,947,5319,6645,25894,16334,4820,4157,9267,5018,6968,7531,14992,1781,14008,1989,2080,2090,8015,1414,5382,13632,9581,7102,1798,1330,1520,1330,13947,1776,2403,5960,32599,9184,74,3227,575,14852,407,1232,116859
2064,3884,1552,718,10628,2312,3458,6591,9196,16419,18475,3668,2164,12456,5383,6247,16368,18402,1672,21718,959,2720,1330,8389,3982,5211,14222,9024,7867,3115,6108,1900,2090,8596,2417,2794,3865,28082,9050,148,3756,765,16775,0,671,116388
3011,3711,6022,644,11824,2100,4134,5126,8510,32060,18787,2163,2284,12345,5921,9726,12023,16676,947,17715,575,2090,760,11785,3370,8151,10423,14783,6554,1537,5332,1330,2481,11024,4546,5131,6532,30883,15879,74,3104,2105,17353,407,1412,224465
618,3981,1552,3475,7817,1111,4590,5862,16649,16569,14179,3647,7953,8872,5753,17740,11939,14780,2048,19887,2327,2228,8646,9637,2130,5334,21721,8753,6787,2796,4989,2689,1351,9738,3307,3502,4649,36790,9626,74,3216,2105,16784,0,200,121859
4091,3410,1711,1974,11627,757,3305,7345,10568,20420,17863,5023,6953,8796,8204,10773,13952,17845,1327,17287,1337,2485,1330,8984,3598,9542,20343,7394,8637,3337,760,2105,760,8774,2360,3437,9124,32943,7273,74,2586,575,19071,407,1867,134110
2798,2994,7137,1521,11858,2643,2341,5564,9028,20980,18487,2845,982,9773,6388,10473,11878,19183,132054,12625,1562,2505,1900,8149,3785,6375,14506,10723,7272,2324,2573,1330,1140,13768,2295,3958,6448,35761,9405,0,103927,0,17553,0,1116,138513
4068,2071,1140,1552,10565,2734,2207,4134,8790,30451,10351,1869,2087,9867,5786,7837,15015,10471,1520,19242,1911,3042,3420,10661,4412,5929,8509,13646,8021,3252,1520,570,1330,9209,2550,3065,5936,21493,13790,74,2328,575,15743,0,2283,212523
2872,2909,3899,1536,11110,2471,2702,6242,9686,25058,13161,4427,7678,11091,5130,9885,10684,13130,2847,16692,2902,3632,1330,8374,4789,4837,13401,10564,8286,697,5993,1520,1720,5783,2150,2364,5679,26944,10871,74,3086,1915,19989,0,1116,144171
3899,3587,2660,718,9872,1404,3238,5488,9239,18076,12631,5206,1781,6510,8325,8873,14676,12944,2238,16700,2874,3022,1520,8965,2377,5678,11305,8111,7847,1798,1330,1330,0,11774,2416,3389,7019,30554,8380,148,5064,765,17332,0,1780,129379
340,3537,951,2087,10296,951,3992,6776,7237,22576,20522,3825,3914,12991,5346,7634,12979,21355,1021,14825,1414,1538,570,13204,2191,5997,11060,10837,6093,1278,570,3238,0,14583,2104,4848,5991,38728,11237,74,3358,1340,14229,407,0,140505
362,3391,4823,3484,11792,792,4454,8476,7866,27117,15988,2502,3744,10407,6349,5713,14008,17029,2432,15423,2105,2471,1330,11405,2897,7262,15617,11790,9238,3472,4205,1156,1356,11191,3977,2676,5976,26222,13013,74,3615,1915,17778,0,197,203323
1848,4529,1711,2164,7455,1517,3364,5424,10544,22307,14715,2563,1521,7307,4374,9275,16280,12120,1591,14302,2296,1658,1900,8601,3052,7364,11093,11595,7129,2219,570,1900,1900,8197,1921,2500,8754,32621,9487,148,2995,1150,15192,407,474,203633
2654,4631,982,1346,11993,1288,4413,6802,11934,28755,16927,5141,6884,12823,7070,10498,9444,17469,912,15621,1678,1390,6685,6530,3994,5465,18422,10983,8777,2470,1900,1914,570,14999,3158,2710,6966,30116,10806,74,2913,2680,15530,0,1000,170910
4120,2998,5096,2325,11992,2871,3127,6156,11671,29442,17647,2380,5603,12264,8802,11082,18929,14214,1214,21444,2871,2282,6321,11885,4900,11270,23104,12612,7508,3045,10098,1900,2090,7849,3697,5076,9760,23818,12983,74,2815,2105,17730,407,1664,208908
2650,3127,2090,1521,9041,2854,1657,4302,8466,32469,12554,3833,2238,9604,4497,10794,16460,15260,1140,14445,1752,3889,3420,9492,4169,7997,13239,13285,8493,1594,1330,570,570,9862,2154,3980,6186,23667,11951,0,3685,575,15709,0,1000,221911
4261,2876,10910,1668,13773,1404,4227,7696,7390,24791,18141,3339,2847,13788,6552,8522,15605,17796,2238,13020,1721,1395,2660,13274,3436,5464,14063,13390,8332,1536,1330,1157,2479,8576,3101,2362,6364,34605,13873,148,3273,1340,18952,0,2093,193194
544,2767,0,2673,12787,2106,3949,5709,8117,11603,12924,3097,4243,8935,4304,9382,12537,13103,1517,15046,649,2546,5147,6917,1368,3729,15159,8305,5825,2983,1900,1347,392,5767,2931,2594,5329,23292,9524,74,3107,1340,13940,0,200,117355
222,4200,2312,2028,10244,2133,3111,4224,6719,24472,12256,1555,6084,11521,5225,6564,14239,13077,3002,18689,2257,3030,6622,10419,3499,7265,12607,9725,6714,2701,3954,3244,760,7462,2636,4145,5497,26317,10567,74,4098,1340,17015,0,0,163825
2834,3255,1711,1974,9248,2471,4024,5903,7904,22237,15681,4464,194,13572,5767,8354,14201,17878,1591,13496,1414,1978,2090,9145,2934,6901,12832,11209,7043,1541,760,1900,2280,8957,2174,2738,7302,26315,10899,148,4887,575,16920,407,1180,162470
