172.20.0.0,172.20.1.164,172.20.1.165,172.20.1.166,172.20.1.167,172.20.1.168,172.20.1.169,172.20.1.170,172.20.1.171,172.20.1.172,172.20.1.173,172.20.1.176,172.20.1.177,172.20.1.178,172.20.1.179,172.20.1.180,172.20.1.181,172.20.1.182,172.20.1.183,172.20.1.210,172.20.1.215,172.20.2.148,172.20.2.149,172.20.2.150,172.20.2.151,172.20.2.152,172.20.2.153,172.20.2.154,172.20.2.155,172.20.2.185,172.20.2.186,172.20.2.187,172.20.2.188,172.20.2.189,172.20.2.190,172.20.2.191,172.20.2.192,172.20.2.193,172.20.2.194,172.20.2.212,172.20.2.217,172.20.2.218,172.20.2.226,172.20.2.228,172.20.1.211,172.20.2.195
2157,3683,5158,1742,2873,1742,1180,5728,8167,160252,17957,3512,6863,3796,5451,6842,78206,21359,1217,29821,74,3318,4688,3607,1790,5149,16872,16983,4423,3031,812,981,1068,3027,2020,2029,5051,47734,16888,74,4306,0,30831,0,3743,10349
1081,2563,5578,849,5110,1661,1591,5806,6592,143251,21642,2328,1992,3721,5812,6597,87828,21601,120,28792,531,3467,1143,3491,1494,3559,11629,18689,4921,3421,4124,662,944,2940,844,2541,4231,46196,20853,74,3851,336,26875,192,1807,10829
474,2187,736,1291,3931,1068,1316,4278,5676,140815,21057,2705,1336,3795,7969,4619,93500,23461,1142,24900,1270,1549,1068,3666,1714,3590,13950,15651,4477,2262,331,0,737,4220,1319,2051,4448,39271,15178,0,3882,747,33835,0,1434,11501
1103,2662,3326,1181,5287,331,1527,5135,5204,150224,20608,2044,480,4169,6939,6313,99537,23676,1005,22610,1306,3317,0,4136,2350,3227,14179,19722,4661,2306,1474,831,406,3573,1676,3436,3041,48104,21007,148,3276,0,27618,192,792,11077
148,2162,1365,959,4669,651,880,5676,5514,221477,25067,3441,932,3476,5991,5779,105709,19750,924,30762,1271,2021,4385,4414,1948,5241,10061,19784,4584,2005,737,1474,1474,5583,1852,1940,3190,46556,23625,74,3681,672,24685,0,0,13690
2034,1784,6307,2038,3451,599,1514,4852,6164,155840,19802,2803,8406,3273,6170,5596,106349,20778,885,30415,222,1226,1474,3587,1805,3783,15334,18443,4071,2863,993,1075,1275,2369,1824,2060,4449,36622,16575,74,4179,1158,31277,0,2938,12531
822,2852,4895,574,3119,1868,1914,7518,6295,251010,19761,3689,1256,3229,6961,6075,121416,22223,1587,34584,905,1477,5074,4241,2137,7809,15220,17040,5505,1578,4664,1068,0,4464,1903,2683,6532,40474,20272,148,4450,1083,29460,0,1881,15406
1938,3201,3123,1507,4378,1618,1902,7161,5618,155883,22891,2458,4349,3343,6042,6311,96206,23203,1290,31349,485,929,4529,3097,1321,4733,17694,14604,4311,1484,5302,1068,613,4731,2624,2464,4883,47586,17000,74,4327,1158,29529,0,3780,11913
1155,2710,1291,1506,4137,1744,3212,7285,6529,146930,30046,3469,4974,5676,8103,8454,121507,27532,526,35707,1351,1389,7415,4406,2042,4107,25931,20409,5155,1166,11327,575,1474,4797,1543,1868,6231,54473,17982,74,3794,672,32211,192,1807,12778
745,2698,9525,1005,4891,1336,1579,6560,6188,163996,24574,2230,6144,4050,6647,6313,124713,124948,1217,28125,821,2804,1143,4073,1713,7703,22287,20201,4245,3064,737,500,1557,3648,1983,1996,7090,40229,22106,74,140548,411,40196,0,1574,13634
3315,2572,5402,1181,4693,1068,1003,5112,6453,186768,118678,2263,6997,3460,4250,4962,116260,20467,120,22232,679,3026,331,4237,2394,4366,14010,22434,4004,3342,0,981,613,3160,918,2222,5926,37921,21331,74,137351,672,26203,192,5045,12892
148,2447,2632,1385,5021,1350,1030,4494,5790,121650,20608,2833,932,3043,5833,6787,57640,21890,924,35424,1196,2697,6878,3979,916,3204,19691,15353,3500,1641,1143,1474,1068,4410,1068,1568,3979,32551,15408,74,8258,411,30273,0,0,8324
2409,2625,451,233,5322,885,1423,7903,5077,152143,29941,2961,1142,5635,6688,6373,85961,27615,1411,27833,1642,1628,737,5507,1309,3870,26519,21052,5275,3161,3090,662,812,5033,662,1606,3459,50525,24456,74,3611,747,25480,192,3035,11059
822,2708,1073,628,3675,849,2775,6547,7015,125075,24032,3121,6170,4021,6601,5757,115259,24047,519,27595,980,2616,1068,3808,734,4136,13261,20895,3977,2218,1068,737,1068,3590,1683,1154,3411,55961,16931,148,3847,411,26012,0,1807,9844
2199,2679,268,1432,3910,1543,1949,6884,7624,209033,23230,3392,885,5306,6967,5261,128543,23836,1622,33474,969,2101,0,4532,2493,5633,19634,19198,5210,2085,9922,812,613,4490,2215,2975,5839,42913,23787,74,4376,747,33027,0,3669,14603
748,3089,3453,811,5008,593,597,7384,8143,266491,26269,5090,1330,4399,7053,10851,108598,26413,970,23351,644,1713,1584,3654,2391,4860,17800,19772,5680,1504,812,331,406,4024,1799,2673,6590,61038,19709,148,6797,411,26340,0,1881,15893
1896,2284,479,1336,4461,1005,1991,5568,7283,137031,28649,3812,8796,7009,6455,4729,95302,27689,1548,28440,1493,1419,3991,2285,1075,3115,22745,21810,4716,1616,4860,906,1143,4736,1783,1625,3213,50154,16435,0,4376,411,31393,0,3780,10407
1671,2578,4399,1424,5117,1056,3941,6477,5562,157424,24351,3377,593,3280,6909,5620,101062,22266,526,33520,1203,2260,5792,3035,1657,8042,14571,20988,4914,1832,5437,737,1076,3614,1692,1561,6453,56485,18925,74,6917,747,28133,192,2724,13565
271,3231,8756,1054,5522,745,1872,6354,7216,177239,23372,2727,6254,4592,6117,5813,96895,24076,1142,32210,2332,2716,6120,4327,2064,5356,12316,20730,4341,1828,6728,1523,1275,4135,1062,2040,5697,53747,19912,0,6539,411,30578,0,140,13201
1029,2610,5018,519,3819,737,945,5081,5049,170101,22442,2886,9252,3638,5914,58891,97214,25231,1336,27422,1306,3728,3535,4082,2307,3929,17956,18169,3863,1987,662,1481,944,4097,2104,2288,4306,39949,20784,74,3646,411,30023,192,792,12650
822,2814,1142,1290,4638,113,1838,5521,8084,163319,24932,2867,1256,4403,6871,55926,127800,19461,593,25660,1009,3210,737,3912,1846,3722,20225,22759,3464,3379,406,737,331,5058,689,1656,5127,41258,19774,148,136554,747,25850,0,1807,12216
1654,1872,674,970,4444,930,2001,7833,5480,192851,27378,2805,3367,4484,8295,5745,94679,26825,885,28297,969,2160,812,5595,1837,3893,15470,20951,5508,2873,737,906,1681,4166,545,1751,4526,55932,24267,74,3237,336,24656,0,3455,13528
822,3722,924,905,6288,2598,2352,6519,8103,180353,25750,3045,1256,5217,9076,8082,133576,27917,444,24694,644,2021,2745,3250,1528,5148,18869,20113,5582,2129,1068,0,0,4299,1754,2983,4377,58179,21276,148,6670,0,29645,0,1807,13507
2157,3786,885,1932,3606,599,2070,6111,7876,162671,26105,4502,1742,6218,7544,8445,66386,22648,222,29207,1157,1474,5834,5207,1061,3595,19394,18821,4862,1630,5057,0,737,3342,533,1413,5187,52721,19720,74,4323,336,27185,0,3743,10853
1555,3551,3993,924,5560,1081,1477,8207,4962,216519,25002,2798,924,3631,6739,6092,99947,21575,1263,28981,1614,1087,5740,2622,1771,4798,14213,17516,5510,1618,3904,0,1474,4139,1575,1335,5403,48180,19866,74,4373,411,30244,192,2599,13164
74,3810,4720,1005,4918,1005,1531,7189,6999,214162,30798,3044,4186,5037,8829,4960,133133,30812,811,26420,746,1487,662,5369,2273,5148,21641,24810,5502,2339,331,1481,2086,4685,2567,2069,6097,59442,23328,0,4964,672,29210,0,0,13819
1029,1457,9818,1519,4961,1057,1696,6540,7600,190400,22802,104842,1330,4427,6935,5079,74421,20742,1263,33623,1015,2026,4794,3488,1408,4927,18498,18553,4105,2299,4594,1399,662,3563,1612,1249,4199,38618,18404,74,140960,1158,33507,192,792,10503
3498,3173,518,1385,4304,1019,1474,5485,7112,126954,21971,3135,2774,3827,6608,7750,119158,20974,187,29820,935,1195,662,2294,2039,6032,20805,17090,4714,2846,4635,1312,613,3639,1361,1542,5522,45354,19865,148,6049,1494,29307,0,6505,12003
2757,1942,6857,1470,4466,947,1597,6672,7210,147963,27903,1779,9743,3868,7404,7861,75409,20412,1005,28098,970,1851,4997,3259,2043,3435,20333,19742,5715,2916,737,1000,1151,3143,1468,1881,4905,51471,20196,74,2934,747,34110,192,3677,10309
822,1684,518,222,3736,1142,1830,5539,6631,172210,22833,1637,1143,2827,5801,6239,97886,20554,850,28691,569,3041,812,4626,2160,4805,18118,17397,5144,2821,3111,662,331,3582,1099,1821,3336,40983,18875,148,3096,747,24705,0,1807,13398
1812,2204,1005,526,3710,599,1430,6291,5323,160610,20244,2460,4556,5383,5260,6169,118603,19459,885,24710,1380,2655,3531,4124,1176,4564,10817,22660,3657,3450,737,1312,737,3203,1611,1776,4401,49124,20544,74,4034,672,26076,0,3706,12808
1148,2619,775,1386,4338,1868,1696,7007,7423,208527,26657,4214,9410,4659,6770,7170,94285,28186,895,31055,1278,2233,662,3744,1562,5633,15735,22151,5382,2320,7546,1474,1151,6250,1644,2029,4208,52967,19342,74,4454,672,33381,0,2599,13766
1619,3651,960,768,5423,268,1360,5663,4811,199755,25296,2764,1376,4969,6473,6981,115547,26240,405,27236,1681,2029,11312,3136,1722,4361,17677,18451,3859,2300,3740,737,812,3172,1134,1951,4073,46782,20114,0,4972,747,27950,0,2457,13736
955,2397,519,1093,5507,924,1511,5599,5844,142038,22361,2973,416,4776,6799,5194,83793,24878,1005,28111,1278,1749,406,3014,953,4159,15254,19464,4110,2139,4984,0,737,4256,695,1868,4961,48007,19251,0,5606,822,24145,192,773,9988
822,3917,3456,148,4993,148,2006,7649,6920,197751,26880,2740,102144,6154,108607,6159,118756,28987,886,28330,524,1108,1143,4084,2682,4799,16577,24745,5699,1135,331,406,1474,3799,2386,1324,5706,64907,20311,148,273484,1419,25429,0,1807,13811
955,2109,1080,282,4982,2007,2356,6025,6230,174463,25943,2148,4120,3929,6655,6819,107974,25765,268,28492,1305,2400,4963,3563,1826,4700,22375,19437,6004,2482,1068,1068,0,5296,882,1257,6149,56027,17709,74,3685,0,25873,192,1434,12615
822,2741,6664,1290,3996,1275,1641,6519,5868,157569,21841,2141,850,3530,5963,7516,127627,20700,593,38780,524,2054,5664,3047,2380,6513,15281,21489,4446,2926,9773,1068,406,3275,955,3781,5994,46534,20771,148,3015,747,25028,0,1807,13917
1815,2238,5593,1301,3699,733,1494,6344,9315,212681,26981,3665,10309,5499,6871,7593,75345,27346,479,32110,1380,2467,4045,4314,2185,6755,14213,18818,5775,2913,1068,831,1764,4400,1575,3377,6571,60086,21864,74,2976,0,34345,0,3555,13125
1555,3287,5862,1386,4249,1255,1577,7877,7707,187266,26052,1486,406,4778,6805,8075,98863,19030,1181,28617,233,1997,406,5056,2283,6081,24040,19271,5384,2873,4627,630,662,3157,1281,1415,4115,45001,22485,74,4045,822,31539,192,2599,12281
1496,2934,2028,951,5007,1212,1685,6973,8133,221194,22832,3423,4417,3083,7120,7338,107926,23655,1365,34334,1157,1890,5833,4464,1969,5440,11655,18373,5504,2547,4978,1240,1068,4946,1063,2052,5634,49990,21553,74,4217,1494,35353,0,2095,14550
955,2893,1045,187,5062,1255,970,4874,7607,176018,25066,4349,8055,4847,5683,6232,98194,21960,1188,24520,679,2018,331,4095,1681,4066,19872,23747,4736,1585,406,981,944,3474,2394,1945,3764,47433,19462,0,5057,747,29755,192,769,11876
819,3331,1216,1174,5234,1543,1126,5930,6233,189462,26137,2918,1376,5286,6884,5764,68139,28697,959,31844,1643,2002,11246,3663,1582,6202,18670,17634,3953,2642,737,1805,1068,5062,182,1132,5413,51605,20682,148,4700,0,24340,0,1574,12837
2335,3905,1188,1019,4440,982,1334,5218,5145,166360,24055,3311,884,4763,6485,5475,98451,24759,1301,33278,604,1864,406,5328,2206,4369,17858,21791,3300,2633,5511,812,406,4177,994,3134,5799,46446,18700,74,4835,1083,21855,192,3828,11813
622,2996,5753,479,6318,0,1724,7809,6491,176489,26641,2787,1376,5487,8345,5682,159015,27772,959,31588,860,1845,812,3714,2213,3628,20024,27219,6242,2093,8857,1098,812,4656,1902,1945,4664,56268,24100,148,4203,747,25609,0,1442,14168
2419,1730,5248,639,3425,406,2156,6881,6346,167882,24760,1737,479,3545,5513,6103,221290,22136,895,33282,1642,3197,737,5094,1255,7583,18891,15315,4947,3220,1068,331,944,3423,1687,2459,4942,46714,19741,74,136217,0,27676,192,4005,12188
948,3070,6458,1703,3764,1962,1711,5108,7756,140331,23320,2866,11105,6134,6492,6589,107982,26940,885,27838,644,1632,5328,3905,1973,4727,23533,19805,4240,2310,5177,1024,613,3792,2378,2256,3281,44817,18454,74,3170,747,33148,0,2203,9815
1799,1760,674,1432,4208,674,2803,6451,6677,171285,22662,1862,3050,4775,7524,7314,68852,23119,1068,34834,1305,1355,9747,2624,1489,4399,23886,17403,5454,2593,993,331,737,4271,2018,1537,5513,47009,16276,0,3667,747,27514,0,2383,11138
590,2791,444,1055,4042,1462,3001,5998,7640,174199,24596,2638,7927,3404,5884,5676,114415,18532,1188,27209,1203,2098,662,3130,2606,5650,13528,15685,4798,1336,5147,575,207,3104,1608,2666,7167,49973,17496,74,4186,1158,35250,0,940,13801
2044,3487,810,599,3910,1411,915,4247,8641,215887,20468,3189,6162,3483,5675,7727,84977,20723,554,28468,859,1981,406,4235,2039,4278,22910,22316,3793,2273,4322,737,944,2600,1132,2696,4957,43844,17074,74,4996,747,25815,0,3825,12369
1155,2490,5745,1999,4021,1462,2295,7233,6861,121020,26853,3565,5257,4839,6984,6026,60656,26366,1301,35590,867,2513,11400,4263,2392,4299,15725,15736,5695,1955,4732,1312,1143,4313,374,1483,3751,50804,17071,74,7030,336,34728,192,1807,9917
1209,3033,811,148,4479,148,1290,6836,5487,125472,21736,3487,4168,3849,5896,7234,86550,21705,1290,30605,1271,1494,662,2876,2150,5024,12010,14705,3738,2651,406,812,1019,3207,1436,1416,5859,54327,15707,148,4393,1158,29431,0,2044,10937
1229,3509,451,1256,4553,1068,885,5920,5280,135951,23472,2598,959,4054,5577,4620,77732,21892,564,22995,969,1160,406,3986,1393,5023,14733,14919,3697,1905,1474,737,1068,2927,582,2043,3538,43905,17968,74,3992,336,24900,192,1807,10216
1022,2902,4988,628,4158,1349,1795,5679,5436,172056,24172,2975,850,4008,6895,5452,105228,24241,479,22724,935,2038,0,4705,1891,3827,16312,20146,4566,1300,4513,331,331,3902,1959,2749,2856,46202,20645,74,3681,1158,24293,0,2203,11304
1486,2688,4907,970,4353,327,1945,8821,8427,265452,29083,2430,857,7617,7969,7925,115817,29175,518,23664,558,1361,2853,5739,1614,6698,26343,21165,5535,1871,812,906,869,4730,2232,2029,6430,51033,25721,74,3255,336,30774,0,2478,15885
474,2176,9984,811,5705,800,2170,5141,5769,158274,23100,2673,10902,3456,6980,6654,133342,21949,1068,24306,569,2554,0,4357,1893,5807,19202,23358,4685,2310,5124,838,820,4551,2003,2858,4322,46559,21653,0,3470,747,40384,0,792,15078
2019,2549,4492,1026,3619,1336,3493,7604,6252,214487,20893,1669,5417,4594,7150,5132,93780,28698,480,27911,410,1379,6155,2523,2440,8023,15610,26541,5491,3592,4154,1143,1143,3909,1137,2085,6240,51432,18939,74,4076,1079,28390,0,3669,14577
1155,2940,519,1424,2928,1056,2206,6272,7435,195378,21008,1881,5432,3074,5379,6575,99025,20668,120,30100,1614,2663,9483,4640,2352,5901,16447,17558,4694,2325,406,575,944,3418,1051,1560,5470,45722,17655,0,4292,672,23016,192,1807,11909
696,3278,6666,1580,4665,1949,1378,8439,9164,187160,28028,3543,1376,5318,6357,9626,146514,28388,553,29273,821,2156,737,3957,2530,4963,20859,22239,5801,2174,6380,1237,1275,3619,1468,2234,6153,51657,24526,148,4918,0,31463,0,1434,14701
2809,2867,1263,1181,108438,850,2022,7774,6585,284250,27968,2720,222,5191,9032,6446,161041,25892,1707,24689,679,2473,406,4533,3135,6470,23228,35029,6032,3934,737,737,0,5315,1923,2360,5602,46378,27962,74,138937,1494,30797,192,4375,20022
1022,2787,1142,810,3294,331,2273,5768,7906,293597,26785,2263,5883,3976,5510,5562,91747,24203,1696,32412,1121,1963,4736,6010,2056,5803,17977,15475,4437,942,737,1237,668,4291,2194,2269,3873,44882,20500,74,136778,747,29606,0,2203,11470
1977,2924,5332,1301,4339,944,2226,3652,6353,95516,23877,4397,554,5793,7355,5674,118950,22702,639,29738,1306,1229,6468,4079,1369,4002,18282,15716,4224,1528,4939,1143,207,3942,871,1846,5197,45144,17604,74,3851,747,34029,192,2272,10782
548,2899,8978,1053,5692,1018,1058,6246,6566,144581,23120,2820,6375,4684,6725,7549,120918,25415,1291,24950,1196,2534,737,2841,2536,5799,20585,18574,4822,2345,4853,575,1677,4082,2300,1498,5250,51876,20653,74,2923,1083,35574,0,792,12339
1412,2525,1005,951,4049,1212,2056,5968,7803,150187,23348,2757,5217,4016,6712,7885,75642,19722,406,35283,969,2300,4943,3575,1305,4623,18356,20732,3799,3144,5116,1643,1474,2940,876,1464,4798,39422,14384,74,3519,0,30158,0,2095,11003
1116,2217,999,811,3855,1330,996,6315,7091,178485,25502,2386,1548,3706,5805,6443,67246,23949,406,32305,1316,2301,406,4791,3275,3312,19226,19937,4984,2399,406,737,1068,4128,955,2112,4514,55663,20745,74,4214,336,25475,0,2724,10480
2199,2259,9588,1026,4772,881,2054,108432,6838,130659,26217,2836,5523,5791,5312,6455,96744,24770,886,25680,1232,1142,1474,4721,1764,3563,16066,20800,4638,2413,2943,906,1963,3301,962,2765,3546,56603,20534,74,137145,1158,33271,0,3720,11363
1229,3436,1181,2271,4708,187,1878,7302,9193,138797,27260,4031,5961,4915,6058,7406,72948,24303,857,29085,867,1432,0,2524,2075,5491,25377,18243,5369,1681,1068,906,1068,4809,2085,1438,3964,50984,15548,74,7150,1158,32815,192,1807,10546
896,3117,6420,1580,3770,1949,2229,7341,8702,206665,24877,3300,564,4541,7015,8055,86031,25604,553,28784,485,2805,4724,4859,1402,3812,17282,22534,5720,1800,406,1143,613,3619,1470,1838,4719,60277,23397,148,4661,336,32872,0,1834,13163
2503,3239,526,1499,5997,726,2789,6434,7582,124461,23745,2396,3186,4549,7466,7265,114971,26895,564,33483,1426,1368,406,3105,1446,4291,21429,21410,6172,1830,5617,331,613,5461,1795,1959,3073,54349,14997,74,4994,1158,27983,192,4227,9306
622,2801,4603,1406,4484,1681,2123,6962,7612,193339,26646,2472,970,4970,6652,7634,126180,26904,628,31440,860,260,10615,3760,3296,4979,21230,21201,5190,1381,1143,1312,0,2826,1820,1246,5737,49050,19084,74,3787,1158,30697,0,769,11799
2125,2685,9626,1357,4597,1068,2324,5934,7408,167936,22395,2440,5732,2090,6164,7102,87955,22686,1301,27414,148,1562,737,2846,2420,5688,9697,14768,4842,1851,7366,1400,944,2711,1649,1226,5792,54089,15735,148,3516,411,32700,192,2391,11023
1000,3630,307,1424,3852,1018,1402,7410,7510,198465,23148,2771,4354,3284,7596,8509,116985,24098,885,26954,980,2615,737,3207,2443,6500,25954,19690,6011,2971,4306,331,872,2853,1869,1837,4697,43753,18163,0,3078,747,30003,0,2576,14342
2002,3047,103138,599,5299,930,736,8215,5236,180231,19805,2906,3443,5527,5894,4208,91038,20941,0,21855,1305,1920,331,2293,1561,4758,13258,20819,4809,2239,331,737,1350,4487,1101,2091,4394,42800,20842,74,136858,336,26530,0,3677,12335
674,3051,924,1255,3274,1056,1660,6037,7187,180236,23073,3020,480,4575,7039,5456,70250,26196,1188,29615,1203,1587,331,5004,1804,4206,21649,21446,5412,1826,5618,737,1474,2844,919,2323,4877,51131,19046,0,4292,411,25285,0,1807,11464
2737,2125,7811,674,6880,1005,2049,5545,5395,99718,23858,2354,1707,3430,6657,6947,87123,24394,553,30371,821,3269,3508,2638,1669,2602,18117,18282,4289,2599,406,1312,207,3262,951,2432,4342,46665,17553,148,4809,1158,27966,0,4285,8552
1155,1903,518,1181,4357,1131,2242,6991,6228,139024,22049,3645,6015,4212,6417,6294,74350,23503,1376,30352,1614,1599,4779,3653,1408,4574,21321,16652,4896,2351,737,906,1143,2297,1437,1966,4539,51201,18689,74,4867,411,29550,192,1807,10287
1022,3046,5065,797,6308,1216,1167,7552,8259,188947,20010,3638,4961,5503,5679,6948,115217,24293,959,31154,113,2952,406,4321,3605,5715,15783,21893,4607,2799,4749,1474,944,4397,1469,1845,4621,48153,20344,74,6743,0,24742,0,2203,14035
629,2028,405,1068,5050,0,2308,7178,7057,198829,26426,2442,5206,3958,7806,6877,129936,23411,1707,29840,1305,2469,737,4766,2894,6932,11234,20022,4840,1790,662,906,406,4817,1833,2776,5104,61047,20958,148,3618,672,29431,192,0,14669
474,2135,811,905,3800,405,1521,5061,4968,158762,22886,1534,5799,3709,5488,6917,121605,27523,479,32737,449,1611,5295,4547,2283,5307,12610,17521,4492,2641,737,906,1143,3874,2184,1843,5218,46557,18085,74,3008,1494,24777,0,792,11787
1496,1767,5344,1249,3955,1751,1895,5532,4783,215195,17735,2114,6460,6103,6085,5073,98678,20557,1255,38393,969,2148,5469,3337,3061,4955,13242,25066,4872,2491,10619,575,1151,3062,1638,1875,6889,38210,20348,74,3593,1008,37218,0,2095,13904
674,3049,1255,762,3712,1338,1697,5680,7582,188556,16665,3886,1474,3570,5554,6674,70013,21428,1068,31202,980,2222,737,3353,1750,5175,15846,12644,4609,1108,10287,1143,737,3356,1862,2022,3414,43690,15053,0,4133,1494,27402,0,1881,10554
2202,3609,6247,1005,3082,674,992,4795,106459,157087,21877,2971,4558,5169,5186,5525,107859,23705,1142,25105,1157,2904,1068,3237,2445,6986,17091,17628,3450,2385,331,169,414,4497,1805,2557,6074,43040,15622,74,138011,411,31458,0,4182,11833
1155,2462,7672,849,4142,1131,1809,4754,6240,82556,21315,2570,6102,3548,4045,4661,62184,21635,970,31361,867,2056,6461,2326,2061,3692,14097,16209,4341,1951,1143,669,812,2710,2001,1278,3213,49641,12507,74,4821,747,26380,192,1807,7713
1293,3569,1336,1216,3777,930,2059,5613,6212,146937,23666,3310,970,4541,6177,6255,47932,23050,884,28320,821,2634,662,4645,1413,3251,20848,16751,4414,1545,1068,1474,737,3246,918,1004,3864,53035,21045,74,4400,747,27180,0,2320,9802
1229,2193,406,2617,5097,850,2328,7140,6862,217338,19446,1849,959,4549,7524,5277,77901,23414,1376,30139,895,1823,7113,4931,2545,4089,12363,23070,4962,2857,5105,737,0,4946,994,2244,4885,46361,22358,148,4754,411,29650,192,1807,14281
474,1912,4528,906,4394,1560,1917,6394,6165,181934,24901,2652,1301,3423,4692,6740,118195,26042,1771,33432,980,1707,5139,5468,2351,4171,11043,18184,4144,1927,10613,331,1275,5201,1464,2785,5711,46147,18620,74,3724,411,33706,0,792,12977
1735,2431,6647,120,4488,1188,1489,6759,7142,167427,26828,2998,3410,4038,6983,7965,113159,21970,1181,27365,1642,1982,737,4416,3361,4451,17930,22934,5208,3262,1068,981,1681,2852,1613,2867,3997,52031,21018,74,2994,336,27358,192,2095,12327
674,2508,1255,1499,4773,1330,1434,7667,5526,182514,21158,2059,9154,4460,7194,7132,152213,25895,1005,30536,233,1616,4353,2740,2781,5293,13999,22636,6017,2128,662,906,1350,4838,2567,2673,6664,49676,19259,74,3724,411,28863,0,1807,16330
2473,2979,4671,1174,3448,1543,1323,6680,6939,155232,22351,2391,406,4773,5839,7653,104908,22039,1068,34514,676,2197,3595,3511,1115,4009,14265,18627,4779,1483,8547,169,812,3901,1470,1665,5412,49154,18116,0,4118,411,26138,0,4137,12122
748,2493,1150,1499,4999,800,1545,5909,6624,156182,23093,2947,5502,4125,6384,6076,117985,21035,857,25290,531,1997,4780,2370,899,3948,16835,18593,5606,2146,406,1068,869,3851,2202,804,5327,49740,22045,74,4701,0,26592,0,1807,12021
2550,3863,12744,1174,3775,1949,1868,4980,5346,129006,23786,2475,7832,3693,6421,6038,87243,23332,1034,35489,746,2490,1143,4413,2136,5096,17840,19096,4866,1564,7557,1481,820,4162,2057,1880,4618,41676,17053,74,4781,1158,38090,0,4646,11177
1229,2257,850,1256,5184,593,1916,5868,6279,190643,23512,3984,5347,4441,5923,7487,116418,26703,895,26420,605,1900,406,3752,2396,7714,19955,17819,4383,3122,737,1143,207,3752,1730,2350,7654,53367,19553,148,4673,747,27647,192,1881,15658
1219,1904,811,169,3345,1498,1697,5208,5788,106822,18800,2947,639,3059,5589,4646,66091,20265,959,34408,113,1591,10896,2698,1488,2954,10688,14769,3054,2828,1474,406,737,3455,513,1562,2875,41822,14423,74,3942,1158,23750,0,2320,7536
629,4328,406,405,4618,406,1581,7348,7996,145832,23583,2485,884,3646,6154,7189,108473,23560,970,32050,484,2876,4819,2842,2037,5687,22133,19290,5871,3655,406,1068,406,3760,357,2149,4042,47238,21366,148,3498,1158,21855,192,0,11398
0,2550,1142,1879,4821,74,2487,5529,5279,181173,23337,2186,1587,4322,6466,6055,94626,26450,885,25465,1607,2554,1474,3587,2542,3245,18922,18167,5135,1188,662,737,737,4218,1282,1336,4848,51791,18249,0,2359,336,33650,0,0,10493
1602,2870,4424,1437,5594,1212,1509,7938,7558,177390,30531,3031,8020,4850,6557,8777,143516,25347,1587,40514,1716,1685,4226,3623,2146,5053,18105,19792,4646,3303,7446,1312,1557,4301,1713,2058,5589,48712,22443,0,3780,1083,36399,0,2764,14514
674,3904,4426,356,3555,1796,1926,7400,9530,112626,25368,3003,0,5078,6997,8707,107146,24572,662,28655,1727,1593,6028,3121,2150,6030,15999,12204,5421,1886,737,1162,1143,3351,1431,1615,5346,63048,15429,0,3876,0,28539,0,1807,12022
2821,2630,674,599,5433,1543,1117,7031,5836,176866,25089,2892,1263,4166,6057,6938,138846,30469,736,23773,821,1778,737,4183,2532,4513,22532,21165,4542,924,1805,1068,662,4965,1133,1695,5561,48602,22213,74,4566,1158,23380,0,4711,12177
1345,3331,5453,687,5011,187,3030,7898,7990,209428,30696,3173,4143,6068,6538,8301,94406,28773,639,32370,792,2093,812,5373,2059,3666,21882,23123,5309,2272,4647,737,207,3618,2386,1689,4766,69095,23011,148,4895,1158,28124,192,1881,12505
948,2917,11261,648,4450,1287,2007,5541,5818,148864,17749,2605,1632,4773,5283,6106,75991,17615,628,31452,485,995,4133,3204,2024,6520,20922,13358,4217,2972,406,906,944,3032,532,2607,5842,37361,18460,74,4326,747,29872,0,2203,10689
1303,3894,406,1019,3467,519,2104,6002,7651,174677,23711,3525,5186,4436,5669,6793,84794,27725,564,33127,895,2701,331,4125,2561,5413,24861,22287,3849,3678,4983,981,662,3425,1270,2069,6703,54984,15577,148,4828,1158,20390,192,1807,14248
74,3203,3649,1068,3898,869,1032,5817,6001,150697,22087,2423,5519,4723,4615,6284,57352,20970,1696,27531,980,3411,4345,3118,1255,4804,19135,15909,3991,2648,737,1406,613,3398,1442,2107,5055,46204,21175,74,3350,822,25370,0,0,10167
2177,3650,1519,932,4837,1263,1952,6887,8274,221604,29519,3245,1472,6677,7468,6137,75502,28539,850,30030,895,1801,1143,4325,1122,4946,29091,23490,6094,2666,737,1068,737,4855,1276,1800,5244,53290,20470,0,2874,822,27180,192,2565,14064
674,4082,1661,1093,5136,1548,2096,5099,5326,109586,25131,2381,737,4011,6182,5324,127561,20506,930,32457,569,2101,3894,3676,1958,3482,15390,16855,4322,1962,737,737,1399,3653,1687,2198,3828,45069,18934,0,8216,1083,30785,0,1807,9494
2476,2139,4831,1005,5008,1212,1865,4734,7372,116801,23184,2103,5647,4161,6495,7008,106446,24630,1474,32800,1455,1635,4598,2940,2226,4984,16040,16285,3817,1139,1474,831,1474,4797,1798,1987,3264,56133,19889,74,3885,411,31856,0,4627,10043
822,1619,593,1262,2597,725,2215,6542,7629,123449,17993,2149,74,3836,6151,6924,111032,22867,1188,28174,456,2192,331,3602,1596,5020,17990,15601,4747,1710,9353,331,331,2949,1275,2353,4142,40035,15595,148,4405,747,19005,0,1807,11552
