172.20.0.0,172.20.1.184,172.20.1.185,172.20.1.186,172.20.1.187,172.20.1.188,172.20.1.190,172.20.1.191,172.20.1.192,172.20.1.193,172.20.1.194,172.20.1.195,172.20.1.196,172.20.1.197,172.20.1.198,172.20.1.199,172.20.1.200,172.20.1.201,172.20.1.210,172.20.1.215,172.20.2.197,172.20.2.198,172.20.2.199,172.20.2.200,172.20.2.201,172.20.2.202,172.20.2.203,172.20.2.204,172.20.2.205,172.20.2.206,172.20.2.207,172.20.2.208,172.20.2.209,172.20.2.210,172.20.2.211,172.20.2.212,172.20.2.213,172.20.2.214,172.20.2.217,172.20.2.218,172.20.2.219,172.20.2.220,172.20.2.226,172.20.1.211,172.20.1.189,172.20.2.228
7199,3503,2287,4869,6912,2366,10257,12449,3647,6112,5421,7960,7762,23733,30735,10699,12126,16997,16710,1604,3720,6158,1841,1724,8953,13974,5083,5349,7597,8392,10026,4605,14589,23012,11849,0,8592,15300,3244,1530,0,217112,20254,3540,1288,407
4806,4720,5689,5727,5782,2219,12588,11512,3761,4840,7043,10338,8685,34080,35562,143531,13218,16202,19237,2486,2755,9674,2591,3242,12530,9881,4142,7448,6704,10674,11309,5378,18103,28953,12571,74,10096,15712,104820,1915,0,319551,18031,2238,1729,0
2147,2564,2414,2901,2164,2921,14006,8240,2041,4750,4842,8091,7199,26236,41815,7973,13141,11088,12650,1562,3970,760,1330,1330,9321,12060,2089,5039,7593,13239,11106,3634,16261,20238,13465,148,8293,16578,2941,2105,0,291106,16463,600,2090,407
4641,2402,3258,5172,2471,1524,12974,13774,3946,6286,4958,6933,7669,26595,30945,8178,16783,15522,12804,2292,3943,3328,570,1142,13610,11387,1979,6980,5776,9432,8055,5813,16642,21668,16011,74,9972,17891,3443,575,0,277506,15384,2241,2854,0
595,5345,3054,1591,1404,1231,10484,11613,2406,6011,4182,5446,7716,26028,23832,7626,16473,12949,12905,2253,1913,5833,1330,570,12778,15971,1773,3564,5776,5924,7425,4225,15501,19616,15830,148,6229,14167,2871,1340,0,238616,16154,200,2005,0
148,3980,3033,912,4231,757,9488,9149,2206,5381,4580,9183,10976,24284,35127,7880,11562,14568,13131,1601,2979,570,1310,1520,10273,6152,2515,5393,7011,13819,11369,7417,11492,16621,12922,74,7724,13865,3724,1915,0,262616,15070,0,702,0
2728,4645,3700,1591,5519,2238,13480,13313,2931,5138,8410,8293,8384,26787,22663,9797,15110,17054,16886,1534,5315,1330,3210,2291,9096,13005,2713,6823,7987,8618,6542,2592,16342,26991,19882,0,9093,16634,2748,1340,0,225908,18716,1000,2921,0
1700,3834,2975,1672,3611,1021,10814,9132,3517,6245,6309,7331,7203,24350,26490,7860,14232,12588,16811,839,3750,1140,1900,1900,11219,12765,5341,5182,5532,8006,7908,3155,14790,19717,14963,0,7453,14224,2983,1340,0,238643,12865,400,2242,407
5276,4266,4817,1517,10549,852,11343,11379,4211,4767,5056,7316,5429,21147,26261,7090,13443,17111,15263,959,3172,6307,552,1949,12581,9677,4543,5259,5468,10227,8651,5822,11555,22643,14419,74,8987,12145,2720,1340,0,212661,20024,2686,3462,0
1774,3899,2512,570,1517,261,10848,11342,3757,5068,6136,8900,7969,23887,25463,6866,14976,13644,19891,1752,3478,6090,1330,2090,8934,11638,1968,4814,5684,10480,9853,4245,13762,22638,14030,148,8203,12849,2962,2105,0,236429,14419,400,1478,407
2243,2229,3890,1900,10419,2976,10606,12284,3454,5260,5825,9325,11561,26952,23058,8864,12277,15881,16470,1912,5758,5520,2640,1140,12678,12498,2977,7203,6872,6545,6323,4435,15197,16759,18599,74,8145,15546,2787,765,0,225134,19551,1296,1900,0
692,4760,3257,1591,2734,1288,10348,7459,2983,6641,5632,10548,10308,29029,19988,7997,14341,13565,18809,342,2571,4716,2090,2090,10658,12423,2740,5488,4886,8555,8624,6284,11866,24054,19182,148,6567,12659,3128,1915,0,212475,13672,200,1795,0
480,3899,5112,4819,6135,1270,11551,11199,3144,5448,6062,9784,9320,17282,29095,7646,14486,14476,16627,952,2813,3381,1330,2872,9517,12081,2641,5299,5577,8600,7111,5941,12833,16264,19527,74,7112,11543,3435,1915,0,173845,21055,197,2358,0
5498,2671,3232,1781,4208,1672,8604,14829,1601,6359,3520,7709,9063,25053,31093,7771,13048,12101,14419,1107,2917,2660,1842,1713,9254,9918,4183,5171,6029,8991,9228,2965,13661,19509,12968,0,6145,12646,2977,1340,0,212165,15800,2866,1021,0
1774,2380,2095,2432,4166,2069,12851,11760,2233,4009,5349,7269,6248,22210,22739,7316,13959,15346,15979,1224,3958,3735,2090,760,10169,12881,1844,6990,4926,7053,6102,6005,14785,21615,14421,74,8918,14179,2740,1340,0,215396,12264,400,2632,407
5173,4678,1331,4410,5506,1862,8573,10869,3169,5924,6226,6249,5842,28465,22958,9256,13870,13953,16076,1344,2809,4418,3206,4241,13239,11915,5983,5151,5955,8496,7794,3274,13107,20881,11151,74,6306,12215,3027,765,0,229639,17065,2538,1591,0
1774,1418,2197,4768,2351,2080,13240,12630,2705,5079,4961,7726,7581,31288,32414,9388,17775,16393,15963,1562,4114,2090,4004,2090,13653,13200,4708,5820,6333,8711,7200,3430,15979,24499,16517,148,9995,16202,3198,575,0,257842,14460,400,2428,407
2709,3408,2569,4364,5044,135056,13804,12985,4767,6724,5123,7813,7692,32786,27250,10128,15200,14799,17259,1721,2288,6782,2450,1330,15423,11884,1551,8578,7309,8225,7147,2090,18738,25351,11991,74,9249,18753,104579,2105,0,237532,16482,1651,1910,0
884,3105,2740,6831,4583,1404,9590,10264,1864,3649,6548,10567,9439,24926,23561,6934,12910,12935,13810,2828,4158,4405,1840,1758,7593,9891,3255,4880,4865,7256,7429,3497,12765,22270,17507,148,8084,11879,3054,1340,0,210620,18278,274,834,407
3899,4482,3113,1102,4422,2843,8503,8932,3173,7269,7749,10703,12055,23326,23036,9248,12813,12179,12100,952,2570,3995,570,1151,9293,8945,3064,6108,4185,7250,8876,2504,12319,31698,13748,74,8049,10984,3450,765,0,204859,15936,1622,764,0
3020,3293,5561,4688,5878,570,12768,11638,3394,6105,7809,7142,6585,26171,32529,9387,15690,15577,15347,1488,3873,760,2710,2679,11175,11387,4285,6130,8431,9451,9967,4130,15090,25899,18131,0,9863,17771,3263,2680,0,274442,16597,1232,831,0
1722,2969,3438,2242,5353,947,8185,12170,2129,3839,138192,6220,6181,23348,23834,6221,11339,11874,12684,1224,3266,0,1520,2090,10076,10776,1860,4052,3219,7862,7368,3688,12557,15472,12989,148,7527,14621,104595,765,0,200650,14453,597,912,0
2650,5299,2176,5672,2122,2599,14988,12096,1690,5921,7223,8258,7079,22911,22512,8019,12761,12974,15593,2486,4019,6754,1691,1721,9170,13266,3551,4457,6263,7196,8154,5408,14581,21106,15464,0,8975,14843,2639,0,0,203347,17393,1222,2161,0
1775,2512,3818,2048,2277,1021,11963,10202,3045,5371,3911,6602,6705,29853,28910,7038,12887,11876,15011,1604,3588,1900,2090,1140,12054,9334,1982,5128,5247,9756,7670,3304,14013,23911,13702,148,8636,15102,3131,1915,0,216957,13938,400,1672,407
2634,4329,2323,1330,4845,1672,9529,9864,2846,4912,4535,8311,7590,26328,26092,9023,13321,10988,12645,1721,3394,1900,1819,1722,9864,11909,4626,5479,6281,7597,8586,5641,13550,18958,12455,74,7882,15580,4268,1150,0,218415,19522,1486,3970,0
340,2307,136390,0,757,844,11439,13240,3292,5756,7058,7017,8173,20432,27798,9617,14177,14611,16179,2327,2777,8597,1330,760,11369,9513,1911,5501,6882,7920,6751,2836,13473,24723,14297,74,10313,16546,104437,765,0,238994,13175,0,1869,407
3994,2683,2813,3745,9916,764,14672,12043,3085,4807,4821,8512,9096,17581,34259,9207,13138,12869,12694,1337,4083,1140,1642,2479,10973,11510,3445,5267,5707,7148,7810,7271,16526,26966,13407,148,9398,13607,3101,2105,0,223509,14425,2051,2281,0
2798,4194,3658,6990,4102,1404,11153,8953,3899,5662,4866,10792,9518,30417,27212,7374,11962,15171,15628,1298,4946,5744,0,3052,13445,11858,4108,5328,7668,11565,12485,8373,14236,20598,17064,74,8671,14630,3093,1915,0,292716,15225,1222,1797,0
1582,4093,2813,137942,2281,570,13037,10273,1672,4750,5458,8626,8542,24689,34126,8535,13754,11639,13121,1026,4317,570,1912,760,9642,8410,3242,3936,5424,10312,10815,5437,13350,21887,11254,74,8581,14243,105014,575,0,238935,14611,400,2432,0
2798,5661,2782,831,2965,718,12696,14463,1068,5654,6026,5776,6365,30337,27999,7259,16371,16239,16224,2299,3523,1330,2090,2660,12125,11911,3288,6741,5632,6973,9270,3145,16144,22864,12940,0,7438,15839,2367,1150,0,233958,15100,1116,1404,0
1774,2940,2958,1478,2471,1341,11373,8581,1988,5099,4634,5166,4406,26653,30779,9633,13978,14404,13896,797,3199,5710,1330,1900,10482,14057,1979,6360,6678,6808,8191,1946,15245,20201,10609,148,6689,13263,3029,1915,0,217460,14083,400,2625,407
2626,2882,2251,5801,1809,2242,10212,12313,2839,4854,5991,8748,8186,24840,162030,8491,12431,13306,14715,959,2170,2090,2090,1531,8946,14369,3215,5946,4141,6563,6392,5673,16492,17522,12163,74,7976,13986,104613,1530,0,220878,14651,1496,3037,0
340,2041,2395,4612,134102,2161,8833,12499,4676,5337,7175,10341,8056,23868,29144,8570,16823,15298,12469,1752,3657,2660,570,1900,14091,11577,4152,4290,5153,8237,5930,4736,13684,23157,17262,74,9924,15517,105281,1915,0,230409,16974,0,908,407
4105,3784,2738,5295,9318,1102,12265,11699,3382,6207,5903,10217,7565,34079,27707,8328,147708,14605,13457,762,3118,0,1632,1926,12904,12170,5222,7180,5028,11724,11563,4098,14868,23436,13581,74,10024,15103,105331,1340,0,253003,18188,1780,2087,0
2798,4344,2118,1404,2854,1385,9787,10811,5142,5878,7349,8918,12888,32399,23776,8468,15716,14899,13684,342,1825,9553,1900,570,10091,13351,1291,5820,4187,8739,7671,4150,13190,24369,18330,74,8034,15429,3209,2105,0,263733,14815,1000,1185,0
1891,2072,3870,5559,5362,1330,11121,11038,1973,4083,5952,7897,7776,22836,22900,7861,10688,12845,13387,1527,1842,4495,1310,1531,12248,10265,3198,4616,5309,7176,7319,6227,11411,19310,14067,74,6488,12020,3121,1915,0,200997,16404,597,1524,407
5511,3939,5721,1781,9958,2242,11738,10454,2569,6880,4589,10581,9437,31354,21282,8386,16173,13656,13000,2447,4007,3927,1330,1150,8956,10622,2107,5295,4940,10922,11228,8859,14409,24150,15905,0,7311,12376,2836,765,0,228258,19744,2792,2734,0
414,4065,2428,4700,2087,3812,8382,13020,1681,4421,6611,6316,7042,20733,27108,6767,11911,12710,14396,839,3231,4404,1913,1140,9428,8962,2445,4388,3177,7159,8307,7904,13475,13496,12990,148,7263,13619,2973,1530,0,206299,13715,0,1493,407
4208,4275,2978,1327,5097,1102,13929,11770,1423,5723,5724,6085,6075,19064,18022,6175,14798,152606,14675,194,3876,2660,1883,959,9145,10014,2533,7204,4301,8896,9650,8587,10961,23247,16934,74,7444,13425,104848,1340,0,174796,12655,2086,2921,0
340,4549,4595,2238,4742,2161,14542,11756,3368,4951,6923,8652,7160,30471,28177,9510,17094,18132,15135,1562,3739,4936,1140,1900,16233,13631,2515,5442,5805,6940,6607,8607,17425,23538,13835,74,7873,16655,3632,2105,0,236915,17306,0,2238,407
4097,2433,3888,1334,4247,1672,11128,11475,2800,6231,5860,6455,5100,21878,27656,8729,13240,15010,14339,956,4300,2090,1122,2482,10593,8313,3727,5482,4985,6043,7045,6297,14789,19603,11357,74,8782,14048,3337,575,0,205853,16519,2009,1303,0
2990,4854,3348,834,2094,1974,11243,9704,2573,7417,6503,9268,8378,28243,23587,8736,14346,14043,14680,1298,3543,1140,1330,1900,11576,11754,2638,5561,6904,6559,6688,5415,14735,20951,15902,74,9205,15091,3015,2105,0,219477,16374,1000,2882,407
4163,2173,3153,2422,1404,2832,13424,11745,5502,6090,6309,8705,7330,27497,26071,8553,14210,14778,16528,2102,3025,4204,1330,1330,13435,15900,3536,6369,6582,8167,8483,4677,15463,15549,19385,74,9558,17320,3591,1340,0,282129,17060,2044,2864,0
2973,1005,4577,11434,8527,2639,12894,10695,3021,5846,5832,8613,8427,26608,33545,10295,15086,12327,16090,913,2907,7395,2478,3911,10837,10579,6890,5942,5942,12782,10380,10435,15047,18797,10079,74,6754,14754,2875,2105,0,282765,21031,1232,3125,0
288,3023,4153,342,5281,3145,9077,8797,3374,4739,6503,12592,12650,30187,17416,7992,10430,9839,16066,1989,3627,10347,2090,1900,6151,6859,1200,3897,5296,10451,9299,6211,11133,27230,13155,74,6906,8163,2860,1530,0,207030,16904,197,1550,0
74,4066,4492,1517,1478,2238,10210,14542,2034,6114,5038,9551,8900,27961,30773,8717,14543,16215,13452,1146,3425,570,1140,1750,13535,10459,3410,7089,4906,9869,9646,8879,14862,25135,14205,74,8328,15189,2738,575,0,271180,12278,0,261,0
4692,4992,5318,8341,2277,1591,14358,13935,3576,5884,5682,7892,8136,30622,21377,9502,19502,19444,11485,649,4953,4129,553,1719,12142,13435,2932,5928,4745,9228,7875,8417,15634,23532,15111,74,6509,17285,4587,1340,0,224715,17869,2138,1672,407
4076,4171,3451,1330,6529,2242,12525,10012,1715,4647,4498,6390,8140,34338,22472,8578,12099,13899,14370,2296,3549,1900,3247,2105,13399,12887,3504,5980,4766,8685,8406,8662,16110,17584,12679,74,8131,15197,2960,575,0,232095,18170,1896,2087,0
2990,5504,3442,1021,2471,1021,15905,12695,2921,5156,7179,10298,7812,23491,23966,9743,17018,16839,12945,1372,3392,2090,1140,0,11369,8758,897,4477,3760,7761,8319,10312,14821,22337,16598,74,7868,14064,4771,1340,0,181057,13679,1000,1478,407
4187,2587,4373,1524,834,2284,13888,16951,3623,5733,6900,7683,10112,39005,21077,13055,19494,17972,15727,1337,4204,4272,570,760,15254,15116,3637,8020,7466,7467,7274,6828,18742,23764,15229,148,8714,18257,3083,1150,0,287951,15337,2241,1343,0
2650,2433,2773,8286,5411,1238,11500,10883,5925,7984,7121,9211,9900,25682,29359,7020,13261,13533,11847,2253,3215,6070,2375,1908,11659,12671,2789,5335,4283,6890,6511,5293,16836,19512,15190,0,7922,17698,2684,765,0,235553,17879,1000,1214,0
222,2080,4589,9436,8260,3243,10980,10063,3904,6623,5485,9820,9082,27055,27110,9537,11498,12390,13699,2941,2576,3972,2899,1910,6327,10265,2719,5517,5470,12786,14076,8133,9757,20419,13755,74,7037,13685,3160,1340,0,202999,19771,0,1725,0
74,3200,2517,5405,4930,1478,8839,10560,2109,6295,4965,7514,6781,32337,28165,8396,13200,12690,13752,1534,2638,2090,2932,2660,10088,10958,2554,5633,5534,10154,9174,6150,14956,11812,13740,74,7776,13103,2342,575,0,263717,18878,0,1404,0
2668,4998,5277,3019,6036,1572,14583,11583,3602,8179,6111,16130,17323,23515,20740,6620,13069,16702,18135,1414,5700,12422,2409,3448,6512,11165,4905,5307,5630,6430,6412,6656,14228,35653,14588,74,9986,13023,3135,1150,0,186919,17119,916,1883,407
4286,2884,4843,1517,2122,1422,11897,12066,1729,8198,5330,9157,8975,22861,25291,8206,15287,15052,16817,2299,3229,4106,1330,1520,7470,10980,2210,5301,4083,9645,9721,13065,10961,19331,14532,148,8978,11302,4447,2105,0,202079,16927,1770,1327,0
2967,5464,3177,760,1141,2161,9777,12123,1809,5579,6425,12344,13101,18989,21840,8950,17637,18174,13035,1752,2925,3539,2090,1140,11335,10377,1846,4596,4788,5947,6109,14736,10519,21097,18531,74,6514,12310,3615,1340,0,172262,15968,1000,2639,407
4121,5231,2910,2284,2164,2432,10202,16753,2474,5576,4509,5472,5253,29091,30846,8691,15302,14366,12539,1146,4773,760,1900,1520,13041,11187,2397,5776,6119,6602,7692,9467,15827,18461,11650,148,8148,18638,3584,1340,0,245914,14489,2012,757,0
2842,3657,2743,3960,5437,2734,12695,10821,1141,4797,4561,6449,5109,35432,32261,9688,14560,14999,14054,148,4542,570,2641,1140,15486,11354,1113,7230,7540,8079,10169,5978,20153,15541,12398,0,8480,17478,3128,2680,0,290640,17760,1000,1552,407
2856,3016,2835,5924,1404,0,14412,10002,2756,3726,4472,4336,3590,18274,20179,5194,12835,11425,13832,1527,2556,1520,570,2481,5616,9245,3761,4773,4841,5974,5596,7902,11051,18181,13597,74,5993,10561,2744,1530,0,179445,13137,1577,2284,0
74,3103,3203,8288,6989,2224,12867,14587,5024,6231,7682,9611,8583,29527,28023,11131,15368,15008,16463,2447,2796,7825,3663,2671,14439,11478,3396,7838,6809,6427,7346,9158,15585,23626,13234,0,11688,17446,2610,1150,0,250676,20760,0,1607,0
1183,3018,4001,3922,187,1327,7351,7727,1891,6787,5047,7586,7259,30478,19340,7107,10386,10755,12198,839,1815,760,2660,1721,6190,9530,3357,5412,4793,12144,10509,5431,10184,18271,12110,74,8814,10089,2829,158,0,247349,13964,516,2664,407
4282,1888,2355,9059,5511,887,13680,19683,3338,6955,7422,8112,10226,28032,30655,7660,17259,15579,18193,2299,4302,5614,3022,2872,9899,13189,3225,6666,7129,9550,11001,8744,16986,18054,17077,148,9417,17617,4338,3255,0,277665,18621,1812,2351,0
3091,3206,5456,2238,9823,1591,8572,11782,5494,5712,6747,14289,14436,21333,28760,9459,14934,17330,15973,222,3991,7048,3212,1732,9711,11752,4010,5962,7424,9985,9345,8712,14172,27445,21585,74,8977,13165,3403,575,0,236187,16185,1116,1860,407
4142,4882,4793,5990,3234,1654,11855,9251,2367,7503,6469,15043,15030,22215,40679,9310,17585,17406,14858,2296,4433,6058,1662,1523,10993,14693,2327,5377,5048,9908,13270,11898,13917,20545,26345,148,9184,14731,3457,1915,0,257132,15729,2125,3237,0
2990,3941,3690,644,1714,1214,12890,12895,2421,7393,5882,7880,6837,30969,29309,9140,14479,16308,12645,913,6668,570,1330,0,13235,13224,3056,6330,5453,6449,7265,5753,16778,25022,16115,0,9661,16314,2969,1340,0,249848,15663,1116,2238,407
4340,3318,2940,2432,2164,1901,11341,13715,1309,4606,5400,5801,7688,35360,21838,8493,15103,16801,14504,2102,3925,2090,1330,2660,14278,13981,3584,5023,6841,7031,4891,9137,19521,18771,12149,74,8864,17404,3397,3445,0,233942,16229,1580,2281,0
74,4141,3678,4844,1714,1520,11947,13502,1037,4835,4750,4423,4984,34310,25763,9200,12422,14569,11130,2063,2927,1900,2090,1330,11750,14476,4479,6310,6158,6865,5989,5670,16993,16159,13193,0,9368,17748,2727,0,0,281812,16431,0,2734,0
1057,4247,3695,7745,3872,2829,15422,13348,2248,6563,7088,6517,7920,26927,25851,10934,15806,15754,17225,1026,3489,5161,3203,1150,12881,11019,4416,5962,7038,8779,10495,4450,14919,24857,10762,74,9687,16043,2790,575,0,265128,19369,597,3285,0
222,2373,3062,831,10814,908,13426,13835,4120,5863,6034,6998,7532,39097,40891,11067,15133,16834,16850,2299,4744,2660,2465,2882,14072,13947,6169,8215,8498,15471,14326,9163,16864,18976,12696,148,9947,20192,2621,575,0,381325,16119,0,1401,0
2939,2284,3231,8847,8704,3692,11788,13212,4473,5926,5563,9592,8237,24034,32623,8513,12984,15518,15095,74,3096,7241,2454,3478,10475,9528,1766,7198,5283,10047,9279,10637,13173,19622,9998,74,8624,12447,2828,575,0,216623,19654,1116,732,407
4105,2740,3077,11398,7199,2432,10264,9482,3973,4662,5722,9929,11313,18552,23189,7664,11989,13154,16269,956,3423,6203,3774,2680,8020,6772,3408,4871,5510,10357,8373,6363,10876,21159,15703,148,8080,12582,3108,1340,0,184809,21068,1812,2277,0
2916,2884,2528,4298,3041,2173,8824,8774,3088,5736,6177,12434,13392,20017,26245,7702,11921,12477,13741,2712,2980,5336,0,760,10278,9717,1414,5616,4859,8552,7513,6653,12587,17714,19207,74,6454,12669,5011,1915,0,192653,15938,1000,1681,407
4142,136442,3647,4621,834,2033,8919,11751,1552,6533,6276,9927,9789,28229,26423,8137,13162,12938,15755,952,5282,4808,1900,1520,10803,9129,1205,4134,6657,7240,7835,13710,14181,15752,15972,0,8963,14037,104864,2680,0,233914,13416,1851,381,0
74,4191,3075,2122,194,1404,10166,13034,2738,6366,5248,7379,8550,25280,25239,7205,13948,11944,16147,2638,3828,4493,2090,1900,12035,10258,2226,6891,5548,6584,6634,6404,13827,20896,9399,0,6217,14676,2747,2105,0,205925,16746,0,1795,0
1014,6304,4802,1524,1591,2090,12958,11708,2882,5361,5233,4460,5320,26065,21165,8381,15493,15920,14189,762,4242,760,1330,1140,11193,13941,1341,4818,5906,6842,8609,8819,12868,19130,15481,74,8152,15076,3160,575,0,205315,17031,400,1482,0
148,4493,4230,3945,3165,908,14245,12187,2169,7630,6740,7353,5744,30452,30777,10755,17691,18462,12048,959,2935,1140,760,1721,17704,12963,5738,5616,5569,7431,6223,7215,15942,23095,17070,148,9071,19053,2183,0,0,289801,14948,0,1404,0
2842,3631,4837,1517,2983,2087,12850,15031,2443,4409,5983,5958,6011,40179,24519,11723,15788,14736,12865,723,3682,760,1914,2104,12104,13596,2822,6584,6843,9422,9026,6469,16827,20228,14784,74,10677,18713,2913,575,0,310055,16451,1000,1482,407
4597,3373,1605,4699,8316,912,11157,12209,8481,6775,6719,9023,9423,21434,20730,10492,18831,17108,10248,1724,717,1900,760,1180,14800,10914,4571,5901,6264,5901,4863,16336,11946,20631,12355,148,9125,13219,6108,765,0,213135,17549,2286,831,0
2244,2225,6289,11683,7233,1416,12852,12629,3836,5849,8104,9756,11475,31351,20233,9572,16177,16266,15935,797,3552,13644,2072,1348,12534,9146,5878,6682,4561,11087,9394,6306,13623,18489,21260,74,8638,14013,4545,575,0,249840,21441,600,2452,407
4231,4583,2537,342,5563,3515,9499,6129,3215,5719,4857,14776,15179,31196,27587,9064,10958,11113,15681,1911,2455,3564,760,2481,9488,10087,2655,4834,5351,12119,11569,8646,13622,20935,20707,0,7715,12372,3584,765,0,238134,15307,1951,187,0
340,4190,3674,1974,4730,74,12024,9319,2365,4617,3341,9619,8309,21095,33853,9944,12008,12613,18203,1488,5679,3588,2072,1330,10567,15064,3387,7105,5308,7887,7618,8680,15742,17503,12541,0,6591,15799,3223,765,0,198626,15350,0,1374,407
3603,4524,4459,1524,2882,1917,10207,12676,2152,4079,5579,7974,9409,24578,22193,6944,14149,14431,13649,1527,1282,7694,760,570,12324,11565,1667,4535,4634,4930,5690,7138,14923,24453,13928,0,7581,13007,2829,1340,0,222756,13607,2051,1334,0
1955,4393,5076,4352,2471,1649,13447,14367,3771,7280,6439,8179,6493,22279,24954,8983,18732,18275,16684,1492,3352,6248,1881,2090,13522,11875,2986,2758,5205,5878,5761,11120,12604,21960,15268,148,6698,15754,3964,1915,0,190924,17186,674,3072,0
2617,4752,3446,1901,908,187,9858,10627,1668,3715,3906,4726,4162,37141,22242,9194,13671,12650,14193,1604,4171,760,1900,570,8546,13240,3210,6258,5343,11231,10464,4602,13839,17552,14139,74,8713,13986,104258,1150,0,237116,14163,916,135489,407
4523,2808,5984,2238,187,1672,12489,10729,2910,7042,7707,6888,8572,30860,31248,9953,17631,18209,11215,2296,2193,760,2090,570,16045,13412,2965,7335,4823,7258,7931,11064,17624,21431,16489,148,10367,15690,2995,1340,0,280591,13762,2096,2351,0
2170,4664,2433,5762,2808,2161,17440,11852,4465,7872,5968,9570,10295,34112,18614,9025,18334,18864,17940,1414,1529,3230,2090,3064,14757,15026,3907,5341,7536,7474,5871,6495,16887,26942,18897,74,10331,17006,3209,2680,0,298712,16231,600,148,407
4663,2372,3724,4434,4988,3553,15025,14084,2942,6192,8081,8610,8650,21398,30624,8819,15415,16159,16854,1721,3446,9576,760,2713,9146,10835,1430,6746,4528,10569,10510,9865,13187,21803,13029,74,9962,11772,3679,1150,0,218899,19113,2251,2102,0
266,4614,3875,8669,13955,2921,9554,10831,3580,7163,4789,10086,9019,24664,34599,9596,13644,12944,17217,797,4448,4331,3191,3436,11499,9628,3842,5773,4989,13997,11738,7374,14405,21166,18580,0,9590,11866,3269,1150,0,260397,22525,0,2630,407
3218,3810,4811,2094,2122,2645,8572,7607,2048,5057,5538,9511,10449,26666,30526,7498,9616,9449,17447,762,5579,5735,0,760,10089,10261,2090,3965,5481,11377,12634,8022,12731,20344,14671,0,7241,13508,3390,575,0,242569,16444,1706,1711,0
2029,3105,2810,2544,6870,644,10257,10173,1277,5937,6324,8377,5655,22267,24400,8489,15629,12296,17051,3391,3705,3278,1881,2291,12146,12152,2401,7740,4389,6309,4721,7299,14471,16291,14877,148,7180,13131,4020,1915,0,177542,16548,600,2357,0
2611,4528,2509,1524,1552,1517,8540,9485,1446,4076,4783,8431,8851,21042,18526,6487,10827,10690,10514,797,4409,0,570,1520,8947,8414,1087,5059,5570,3292,5438,4960,11213,25425,13469,74,6391,11593,2860,1915,0,155851,11065,1113,2284,0
2033,4039,5984,6907,2277,908,13996,13539,2103,5432,5452,9676,8972,27655,20686,7974,20268,21591,15606,2874,4690,4075,2642,2660,13252,15086,3914,5364,6367,6915,7114,5969,16086,32630,14701,148,8413,16163,2977,2105,0,215139,15970,674,1404,0
7032,3761,2857,5184,2238,1781,11220,10925,2993,5534,4813,6051,8200,20905,27319,8581,17235,17410,12725,649,3004,1330,1881,1151,14591,11128,1328,4303,5769,6626,8117,9053,14351,23376,15654,74,7526,12768,3135,1915,0,208552,16269,3614,1672,407
2687,5948,3158,2048,4610,1652,9292,11829,2473,6242,8483,8319,7744,22827,19035,8607,17448,14634,13822,2257,2778,3455,2090,1724,8949,11002,2153,4439,5788,7736,6602,5023,12716,24150,15886,74,9149,12277,4754,1340,0,205806,16327,1686,1906,0
266,3926,3708,2660,954,1591,13622,11305,3798,4422,5380,6073,6159,21174,34046,8295,14902,15121,10990,1791,1274,570,1330,1330,8744,11898,3221,5607,5791,8452,10129,5478,15517,22127,10441,0,8800,15336,3389,1340,0,262449,13172,600,148,407
3722,4079,1889,3983,10740,3587,12449,11477,5184,6678,7897,7664,7526,23595,35442,13713,16544,16356,18126,1488,1704,6095,2982,2861,12159,14564,4465,6807,6605,8792,9131,10222,16464,16145,13585,0,9389,14802,4772,2680,0,271526,21588,2125,1370,0
1955,2976,4387,1594,5666,3435,8873,10170,5285,7800,8507,12574,11484,24355,35132,9031,15654,14869,18140,952,4779,7142,1914,570,8399,9132,2762,5923,6181,12749,13860,8626,10621,26842,13438,74,9861,10804,2969,2105,0,248110,18405,674,2327,0
2640,4707,2529,11699,4720,760,11686,14525,3843,5359,4842,8349,10138,34842,19560,6801,13728,13322,13175,1488,3558,760,3764,1542,10212,11156,5054,5259,5402,10080,8389,7824,15118,23131,10757,74,7668,16620,2564,1915,0,220402,18008,916,1714,0
4449,3250,3711,2122,2087,2222,10652,10842,4309,6815,6129,10967,9113,21490,22994,6167,15350,16421,14908,1721,4029,3014,0,2660,10804,11561,1706,4665,3251,6556,7050,7296,11943,20865,14694,148,9639,12640,2148,1340,0,181851,14450,1790,834,0
1774,2655,3800,951,5536,1517,8868,10430,1792,6290,5710,8622,9041,29345,21444,6747,12780,11071,16144,649,6680,1330,1330,1526,14171,11402,3791,4239,4366,4701,7190,6620,18759,20141,13576,74,9185,16603,3319,765,0,209241,12766,400,2432,407
2827,5771,4196,2048,757,1482,9098,9406,3156,5308,5456,12585,13161,164006,18036,8988,14541,16824,13293,1534,2251,2834,0,1900,15259,10659,2294,3775,5286,6519,5256,11574,13291,25642,16283,74,7989,13026,105431,1915,0,199291,15668,1545,1401,0
340,3434,3671,6064,1714,1591,10819,9658,2191,6106,5865,6764,5758,29294,24762,8586,15299,15111,15016,2176,3753,1330,0,1164,10076,10268,3426,6594,7365,9220,8301,7183,14739,19238,11910,74,10200,15565,3276,2680,0,222428,17811,0,2048,407
