172.20.0.0,172.20.1.184,172.20.1.185,172.20.1.186,172.20.1.187,172.20.1.188,172.20.1.190,172.20.1.191,172.20.1.192,172.20.1.193,172.20.1.194,172.20.1.195,172.20.1.196,172.20.1.197,172.20.1.198,172.20.1.199,172.20.1.200,172.20.1.201,172.20.1.210,172.20.1.215,172.20.2.197,172.20.2.198,172.20.2.199,172.20.2.200,172.20.2.201,172.20.2.202,172.20.2.203,172.20.2.204,172.20.2.205,172.20.2.206,172.20.2.207,172.20.2.208,172.20.2.209,172.20.2.210,172.20.2.211,172.20.2.212,172.20.2.213,172.20.2.214,172.20.2.217,172.20.2.218,172.20.2.219,172.20.2.220,172.20.2.226,172.20.1.211,172.20.1.189,172.20.2.228
15,13,12,13,7,6,20,24,20,37,42,18,23,141,277,34,33,48,140,8,12,10,8,10,12,19,10,34,45,30,34,11,39,112,124,2,35,35,45,10,0,100,143,10,11,1
3,5,13,25,54,7,19,24,15,36,36,26,23,256,147,31,39,40,143,16,7,7,15,8,27,19,14,41,43,34,32,14,33,131,83,1,25,45,49,8,0,87,193,1,6,0
22,17,13,5,13,10,21,20,11,28,27,20,29,177,131,28,33,33,125,10,7,23,10,7,13,11,10,36,25,18,14,4,29,67,87,2,31,27,42,0,0,69,162,14,3,0
4,13,16,7,7,9,16,22,10,33,38,15,24,304,165,40,33,26,153,13,15,27,3,7,26,14,13,34,40,20,26,6,49,108,71,1,26,44,44,7,0,110,124,0,9,1
18,15,11,6,16,7,16,8,13,37,36,23,19,186,142,24,33,40,106,9,7,7,7,4,17,22,5,37,25,17,23,3,37,108,57,0,27,30,52,0,0,79,155,11,10,0
9,21,13,40,9,10,22,21,15,53,39,20,22,262,185,33,46,31,172,12,12,32,5,15,23,27,13,37,42,23,26,8,53,138,77,0,33,52,49,7,0,101,179,7,17,1
21,18,14,13,9,10,19,19,12,34,39,19,19,175,261,29,46,35,144,12,11,37,7,8,10,18,14,34,44,33,32,11,39,83,106,0,28,36,54,7,0,104,142,12,13,0
17,109,20,30,38,10,26,18,11,32,37,27,27,211,183,44,55,54,125,15,18,10,10,2,21,22,17,46,47,29,20,11,32,110,136,2,29,37,165,3,0,89,191,10,11,1
17,17,7,32,27,4,27,17,19,44,40,18,30,311,147,32,32,40,151,5,13,10,7,7,19,24,16,38,41,23,25,7,50,128,79,1,39,51,46,11,0,104,157,11,10,0
7,15,13,15,6,11,17,28,17,39,54,30,27,216,266,36,47,42,172,10,11,43,10,11,30,30,12,47,33,30,23,10,45,134,108,2,35,49,49,10,0,104,161,4,5,0
4,17,11,11,10,9,18,15,10,35,35,20,30,203,140,30,35,35,167,9,11,28,7,14,21,20,9,35,35,21,17,8,41,115,79,1,27,36,46,0,0,73,141,1,11,0
7,15,13,27,9,8,18,17,10,30,32,22,21,270,150,32,30,34,131,9,12,4,3,13,16,12,7,33,37,29,25,7,31,113,89,0,28,36,170,0,0,76,146,4,13,0
10,13,13,12,26,9,24,19,14,38,40,20,11,216,172,32,50,46,139,8,15,4,11,9,18,12,17,39,41,21,21,7,44,90,133,1,32,46,48,4,0,87,143,6,8,1
18,12,9,33,22,5,22,21,4,45,35,25,32,243,209,33,31,33,138,2,14,10,15,0,16,16,11,40,36,23,17,10,41,93,96,0,33,51,49,10,0,96,150,11,10,0
14,11,19,8,36,15,27,23,21,37,41,23,23,216,201,23,48,50,159,1,20,55,4,8,22,21,8,34,36,29,21,14,38,132,93,2,28,43,163,0,0,100,162,10,98,1
20,9,14,28,35,9,17,14,8,41,26,21,16,281,192,39,32,37,140,12,13,30,8,12,16,16,9,40,48,36,25,6,48,92,82,1,21,51,47,10,0,116,144,14,10,0
8,18,6,27,12,10,20,13,9,38,33,17,25,210,257,28,37,39,132,6,17,7,8,4,20,25,13,29,33,25,28,8,38,85,68,2,23,42,52,7,0,108,145,6,5,0
2,11,15,29,59,7,26,30,11,41,38,27,30,256,184,28,41,43,129,6,15,14,9,5,26,17,12,35,38,19,22,10,42,147,62,1,25,46,42,3,0,105,175,0,5,0
9,11,8,5,12,7,22,28,10,44,46,22,23,300,190,39,50,46,121,13,9,46,4,10,16,18,5,39,44,25,27,3,43,138,107,1,40,42,48,4,0,115,119,6,8,0
8,10,11,10,14,5,19,17,16,34,34,19,22,241,167,36,37,34,137,1,16,8,11,4,20,23,4,37,32,25,26,14,39,109,91,1,32,43,41,4,0,89,144,4,5,1
24,16,14,90,22,9,16,23,14,36,33,22,18,245,169,25,39,47,142,12,12,29,10,16,17,21,16,44,40,20,22,10,50,129,55,0,26,54,55,10,0,103,213,16,14,0
40,15,10,15,6,9,18,21,7,42,37,32,27,251,192,37,35,41,145,5,16,22,7,14,20,19,11,39,41,33,30,8,41,140,87,2,34,40,43,10,0,111,148,27,5,1
12,10,21,9,10,6,29,23,12,51,41,17,21,193,263,35,46,35,135,4,13,11,4,11,23,18,12,35,33,27,23,10,52,111,104,1,41,49,48,7,0,120,160,7,13,0
9,17,17,27,28,3,19,20,11,38,40,27,24,290,166,35,48,42,151,8,12,7,8,8,27,26,12,39,44,27,31,10,46,123,100,2,36,47,46,6,0,114,159,4,8,1
4,16,16,13,58,12,22,27,18,41,40,17,18,295,194,41,39,40,162,13,9,59,10,8,20,24,9,39,44,32,26,0,50,121,70,1,33,58,55,7,0,118,192,1,13,0
21,14,7,38,5,10,21,15,16,41,37,22,27,201,217,26,27,38,137,13,9,25,8,8,18,18,13,38,35,26,31,11,36,111,65,1,22,34,50,3,0,100,169,16,12,0
8,12,5,56,25,5,24,21,14,32,36,23,22,226,183,41,33,40,148,15,12,6,4,11,24,16,13,41,42,26,24,14,49,128,66,1,27,53,45,4,0,89,184,4,7,1
18,12,39,25,10,1,24,25,15,50,41,32,26,232,269,30,44,37,161,13,15,22,12,11,27,25,4,41,36,32,26,14,52,87,133,0,41,50,63,7,0,122,155,13,8,0
13,20,8,26,28,8,19,21,12,29,25,18,20,219,199,39,43,40,177,4,9,26,11,12,22,15,10,45,40,29,30,14,42,103,83,1,34,40,45,10,0,103,158,8,6,1
16,10,17,12,37,6,23,22,8,32,38,23,35,255,177,37,47,37,145,5,9,3,6,11,19,26,13,46,38,26,30,3,52,88,121,1,23,47,65,14,0,111,149,12,10,0
9,15,16,16,25,17,24,21,14,38,35,15,19,219,226,33,38,37,143,15,15,4,16,12,21,21,8,36,36,18,25,7,46,113,65,1,28,48,47,14,0,112,167,5,5,1
20,16,16,10,25,9,20,16,10,27,44,20,19,171,203,34,53,44,168,4,17,31,14,4,22,26,6,34,40,21,16,7,40,140,94,2,32,34,61,4,0,85,150,15,10,0
9,4,8,32,13,6,19,24,18,38,47,14,25,234,181,35,34,44,161,6,12,15,1,4,21,19,14,40,34,35,27,10,46,110,95,1,36,45,48,8,0,103,142,6,8,0
9,11,7,16,12,12,14,19,11,33,32,27,25,154,199,27,36,40,176,12,17,35,7,13,16,14,6,39,33,20,25,14,32,122,72,2,29,46,43,13,0,84,138,6,9,0
8,9,13,24,26,12,29,19,3,31,43,25,23,225,217,44,40,39,95,9,8,3,9,9,19,15,7,35,53,22,21,11,44,115,106,0,25,44,41,7,0,93,138,6,6,0
12,14,9,12,46,10,11,18,14,27,37,18,22,209,210,27,40,44,137,8,12,10,8,3,13,14,14,41,36,34,36,8,33,125,78,1,31,36,43,7,0,97,150,8,5,1
13,8,12,6,12,6,22,23,12,42,30,27,20,245,200,28,32,31,173,12,13,49,14,8,24,21,13,39,33,14,29,7,42,84,68,1,24,54,45,4,0,108,134,12,7,0
8,14,16,23,10,18,24,13,15,129,42,28,24,274,164,33,43,40,107,8,8,26,8,5,21,13,12,36,39,15,23,4,46,95,90,1,34,42,172,7,0,102,182,4,8,1
20,10,19,23,8,13,26,19,15,40,35,17,24,192,148,29,44,44,138,8,8,10,3,3,25,26,9,37,35,26,22,3,42,100,114,1,29,31,45,3,0,73,178,15,17,0
10,10,15,5,59,11,23,24,12,33,23,17,19,202,187,34,39,43,149,25,7,36,5,9,22,19,8,27,42,23,30,7,42,82,103,1,27,45,68,3,0,99,188,6,12,0
9,13,15,4,8,8,16,15,11,32,23,22,29,173,113,31,35,34,142,10,11,3,6,7,13,24,16,27,32,18,14,3,33,112,83,2,30,32,46,8,0,69,156,6,11,0
7,11,9,47,10,15,19,116,9,36,49,19,22,241,200,37,39,41,152,12,18,25,12,4,18,26,13,40,28,37,34,6,46,102,105,0,36,49,171,7,0,109,181,6,13,0
13,15,21,8,25,16,18,17,7,38,32,17,23,279,141,27,36,38,127,17,10,22,15,5,15,25,19,35,29,22,17,4,45,98,71,1,29,39,37,10,0,96,152,10,9,1
13,15,7,10,11,5,16,20,11,46,44,23,21,200,199,38,47,41,149,10,13,18,6,11,26,20,10,33,36,20,26,11,39,110,122,1,34,39,46,10,0,101,134,10,3,0
8,8,12,4,12,13,23,29,19,34,44,26,20,223,164,24,42,45,134,3,12,33,7,0,13,22,12,33,29,23,22,14,39,114,106,1,34,42,38,6,0,91,139,4,9,1
19,19,8,10,29,5,23,17,9,35,34,25,33,228,203,33,38,30,117,14,7,27,3,4,12,20,4,40,32,26,28,0,44,125,83,1,34,46,51,3,0,90,143,15,13,0
11,11,7,8,9,11,22,18,10,39,43,28,22,278,207,37,41,37,168,10,16,27,6,14,24,19,10,34,47,22,29,10,57,94,99,1,30,58,54,10,0,103,119,6,10,1
25,17,8,30,27,8,23,22,5,37,34,17,21,227,155,30,38,44,162,7,7,31,12,11,22,24,15,38,35,21,16,7,42,128,67,2,27,38,50,11,0,83,145,22,8,0
8,15,11,11,39,12,21,17,13,32,36,18,16,222,235,34,28,32,149,11,23,6,11,7,17,11,7,30,25,42,34,7,38,81,59,0,30,35,55,9,0,105,209,6,15,0
8,20,11,26,37,12,114,21,7,31,41,28,21,200,135,40,44,42,139,87,11,7,10,10,14,15,10,43,26,21,21,7,47,160,93,1,29,39,238,7,0,73,173,4,11,1
16,11,17,11,12,4,29,12,14,39,43,31,31,329,204,38,41,43,140,7,17,7,7,8,26,22,8,44,59,25,24,10,50,135,107,0,37,49,46,7,0,124,127,15,5,0
8,15,15,12,8,13,25,16,12,36,32,19,21,314,196,34,30,37,144,8,12,30,0,11,16,20,14,47,39,20,13,10,54,101,79,1,36,54,42,8,0,122,121,4,5,1
19,5,13,32,67,12,20,22,15,43,45,22,23,181,196,38,45,41,113,10,4,54,2,9,19,15,8,38,37,23,23,8,38,142,71,1,32,46,45,6,0,102,188,15,9,0
11,9,16,15,12,6,19,13,11,34,34,28,42,212,252,31,38,34,134,8,20,28,8,3,15,6,1,31,31,32,33,10,36,98,83,1,25,42,60,6,0,111,151,7,14,1
23,13,16,46,5,10,18,29,8,40,44,27,14,279,202,40,43,40,124,17,8,3,8,11,26,19,9,39,29,30,24,11,54,119,53,2,26,55,50,6,0,104,169,20,6,0
8,18,14,38,6,16,25,19,14,39,40,29,40,309,171,40,46,47,133,8,18,8,12,9,20,23,12,47,43,25,21,7,45,139,81,1,34,47,50,4,0,101,176,6,1,0
9,20,11,1,25,5,23,29,13,39,31,15,22,230,202,22,38,44,141,14,18,13,1,11,21,16,12,36,31,22,15,11,41,95,91,1,34,35,41,11,0,92,158,5,15,0
1,8,13,8,45,10,17,24,12,35,49,25,31,177,293,41,51,43,150,5,9,58,11,15,26,21,8,32,44,34,33,3,39,151,82,0,37,46,46,6,0,106,156,0,6,0
12,16,13,23,8,11,21,23,98,35,33,18,15,255,177,26,43,35,154,1,12,6,10,4,27,16,10,40,42,26,23,11,46,115,88,1,32,40,167,10,0,98,133,8,5,1
23,15,11,6,4,15,26,18,15,49,33,26,26,170,258,41,34,42,169,8,15,23,10,7,19,26,12,43,44,25,30,14,48,126,85,2,40,49,45,7,0,113,139,18,8,0
10,10,10,26,9,11,28,17,16,38,35,26,23,248,125,38,54,37,141,6,14,26,4,8,16,18,8,34,38,19,21,4,41,101,103,1,32,39,58,11,0,76,188,6,10,1
26,13,5,22,23,12,22,22,7,36,51,26,28,213,210,38,47,53,144,5,11,8,8,7,17,19,10,47,43,23,32,10,46,140,120,2,43,46,59,7,0,98,130,21,7,0
8,12,15,30,62,9,23,21,16,39,38,33,35,240,152,39,42,42,159,5,12,37,0,13,19,20,12,45,34,28,18,7,45,110,113,1,34,40,54,14,0,81,204,6,5,0
8,18,11,28,9,6,17,22,5,34,21,31,26,215,161,32,36,29,141,10,9,37,11,3,14,13,6,24,36,24,25,13,36,126,64,1,32,34,45,4,0,84,162,6,13,0
1,13,11,30,29,9,27,19,12,40,44,44,35,161,225,37,42,59,147,2,12,0,12,8,20,29,15,41,37,27,31,48,35,104,167,0,33,39,44,6,0,80,161,0,15,0
11,30,27,17,53,11,18,25,17,41,28,13,21,236,150,33,41,33,145,14,22,6,5,8,12,16,16,29,42,27,19,61,43,100,63,1,33,42,46,10,0,93,188,6,8,1
20,12,13,14,37,9,30,16,6,30,36,32,34,211,159,119,43,42,129,9,9,16,11,9,17,23,5,34,29,26,21,32,37,171,74,2,28,36,164,9,0,83,156,18,9,0
20,14,9,37,12,8,13,19,6,32,44,25,21,216,173,38,41,44,133,11,8,11,7,12,27,17,9,38,35,18,23,26,41,129,69,1,27,37,38,11,0,89,149,14,9,1
24,10,19,6,12,17,21,24,15,45,31,21,28,241,203,43,44,40,165,13,8,35,8,8,16,28,15,47,33,26,24,14,53,128,112,2,35,47,51,7,0,97,139,19,7,0
10,13,10,11,13,11,23,26,16,40,50,13,23,253,209,34,43,45,156,5,15,24,7,10,28,19,10,46,37,20,19,35,45,106,95,1,38,46,59,4,0,98,137,6,12,1
23,13,11,53,16,6,25,17,10,47,43,28,29,318,232,42,50,42,156,9,7,32,11,12,22,27,11,42,48,35,37,47,54,152,87,0,35,57,46,7,0,124,145,18,2,0
2,18,8,23,35,10,15,21,23,41,52,28,20,193,190,33,45,38,161,2,6,32,11,15,19,20,11,41,26,32,38,48,34,91,111,0,29,37,43,7,0,96,141,0,9,0
10,16,7,27,27,9,20,20,14,31,38,33,36,186,178,32,38,38,171,7,13,34,9,8,18,22,14,34,40,29,33,38,36,103,96,0,27,30,47,7,0,75,175,6,16,1
16,14,8,32,5,25,20,19,14,24,28,17,9,222,157,34,38,33,142,8,12,18,7,5,16,25,4,40,35,23,23,27,52,69,95,2,33,38,57,10,0,87,116,14,17,0
10,12,16,13,11,5,17,26,11,39,44,119,28,269,203,28,45,37,102,8,17,7,3,0,22,20,9,31,31,19,20,23,42,128,102,1,31,45,166,14,0,105,142,7,15,1
29,7,13,61,33,7,21,17,12,29,42,23,20,158,164,38,42,56,122,3,4,3,8,9,15,24,11,36,34,14,12,50,50,79,122,2,32,38,43,0,0,81,168,24,13,0
8,10,21,11,10,17,24,18,18,46,46,36,31,197,106,29,60,53,157,8,23,7,7,10,21,15,8,33,36,23,15,36,33,166,128,1,36,42,53,18,0,79,160,4,9,1
20,16,14,9,36,17,27,13,8,41,38,17,22,247,207,37,40,45,157,7,8,7,10,15,27,22,17,41,52,25,26,47,49,105,80,1,36,54,60,7,0,123,149,12,6,0
1,18,11,12,34,8,19,22,12,48,133,27,32,219,213,35,50,46,139,9,8,7,14,13,23,16,19,55,43,21,17,33,40,116,128,0,37,56,172,3,0,105,167,0,1,0
8,14,18,12,8,12,29,10,8,18,31,26,26,155,164,26,34,34,169,14,10,53,10,11,21,26,11,30,34,21,14,12,44,126,51,0,25,33,42,7,0,88,160,5,15,0
10,13,10,31,42,12,24,19,11,35,36,20,27,283,162,29,33,31,158,8,14,45,7,11,23,11,11,37,38,37,32,38,47,82,61,2,34,38,45,3,0,122,195,7,13,0
8,23,6,40,40,4,21,23,14,36,34,31,35,157,186,30,43,42,148,11,10,14,15,1,13,17,11,35,39,24,27,26,30,138,103,1,37,47,45,10,0,73,178,5,12,1
24,14,22,34,25,15,19,16,18,41,30,37,35,166,276,34,42,36,175,10,11,13,5,10,27,19,17,39,49,31,36,41,40,110,98,2,36,40,45,11,0,95,206,19,15,0
4,20,12,5,6,11,24,22,17,52,41,22,23,197,229,32,58,56,134,8,13,3,3,11,27,31,9,46,37,24,23,26,53,143,110,1,38,42,47,7,0,92,145,0,11,1
26,13,16,6,9,7,27,15,14,38,40,22,19,207,153,26,34,36,126,12,9,0,10,11,17,24,9,32,26,20,23,17,43,107,60,1,21,46,50,3,0,82,139,15,9,0
1,15,21,9,24,10,23,30,19,36,47,34,21,157,181,38,57,57,184,12,14,31,4,8,16,32,13,42,36,22,18,34,39,143,126,0,37,45,53,11,0,77,179,0,6,0
8,15,17,22,28,16,19,22,11,38,43,24,24,249,180,37,36,38,151,7,17,7,8,11,27,18,13,44,28,24,31,20,45,75,79,0,38,36,46,7,0,90,173,4,6,1
8,10,15,23,6,16,24,21,9,52,43,21,28,310,212,44,49,51,157,5,4,27,8,7,25,22,12,47,50,33,35,35,43,108,131,1,39,53,46,10,0,132,147,7,10,0
7,10,16,23,31,12,22,25,12,44,47,25,26,198,148,35,43,35,182,10,13,37,15,2,19,17,17,39,31,19,25,41,46,117,95,1,44,42,43,6,0,83,135,4,7,1
28,12,10,17,45,6,13,14,15,47,42,27,25,218,208,34,38,40,175,8,7,21,11,11,23,24,12,35,43,26,28,42,38,104,82,2,33,39,46,10,0,107,171,21,16,0
4,10,15,44,15,5,21,22,15,41,34,32,32,196,155,27,37,37,175,11,15,39,10,11,18,18,16,35,32,23,27,22,32,125,96,1,34,40,50,7,0,76,148,0,9,1
20,17,18,5,20,9,16,6,19,40,38,40,31,216,274,33,34,38,139,5,14,11,11,8,22,19,9,33,33,23,23,31,36,118,106,1,26,34,173,11,0,100,130,15,1,0
9,13,14,12,16,13,24,24,14,37,38,20,26,210,236,35,39,44,145,6,22,4,10,7,26,17,7,40,33,17,24,40,52,86,95,0,30,46,63,8,0,106,147,6,9,1
21,12,16,9,6,3,20,25,11,53,33,23,16,250,213,32,134,133,148,9,17,28,4,11,20,24,10,39,39,18,25,35,52,90,90,0,37,49,286,11,0,102,125,15,13,0
9,9,13,29,10,15,17,27,17,36,37,14,15,212,250,22,45,46,130,12,4,4,7,6,25,16,16,39,31,20,14,19,53,91,107,1,28,50,43,11,0,98,143,6,13,0
5,14,16,31,147,2,20,23,12,38,29,34,32,245,152,35,37,42,158,14,2,57,10,5,16,21,16,41,33,18,27,28,37,74,111,1,31,46,158,7,0,96,174,4,12,0
23,11,14,8,11,10,18,25,16,30,44,24,26,212,162,31,37,44,143,12,13,15,3,14,22,15,12,38,45,37,33,31,31,108,113,2,34,31,41,7,0,97,143,16,11,0
3,16,15,15,46,5,16,25,14,47,40,13,22,178,171,34,40,44,145,5,13,7,11,12,21,22,9,31,34,25,17,24,40,131,82,1,32,49,45,3,0,74,183,0,13,1
22,7,16,57,26,12,21,21,22,56,34,20,28,187,167,36,44,49,162,7,15,30,9,11,22,26,11,45,42,26,23,32,38,161,86,1,33,41,46,10,0,80,174,12,5,0
12,13,13,16,31,10,21,13,11,42,32,34,35,205,174,37,41,45,122,8,10,28,10,8,17,19,9,32,37,31,30,34,35,117,94,2,24,25,57,11,0,90,186,6,15,1
18,15,17,7,9,13,24,23,13,31,36,27,42,159,180,40,41,42,123,10,6,30,3,6,17,6,10,30,40,33,30,38,32,148,60,0,27,35,61,7,0,72,169,14,15,0
8,19,15,7,14,11,26,13,12,36,45,14,14,236,195,35,45,43,132,5,18,3,7,4,23,23,4,27,40,23,21,34,50,105,88,1,28,47,48,3,0,95,158,6,8,0
8,21,14,19,26,13,18,28,5,37,45,23,21,138,206,35,56,43,125,11,13,10,12,12,25,18,16,25,40,13,18,34,40,117,114,1,34,36,39,3,0,78,177,5,10,0
15,14,11,8,24,11,24,30,6,51,38,33,24,232,140,31,40,40,111,13,4,10,5,8,21,23,3,31,32,16,20,40,42,96,134,2,34,41,44,7,0,82,133,12,9,0
3,14,16,12,25,16,21,23,9,36,38,20,21,188,240,31,38,39,174,4,18,10,8,11,32,22,24,35,35,27,23,28,46,101,76,1,28,50,42,11,0,103,146,0,16,1
19,12,16,33,28,11,16,17,21,31,50,20,18,205,157,38,41,45,148,8,13,57,0,8,11,20,16,38,33,23,23,35,37,109,105,1,30,38,47,7,0,86,162,13,10,0
11,14,12,11,31,12,25,29,15,62,36,26,26,244,244,45,47,51,166,8,14,33,8,11,21,21,11,46,59,34,34,32,38,138,110,2,42,46,49,10,0,110,152,6,7,1
19,18,15,48,27,14,19,19,10,40,47,29,28,197,210,40,41,40,162,6,14,14,12,2,21,19,16,25,34,30,30,36,38,116,109,0,36,46,58,0,0,80,156,12,12,0
10,17,5,9,22,10,21,15,17,38,31,31,25,234,181,32,46,42,149,16,9,46,3,8,21,25,14,26,28,23,24,13,42,96,101,1,23,41,52,11,0,89,166,8,9,0
7,9,5,48,34,15,15,20,13,49,32,17,23,181,178,31,46,36,138,3,16,25,13,8,18,18,7,32,34,34,28,14,31,118,76,0,33,28,47,11,0,83,162,4,15,0
12,28,11,5,23,8,19,16,13,49,34,29,82,250,219,34,31,39,94,6,18,7,7,0,13,25,5,30,35,15,18,19,46,100,108,1,26,49,125,7,0,104,135,10,9,0
3,10,14,11,8,13,25,29,7,40,39,26,61,184,150,30,51,45,165,10,16,25,10,7,26,19,3,30,35,20,13,28,50,131,108,2,37,42,99,7,0,81,130,0,2,1
21,11,21,23,6,11,22,26,13,48,34,22,22,259,201,34,53,51,136,4,20,7,5,8,26,19,19,44,58,17,15,37,55,110,98,1,43,50,45,10,0,101,146,14,12,0
36,9,13,12,10,8,17,23,11,38,33,18,20,322,244,40,35,37,116,10,11,7,7,3,24,22,14,37,55,27,19,18,57,114,74,2,28,59,43,3,0,122,134,26,10,1
18,11,14,49,39,2,27,23,18,43,53,26,18,282,258,40,48,44,150,10,10,43,13,9,18,27,16,53,44,27,31,46,52,111,79,1,44,44,47,8,0,122,178,18,7,0
12,8,15,33,61,10,19,18,9,42,45,35,23,235,232,36,52,55,151,15,7,26,8,8,19,23,17,36,45,35,44,34,41,131,141,1,34,32,53,14,0,101,170,8,7,1
19,8,18,22,42,7,19,25,13,51,44,24,30,274,162,30,40,43,124,13,11,26,6,8,15,19,8,31,37,21,30,29,40,108,114,0,36,44,62,3,0,81,155,15,4,0
7,12,13,28,9,10,14,20,10,35,44,38,24,245,145,39,43,31,137,12,11,7,1,10,27,21,13,31,37,39,34,33,39,109,91,1,23,36,47,7,0,87,149,6,5,0
8,12,5,30,26,5,28,25,5,27,31,14,20,185,173,23,34,41,117,6,16,11,7,8,26,17,5,35,28,20,25,26,37,108,83,1,23,37,40,7,0,80,126,6,17,0
6,15,10,20,8,12,22,20,9,31,51,29,28,239,225,36,37,38,159,2,22,6,11,3,24,29,1,40,46,24,24,36,52,110,76,1,30,54,42,11,0,106,151,4,8,0
11,19,19,1,11,9,24,26,9,35,36,33,23,227,194,33,44,47,122,11,15,21,4,7,21,18,6,31,45,14,18,36,51,99,122,2,32,49,42,10,0,99,132,6,8,1
18,17,15,16,8,9,26,20,15,37,47,25,23,251,137,33,47,45,117,7,8,11,8,4,23,16,8,46,33,16,14,34,49,103,103,1,36,43,41,0,0,100,147,11,8,0
16,16,15,5,22,12,24,19,13,35,40,24,20,237,207,32,50,48,140,3,9,10,7,9,26,16,10,35,52,20,23,17,47,134,116,1,32,41,48,4,0,96,132,13,11,1
17,12,17,14,24,14,19,20,10,49,40,20,21,226,270,42,53,51,138,10,16,8,4,3,16,19,21,48,38,24,27,31,42,102,104,0,30,50,54,10,0,104,140,12,14,0
7,13,6,45,49,8,16,15,11,45,31,22,21,221,185,28,34,37,136,8,15,11,8,13,22,14,11,36,44,34,35,36,28,132,73,0,36,38,51,10,0,90,184,5,15,0
3,10,18,12,12,13,23,20,16,38,34,15,22,250,156,33,42,35,110,13,13,25,4,4,22,19,13,36,26,30,28,32,38,109,72,1,33,44,45,0,0,79,141,1,13,0
6,18,13,27,30,1,15,18,9,35,42,26,26,223,121,34,52,40,160,12,11,14,12,12,18,20,18,36,46,26,24,22,35,169,98,1,33,39,43,14,0,87,149,4,9,0
11,16,10,28,8,9,25,21,13,36,34,23,22,189,132,23,38,36,129,7,13,3,8,4,28,15,8,28,30,19,21,27,42,81,116,2,25,41,43,11,0,80,159,6,10,1
17,10,18,31,30,4,32,26,13,40,41,29,30,233,154,28,51,44,162,4,17,22,7,9,19,27,10,44,36,17,18,31,49,129,114,1,34,49,47,4,0,80,168,12,9,0
14,12,14,15,9,12,13,21,8,38,40,28,26,245,170,33,41,38,125,6,7,8,3,14,19,24,5,28,39,21,23,29,49,113,75,1,36,45,42,10,0,99,150,10,13,1
20,15,13,9,53,14,21,18,12,36,42,27,24,175,234,37,47,48,128,14,13,14,11,1,22,21,7,46,40,23,17,32,38,146,76,1,32,39,51,14,0,97,186,13,12,0
15,7,14,31,13,6,21,18,21,39,37,22,22,202,196,39,48,50,112,9,13,20,11,7,19,18,5,46,35,16,16,19,44,126,89,0,36,42,58,3,0,91,147,12,2,1
13,17,9,36,31,18,17,25,13,50,34,30,34,266,208,40,44,47,154,9,8,23,11,11,22,26,9,38,42,36,29,22,47,141,89,1,28,44,50,7,0,101,174,11,2,0
9,12,12,36,33,9,25,24,8,41,40,21,21,208,213,39,41,36,140,10,11,29,8,6,19,24,13,32,44,18,22,29,44,105,82,1,31,45,44,14,0,94,166,6,8,0
8,8,17,26,50,13,23,22,9,43,41,33,26,286,231,38,47,32,176,12,15,37,15,9,15,21,17,35,48,41,36,51,42,123,54,2,33,51,48,11,0,105,164,3,7,1
18,19,12,62,23,8,15,10,26,41,33,25,31,215,191,24,37,29,126,8,20,6,12,12,22,13,8,24,34,30,33,31,38,107,73,1,22,39,50,4,0,89,180,11,8,0
16,10,19,15,21,8,18,38,14,48,36,31,28,163,197,28,42,47,143,5,12,10,0,8,22,20,10,34,31,27,29,21,39,160,94,2,34,39,53,8,0,86,145,10,8,1
16,17,10,10,8,15,22,23,16,39,55,32,33,197,236,31,53,42,154,4,10,28,7,11,21,27,13,32,34,25,25,30,46,119,93,0,39,48,45,7,0,90,158,10,7,0
14,17,12,5,9,10,21,18,11,41,25,22,24,150,217,28,48,34,134,5,5,27,4,10,20,22,9,30,36,10,22,43,45,99,76,0,28,42,52,6,0,91,115,10,8,1
20,12,13,26,35,10,26,23,12,42,45,26,26,256,291,42,48,51,142,9,15,29,11,5,28,27,11,36,49,22,21,30,53,115,94,1,39,52,51,7,0,119,176,14,6,0
4,10,6,34,25,12,20,13,16,26,34,26,15,230,207,30,31,31,125,13,11,10,8,5,14,17,18,41,35,34,25,16,42,106,78,1,26,41,50,7,0,95,123,2,8,0
4,11,13,30,6,16,18,17,16,42,41,25,23,274,213,32,40,44,153,17,15,24,7,14,19,22,8,39,35,30,29,34,45,132,56,2,33,50,40,7,0,107,173,2,10,0
2,13,14,11,27,5,34,24,15,40,49,24,30,266,264,43,60,59,133,13,11,14,9,11,25,25,8,59,43,31,38,38,55,199,104,1,40,53,49,10,0,119,140,0,10,0
18,13,10,76,7,11,20,27,14,38,39,25,23,237,137,32,40,43,137,7,14,7,2,17,21,13,13,35,40,26,32,17,41,157,105,2,36,46,48,7,0,84,154,13,6,1
18,17,13,9,25,5,17,14,13,36,32,23,26,208,189,21,32,33,118,3,6,34,13,7,17,21,17,24,27,26,26,37,39,97,51,0,28,39,41,6,0,98,139,16,5,0
16,10,18,30,10,1,20,24,13,36,51,38,34,171,178,36,51,53,113,8,11,16,8,4,22,24,5,37,37,23,18,20,38,157,117,1,39,44,47,4,0,77,128,12,4,1
19,17,12,7,9,13,23,22,10,35,35,18,22,274,148,30,37,45,130,10,16,8,4,10,19,23,10,31,34,25,22,27,38,110,72,1,39,45,54,14,0,98,124,13,1,0
1,17,16,46,26,10,31,23,12,46,53,35,22,241,240,47,62,56,146,13,14,25,12,9,27,27,12,43,45,20,19,48,53,183,87,1,42,61,58,10,0,114,173,0,8,0
