172.20.0.0,172.20.1.184,172.20.1.185,172.20.1.186,172.20.1.187,172.20.1.188,172.20.1.190,172.20.1.191,172.20.1.192,172.20.1.193,172.20.1.194,172.20.1.195,172.20.1.196,172.20.1.197,172.20.1.198,172.20.1.199,172.20.1.200,172.20.1.201,172.20.1.210,172.20.1.215,172.20.2.197,172.20.2.198,172.20.2.199,172.20.2.200,172.20.2.201,172.20.2.202,172.20.2.203,172.20.2.204,172.20.2.205,172.20.2.206,172.20.2.207,172.20.2.208,172.20.2.209,172.20.2.210,172.20.2.211,172.20.2.212,172.20.2.213,172.20.2.214,172.20.2.217,172.20.2.218,172.20.2.219,172.20.2.220,172.20.2.226,172.20.1.211,172.20.1.189,172.20.2.228
345,2106,2581,1336,10387,1350,3996,3799,2297,5300,4968,3226,3207,180181,120477,4905,14986,15938,30713,1345,2085,10107,1150,944,3158,4264,1317,5480,5515,5276,5210,0,18796,22722,11483,74,4389,23207,4658,747,0,14150,36501,140,1424,0
2150,2003,2002,5695,564,960,2930,2302,1922,5085,4527,4088,5000,123383,128797,3083,11582,17036,26038,1351,2214,3746,812,944,3512,2698,1605,4828,4555,5218,5251,1143,16089,22765,13817,74,2623,14205,4408,336,0,13216,32090,4227,1263,0
955,2174,1045,9453,2939,518,3580,3911,1581,3980,4367,4510,4066,134319,107885,4593,13460,15102,28137,1606,2699,662,500,1143,3348,2752,1822,5330,5655,6238,4382,1474,16733,23847,12728,74,2976,20672,3872,445,0,11006,34893,1434,736,192
2012,2059,5006,3404,1045,120,4304,4371,1792,6004,5345,5463,5013,141129,169536,3844,14801,16614,30530,1306,3344,3771,1312,1275,4747,3637,733,5343,4680,6671,4845,1474,24300,15165,24209,0,4772,20455,7005,747,0,15923,29351,3976,810,0
1429,2896,1165,3348,4595,905,2865,3136,1462,3667,3212,2562,3614,132559,122667,4386,17040,14841,33662,449,2843,4554,1237,1350,3940,2523,1399,5516,5183,6072,4885,1474,16904,17137,14757,74,3930,15945,3773,1083,0,12773,29871,2229,726,192
1757,2151,3138,1216,4945,639,4082,3331,848,4084,5097,3529,6121,152705,109815,4230,16601,15299,27570,485,2215,331,662,1143,2927,3664,1613,5799,5875,5259,5085,331,22365,16553,22632,74,2619,19986,8671,1494,0,13771,28249,2605,959,0
1071,2420,2300,1662,3273,1696,3351,3136,1512,4551,4456,2597,4042,137582,145274,3845,15201,14189,27190,1614,2859,406,1718,1350,3630,3870,1127,4696,4754,4236,4088,737,16955,22706,10555,74,3061,18778,3988,1494,0,12471,31746,843,564,192
2150,3564,3003,1005,2982,970,3475,2417,1219,3518,5539,3171,3831,90643,129661,4165,17935,19145,31786,410,3204,5105,1474,406,3327,4035,774,4301,4806,3603,3771,737,14557,26840,18449,148,3612,10961,6850,411,0,10108,28484,3899,959,0
822,1077,2000,6183,1336,554,4079,5393,2121,4806,5870,2857,3433,140385,109930,4358,13753,16095,30600,604,2382,1549,169,538,3851,2928,1686,5154,4483,5421,5371,1068,17371,19133,17201,74,4384,21207,4129,822,0,13407,26959,1807,857,0
819,1494,1271,2132,1255,1350,2596,2554,1461,4170,4132,4756,5092,101562,122586,3253,13837,14290,33388,1270,2368,5477,737,1399,2602,2294,764,5042,5369,3772,4016,1474,10875,22368,13825,148,3743,13756,3731,1419,0,10308,26251,1648,1018,0
748,2075,2451,3899,3985,1263,5226,2668,468,3995,5222,5169,3831,139461,135772,5364,15750,15186,18060,895,2055,331,1075,1151,2752,2521,1178,4870,7112,4005,4924,1143,20551,23801,21690,0,2819,18498,3558,747,0,11744,26154,1807,554,0
1355,2205,1450,1301,6977,959,1791,2684,1666,3220,4619,3349,3783,131199,131868,3188,14431,13710,26048,905,2109,1068,906,331,2696,3151,1687,6515,4574,6645,6196,812,14275,22980,13273,74,3428,16131,3600,747,0,12781,28409,2203,564,192
1612,1481,1961,553,1263,789,3219,3216,1366,5397,4346,4617,3638,157857,125714,3794,10883,12692,32779,1231,2755,7616,1474,812,3348,3170,1599,4867,4120,2838,5964,737,16731,14994,10654,74,2911,18853,3981,411,0,12758,25475,2568,761,0
955,2190,2745,3718,960,1771,3302,2773,1789,106382,5271,4795,4011,166953,102839,3590,17402,14289,20327,867,2500,3543,906,613,3398,2422,2271,4809,5001,3354,4619,406,17143,19223,18267,74,4376,16574,140393,747,0,12838,34564,792,895,192
2199,2058,3096,2916,850,1376,4718,2995,1692,5605,4501,3789,3604,114890,88936,3125,17045,15507,26225,821,2012,1068,331,331,4271,3663,1105,4515,4333,4453,4376,331,16008,18390,19859,74,3869,13083,3904,336,0,9829,33771,4089,1696,0
896,1754,2405,518,9189,1129,4222,3349,1469,4197,2948,2362,3250,124447,111444,3816,14369,16455,28325,2703,1502,5286,575,1019,3259,3761,1225,3713,5338,4121,5613,737,15696,14143,20188,74,3153,18979,7311,336,0,11906,35786,1811,1263,0
822,2138,2089,451,849,850,2269,1826,1233,3667,2921,3829,5582,100723,68183,3752,11319,11337,26990,969,2110,331,662,737,2062,3894,1832,3462,4141,3901,2547,331,12092,22251,14831,148,3386,9644,3907,822,0,8085,29650,1807,1142,0
674,1761,1875,7321,1005,1547,2828,105676,1205,4490,6178,3393,3869,154921,113950,4492,14144,15737,28822,1316,3703,3525,1312,538,3502,3680,1498,5296,3581,6223,6723,662,18972,18474,19353,0,4370,19233,140567,747,0,14786,34357,1807,1470,0
1471,2728,2913,857,3872,1717,2639,4184,849,4748,4163,3222,4473,171531,87942,3031,13797,17045,24086,1717,1790,3495,1643,613,2534,3809,2368,4410,3691,4134,4045,406,16733,18161,13951,74,3642,15717,3078,1083,0,11828,28838,2351,925,192
1528,2369,2659,959,1188,526,2635,2656,1399,6002,5439,3977,4001,118204,118714,4228,17383,16554,28304,1083,2959,3469,662,1143,4716,3157,1068,4253,4685,5186,3868,1143,16772,21395,24586,74,3916,15155,3992,1083,0,11424,25495,2391,355,0
955,1348,2292,444,1216,1386,4117,4212,3023,4237,6209,4416,4132,128899,103125,3039,16293,15948,25469,336,2899,5569,737,0,2045,4094,2075,4151,3698,4723,3881,1474,16057,22814,18804,74,3940,18874,3145,672,0,11872,26415,792,1057,192
1992,3500,2203,960,3821,564,3182,2298,1059,4435,4479,4764,5461,143109,129047,3979,14523,12603,22150,1380,1706,4854,331,406,1960,3158,713,5916,4863,4449,4815,0,16474,23353,16011,74,3988,17180,4348,336,0,12698,27199,4015,1290,0
1229,2064,1631,850,885,1128,3264,2594,1098,4910,5363,4667,3710,183213,124960,4112,17571,14502,31860,1055,2776,4428,662,1474,3579,3986,1263,5175,6135,5253,5200,1068,19696,18274,18794,74,3932,20466,4605,1083,0,13603,22620,1807,1177,192
2589,2474,1764,3708,4740,850,3179,4828,694,4606,4140,3190,4205,138465,91647,3453,16251,16431,30830,633,1423,4394,1312,1275,4104,3563,1845,4716,4477,3594,3628,737,15819,23111,10948,148,3550,15273,4281,1158,0,10645,27451,5020,811,0
748,2433,1634,1142,8232,1216,3779,2385,1539,3913,4502,2861,2819,135944,150301,3697,8915,9506,28325,1174,3659,662,1143,737,2448,1734,945,3614,3203,6390,7491,737,17988,13480,10782,0,3540,14108,4972,1008,0,13341,39642,1807,1594,0
955,3122,1880,3754,5504,1255,105795,3293,737,3922,5231,4701,4280,120058,73824,4510,14401,15489,26460,94115,1984,737,1068,1226,2705,3140,1392,6280,3581,4823,3192,737,15386,33198,16717,74,3252,17229,199606,747,0,10208,32656,792,1142,192
1896,2614,2945,1142,1263,451,3987,2076,1619,5065,5440,5509,4863,207149,124541,4671,19982,16936,26610,746,3773,737,737,812,4254,4308,1209,5510,7644,4402,5340,1068,21313,24328,20072,0,4540,17912,4091,747,0,15734,24140,3928,479,0
955,2336,1914,1301,811,1386,4153,2446,1563,5166,4055,2939,3591,207733,117253,4317,13455,16942,27329,860,2432,5910,0,1143,2750,3399,1689,6205,5093,4147,2931,1068,20675,17768,15419,74,4166,19088,3519,822,0,14156,23196,792,706,192
2096,1111,1930,4340,9547,1428,3012,4310,1983,5896,5667,3829,4213,111849,122802,4510,17620,15471,21469,1156,1368,7951,338,1151,4142,2367,1130,5175,4740,5049,4317,812,17104,27108,12358,74,4177,18377,3996,672,0,12668,34444,3965,1037,0
1229,2039,2228,1587,1216,553,3391,1877,1173,4351,4190,5010,5735,134655,155856,3389,13790,11359,25387,860,3417,3310,812,331,3137,1795,181,4091,4090,5572,6402,1068,18454,18886,15111,74,2985,12732,6560,672,0,14774,28740,1881,1583,192
2518,1951,2922,8141,519,1045,2590,4343,856,4998,5999,5183,3534,176796,121401,4682,19056,18892,23610,1762,1760,331,906,1275,4251,4678,1391,4962,3999,4877,4966,1143,18659,23151,9639,148,3318,19992,4426,672,0,12992,32062,4804,553,0
748,3647,2725,6420,599,1622,3637,3554,1606,4951,4999,5116,6056,185319,106553,4697,17867,18976,25303,859,3468,812,1312,1019,3216,4546,1430,6559,5413,5461,4348,737,17888,25793,15630,74,4137,19481,4309,411,0,12937,33414,1807,120,0
819,3262,1734,120,4555,519,3065,3886,1491,5622,4004,3464,4365,144630,135713,2659,16064,15158,26805,1426,2970,1399,169,1275,3185,2609,1640,4539,4039,3963,3626,1143,15999,16243,16108,74,4240,14456,3551,1158,0,11137,29922,932,1548,0
74,1902,2444,811,6676,1195,2929,4326,1676,4606,6670,4488,5324,105098,187009,4439,18473,15541,28474,523,1986,8972,1292,1681,4515,3386,1136,4904,6247,6476,5991,331,18422,30066,17690,0,4368,18865,4076,672,0,14178,29567,0,686,0
1355,2517,2106,3006,811,1034,4064,3179,102648,4252,4317,3520,2705,152640,106000,3077,16163,14030,29275,120,2620,662,1068,406,5586,2536,1280,4982,5386,4731,4818,1143,17138,21452,14384,74,3471,15955,137208,1083,0,12308,25154,2203,564,192
2466,2537,2641,553,451,1594,3550,2965,1651,6205,4040,4557,4736,102845,160548,4902,15241,14438,32068,822,2662,3974,1068,737,2931,4871,1418,5504,5767,4808,5268,1474,17839,23851,15897,148,4511,21811,3872,747,0,14770,26420,4491,810,0
1155,1415,1929,4440,885,1034,3814,2465,1903,4593,4310,4195,4381,156253,66430,4315,17156,15506,26776,672,3141,4289,406,999,2601,3699,1122,4327,4991,3456,4175,406,15109,18808,17859,74,3770,15012,6366,1158,0,9353,35697,1807,1177,192
2873,2251,1447,3084,3495,1301,3527,3321,1576,4604,6370,3780,5422,132015,124092,4747,18766,18074,27398,484,1925,812,1000,737,2827,2937,1478,6159,6291,4001,5663,1068,19189,25396,24780,148,5091,20519,6557,747,0,13001,24624,4931,628,0
748,2287,2402,3885,8677,979,3332,4675,2020,4732,4873,5873,6379,138628,94709,4640,18700,14172,30157,523,2316,5338,0,1557,2928,3156,1543,6035,4698,5336,4054,737,17963,21014,20322,74,3746,16210,4651,1494,0,10660,38549,1807,564,0
738,2637,2009,5137,924,687,3180,3006,691,4250,2778,5753,4280,125787,98417,3839,13249,10222,26780,1015,2073,7003,1237,331,2896,2203,767,3776,4709,4869,4195,1399,14128,22788,13770,74,3474,15344,3847,411,0,10349,30733,940,1424,0
74,2340,2949,4814,4093,885,3991,2842,1426,5277,5454,11272,11056,96402,141070,4669,15727,28516,27940,187,2067,0,2005,944,2786,5052,1862,5449,4592,5534,5499,17403,14402,18741,31056,0,4119,16961,3826,672,0,10544,30490,0,1594,0
1229,8408,7801,2970,8690,1142,3484,3491,1949,9265,3460,2367,4013,150316,89288,3794,13367,11930,27565,1426,3983,662,575,944,1975,2380,2056,3909,5419,4165,4193,21476,17337,18008,11893,74,3789,16342,3945,1083,0,11713,35679,1807,850,192
2244,2597,2998,1365,5001,932,8718,2635,773,3754,4466,5938,5091,124116,96060,104574,17444,17414,24456,896,2407,2063,1240,1019,2839,3131,593,4233,3691,4750,4137,8836,16189,32092,15485,148,3076,14372,135130,1008,0,10090,29618,4427,885,0
2503,2609,2388,5732,1217,811,1948,4596,738,3971,5497,4230,4041,139801,110466,4312,16399,17025,25285,1158,1810,1143,737,1218,4345,2610,1206,4953,4506,3431,5216,3704,16216,23522,13332,74,3107,14525,3138,1158,0,11186,28298,4079,925,192
2592,1815,3850,599,1255,1876,4941,3253,1654,5516,3983,3277,5299,144048,122925,5308,19533,16192,31325,1306,2117,4951,812,812,4431,5050,1648,5860,4412,4237,4788,1798,22500,22849,20317,148,3768,19005,4348,747,0,12620,26425,4691,760,0
1155,1899,1809,1181,1291,1034,3652,3930,2013,5243,6280,2799,4602,158908,121417,3912,16701,17563,29494,523,2838,2939,737,1068,4128,3083,1283,5925,5314,3144,4741,5208,18189,20071,17908,74,4672,22317,5046,411,0,11900,26035,1807,1301,192
2547,2354,2573,8502,1661,688,4763,2730,1260,6039,5591,6093,5235,206832,136052,4913,18684,17438,29554,940,1887,4526,1237,1482,3476,5644,2424,5610,6412,7396,5977,8490,21539,29306,15727,0,4608,23001,3960,747,0,15214,27465,3522,281,0
148,2369,1629,3194,4635,1054,2302,3319,7037,5331,8123,5910,3671,124185,114361,3796,15907,13639,30635,187,1286,4975,1237,1681,2774,2795,1442,5173,3449,5792,6984,9388,13457,17353,20497,0,3628,16416,3791,747,0,12004,26780,0,1064,0
1155,3294,1589,3764,3631,1019,3098,4515,1774,3860,4770,5726,6072,110925,109063,3528,15431,12529,32458,679,2535,4611,1075,812,2537,3258,1801,4191,4755,5001,5421,6079,13806,18812,18110,0,3025,13804,4034,747,0,10983,33127,1811,1623,192
1854,2261,1468,9211,526,2719,3872,3084,1684,3185,3377,2929,1726,131393,102709,4483,14385,14059,26948,859,2468,3447,737,613,4430,3436,406,5044,4598,3815,4553,6176,20710,13406,17115,148,3638,14119,6578,1083,0,10986,21964,3854,1829,0
1197,3145,2517,1376,1142,480,2669,4248,1227,4778,5350,106312,5686,169349,123769,3421,17811,18421,19400,867,3224,737,331,0,3630,3159,1094,4273,4083,3996,3941,3110,16681,24525,20144,74,3497,18386,137152,1494,0,12746,26990,1881,1587,192
3063,1677,2456,9362,4232,782,4764,2894,1314,3637,5116,4050,3624,95869,101037,4406,17380,20224,23185,336,923,331,906,1151,2522,4621,1563,4707,4398,2531,3320,8664,16990,13294,24616,148,3929,15728,3717,0,0,9935,31960,5563,1290,0
955,2473,4684,1181,960,1735,3769,3743,2062,5878,5712,5264,6985,112429,66507,3253,24568,20146,29855,860,3508,737,737,1068,3900,2366,911,4006,4689,4301,2317,5414,14809,33265,24060,74,3932,14361,4556,1905,0,9871,30410,1434,970,192
2192,2686,2276,885,5570,1742,4005,3931,802,5194,4835,4339,3366,149991,134307,4719,16734,15830,29840,679,1719,737,1068,1681,4171,3851,2326,5495,7364,5811,4755,9839,18205,19031,13993,74,4228,21724,5183,747,0,14930,28296,3041,553,0
74,2993,1855,1255,4459,850,2988,3247,1663,5977,106867,4806,5188,141844,129523,4749,18266,17643,26415,934,1482,737,1568,1399,4964,3430,2381,7994,5585,3874,3774,4746,17223,21530,24527,0,4772,19830,137704,336,0,13122,31658,0,120,0
745,2193,2786,1263,849,1248,3932,1546,1882,2384,3900,4266,4162,90718,93930,3219,12218,15105,31934,1426,2461,8114,1068,1143,3030,3666,1449,3844,4261,4739,3140,1713,14000,23215,9054,0,2926,16197,3617,747,0,10713,30415,1574,1572,0
938,1689,1664,4301,9428,1256,3290,2472,1457,4238,4710,4682,4223,183209,102836,3450,9558,13291,30032,859,2292,6799,737,1143,3117,1887,1465,5051,5044,6618,6962,10000,20733,14016,10959,148,4163,16228,3971,336,0,16090,36955,1881,1376,0
955,3581,1494,6301,6541,405,3086,3394,1614,5102,4267,5993,5646,98006,110180,3338,14437,16153,28135,1203,2259,1474,1643,207,2048,2610,1568,4460,4766,4120,5390,4867,15804,28277,19006,74,4165,17301,3808,1083,0,9281,33714,1508,1216,192
2560,2584,3517,4308,4022,1594,2858,4084,1873,5035,3677,6016,5442,101698,171692,4094,15864,14517,33265,1083,2775,1399,575,1200,3678,2933,2024,5508,6835,5123,6442,6136,16448,20967,18700,148,3850,17558,3950,1158,0,13073,38953,4951,1587,0
555,3642,3017,519,554,1142,4612,3271,1881,6371,5170,4635,3716,118385,146620,3713,23337,21932,25470,822,2655,331,331,1143,5807,6063,988,5826,4811,5254,4620,4020,19918,24937,20100,74,4488,16105,3903,747,0,11870,27560,0,1080,192
2802,2388,3096,554,925,674,4059,2372,1471,4642,4721,4616,3101,121784,102126,2974,13757,14371,23945,1231,2029,0,1068,1143,2830,3564,1087,3966,3375,3568,3571,2665,17501,19819,11800,74,2697,16395,4235,336,0,9875,26425,4461,886,0
74,3010,4025,924,3127,999,4132,4358,2244,4746,6599,5496,4324,94810,110980,4286,19970,20966,34929,1270,2313,5121,500,944,2225,5419,1501,5386,4506,4247,2852,8251,15991,25225,21691,0,4352,15930,4577,1158,0,9054,33952,0,733,0
955,2260,2277,2783,3944,1622,2648,3152,1342,4906,5680,4241,4177,150667,108604,4131,14563,15361,28728,679,2414,737,906,1143,4126,2682,1808,5662,3677,5139,5839,4506,16487,14205,15026,0,4562,13685,3875,747,0,12500,32807,1434,553,192
748,2070,4033,3270,599,1756,4516,3995,1106,6762,5281,3328,5489,199962,125431,5101,19796,21815,29801,523,1144,3764,812,737,4713,3476,1718,5937,6555,6707,5547,5091,16685,18601,24785,74,5058,23330,4084,1083,0,16293,27846,1881,1045,0
881,2579,2147,5392,5094,1216,3195,3709,1677,5643,6440,4216,4972,126274,84614,4058,20570,13436,34517,1015,2210,5925,1643,414,3763,4140,2844,4980,4777,4105,3849,5835,16403,21399,16755,74,5321,17629,3575,672,0,11129,25625,1434,761,192
2898,1810,1579,1696,8107,1372,2088,2111,1860,5907,5905,5090,3840,135049,125140,3916,14379,16598,33242,821,1635,3775,1229,1275,3333,3563,1734,4501,5425,5309,4568,8585,12742,19906,14157,148,4318,15943,4063,1083,0,13184,32509,5070,1661,0
555,2165,2744,6969,1548,574,3088,3358,1838,4972,4604,4981,5235,116936,90088,3079,14933,14176,33168,1158,2612,6561,1068,1275,2704,2713,1835,4506,3853,3626,5095,3152,15333,23920,17684,74,3739,15852,4360,747,0,9790,28077,0,1017,192
2234,3093,3168,479,2688,931,2250,941,1948,5466,4592,6656,6530,127844,209919,4086,17411,17868,26425,484,2912,1143,1143,812,3260,3084,1197,4222,4167,4406,4400,4421,13967,22076,19083,74,2782,14677,140598,1158,0,12081,24678,3257,74,0
1081,2349,2341,1255,1622,1330,3628,5121,1550,4565,4655,4769,4431,120654,142667,4216,14924,17889,27560,598,4961,406,1068,737,4936,2826,737,5184,4790,3486,5156,7223,17906,15770,18406,0,3553,17279,5451,822,0,11950,27935,1807,970,192
2315,1878,3985,930,593,268,3316,3710,1238,6706,4146,4249,2846,156907,130797,3754,118072,119969,28078,940,2997,4626,406,1143,5278,4397,1276,4973,5133,4302,5279,6589,20979,18115,16555,0,4589,18757,270585,1158,0,13414,23760,3965,2026,0
822,1865,2584,4359,1005,1587,3559,3900,1842,4379,4763,2770,2839,135012,170286,2692,17029,17161,24715,1270,1193,406,737,662,4027,3598,2044,5170,4024,3919,3240,2711,20153,16515,21096,74,3345,18056,3777,1158,0,11345,27140,1833,1376,0
474,3516,3159,4990,110371,148,2904,3021,1420,5259,3621,5690,5008,155304,92155,4230,16663,18040,30062,1426,792,8916,1150,613,2753,3415,2050,5414,4294,3553,5262,4382,18070,13987,22162,74,3431,16507,136464,747,0,12311,32834,1434,1428,0
2444,2201,2353,811,1142,1045,3365,3882,1822,4020,5707,4282,4500,133637,98697,4197,15376,15771,27180,1270,2510,1549,331,1474,2890,2152,1426,4910,5711,6746,5717,4731,14522,18341,20498,148,3804,13357,3569,747,0,13682,27185,4694,1181,0
481,2620,2127,1587,6823,480,3276,5222,1864,5854,4933,2293,3994,106980,104894,3909,15848,16131,27555,531,2047,737,1237,1350,3879,3802,1315,4224,4389,3888,3681,3453,14353,24413,15316,74,3788,16861,3801,336,0,9121,34688,0,1291,192
2347,1273,3053,10013,4469,1357,3275,3415,2598,6995,4506,3802,5945,120665,108822,4375,17369,18153,30757,747,2391,4549,1659,1275,3262,4503,2298,5992,5494,4350,4449,4909,16645,32732,14345,74,4414,15535,3978,1083,0,10954,32960,3101,518,0
1303,2239,2036,1662,5125,1093,3861,2107,1515,5170,3998,6197,7049,132368,104690,4266,17564,15238,23206,860,1834,4103,1162,944,2626,3548,1635,4258,4743,6201,5731,5158,15810,20925,18926,148,2783,11740,4852,1158,0,10835,35265,1807,1594,192
2044,2974,2911,674,970,1336,3454,3398,1489,3972,4434,5671,5994,93853,110570,4744,13025,13021,23291,1015,1837,5346,331,662,2404,1102,1068,3875,4896,6200,4982,5816,16170,30079,11222,0,2897,18294,5332,747,0,9922,32120,3825,1548,0
748,3034,2044,697,1365,1181,3728,1978,2074,4286,5393,3151,2931,135750,111102,4201,18516,16941,25085,523,3296,331,737,406,3706,3489,406,3450,5198,6108,3280,4507,17640,18879,17861,74,3355,18462,4108,336,0,11406,30033,1807,857,0
745,3479,2698,3045,3338,1290,3895,4866,586,4502,5530,4580,4193,76396,118460,3908,20173,17287,23755,1090,2379,1068,1312,1350,4653,2854,2039,3401,5176,4080,2733,5826,15259,20393,21516,74,3632,17487,3332,336,0,9920,33507,1574,959,0
1412,3068,2421,811,3331,1181,4308,4660,760,6602,4664,5455,4395,145706,83957,3561,17153,14551,21100,1345,1464,1068,575,944,3017,4168,546,4182,4123,2768,3909,7136,18786,19346,25515,148,3989,18309,3798,747,0,10032,25254,2751,970,0
481,2694,2466,1263,3863,1623,3815,3238,1031,4429,4827,2974,4340,111964,154759,3591,16539,19547,33131,456,3085,1068,906,1143,4765,4307,2952,4660,4678,4534,4304,5730,17127,18301,13699,74,3234,17198,3501,1158,0,12208,27719,0,1622,192
2076,3105,2938,4153,5235,1174,2638,2863,2526,3892,6497,3530,4063,126358,98396,4740,15440,14612,28116,820,1910,8668,0,1076,1734,2788,2046,5025,4294,4201,4553,5174,18117,21329,17912,74,3548,15619,4052,747,0,11861,30650,3144,1264,0
1229,2525,1991,1181,4523,1311,3635,5880,2049,7871,4754,5182,5089,159365,155408,5380,18846,19690,31484,821,2373,5798,906,1143,4135,3728,1681,6157,8381,5962,6616,4560,17615,23600,21989,148,5511,17568,4051,1083,0,13994,28794,1807,674,192
2209,3248,2889,6585,3589,1411,3655,2984,1160,5067,6026,5645,5541,124475,136911,4546,17410,16845,30785,559,2208,1474,1312,417,3042,2929,2049,3964,4343,5648,5259,6218,15659,22551,21365,0,4681,16710,5057,0,0,11450,29542,3863,1217,0
948,2510,1478,924,3414,1093,3081,2425,2100,4527,4117,6055,4148,150551,108750,3575,16312,14580,28195,1681,2751,8172,331,944,3657,4270,1788,3498,3670,4868,4748,2718,17376,18060,18349,74,2691,15691,4411,1158,0,10648,31492,2207,1064,0
881,1691,970,6766,5454,1547,2182,3488,1617,6894,3960,3677,4246,106279,113458,3558,18155,15629,26221,268,2675,4132,1481,944,2701,2542,931,4220,4377,6738,4936,3775,12454,21765,13151,0,3815,11358,4087,1158,0,11268,30568,1434,2174,0
1148,3579,2261,480,2913,850,3043,2530,1606,5944,4542,4885,58016,146270,130910,3998,15354,17528,17870,598,3873,737,737,0,2432,3803,588,3851,4448,3444,3820,2449,17994,18669,20578,74,2999,18269,79165,747,0,12072,25560,2599,970,0
481,1971,2906,1188,857,1385,3591,5926,836,5066,4935,4926,54345,108783,87584,3199,18572,18498,31313,1015,3003,3704,1068,737,4499,2926,331,3784,4163,3386,2833,3820,19445,24499,20412,148,4307,15785,68964,747,0,9495,24710,0,148,192
2357,2651,3159,4266,662,1188,4193,3920,1391,6163,4274,4333,3823,156554,124417,3823,17157,21383,25855,410,3105,737,575,812,4727,3840,2372,5852,7350,3532,4164,8776,21783,21929,18882,74,5315,17979,3911,1083,0,13487,27728,3342,1255,0
4169,1835,2134,1256,1068,811,2516,3437,1227,4609,4821,3597,3904,204806,160321,4682,15204,17739,22045,1083,2168,737,737,331,3938,4466,1991,4908,7368,4856,3652,2446,21229,20916,12479,148,3446,22364,3561,336,0,14968,25475,6682,960,192
1918,1604,2401,6953,5604,289,4898,3333,2199,6029,6672,5199,3023,177470,171135,5533,19171,18308,28338,1083,1535,6500,1481,1151,3297,5124,2260,7177,5944,5765,6303,7153,22659,19404,14359,74,5218,19558,4105,822,0,15987,33640,4237,800,0
1355,3373,2859,4547,8952,999,3129,3104,1290,5386,5752,5273,5625,153893,151440,4653,20336,18158,28713,1607,1336,3901,906,1076,2929,3353,2232,4554,5994,6733,7541,5850,18226,24609,27763,74,4289,16696,4563,1494,0,13955,32366,2203,782,192
2083,1701,2498,3796,7032,768,4027,5150,1485,6518,5657,4856,4852,175663,93940,3567,14930,18400,23531,1351,1947,3810,744,944,3354,3146,1133,4023,4741,4448,5030,5195,15168,21104,21669,0,4264,17286,6899,336,0,10858,29400,3965,405,0
664,1836,1922,3853,884,1106,2161,3154,1419,4502,5678,6313,4319,152285,93105,4425,16037,14878,26092,1270,2550,737,169,1080,4587,3016,1506,4170,4624,6322,5843,7112,18355,21075,15908,74,2812,14683,4151,747,0,11673,28349,917,564,0
748,1515,1366,4234,3760,479,4136,3112,687,3467,3734,3282,3615,114475,99271,2617,17116,14043,22240,604,2887,1143,831,944,3881,2979,580,4618,4375,3831,5229,3718,16227,21098,17087,74,2547,15154,3360,747,0,9298,23798,1807,1696,0
548,2418,2139,3152,811,1256,4052,2930,985,3819,6159,4551,4944,143457,132921,4560,16038,17107,30085,187,4033,662,1237,331,3722,5224,182,5624,5674,4438,4262,5072,20200,21002,13788,74,3293,20381,3682,1158,0,12905,28614,796,850,0
1229,3315,3361,113,1143,886,3482,3944,1033,4572,4257,5728,4993,129737,108201,3702,18262,18059,23162,1203,3282,2936,406,737,3236,3053,756,4091,6113,2944,3810,7089,20866,17615,22942,148,3792,18883,3448,1083,0,11690,25095,1807,881,192
1960,3102,3016,1667,812,932,4600,4554,1546,4440,5935,5086,4012,157649,81806,3869,20135,17482,22230,747,2485,1143,812,406,5029,2597,1233,5800,4475,4620,2815,6761,18285,20650,19197,74,4347,17559,3562,0,0,12020,27940,3603,850,0
1787,3754,2679,519,2973,1217,3626,3203,1482,4378,5007,4187,3794,152670,125752,3749,17453,17499,26605,336,1529,1068,737,1019,4654,3431,1465,5332,6701,3992,3953,2365,18223,24999,22149,74,3704,16863,4115,411,0,12409,25019,2821,1188,192
1928,2106,2575,1411,3089,1411,3190,3229,1173,6896,5790,5122,4717,149200,181445,5355,20706,19300,26235,970,2095,812,406,331,2597,3626,2742,6334,5241,4543,4801,4769,18853,18433,19584,0,3862,17766,4637,1083,0,12704,26484,3677,1365,0
664,2083,1064,8282,9060,849,2446,2283,1334,5494,3913,3922,4702,140152,127318,3527,13674,12609,25855,859,2530,1143,1000,1689,3093,2087,1760,4829,5348,5809,7275,6118,13952,24646,14262,0,4608,16425,4461,1083,0,12618,34889,843,1594,0
271,1614,2857,1263,1301,1385,3057,3117,1948,4679,4556,3576,3739,151990,95450,3909,17323,13994,20867,1351,2622,4301,406,406,3478,2931,1399,4732,3442,5009,5296,6290,16059,21384,14025,74,3696,20301,3769,0,0,10817,26805,140,1290,0
548,2999,3394,3521,4757,113,3442,4462,1191,5169,5905,5248,4399,131484,71672,3704,19581,14161,30420,1270,2131,1474,1312,1350,3750,3638,2191,4428,5724,4184,4971,4354,15440,33670,17365,74,4174,14747,3763,1494,0,10956,28230,818,970,0
1229,2945,1987,4996,857,884,3532,2871,1540,4417,4308,3663,4444,115725,79040,2464,15535,15482,24525,679,2574,331,906,406,4819,3203,919,3358,3863,3992,3658,4054,18650,13657,22450,148,3019,14989,3575,1158,0,9474,30177,1807,960,192
1886,2197,3577,4480,4243,451,5494,3763,1402,5022,5059,5007,5068,143458,88155,3526,19314,18423,30745,410,3088,3085,737,1151,3571,3895,1286,5531,5311,3470,4748,4731,18396,24017,22582,74,3883,18592,4091,411,0,9925,31893,3706,1057,0
