172.20.0.0,172.20.1.164,172.20.1.165,172.20.1.166,172.20.1.167,172.20.1.168,172.20.1.169,172.20.1.170,172.20.1.171,172.20.1.172,172.20.1.173,172.20.1.210,172.20.1.215,172.20.2.148,172.20.2.149,172.20.2.150,172.20.2.151,172.20.2.152,172.20.2.153,172.20.2.154,172.20.2.155,172.20.2.217,172.20.2.218,172.20.2.226,172.20.1.211,172.20.2.172,172.20.2.212,172.20.2.228
1807,4218,3858,2087,19708,1591,3578,8834,11380,35183,27789,8378,2684,3776,1900,18417,5940,8760,35050,19780,6603,1866,1915,11874,600,136240,0,0
5156,4595,2156,2164,21451,2242,5134,10144,19729,37184,27073,8088,839,5292,3953,19174,5940,10417,43036,20970,7268,3163,1150,10458,2560,159019,74,407
214,6585,7950,3274,23784,2883,9055,11321,18355,39388,33469,11366,342,4998,12134,24495,6998,12174,51341,25435,8482,1605,765,11519,197,197601,74,0
3848,4580,912,74,19646,2048,3834,10604,21863,41500,26075,8699,2751,5485,570,20115,4830,10123,46928,23399,8536,1855,575,9526,1854,188988,148,407
1582,4199,4567,3585,15925,1532,5354,9872,12203,33576,23416,7692,2828,1967,5061,18645,4439,9419,31828,19628,6410,1474,1915,12498,400,200924,74,0
4390,2932,8719,2188,20680,3553,6056,9787,13974,40678,23267,10089,1146,2336,10388,15277,5442,14210,32623,18617,6210,3230,575,12317,2096,181483,74,407
2721,4931,4355,2044,21997,3783,6702,11845,14125,55683,28576,12030,2063,5186,10693,18742,6769,24307,41708,22983,9877,2151,1915,9721,1032,287269,148,0
4499,4816,7465,1327,17506,1021,4267,8743,15210,41235,25661,9180,1531,4689,2090,14925,5835,14400,35171,16185,7661,1905,765,11523,2367,163968,0,0
4372,2943,5757,3958,14552,734,4142,7466,13510,33461,20778,8471,1799,3002,5637,18670,4123,11162,30884,17245,7535,1661,2105,11080,2180,147922,148,0
74,3582,2161,1901,18284,2161,1583,7872,12928,41036,23888,7641,959,4606,2090,18597,5469,12220,32293,21532,7557,1933,2105,8924,0,174709,0,0
3375,4260,1524,74,23668,908,4317,8731,14573,37740,27659,7300,2754,3403,1330,18487,3741,7187,40117,21328,6633,1587,765,9270,1822,150548,148,407
1582,3521,7765,2869,23027,2477,3273,7392,12214,34142,27874,6626,2257,3317,4969,17471,4144,11921,37289,23216,7034,2014,1340,11777,400,189707,74,0
4641,3287,1862,2800,23784,1555,6826,12956,21055,48349,28169,10833,2176,4544,10332,21099,4796,10173,41320,26348,9542,1700,1340,10333,1938,231516,74,407
1656,3446,12716,2254,16226,2822,3921,8280,14233,44921,21489,10177,2063,2724,6279,19637,5779,15024,28336,24394,8026,1735,1340,12730,400,214154,74,0
2147,2269,5417,3518,12301,2555,5070,6761,16466,32628,16193,8856,952,4480,9573,11204,4412,16225,30123,14517,6717,1665,1340,10234,600,197319,74,407
4765,4889,9987,1492,15879,1531,2798,9950,14876,40440,20811,7982,913,4274,5289,17247,4438,11177,37816,22888,6686,2299,2105,10660,2106,167455,148,0
214,3734,718,2876,19119,3705,4354,8505,10499,47534,24470,10449,1721,5533,10974,17254,5708,15209,34723,20394,6128,1905,1150,6643,197,201626,0,0
5704,4072,1900,1288,18940,1482,4770,9078,15751,38909,26898,9014,2179,5115,1520,18079,4672,12745,35906,20029,6454,1548,2680,8153,2676,195597,74,0
74,3950,5502,2866,20031,2743,2689,10780,15140,41340,20830,7474,1724,3902,5207,15971,4801,12712,32152,20722,6287,1559,2105,15276,0,170608,74,0
4493,3867,8484,644,16728,1478,3418,8713,11633,40744,18933,6713,1414,4615,760,15866,5801,16718,32198,19063,5281,1774,575,12159,1896,198303,74,407
1582,4893,3982,2678,19772,2679,4128,10287,14237,43381,24402,7242,1682,3100,4567,19159,6476,11888,38918,25638,8038,1855,575,10751,400,213266,74,0
4649,3082,1672,4266,18791,1720,5499,9233,14388,38073,22129,8605,952,2968,4334,18394,6468,11288,32196,23601,6558,1556,575,8443,2096,177198,74,407
2596,5189,5163,1482,18246,954,3624,9951,16183,46086,28758,9954,2638,3718,2660,19020,4526,14367,41172,20867,7577,1735,1915,9190,916,213776,148,0
2221,3764,908,2476,20373,1606,4391,10816,16458,34414,20433,10117,1527,3359,4761,17418,5112,12383,34683,22208,7450,1704,1530,10028,716,224501,74,407
991,4691,14678,1868,17406,4191,6755,10207,16884,32871,27402,7276,987,3330,10587,19003,4351,12789,38035,20239,7433,2225,1150,16534,400,151533,74,0
140,3452,2048,1517,18304,134242,4117,6939,13177,44233,22427,9361,2630,5277,1900,14842,5440,15505,35446,16915,7296,103613,575,10183,197,168534,0,0
4301,2388,5812,2135,17243,1867,5344,6545,8369,37042,21823,11079,58680,4646,4602,19001,6643,10294,28558,22600,5696,95253,2105,8624,2212,174647,74,0
1508,4420,1404,2675,15666,1338,3577,8814,13061,40755,16814,8216,2179,4118,5466,16322,4735,11094,30226,25533,6780,1513,2105,8543,400,206301,74,0
4789,5199,5672,2346,20427,1700,5525,10326,19800,46060,31531,8040,2296,3783,9585,17399,5572,14597,45546,19844,7741,2088,0,10303,2212,180043,74,407
3020,4334,1591,1334,17204,1974,3590,6783,11302,32717,22869,7646,1372,3814,570,15087,4689,10273,28956,19806,5574,1622,1915,8479,1116,160004,148,0
3869,3719,3540,2173,17481,3432,2925,8076,11622,30832,20755,8821,187,1935,5885,16023,4814,8043,27738,17103,6884,1711,575,9307,1770,146918,74,407
1065,4832,4315,2448,16959,1604,5418,10792,15451,31527,24483,7313,1488,1592,6785,18566,4660,12648,35445,17703,8234,2077,1340,8708,400,191923,148,0
74,4109,132065,4021,20870,2305,5292,10908,12903,39347,26998,11384,1527,4823,10502,14169,4797,13745,38206,17837,6919,103196,1340,8704,0,179298,0,0
1508,4854,4074,908,22733,2312,4013,8738,19564,47004,28100,7450,1534,5088,1520,20608,5178,19066,45527,23861,7426,1996,765,8827,400,251888,0,407
2491,3832,5478,2890,19917,3669,5349,10674,16139,45326,27661,8057,222,4289,7062,19287,5977,14126,43831,23373,8494,1598,1915,8659,1113,214897,74,0
4239,5864,4039,2164,17825,1478,3122,9866,15120,38561,20813,7295,1534,2231,4721,19205,4955,13172,33018,22786,6983,1707,0,10450,2012,205430,74,407
2946,4384,3585,2108,17679,2666,3768,8295,12046,38989,19756,7911,1562,3510,5215,16928,6743,8959,29617,21737,4569,1827,765,11494,1116,186590,148,0
3943,8044,222,2164,20892,1288,3871,10366,19117,42353,28229,5650,2296,2697,1330,20805,6774,12233,45897,19891,8594,3276,2295,9668,1812,202954,74,407
2821,6600,1711,1495,19443,1986,3043,9832,15246,38880,21717,9546,1372,2733,7867,16385,4589,11783,33645,19259,5879,1964,1340,9697,1000,174318,148,0
2686,3672,8342,1979,18802,2684,3524,9168,14169,34424,24420,8463,1527,2819,5738,18245,4731,7199,29913,20372,5935,1408,2105,11485,1454,138299,74,407
1139,5078,2087,1672,16387,834,5197,9272,13430,38514,24455,7561,1488,3626,1330,16867,4879,14067,33858,16875,7012,1724,1150,6718,400,183286,148,0
266,3968,7837,947,18937,764,3305,9955,13895,32563,25366,7972,1527,1840,2090,17356,4510,10101,37760,22415,7710,2011,1915,10892,0,166985,0,407
1508,5189,5448,1873,21593,1754,5381,9525,20006,43211,24234,9229,148,5690,5754,23801,4532,13434,40150,26064,8762,1837,1150,11329,400,239034,0,0
2095,4200,8378,3305,20484,3684,8670,11154,21552,37559,29306,11989,1989,2597,14151,16012,6313,15995,42654,17736,7249,1725,1915,12154,797,194347,148,0
3706,4576,3845,2122,18847,2048,2710,9945,16272,44918,24082,5345,1724,4369,0,20094,6435,15620,43596,21612,7565,1781,765,8470,2086,215068,74,0
2821,4482,1524,1916,19108,580,4874,8425,10648,38862,26096,8439,839,4469,3256,16509,3931,8381,30749,20004,5973,1714,1915,6338,1000,171014,148,0
2538,4700,1040,2164,16137,912,2395,9376,14431,39052,25486,4939,381,3273,570,17485,3786,12227,40982,21735,6342,2046,575,7530,1148,183567,74,407
2721,6384,951,3599,17666,3527,4468,7673,12047,28385,26878,9317,1562,3672,9603,14321,4162,9157,34307,12819,7365,1925,765,9922,1032,128225,148,0
2657,5947,4716,1781,19690,2471,4259,9432,11516,51566,27632,5831,762,4896,0,18117,6881,16278,37693,20057,6949,1676,1340,11670,1306,201973,74,407
1582,2949,4339,3015,25124,2037,7463,12919,14601,44796,30964,8780,2828,3296,5096,24322,6574,9844,43843,28758,11101,1911,765,10984,474,219438,0,0
2469,2980,1478,2861,21106,772,6163,11317,19993,49984,25962,8321,2292,4192,5507,25918,5396,12285,41528,28276,10342,2050,1530,7791,800,272646,0,407
1434,3584,7246,3406,17729,2905,5551,8561,15769,33453,25952,11220,2447,4378,8906,16057,3764,11298,34380,20203,6741,1883,1340,11453,400,160809,0,0
7514,3132,9781,3671,16361,2485,3572,9363,19539,43367,20044,10618,74,3711,6184,13623,5987,12796,37907,20692,6944,1457,1915,11209,4295,182293,148,0
3706,5469,644,3465,17453,2863,4895,10749,17098,36856,22630,8406,1534,5026,5642,16953,5140,11113,35724,17712,8950,1894,1365,10077,1548,186130,74,0
1069,5761,8603,764,18843,2277,3982,5315,10451,36746,21071,8900,1224,2898,1330,18677,6106,11340,31407,19797,5472,1788,2680,11268,400,171673,148,0
2612,3856,7054,2564,21068,2065,5088,9859,13068,43641,26605,5707,956,2060,5380,18161,5153,11789,32811,21187,6516,1979,2105,10474,1254,173533,74,407
618,4623,2492,2284,19182,1214,3373,7610,12286,33177,27873,4838,1752,4257,760,17364,4279,12834,37753,18016,6467,1992,1530,9059,200,189090,74,0
4472,4078,148,2174,20110,1157,5808,10452,14415,34216,27943,7642,2292,4797,6302,20221,6175,13886,33621,25667,7949,1648,1150,10002,2138,220008,74,407
1582,3729,187,342,20320,2734,3427,10313,12429,34771,25673,7455,3022,4649,0,20013,4362,9417,40445,21753,8486,1911,1340,8052,400,179614,0,0
2446,3271,6546,3253,18637,3267,6260,8710,15573,36626,23859,11657,1717,4148,12273,20684,4448,11458,35520,21757,5817,2131,0,9580,800,190478,74,407
1508,3491,4294,2631,18350,1185,6189,140990,20741,44471,24914,7949,1488,3088,4656,16570,4984,16285,35800,20994,7223,103498,1530,9137,400,212579,74,0
3035,3989,10956,4013,15783,1730,5975,12161,14328,30687,26330,9722,1414,3391,10258,14565,4772,12635,38955,14184,7805,3015,1340,11938,1271,135281,148,0
3854,4199,1362,2164,15778,2238,1581,7069,15817,43717,20362,6793,1534,5310,0,19070,5259,11381,34795,22525,6759,1679,1150,9410,1770,214855,74,0
1139,4938,9286,2826,20268,2898,3158,8734,19544,36433,22021,9115,1989,2810,5198,15563,6618,10401,40211,20929,6584,1742,1340,10669,516,151107,74,0
2509,6310,1478,74,21865,1869,3405,10636,14143,38188,30442,8072,381,4555,760,16935,3878,12017,42549,20049,7156,2092,1915,7626,1538,192643,74,407
222,6035,8075,2705,21189,2742,4589,11335,13987,35554,32047,7471,2137,2907,5156,21015,3783,8694,37614,21463,7487,1925,575,9859,0,149602,74,0
4715,3784,1478,2161,18472,1334,3542,7966,10910,47288,23465,6056,956,5191,570,17452,6820,18449,34653,18348,6189,1789,1530,7150,2128,202880,148,407
1508,4369,2277,3588,19958,3696,5459,8324,15793,36063,27657,6942,1488,2691,4821,19367,6070,9251,37350,20018,7450,1992,575,10478,400,185272,0,0
2865,5250,6526,2473,17895,2877,6578,9422,17947,167299,23744,11664,1337,3591,7999,16922,5915,11273,39076,22079,5888,103071,2680,10853,1000,184573,74,407
1434,2031,4774,4051,14977,2525,7412,11297,15634,40970,27165,10089,2253,3868,9740,17443,4927,11892,34835,17438,8422,1918,1340,11454,400,164950,0,0
3234,5359,9753,2863,22890,2862,5665,9626,18002,51698,27130,8420,1411,5734,5899,15978,6771,20222,37155,23014,8700,2286,1530,12817,1503,245651,148,0
2729,4378,2164,3096,15604,4388,5584,9192,19691,35734,24808,10832,1344,4016,8536,15814,5555,8822,33544,20755,5986,2630,2680,10434,1612,169330,74,0
2596,3152,5268,2284,13616,1327,1900,7277,10489,24612,18888,9451,839,2089,2470,10632,4349,9512,24028,13454,6138,1594,2680,10566,916,111962,74,0
2583,5614,3967,1404,17060,1478,4262,8628,11236,34203,22846,7902,956,3177,1140,16537,5067,10956,30293,18308,6605,1552,2490,10771,1570,155777,74,407
1582,4225,2281,1334,17504,2161,3275,7280,10524,35988,23027,9451,987,3158,2660,15108,4436,11100,31443,17410,5740,2158,2490,9767,400,175058,74,0
5706,6829,9032,2010,26205,2502,7451,11494,17345,38419,39298,11702,1721,4857,15049,24397,5727,9707,53245,24745,7571,1902,1150,10213,2834,166194,74,407
1508,3075,1517,3051,15644,1795,4604,9841,12421,38201,20457,8832,2063,3613,5521,16855,3874,15678,31706,15893,8571,1798,1915,10925,400,184761,0,0
2798,5293,6210,187,13799,1141,5345,8181,13950,33432,25636,6723,2292,3334,2090,13989,4261,9412,37564,15528,6954,1856,1915,9467,1000,137964,148,407
1774,2451,5223,1668,17064,2312,3733,8111,16112,40127,18808,9671,1682,3260,2660,19535,5897,10615,32604,27619,6610,2105,2105,10006,400,210784,74,0
1154,5276,3987,1550,16341,2490,3161,8145,16336,35014,18593,8282,1414,3810,4723,15881,5167,12929,32578,18865,5403,1457,1915,7650,745,178140,74,0
2715,6017,7968,1404,16927,1672,2758,8989,18610,40161,17143,8042,2109,3944,2660,13235,7332,16135,35058,17484,7724,1365,1150,11389,1380,203196,74,407
1656,3766,4933,954,16925,1707,3329,7882,10838,52224,21583,7075,3477,4641,1900,19850,6693,19290,34251,25757,7744,1714,765,10347,516,261991,74,0
5573,3377,982,1955,19438,2633,4911,8842,11192,31249,23128,7610,2486,2915,5227,15835,4275,7599,35051,18301,6632,2092,765,7716,2538,142314,148,407
1434,5265,2087,2242,16776,834,3038,7295,10145,38323,20538,9270,797,4801,1330,14008,5695,12935,29039,18182,6792,2267,2680,9330,400,174600,0,0
5034,3918,8352,3503,20781,584,4226,8106,11876,38801,24829,8273,1337,3452,4713,17827,5059,9884,33181,21713,6353,1669,1915,11026,2718,183117,74,407
1434,3604,4439,2631,18353,1796,6281,10223,15909,40951,22331,10555,2253,3949,5991,15241,3167,14145,31926,19628,7005,1678,2105,12397,400,167594,0,0
943,4557,2242,3611,21007,1141,4688,9705,12448,46482,28115,7636,2102,4854,0,20957,7162,13536,31553,25563,6869,2057,1340,12063,400,234920,74,0
148,3945,8335,6131,19362,1393,7743,10380,18246,29918,27583,11349,1534,2104,12934,20156,6200,8837,37934,17676,6848,1844,1340,12084,0,147397,74,0
362,5540,3776,3054,17655,2679,2816,9666,17232,39799,25097,9925,1989,4690,7855,16607,5568,15256,38980,18863,8662,1485,1530,9430,197,194600,74,0
4789,3879,1784,2164,14567,1478,5398,10416,19096,30878,20118,6227,3449,2663,1900,14525,4514,9691,30175,17721,5394,1753,0,11266,2025,140035,148,407
1582,4174,8505,3044,20038,1517,5056,7895,146175,39711,24418,6669,2137,4269,1140,15659,4969,12747,30936,19953,6364,104114,575,13896,400,164006,74,0
5816,4684,5736,1990,16484,1917,4159,7630,21665,32167,17491,8729,2486,3572,5337,14107,3855,9444,34534,20862,6015,1926,1915,12699,2802,158198,74,407
1807,7067,4114,2635,19163,1411,4276,8790,12213,33661,23182,8998,2063,4264,3742,17083,4317,9973,34498,16187,6690,1971,2680,10139,600,146988,0,0
1295,3911,7366,2143,17799,1726,4434,8867,12407,41638,25885,9605,1337,4057,6268,19147,6128,14627,32626,22578,9155,1623,1915,11369,745,232708,0,407
3994,2369,1517,2238,15859,222,3382,9211,15076,40430,23290,6819,2253,4095,2660,15827,4361,13280,34665,17442,7570,1918,575,8603,1844,181012,74,0
2029,4640,1904,3251,21309,3825,7146,11340,15793,35873,27654,8999,2941,4974,9680,16429,5004,9085,38409,17949,6332,2286,765,11180,600,172346,74,0
4134,6281,8282,2122,21626,2048,6343,9827,16683,34277,32562,6162,2299,3820,1140,19170,2867,11185,49068,16589,6197,1287,1530,15163,1854,147933,148,0
2095,5228,9761,4233,18982,2476,5335,9881,20741,40414,21643,6685,1224,4938,4833,14084,7393,14338,39093,19221,5993,1566,0,13455,797,186868,74,0
4860,3293,4528,626,19362,3773,6372,8905,23232,39823,25664,7947,3061,3888,4358,18784,5727,9406,38090,19964,6960,1933,1150,12632,2550,160043,74,407
1881,4329,10558,2119,20259,3126,4267,9448,11645,50143,28725,10888,987,3573,5915,24708,7936,11769,34870,26709,7011,1943,2105,10904,600,178539,74,0
3500,5596,1288,2505,16584,1342,3188,7743,18750,35886,24488,6778,1146,2388,4470,16006,4031,10844,37453,18089,5461,1743,2105,7962,1812,171646,0,407
74,6174,757,134216,20769,2552,3994,7195,15368,36960,24522,9036,723,2933,5336,16561,5789,11037,32555,21552,8237,104682,1530,13531,0,188700,74,0
554,5378,2808,2745,21575,2145,3962,11263,15703,40493,28905,9155,3057,3239,6863,17111,5693,11616,40709,18102,8512,2106,765,9521,197,193401,74,407
1656,6009,12913,1509,23849,2147,6465,13735,14620,37263,35285,12187,1872,3133,12476,21874,5819,12446,42072,22485,10531,1809,2680,13076,474,182633,148,0
1955,4263,5732,1351,25482,3062,7536,14144,19698,64223,34348,11989,1414,6256,10609,19722,7037,21799,46557,25518,10423,1531,1915,11245,600,251507,74,0
5141,3543,2122,1404,21454,908,5721,9274,19122,44408,25539,7225,2109,6570,760,22133,4984,8544,39549,24518,8657,1633,765,7641,2370,178917,148,0
2095,5787,11986,2765,22452,1553,6996,10748,20947,42354,32496,10125,5277,3341,11279,21746,5800,14515,48104,23673,7366,4575,2105,13360,797,182395,74,0
4741,3980,4263,2212,21930,2062,4427,9491,16465,48855,23941,8286,1107,3070,5969,20067,6973,9727,35119,28195,7340,2349,2680,8450,2296,228037,0,407
0,6177,2087,3002,17383,2544,1782,10235,14287,31918,22014,9009,2941,4468,1594,20786,4483,10697,38759,20944,7214,2243,1915,11993,0,170198,0,0
2731,5530,9266,1591,23648,954,2621,10314,9295,45779,27161,7827,1915,1965,1900,21548,5167,18709,37625,24527,7332,1658,1915,10825,1254,281224,74,407
2425,6024,4759,2838,19043,1035,3724,9369,13799,35119,30956,5893,769,2694,2997,15974,3252,15109,39282,15916,5898,1809,2680,8453,800,189004,148,0
2264,6125,5234,1604,20460,4802,4536,11024,17126,44693,29186,10468,765,3803,5932,19522,5504,16723,43120,22561,8031,1732,1340,8919,797,221373,74,0
2573,6012,6170,4165,20488,3474,6167,10595,13288,37451,27936,11422,1682,5036,4994,13706,5046,11173,34170,16106,5935,1809,2105,12525,1064,128127,148,407
1955,4706,1524,2087,19785,1711,5577,10629,20622,38400,29698,9862,2941,4081,1330,18166,5420,13444,45035,18727,7326,1376,2490,9782,600,153432,74,0
4617,2245,6710,2648,16150,2071,5224,8598,15191,41009,23099,8529,2447,4591,9675,16041,4470,9664,32974,21310,6030,1707,575,9745,2296,156209,148,0
2095,4458,4406,1330,18979,2847,1999,9608,19871,38309,23042,6452,1601,4047,1520,16186,5768,9334,38588,21247,7597,1446,0,10549,871,167988,74,0
3677,4606,2882,1986,18773,3212,3540,11322,16008,41055,26092,6609,1872,2567,4703,19133,5317,9353,34533,19227,7051,1848,575,8262,2012,185161,0,407
0,4467,7862,4007,18358,2553,4592,10926,14483,42417,24709,9180,2366,2299,7773,19229,6652,11815,34373,23337,8402,2282,0,10673,0,208363,0,0
2583,3510,9659,4312,21270,3065,5192,9624,11769,48069,22899,10633,3597,3600,12017,16387,5830,19075,28872,22228,7865,1852,1150,14308,1496,261921,0,407
1656,6465,3506,2837,18413,2935,5189,8857,13603,40090,26815,9670,2680,1839,8026,21344,4468,14620,40678,20769,8409,1883,765,10535,400,201475,148,0
2287,4969,5439,4675,18985,1334,2360,9095,8956,35374,26361,5174,1150,2389,0,14519,4239,14976,35597,15783,5384,3188,1915,11448,871,164068,74,407
2525,3838,1781,2067,14114,6174,4086,6800,12927,35047,16870,8837,2253,5126,3981,13371,3674,10876,25797,18812,6583,3727,1150,9449,800,163302,148,0
1955,3910,4025,2257,147985,2485,138124,9791,13984,34781,25579,8414,2751,4783,6251,17905,5725,9889,36261,19758,4721,205225,1340,11530,600,136592,74,0
4948,2812,5616,1725,17911,3051,4486,9794,12158,38390,23909,8526,1107,3977,3981,18510,6627,10026,31987,20583,8403,1439,1915,9422,2444,152268,74,0
214,4711,2281,2482,23047,2101,3502,10784,18555,47199,31260,6250,836,5305,5157,22849,4518,9897,46745,22986,7166,1686,1915,7150,197,201701,0,0
2390,4941,7673,2557,26663,1492,8442,14512,17103,52912,30143,6184,2832,4309,4743,23753,7087,13979,43074,29219,10625,3537,765,13165,1370,290668,0,407
1582,5352,5357,1688,19638,1806,4163,9305,14261,38492,25926,6203,2176,2802,5055,16809,3914,13357,35063,20613,6345,2088,1340,10402,400,206837,148,0
4390,3241,10087,4251,16231,2242,3346,6961,9763,41190,20951,8634,0,1944,2090,13746,6474,20882,29721,19132,6865,1499,1915,12580,2128,226011,74,407
2647,4174,2847,2253,15253,1983,3999,8255,14002,36678,23898,8784,1340,4038,5998,16551,4232,14959,36132,15905,5528,2183,1915,8678,916,167512,148,0
2297,1841,3648,1401,16551,3002,3668,9168,14602,39766,20409,9040,765,3524,1900,16922,4625,15410,33515,21672,7163,1767,2105,9204,987,196908,74,407
2668,5673,5862,1672,19651,1336,3887,9121,16274,41825,23607,7696,575,5393,2660,16670,4283,11303,36147,19402,5837,1855,1150,11689,800,155822,74,0
1955,3813,7223,3832,22729,4257,6359,8362,19971,39246,27651,12915,2176,4343,16481,19562,6563,8794,35391,23007,5945,3333,1340,14395,600,157142,74,0
5028,3344,2734,1900,17563,1900,3476,7072,12917,50480,23657,7370,1492,7176,1140,19147,4902,14464,32550,24404,7203,1400,0,9516,2170,185928,74,0
288,4949,1711,1911,19982,1909,5058,9655,10871,42439,23387,6983,2176,3929,4864,22444,5983,10783,32756,25875,7783,1834,765,9927,197,228686,74,0
2744,3235,8960,1214,17959,644,5108,7490,15080,36998,23889,9591,342,3305,760,16946,5782,11043,35374,22090,8310,1696,1340,8936,1718,191717,0,407
74,5618,3837,4793,18521,2006,6332,10241,17699,41258,25258,13735,1411,3298,9572,16961,5387,13214,37986,19373,6099,2247,2680,10714,0,191380,74,0
4612,3576,4985,2743,17850,2443,2644,9027,13462,38545,23949,10219,2257,3305,6262,16230,4125,15708,34015,15319,7035,2035,1340,10827,1980,174603,74,407
2522,3293,2087,1482,19122,2161,3563,8526,10972,44692,163165,9371,1915,5440,1520,18080,7368,21643,35943,20180,7310,103932,1915,8709,800,207543,148,0
2287,4742,2808,2731,21029,1482,4610,6783,12019,38145,26382,9707,1915,4520,1520,17796,4707,10899,33589,19648,7168,1968,2490,10258,871,138322,74,407
2573,4418,11192,3014,20487,2184,4813,10282,15613,44267,24474,7934,1915,3010,5821,20101,6832,13507,34513,23940,7396,1968,1340,14424,916,209380,74,0
1955,6315,5693,1591,20111,2812,4012,8958,19455,41104,23654,8660,187,5192,1330,20114,5845,12263,37362,24596,6573,1785,1150,9968,600,212924,74,0
2425,4794,5679,2842,18472,3706,4894,11693,13763,41438,24972,11702,2257,3725,10916,16404,6952,11649,29936,19585,8115,1985,575,12533,800,162742,74,0
4750,4399,11153,187,16988,1524,2473,8179,16815,38683,22047,7525,2751,2176,1520,13625,6208,12788,34933,16386,6740,1803,0,10782,2557,157600,148,0
4105,3137,1404,1900,15685,2090,3533,7155,12118,40337,21957,9852,1682,4654,1900,19764,7056,9572,34061,20572,7493,1354,2105,10002,1770,185805,0,0
0,0,0,595,1675,961,892,610,359,3796,1128,542,0,4344,12437,17195,6617,11277,31159,26231,7520,1771,1340,12660,0,237243,74,0
1065,138535,5387,3405,22221,3047,5349,11543,12889,32612,33397,6940,1791,1194,1330,8410,3780,7015,12432,7621,3095,102102,0,7187,516,74222,74,0
2118,3741,6837,3588,22490,1414,8247,10067,18636,38553,30199,11940,342,3055,5087,19954,6126,11475,41023,17701,7542,1837,1915,10243,797,175898,74,0
2103,4051,4390,2087,13525,570,2018,8073,15403,42486,12722,6488,1340,4937,7238,19787,7879,18150,41679,26037,7770,2036,2490,12441,716,249370,148,0
1656,3807,6161,2432,19715,1021,4063,7773,14641,43337,21867,8704,1872,4171,1900,16012,5728,10979,35856,22560,6787,1876,765,8973,400,156393,74,0
2435,4720,2048,1607,21534,2824,4039,9793,17567,43879,27550,8983,1915,4278,6502,16938,4743,10083,35101,20624,7082,1767,1530,9777,871,187911,148,407
1582,4087,74,2267,17259,2551,4022,6732,11477,32910,17916,7021,2257,2272,4833,14142,5357,10657,23867,19058,7873,1809,1725,8453,400,193514,74,0
1955,5809,3292,2093,21427,2479,4825,10287,15198,49852,27167,9263,836,4195,6433,20797,7195,13363,40612,26991,8199,1683,1915,10273,600,244043,74,0
2464,2771,6008,1726,16263,3661,4697,10933,13718,47778,23065,10890,2257,4667,5544,16544,5750,20059,33065,20711,7430,1587,2105,10236,1264,229013,0,407
1205,4535,2091,1720,19570,2290,4952,9191,13938,42776,23719,6964,2751,3145,4520,15981,4095,16000,35178,18262,6645,1697,1915,9888,713,193992,74,0
4242,5123,5396,2003,20982,3023,7359,9631,15718,41752,25784,12211,1492,5042,10040,17914,5721,12800,40868,18662,7285,1809,2680,10235,1970,174971,74,407
2673,4726,4925,1499,19276,2742,3843,8773,14486,43973,24938,8198,1411,6068,4149,19142,5659,16226,35823,20795,5969,2282,765,12106,1032,183251,74,0
2494,4058,4737,3212,18231,2481,3265,8934,16487,43582,22487,9113,1872,4995,5596,20441,6628,8869,35422,23102,5647,1400,1915,12805,1538,193716,0,0
1010,5098,3041,3243,19883,2289,4245,9544,17208,36538,27035,9054,1026,2966,6145,22249,5726,9550,47096,23411,6886,1919,2490,9110,597,175463,0,0
4464,5812,2312,2164,21149,2048,3219,8820,15174,36022,23829,6413,1682,4470,0,15043,5416,11022,35818,19699,8855,1802,765,11065,2044,181899,74,407
2499,3720,7330,894,16679,662,3637,9454,12272,34845,22965,9810,3516,2405,6181,19008,4706,10423,30889,21328,7431,2254,765,9224,916,206557,74,0
4464,6195,5236,2010,22229,3781,4862,11777,19073,35918,31192,13575,1915,3173,14858,19318,5016,11790,47532,19737,9203,1573,2490,11409,2025,163002,148,407
1582,6105,4072,912,21065,1401,4594,9990,15855,37916,31957,9371,1340,5563,2470,16012,5692,17525,46773,21110,8732,2042,2870,9190,400,221934,74,0
2297,3876,8571,847,21619,2290,7319,11580,14319,53994,29520,8792,2105,4295,5830,21664,5664,17625,34958,24357,6810,1700,1915,14575,871,246282,148,0
266,5577,6151,2449,16666,1414,4212,9377,16974,43619,23110,11298,2257,5463,5992,16309,5490,16748,36840,20574,8389,2137,2680,10124,0,185707,0,407
991,3803,2284,2100,21324,2862,5120,10162,17695,46688,21386,10746,2366,4884,6173,18180,6463,11779,37986,27272,7581,1923,1915,11732,400,203427,74,0
4390,4810,1214,2688,12132,1683,3504,5815,15453,40673,20150,12059,3022,4429,11346,16576,3877,10705,29808,23144,4698,1735,1915,8644,2096,171078,0,407
2639,5019,5319,2660,19332,303,2152,7588,12229,33912,19668,8554,2941,3560,1900,17681,4971,10660,30994,19859,6730,1697,1150,10760,1113,153283,74,0
4316,5305,3139,2558,20854,3438,3767,8515,15838,37345,28641,8647,3022,2555,4722,22362,6057,9343,38901,23039,8070,1883,1340,9451,2086,207055,148,407
1582,3973,132259,2812,13793,1711,1414,7031,10932,48389,20347,9958,836,3877,1710,15146,6808,15703,25272,21169,6807,103611,1725,7737,400,225265,74,0
4889,5193,7169,2744,20989,1754,5518,9673,11595,44717,25564,9387,1150,2249,6397,21379,7842,12833,33906,24410,6867,1488,2870,10621,2170,246640,148,407
148,6283,5144,2845,15839,2495,7227,8613,15670,38000,27113,9377,2680,4605,10348,15603,2795,17562,34148,13694,5708,3442,2105,12514,0,177591,74,0
