index,172.20.2.197,172.20.1.184,172.20.1.185,172.20.2.205,172.20.1.193,172.20.2.204,172.20.1.194,172.20.2.198,172.20.1.186,172.20.1.187,172.20.2.206,172.20.2.207,172.20.1.195,172.20.1.196,172.20.1.188,172.20.2.199,172.20.2.211,172.20.1.197,172.20.1.198,172.20.2.210,172.20.2.208,172.20.1.189,172.20.2.200,172.20.2.209,172.20.1.200,172.20.2.214,172.20.1.201,172.20.1.191,172.20.2.202,172.20.1.190,172.20.2.201,172.20.1.199,172.20.2.213,172.20.1.192,172.20.2.203,label,target
801,14032,19547,17367,27407,22585,23379,19148,12352,21815,17146,36234,33855,35690,35855,7096,10331,41145,132571,94329,36674,97811,9115,8195,62731,64118,53693,59812,50952,40448,50577,45369,34385,32959,13117,17522,0,
802,17545,15680,19726,27015,29026,25323,26745,13746,19031,20038,30415,32262,41925,43463,8527,10426,35436,113198,99209,42794,128817,10421,7646,62766,203214,67074,68624,57938,55826,51011,56240,39002,41063,16680,12855,0,
803,14348,18930,12391,25944,24670,25249,29318,15532,20862,15167,36782,35549,34615,34545,9073,8639,33187,113610,90259,43586,103939,8858,6863,56519,63949,52337,65070,44127,48869,46448,47360,35261,29529,8685,15194,0,
804,11960,18165,20552,20745,27251,25756,25301,21552,23575,150772,28482,29131,46292,46737,9269,6183,42697,114003,75781,37298,116817,6823,9537,55468,64499,55346,62134,48776,51381,50551,51514,36316,30958,16332,16131,0,
805,14347,17228,18981,22286,26701,21023,27274,12520,8652,15193,31767,31429,41989,41607,6961,10390,46231,118153,91077,45795,117931,6093,8745,55877,77181,56717,74802,54885,54181,50199,46109,41916,36341,13824,13801,0,
806,13854,19927,19222,25122,26845,23508,24975,20053,18557,23610,36941,35671,45224,46319,7548,8485,44266,115014,89429,37109,111828,8133,9775,55700,68343,59085,66672,56482,47805,45751,46012,33873,33578,148189,15990,0,
807,13492,14373,16080,25864,27424,25904,27730,10811,17794,17698,32844,37808,43923,45604,9370,7979,37450,269692,90148,41851,141912,9125,7143,69124,72305,66438,77463,49152,52354,47984,61942,43488,40472,14425,17155,0,
808,15808,21000,19933,25176,28533,25488,26809,16001,11609,22240,32705,34611,41048,38338,8362,11970,37433,112268,83197,42602,118243,8359,7297,54653,68087,56139,71203,58272,46619,52549,45799,37581,35584,9216,11720,0,
809,12498,19241,17502,28603,29233,23246,32208,18104,29463,18283,35850,33113,46330,46665,9448,8563,46975,113026,82844,42243,117492,9347,9715,57163,66546,54891,62950,48493,47626,42186,43389,40694,37849,15227,18219,0,
810,13075,153630,16120,23121,21425,22764,25410,16275,9149,6378,28840,32947,38696,33851,12201,6460,41931,98924,85252,33435,120160,10188,8930,54783,67930,56939,67324,40620,55678,49609,52653,32758,33294,12714,9070,0,
811,13965,18213,17056,25835,27352,24596,27189,15825,11819,16362,37142,35617,40971,42694,9876,9588,40939,110377,81494,47372,120985,11837,7245,54460,67546,54977,66379,48416,42722,45028,47393,38043,35051,12173,17097,0,
812,11347,15594,15599,28060,23635,22432,26945,15306,24139,16736,32512,29836,34358,36365,8904,11014,44453,119332,90363,40705,123969,9055,6672,62605,76762,60247,207226,58321,58193,56619,50105,43320,34257,15060,13933,0,
813,15443,15441,18576,24065,30316,27296,28772,20443,21934,24946,37785,39041,42961,43634,15083,13845,47313,139638,80497,41166,121534,7306,6928,55902,68038,60677,63361,50759,48945,49106,45893,39627,34995,13170,16612,0,
814,14382,18350,151186,25973,25613,24794,27849,22386,16742,16598,35465,33030,42954,41429,8345,10440,49509,121879,87727,40698,113994,8521,9350,58344,69995,60830,66611,47919,46231,50799,51175,171253,33860,18248,14394,0,
815,14398,19421,15102,22484,24795,22699,28124,13951,20792,14605,33442,32276,38489,41715,7645,5726,36710,110763,88461,41695,118796,7909,7236,56426,65948,53656,70266,49241,45595,48811,49888,34810,36651,13947,14513,0,
816,12641,13021,16052,24488,29617,24208,23501,19017,24147,20511,31337,35114,42073,43408,143341,13431,34570,95274,92208,35320,116459,9479,9572,47914,64309,49645,62427,45454,47601,48249,46541,35986,35761,17107,12275,0,
817,14976,18720,17405,21998,30035,29986,26392,21319,15296,15482,33702,36680,40755,40652,9654,6050,37060,123495,97822,41477,139376,8234,5178,63150,77145,62075,75264,57850,54153,58031,52670,39411,40410,13062,13899,0,
818,15532,18050,16259,28085,26235,27270,27675,17865,22950,23803,36755,35203,44095,42655,8402,11126,41992,134002,93202,45678,125547,7682,10690,63955,63030,63989,65807,55591,51374,55103,50017,37302,38601,14736,21698,0,
819,16130,15472,17464,24563,28318,24793,28990,16316,12489,14121,38727,36968,32679,38057,8124,7370,40674,126106,83785,34127,127726,8447,5891,53271,75440,51057,72270,53004,48435,52542,53217,40677,36708,10821,10204,0,
820,14739,19722,15966,25767,21220,27674,23390,12579,21642,28666,31987,36040,41813,40352,7486,13371,26360,108497,96393,35987,115420,6459,9173,51847,61710,57588,59661,48918,50801,48424,45385,38086,32111,15478,11957,0,
821,17255,18399,19894,23789,25362,23645,28711,21120,15267,10675,31072,27131,34584,30309,6557,6456,44572,121116,82149,36004,122660,9627,9893,55396,77324,52353,71815,54577,57540,185611,49652,39534,37398,15901,12127,0,
822,12837,16331,19938,26210,164572,24898,23719,18064,16364,25332,36370,33877,41902,45097,7074,10667,41893,109614,85200,39464,124489,12352,6334,51589,69834,55071,61672,45344,49896,51960,47230,36524,32475,16914,17297,0,
823,15423,18818,17420,25879,26509,24494,26958,14713,21575,14254,35174,33369,172767,43599,11749,12155,36773,115833,102464,36838,133012,8229,10295,63964,73000,64413,75137,52288,52910,55111,51882,37216,35891,16511,11409,0,
824,15244,17430,19292,17217,24025,24921,23974,14166,15887,12211,31442,31589,38280,36375,7166,8740,39616,103016,89648,36564,106322,8677,7600,50168,66004,55953,56592,180971,39899,49224,45414,32463,30821,9628,12017,0,
825,14469,15962,14600,23906,25066,22902,28751,19412,149704,20332,33533,30451,40863,40299,8771,9401,44263,108655,80876,41152,126713,8756,9715,52867,63207,54350,68087,52403,47949,52083,42710,35917,38974,16791,14541,0,
826,12942,17391,13899,27659,24778,25932,158025,17041,21470,25637,37805,37915,39165,168964,8319,10014,42283,116040,108091,34662,115686,11472,10104,66598,61433,64689,65550,54068,45602,51176,45081,40300,33691,12717,15133,0,
827,14159,24117,16540,22336,24466,24653,24421,15008,16748,12428,32879,34743,36219,37118,9339,7690,41433,105088,105703,45584,109525,9123,10844,61053,68039,55750,67372,51865,43612,54034,42092,33516,37648,12480,13058,0,
828,14840,17715,18102,23588,30628,22742,25051,13235,14979,17699,31813,31376,30765,33307,7423,10383,29720,121014,77407,39754,109919,8232,8987,54154,201834,56235,70116,51266,43572,49653,48971,34786,33094,14890,14935,0,
829,15997,17188,17072,29013,26293,28852,27707,22226,17832,22380,39939,39591,41477,41939,9389,10704,36053,121399,104023,38623,109951,6593,7638,60114,60060,59459,56817,53486,43369,48667,46343,37871,35951,12308,15413,0,
830,13825,19161,18908,22070,26870,24563,34470,16989,16311,147686,27640,29548,38568,39927,10170,8476,38415,133408,71551,47040,132975,7846,9135,60391,76986,60683,75488,57869,49775,51789,56594,35725,39643,14818,16721,0,
831,13665,16574,19102,27345,27246,23564,24866,16226,24478,15840,41302,40746,43536,43049,6863,9689,37575,122432,100361,33088,112769,8973,7827,60165,62785,57433,62121,47763,51199,49108,48233,38638,30734,145981,13724,0,
832,14738,17314,15735,21767,25441,22265,27231,17560,18077,20530,33370,34995,38724,37941,12052,6267,41050,241696,84892,38204,110529,10668,8986,54435,66993,58652,64942,46151,44972,56504,37999,35467,36309,15442,16229,0,
833,12689,17592,15503,24193,23583,24309,24305,22094,12707,17071,29077,30534,35529,39017,8258,11013,40122,83814,84037,34133,121818,6777,9204,47923,64302,48401,63443,47678,44448,47078,42729,34770,33818,14279,10388,0,
834,14641,17332,16883,22983,30402,23486,26876,17161,24206,19385,36294,37833,44600,40660,8760,9640,35706,110455,93611,39595,126647,8933,11879,57338,69099,58720,65978,47243,50165,50984,53896,36729,37150,11956,16470,0,
835,15074,16707,14347,21653,25115,23815,28883,14789,17225,15103,27336,28494,41604,40663,11656,6253,42002,104080,84704,40164,124512,5996,5015,58454,72091,55184,72458,45044,48453,52105,46546,39191,33152,12118,12756,0,
836,15975,15297,19127,24573,26872,27680,24512,18540,18332,23306,33423,35277,41756,40590,9745,9382,38353,119847,89059,40336,121568,9386,7434,56758,65846,62371,65611,50852,52146,47949,53850,36355,35710,17329,14854,0,
837,16123,19210,16996,28009,26096,23309,28015,14654,14631,21960,34631,32471,39602,35726,7468,5865,45814,107356,89258,37580,108193,5046,10295,52774,68470,55974,69307,55077,50457,48765,44217,37080,36520,12696,12782,0,
838,14755,17932,14696,24264,25629,25839,28717,20337,17746,26531,38636,37462,44451,42696,9622,8036,43218,122870,106452,38127,118591,8681,8014,60154,65453,62387,68767,44839,46387,49266,54178,40893,41494,14729,16909,0,
839,14776,18764,14652,27147,27029,20773,26285,13023,13037,13287,30685,30380,38702,35780,7646,5541,38458,114514,86766,47904,112818,6706,9375,55993,75916,57655,208168,62773,53847,53069,50705,38068,35550,17774,13859,0,
840,14871,18070,19307,23174,27499,25271,24807,23084,22062,13813,40817,38411,43575,45925,11422,7084,43215,121646,92819,37006,136489,8640,7067,57596,68622,56945,72452,49218,51089,55426,46038,39619,36325,19107,14808,0,
841,14146,17297,149239,27852,23526,27908,22281,14602,13528,24038,35752,38814,34193,40009,8285,9110,38445,121566,92632,37482,112993,6918,7823,60012,66820,59428,68724,49248,52851,54368,49352,39156,34215,12347,15342,0,
842,12240,15031,14371,22995,19590,18732,21464,21058,20264,14910,23711,25627,31213,32015,8915,12369,33204,90554,63458,33567,92941,9169,8584,46145,56392,45820,52964,43175,34447,41086,35690,30778,28085,10435,14206,1,172.20.1.196
843,11946,16107,17711,22074,23949,17323,21471,15192,10588,15420,33719,32474,45481,9712,10781,11371,33225,79392,81422,32444,100054,7936,9174,39807,60211,43004,58094,38495,39074,44385,41679,164573,25397,10305,13340,1,172.20.1.196
844,13365,14856,16327,26110,28832,26564,27580,20538,15636,23153,46009,42730,46522,5292,7433,8654,32892,128818,107800,39737,107649,8022,8396,63081,63671,62422,63782,49812,54184,53974,48238,36823,38065,12583,11359,1,172.20.1.196
845,14494,18779,17758,23691,21365,25077,25325,21263,20973,18634,38546,34993,45523,42833,7293,8303,30023,104754,230166,46322,133702,12859,7043,54191,64424,54171,64504,50164,44541,55555,49152,36149,33483,14256,9540,1,172.20.1.196
846,12646,13791,14962,23398,28726,25045,25838,23962,17280,24156,30296,33439,38934,40279,8961,9750,24963,120051,81703,43875,122921,12756,8826,54122,63806,54156,62213,47662,46664,53097,49985,35668,34716,16598,15779,0,
847,17124,21115,18513,24755,25998,28015,27346,15946,16466,14553,32794,34089,41307,39005,7457,9014,39205,125842,97018,44471,126001,9199,8380,55590,69216,56916,74533,60380,47924,46395,50746,41568,33994,13088,11288,0,
848,16643,16885,15253,24075,162843,23957,31134,20832,19711,24519,35311,37082,39201,40627,8643,9588,42728,112762,104027,38333,116653,8295,8007,57906,65343,62811,63894,53171,44922,51637,44733,39364,37630,15569,15464,0,
849,17225,16419,16664,25699,28155,25218,24506,13586,13064,13951,31186,30270,41658,42287,9946,5688,44257,109003,82590,45313,120119,9887,8186,56035,65940,52545,67347,44986,48492,186561,46045,33149,37638,13200,12524,0,
850,12978,17007,17074,27651,30472,26147,30791,14560,22432,18573,39313,36172,43870,42294,10480,8856,37133,114471,98300,32970,133703,10756,8963,60069,71885,58283,68940,55321,49692,49209,49578,37044,40532,15252,13399,0,
851,15102,19867,19422,20333,29767,23186,160802,18169,10601,21726,33436,33385,37522,43522,7775,10646,34208,117431,90889,39659,131056,9250,10294,57882,70690,56587,71977,49536,49624,57814,45128,39570,39329,10917,11625,0,
852,11026,18416,16137,26996,31251,26782,29162,20734,18784,24356,32598,30905,180036,44614,9202,9039,48556,109538,77766,38788,114952,144275,8189,54653,66823,57904,71904,51771,45324,51865,48178,34054,34429,15818,15032,0,
853,14461,22886,18770,28069,28695,21817,25906,11782,21577,19203,38745,35713,36524,37480,10345,10554,27969,128011,96996,35593,128535,6521,8806,60582,66016,62166,66308,53752,49699,53174,46150,36402,36577,12210,15001,0,
854,13944,18492,20040,23103,24654,26661,30489,23462,19144,22516,31291,31863,40856,39744,10596,9212,46960,101421,92119,30280,102976,8680,9344,57095,61248,57157,65034,51730,44803,49514,53011,34654,33703,14142,10515,0,
855,17004,17691,14742,26661,26414,25103,29752,17857,156858,10654,33682,33880,42346,173915,13629,12173,38654,136656,89470,37415,131703,9577,8182,54596,71153,52682,71442,51505,48465,56923,50779,35125,38273,17539,14722,0,
856,17031,20724,16392,23023,26152,22960,25031,15854,24873,23002,36785,33602,40440,40848,6091,15235,37325,113561,90449,49985,107207,7678,11441,64577,201538,61245,68562,57527,48325,52210,50540,37014,35696,9640,16356,0,
857,13291,18212,12228,24337,28078,25565,24503,17370,16145,17148,31280,31902,36567,37435,8182,8939,33977,107098,92078,34247,109558,14556,9373,53747,61316,57844,62730,46325,47113,44021,51671,38887,35280,144948,14467,0,
858,14939,14801,19012,26017,28544,24418,30602,17369,14728,149703,32690,32263,40019,42266,8504,5845,35658,115374,91791,38794,130443,10257,9194,58258,72519,53006,77562,56884,52566,49199,53657,41187,39019,15234,15357,0,
859,19985,16490,16969,24561,29305,25763,32766,12207,30973,24819,37257,36645,42224,39270,7155,13018,37437,126622,88751,45352,126047,9247,9400,57955,69804,59615,70168,52647,55524,50385,51383,40099,39137,14966,17136,0,
860,16970,14428,16408,24566,25921,17793,25068,19501,15519,15018,25868,26696,43288,36294,8861,6024,30922,87919,86946,44645,120441,10275,7043,58059,65451,56749,70489,51721,48461,45513,43500,36111,35521,19979,12628,0,
861,13701,19103,17459,23573,27673,26374,28585,17097,19860,22127,34554,42190,37733,39759,5731,7744,39070,231119,94614,46551,119318,9314,9145,51803,74430,49428,69427,50650,50071,44916,43586,35427,36476,15098,12110,0,
862,15472,15113,19965,24206,27805,22107,28426,14956,18714,9967,27489,24371,39569,40884,10553,9104,39156,100864,87222,34362,120211,8670,7231,58749,68888,58148,69186,54555,51036,46512,55020,39450,37273,13809,11298,0,
863,16479,14739,17481,26174,23170,21472,27707,20052,23200,22558,33259,35681,38290,40709,12172,6823,34288,108283,89864,46475,116258,6757,10297,55021,66840,57466,70990,43831,48936,51982,51424,34053,36033,13174,16570,0,
864,12985,20266,18639,25573,23405,25562,24646,20665,27414,22416,29507,35204,39429,41294,7660,9946,41628,109027,89955,37931,122930,9511,8459,60382,65132,61122,72232,55500,50986,46990,52877,37691,36869,14575,16502,0,
865,13896,17111,17465,22459,23870,26196,30395,15873,9835,12183,35910,36471,36663,36576,5171,6287,46860,120500,93703,33651,120937,10390,10121,57802,66716,59288,67107,47191,51554,52193,49736,36273,38213,19462,9707,0,
866,14709,20541,17863,27325,26979,22851,27960,24599,23531,14787,32072,29225,48865,45592,12381,7622,42816,111140,101440,46087,110377,10086,10712,59879,65193,57895,196341,55898,45050,53670,38344,40630,36114,15018,15563,0,
867,15916,151036,151154,22009,26258,26128,27496,9052,15306,14203,35263,33455,34655,29520,7427,10604,33583,123677,76575,41874,106695,8664,5140,60910,64240,56710,60797,45277,51408,51024,48175,33029,35700,12989,10539,0,
868,15486,18325,19299,23999,27760,25957,22603,11359,18598,19345,42461,38904,41075,40279,12851,8098,30222,109193,94027,47943,118201,10290,11818,53236,67246,54929,62732,42440,43730,55380,43891,38677,34649,13906,14578,0,
869,14977,19104,13347,26398,30070,26418,25831,17738,10713,22488,31905,35208,41326,40473,11637,9306,40794,129768,97493,28145,132593,9157,6840,65791,66610,61536,69542,49559,52215,51607,55397,39251,35694,15620,8088,0,
870,13547,16513,16907,24710,28078,24859,27314,14327,27317,14512,35651,34673,42734,42026,8211,8845,40601,116777,83120,40413,121303,10486,7455,54768,68110,52047,67740,51989,43262,48832,43811,42045,35529,15378,16674,0,
871,16944,14312,18228,23590,24874,23193,25882,9429,18474,15644,34366,31490,34608,41272,142358,8508,44185,99186,224341,41907,107371,7954,9540,59975,64310,56834,65727,48200,46539,53091,47271,164544,37693,11275,13059,0,
872,15792,13431,17871,23883,25436,24261,29961,21210,18079,23221,33132,33521,37548,40548,9026,9568,42480,123745,103926,33310,119434,12019,11881,63130,65021,59828,67290,48215,47001,53121,45221,36093,40987,17429,14363,0,
873,11716,12896,17079,24440,24564,25154,23503,12834,17119,11178,29928,29399,38360,37950,8501,5300,34317,109335,94126,37321,116481,7346,8183,58470,67805,58662,67565,56761,48581,48665,49190,34866,33208,12148,14957,0,
874,14529,16309,15222,24913,27596,24836,26489,20199,7707,21844,34799,34245,43457,41602,10697,9393,49912,102749,93722,43360,117645,9440,7823,58675,68174,57690,68713,50110,46521,56035,45848,37379,38793,12793,15210,0,
875,17966,12580,17371,24671,162410,25888,25361,13760,12242,17099,33790,32424,37066,33881,10157,5974,40388,115077,103041,48654,104821,11661,6474,60063,67241,62678,70538,52529,50931,58436,46342,37014,36481,14854,9857,0,
876,9857,17895,20635,25093,25741,23281,168991,20116,13799,22375,34083,36276,42369,42355,8349,7114,35171,114057,105578,42672,118155,9430,8017,58963,69955,57041,72211,55064,47265,191033,43742,41766,35567,13980,14104,0,
877,13004,15419,15889,21397,25790,25253,26976,25421,17318,21216,36009,37790,43611,42568,10415,11009,37228,123549,95010,34727,123135,8135,9573,56992,68210,55773,67536,50313,46518,54894,46373,38287,36140,16293,11016,0,
878,18768,21620,17299,20231,28416,23131,24827,13440,16328,14990,35041,37648,35723,33389,10506,7746,39836,107457,86248,37329,137917,9115,10496,54555,73352,56000,72041,52179,42896,58505,46241,31904,35968,12957,11129,0,
879,12382,16526,22780,27973,27892,26970,24685,15603,20900,19010,33575,31937,43335,45747,9365,8512,41066,133975,100728,45617,113858,7370,7661,63606,65225,66702,64866,59726,51709,56550,54731,38373,39310,15029,16927,0,
880,16702,21318,16706,24454,28346,23851,28476,14386,11772,18527,36851,35622,37587,39552,9933,8092,43824,128835,88358,49953,117827,8055,5715,61958,74217,64714,70240,57526,46753,61020,49687,38775,37643,17004,10009,0,
881,12729,19208,16523,22929,24112,27910,26770,17302,13477,20461,41132,39131,177228,174638,7852,10238,41058,125366,94275,39169,115724,8062,8193,57998,67940,56535,67202,50425,50462,43370,50777,38705,34174,11949,18771,0,
882,17183,14471,16283,24031,27220,25919,25552,14526,19602,9242,34318,37106,31896,32956,11272,6249,36769,133388,90519,31706,104307,10412,7422,70448,195985,70605,57563,183793,48750,64832,47688,38610,39186,13161,11736,0,
883,13922,19931,18613,27107,30335,28947,26318,19604,19357,18388,48044,42525,43030,43128,5709,9564,41372,151829,101144,43924,119984,9882,9143,62338,72237,62556,68948,57227,46792,57809,54364,38600,40052,13475,18814,0,
884,18058,14251,15386,23398,24873,23719,29137,10526,17942,155246,26605,29459,35964,39754,8631,10193,42589,129829,81881,28277,110802,6920,8003,63927,65740,67350,67383,56604,48605,47387,56154,37453,33494,13391,11018,0,
885,15565,17240,17326,23268,27331,23873,24463,15964,151708,17844,34606,41283,40330,46112,7654,11387,44921,120225,72665,44981,117271,10709,9389,52349,69772,51668,66333,49672,37961,56024,40692,34680,39050,17284,11604,0,
886,12005,15205,17996,25933,28944,25279,26218,8685,17639,15739,25893,31512,37746,44739,9961,6963,43713,119406,81585,41161,110470,9675,4199,61009,66630,59468,63352,44242,52929,48197,53688,39092,37286,13749,9485,0,
887,17321,20052,20068,25871,26581,24784,30484,14089,15129,22838,40986,45608,43302,41065,9534,8423,46803,139104,106886,39900,119020,9059,8019,61986,72250,58462,72033,52732,55904,48850,50206,37418,36153,16579,14818,0,
888,13601,15577,16492,25373,27457,24196,27752,21742,22603,18297,33440,35145,45733,40910,10905,11140,42484,138384,92588,37296,110194,11911,7058,61274,63623,63240,62771,58085,47900,55258,42701,42867,37748,15922,13831,0,
889,14603,17806,17606,24777,28893,22530,28844,13391,18036,16789,36658,37757,36207,36209,8981,8493,35136,134442,72073,44477,119369,7060,8006,56536,69146,58072,67617,52154,49410,58971,52905,35710,37664,12255,12686,0,
890,16610,13891,15034,29902,23512,23685,26634,13368,18278,19089,35106,35879,38734,39456,13474,7404,42887,133913,102602,44873,107953,10498,5926,67665,63970,69792,61848,53373,53448,55200,53586,40858,36006,16553,14586,0,
891,15069,19265,17399,22534,27195,25359,26502,21923,12914,20098,38053,38055,36876,39024,11532,10643,44220,259744,92653,43541,118978,8798,9531,55088,76489,56290,72777,52047,51879,57560,55418,34625,34639,10716,10841,0,
892,12818,15927,16830,23224,29140,26654,25976,17348,18529,18142,36687,35890,45942,45416,8998,8650,42138,140392,93274,38941,114095,4575,8479,65691,66927,61937,65023,58267,46110,49144,57525,36498,37000,14119,16794,0,
893,13887,149385,18139,24549,27578,25396,25973,6985,11117,16612,33558,34297,30799,33704,8158,8266,29189,131207,79339,37443,121456,9115,6653,59928,68658,63269,205477,56871,48285,47560,49592,35153,37415,14480,13864,0,
894,11192,21548,19103,20495,28078,23595,26600,15604,29404,17380,40168,42631,50169,50158,11241,12788,32927,136225,87514,67691,140235,7877,9764,63087,69744,62169,74277,53309,53264,48747,59090,36085,36572,14152,17122,0,
895,12679,15657,19372,27118,31057,26746,26261,19327,15456,15881,30365,31273,35958,38423,7133,9119,34166,134746,91866,33488,130539,7489,9891,62391,72852,64575,74791,56628,56002,56400,58828,43412,41594,16275,11830,0,
896,15516,20729,22423,22729,28174,23542,26236,21801,15479,19885,35972,36641,45303,39721,9843,7988,40981,135274,83304,64498,115603,5583,8590,56665,72657,58546,75058,60604,42306,53515,54026,40072,38334,12846,9840,0,
897,15836,17213,15375,24812,27236,24018,29161,17758,20508,18277,34665,30753,43739,43218,11598,8343,41454,114676,93619,61064,126062,8601,8974,62026,69332,62249,75772,50414,51850,55488,51339,42779,40858,16667,13678,0,
898,19699,21243,13797,23977,23241,28778,27865,18646,16874,12799,33910,39282,37261,39974,10386,9982,39263,144471,98492,43976,104537,5960,5903,67569,65767,68712,66485,54691,45370,58596,52136,170269,38561,10969,11710,1,172.20.2.210
899,16904,14160,12802,27995,23107,26993,25663,17163,19786,21808,41683,41319,35939,42696,8322,10970,33537,126857,246459,5798,124664,7605,8584,61557,60816,60459,58844,49829,51224,45815,43178,37644,33028,13724,17807,1,172.20.2.210
900,15013,18295,15354,27798,24863,29266,27749,13388,24475,23034,39702,32960,40572,35556,143600,12854,47714,147253,111247,206,121942,8237,7312,69754,60891,73455,59834,54970,56366,52573,59266,39820,38402,14411,15718,1,172.20.2.210
901,14863,17730,16675,26597,29054,30476,28329,25164,19494,21170,43359,43494,40914,38989,9034,5634,61905,157367,98104,2850,123588,8865,11280,71176,69242,71325,71345,51787,59666,54576,59954,39592,39775,13049,15369,1,172.20.2.210
902,17006,18345,14721,31559,164210,27455,24467,14221,13773,13600,42200,42565,33703,35560,9282,8428,58055,160664,122690,5510,109887,8868,4572,72478,62928,73739,63920,52673,57615,49763,53472,40416,38877,16136,19749,0,
903,16908,18901,18919,26815,24779,26209,160529,12850,16442,16235,34384,32316,42786,39994,8880,7934,60790,159870,110473,9120,118164,8408,12016,75194,65110,74710,63240,57177,55833,51642,57691,45451,36009,13214,15593,0,
904,19473,13661,15297,24816,25461,26030,24594,19485,17883,12391,45196,46561,31916,33055,7919,10047,58368,159589,97154,3990,109380,8780,7053,74571,64031,69363,62041,51983,53276,184532,53038,38576,39238,15388,13487,0,
905,22227,18122,15930,29827,35481,32905,32999,22312,22601,26869,53538,50325,41664,38352,10043,7621,48526,155445,136245,6460,133592,143560,6717,77050,68125,74927,66637,58117,64163,56552,53977,43473,39669,16191,16569,0,
906,17676,15294,17571,28054,29036,25853,26267,22460,17908,12662,40404,41509,40044,35733,7624,6977,53462,156641,112288,6840,118901,8648,9191,74245,63471,75045,66625,55728,57866,53633,58608,41488,38863,16812,15834,0,
907,18492,17226,20123,28568,26933,29751,32598,14431,20310,24178,45775,42449,40152,42093,10455,10139,55650,157532,116341,7220,138291,9441,9171,69322,75614,71609,70390,61765,55012,52291,56856,39118,43969,12121,16740,0,
908,15382,14632,17728,26298,26944,27540,29095,23086,19045,13176,40937,42513,39795,41542,10069,10802,58599,132615,112122,6270,145003,9390,6471,69861,66771,69357,65757,56035,57225,53433,58811,40031,39218,14961,13708,0,
909,17515,19030,19564,32967,31900,32317,30595,19498,21187,22979,45028,51473,44146,44949,10740,10495,76028,176614,122011,5700,127680,7087,8973,79069,205659,78132,71876,196210,59527,60712,70193,46350,42320,12546,18105,0,
910,16089,13752,14623,28155,28106,31256,28828,11823,13788,15168,38276,38897,41420,42156,6117,6488,60097,168501,93874,5510,139399,9418,10311,75914,73722,77794,75187,59580,59522,59949,57296,45325,43185,16314,15233,0,
911,18257,17932,14613,26702,28351,28344,32879,13093,24813,14861,43662,41986,42762,41707,10191,10428,61956,153109,109953,7220,133953,12043,8429,72593,74004,72742,70816,60145,62010,58818,57536,39787,38939,13800,17009,0,
912,19957,16998,19245,35528,29145,28480,25491,23797,21515,17382,42339,45027,43729,43038,11289,9681,57960,159326,120485,7220,132021,8806,8778,78871,64903,77279,66489,52790,54671,57364,53427,43727,43719,15684,16037,0,
913,16640,15148,19545,26377,29674,29216,28047,16144,21182,18768,40318,40668,40957,36650,8042,7923,62904,157879,107654,6290,135006,9578,7633,71367,74262,67779,73188,65781,54405,55607,60525,39573,42868,16459,18104,0,
914,14147,12515,14922,28379,26748,24930,30061,16460,19292,21420,40878,37468,39303,41284,9802,10446,49306,145529,113617,8170,121116,7489,7057,63525,64547,64608,62244,46965,44291,51501,52391,38275,39861,16296,16618,0,
915,15683,18091,17993,28272,26633,29365,30571,12687,18603,18692,39227,34861,45336,44202,7147,9683,67647,151370,95676,5130,140071,7525,7643,70281,76049,68941,70539,55322,58630,54639,57266,42489,36283,16905,14571,0,
916,17188,17214,16447,27689,27690,24597,26602,20894,14874,20055,41028,43323,41517,40785,14087,11434,52462,147131,117379,8170,147643,9228,9921,70155,74387,75428,71246,59342,54595,52775,58845,39443,41830,13478,16890,0,
917,16394,21208,16695,25777,28772,22324,32016,8550,18399,25983,40820,39844,43173,44467,3180,8366,60923,152092,114597,6650,146222,8500,10718,68440,70681,70732,74402,58919,55807,60947,57930,41250,42143,12740,17487,0,
918,15563,17376,16909,31138,29014,29784,29198,29109,21173,17788,50328,50656,39546,38632,9687,9005,44847,297383,112107,7980,138132,9754,8293,69256,64702,65818,63399,54738,54259,58284,49296,42176,37542,13230,14416,0,
919,15762,17172,19164,30323,26367,30045,29556,11817,17433,18542,42725,42350,43290,44337,8856,11512,41936,150519,111606,8550,157532,7793,8585,78785,66744,77292,69104,56532,55540,54472,61833,39802,39060,14313,14160,0,
920,17630,16499,17715,26492,30286,24076,28373,15439,14627,15116,40293,38592,46507,43699,13461,7736,55880,161291,103142,6840,156241,8178,6290,68010,74419,71689,74199,63708,55421,59988,60897,40847,41971,16991,15426,0,
921,14611,17793,18238,30790,29943,28587,30925,26955,17630,28304,40832,41724,45033,44185,9784,9841,56330,133591,127087,8740,148732,10510,11061,72883,69957,71183,72385,55988,55843,59351,51757,43703,36836,15536,19238,0,
922,17172,18483,16742,29074,27296,30840,29020,11958,23921,20662,43461,43253,39106,41701,7001,7616,56043,145603,113096,7220,149436,6924,8633,77282,71267,79378,208298,55045,58223,60007,59338,42507,40878,13577,13930,0,
923,17347,17566,19030,32022,29769,31871,29374,22864,16627,21774,49612,49352,40427,34900,12553,9078,45708,171793,123563,8930,135861,8459,8780,82075,71950,81225,69471,58808,56966,62329,60025,44215,42961,16229,17436,0,
924,15980,22498,16081,27330,27505,26293,29685,19074,22588,23812,37452,40231,39898,40997,10279,11167,51651,141542,119425,7818,146179,11583,10185,73126,72729,69197,70231,62595,56171,57895,49235,39623,42008,14748,16202,0,
