172.20.0.0,172.20.1.164,172.20.1.165,172.20.1.166,172.20.1.167,172.20.1.168,172.20.1.169,172.20.1.170,172.20.1.171,172.20.1.172,172.20.1.173,172.20.1.210,172.20.1.215,172.20.2.148,172.20.2.149,172.20.2.150,172.20.2.151,172.20.2.152,172.20.2.153,172.20.2.154,172.20.2.155,172.20.2.174,172.20.2.175,172.20.2.217,172.20.2.218,172.20.2.226,172.20.2.228,172.20.1.211,172.20.2.212
8,11,52,14,30,8,13,69,51,366,62,66,9,12,0,24,22,35,185,60,28,0,71,26,10,95,0,6,1
28,16,11,13,37,20,22,76,48,484,84,94,4,14,26,35,22,55,204,111,44,0,137,34,14,93,1,21,0
7,14,4,13,30,16,23,60,33,352,76,69,8,14,11,36,10,45,172,75,30,0,95,34,0,88,0,7,0
3,16,43,18,44,7,15,76,41,481,103,112,15,23,42,36,25,59,225,86,39,0,96,30,7,116,1,0,0
4,18,32,8,27,6,13,65,44,320,72,94,13,7,40,30,19,43,194,60,28,0,71,27,14,114,0,0,2
12,20,5,8,39,12,10,57,35,386,66,83,15,22,49,27,15,46,176,61,30,0,84,23,10,84,1,8,1
23,13,50,16,34,17,14,61,35,365,74,87,10,19,37,37,18,44,192,84,35,0,96,24,13,114,0,19,2
7,14,36,8,31,3,17,63,42,351,68,71,16,16,11,29,21,37,181,82,30,0,96,20,7,107,0,6,1
23,14,30,18,32,5,19,62,38,319,67,80,11,11,59,26,14,25,141,73,23,0,84,33,11,110,0,14,1
7,16,6,17,26,15,20,64,47,383,64,70,17,16,9,32,18,39,186,76,41,0,101,32,6,95,0,6,0
17,11,31,12,43,14,22,59,35,499,78,83,8,11,8,49,25,41,175,106,36,0,127,35,7,110,1,8,1
8,17,60,9,25,7,14,63,23,309,75,105,8,14,67,30,19,34,157,74,34,0,87,28,9,107,0,4,1
12,15,23,7,21,9,9,52,25,202,49,56,16,6,10,19,5,25,115,45,20,0,56,28,14,102,1,9,1
11,17,13,3,6,16,8,18,19,82,13,78,9,4,14,11,9,23,52,20,4,0,21,27,9,84,0,8,2
7,15,6,12,26,4,8,42,18,168,27,95,12,9,11,16,11,27,68,29,27,0,38,21,11,96,0,6,1
21,11,34,10,16,4,8,35,17,150,34,57,8,9,10,9,18,18,59,34,8,0,45,27,3,87,0,15,1
8,24,36,20,29,22,27,40,42,133,37,72,20,16,10,12,17,17,59,21,18,0,26,88,7,100,0,6,1
14,15,18,16,40,11,22,99,20,329,74,63,7,10,36,30,25,24,180,76,50,0,94,21,10,99,1,7,0
7,6,38,6,40,6,10,111,38,423,66,66,6,16,37,34,6,54,198,92,50,0,126,18,6,82,0,4,1
6,23,13,10,31,18,22,117,40,375,78,94,15,16,75,38,7,43,194,81,54,0,92,43,6,104,1,1,1
13,20,48,11,31,12,11,120,35,384,85,71,8,11,10,36,3,54,216,97,65,0,110,30,4,112,0,8,2
29,13,25,8,28,8,19,107,50,403,75,87,10,15,4,25,6,62,192,73,52,0,98,33,14,91,1,19,1
24,16,23,3,35,10,18,130,30,479,67,102,9,19,70,34,3,51,154,97,73,0,124,25,10,75,0,19,1
7,18,30,10,38,14,15,113,41,370,94,64,17,17,10,34,4,44,221,89,51,0,106,37,14,125,0,6,1
15,12,10,10,35,14,14,122,31,435,72,90,12,8,44,40,2,47,198,96,59,0,108,33,3,81,0,12,1
6,105,26,15,30,3,15,140,48,426,80,64,9,15,64,28,0,46,221,88,68,0,114,141,3,95,0,2,1
16,22,21,22,43,24,29,118,42,406,78,63,19,13,7,38,0,53,200,86,55,0,121,82,10,80,1,10,0
13,20,33,13,33,5,8,76,27,442,78,86,4,9,36,38,18,42,205,96,38,0,107,27,7,70,0,10,1
13,8,63,8,33,11,17,68,53,346,80,88,8,9,62,35,23,51,215,68,33,0,87,17,7,76,1,9,1
12,7,11,10,31,5,15,59,47,386,64,65,15,19,15,32,19,51,192,70,28,0,95,13,4,99,0,9,1
9,15,9,13,28,17,22,70,50,443,58,92,10,13,62,33,19,40,159,97,29,0,105,19,10,101,1,7,1
19,19,16,15,41,8,13,61,38,389,78,51,9,17,0,34,21,41,202,76,24,0,104,35,10,97,0,15,1
5,19,9,11,36,13,21,69,41,410,109,87,17,23,40,39,25,38,186,80,21,0,110,40,11,113,0,2,1
17,14,54,5,39,9,4,70,49,395,74,75,9,19,14,28,26,37,196,67,37,0,88,41,6,89,1,12,1
13,23,12,9,37,6,6,70,38,428,87,63,1,9,8,36,15,32,206,85,39,0,92,27,3,62,0,10,1
10,19,1,20,33,18,18,83,39,494,99,108,11,17,75,38,24,45,216,105,33,0,128,15,10,87,1,6,1
10,6,63,15,43,13,19,64,47,353,88,96,6,15,44,28,21,42,227,86,35,0,93,15,0,130,0,8,1
12,17,56,5,16,11,18,53,47,371,47,97,9,11,70,27,28,42,133,63,28,0,94,15,11,110,1,7,1
18,18,31,13,29,8,15,67,47,377,62,80,14,21,33,29,14,47,180,63,28,0,93,35,4,117,0,13,1
6,20,9,13,41,12,18,71,48,389,96,67,5,13,4,27,12,37,216,79,33,0,78,26,10,112,0,2,2
11,22,36,8,34,14,21,59,38,336,76,105,10,17,93,29,20,49,189,86,29,0,100,38,7,92,0,10,0
11,11,4,7,21,12,7,67,48,450,61,78,13,16,0,35,30,60,167,91,30,0,105,32,7,74,0,9,2
21,15,8,2,30,14,11,46,32,350,76,87,4,15,10,31,19,32,165,85,29,0,71,39,11,70,1,14,0
11,13,8,9,40,12,11,63,24,391,81,74,5,15,8,32,20,29,177,64,27,0,71,31,4,68,0,8,0
10,6,15,10,33,10,15,75,39,410,70,59,15,11,3,33,14,34,179,82,30,0,92,14,11,91,1,6,1
9,9,13,7,30,8,13,56,31,487,68,89,15,28,4,35,26,58,171,86,31,0,121,16,14,93,0,8,1
6,16,77,14,35,19,14,54,39,348,61,123,12,21,98,26,26,56,155,77,32,0,90,14,4,138,1,1,2
21,13,28,11,27,8,10,73,47,435,65,79,8,17,10,27,24,64,170,76,37,0,94,30,3,86,0,17,1
4,21,21,14,33,11,17,57,32,421,64,85,9,24,14,34,19,51,158,85,27,0,105,24,10,103,0,0,2
18,14,10,10,26,10,16,49,24,325,48,105,10,8,61,30,21,39,112,67,23,0,79,38,8,78,0,18,0
11,24,12,14,27,6,8,63,55,339,63,59,7,18,7,31,10,34,195,75,26,0,81,32,4,84,0,8,1
23,19,5,13,33,11,8,55,24,373,68,45,8,16,4,36,19,31,158,84,24,0,105,40,3,87,1,19,0
10,15,5,12,29,13,15,69,33,433,64,100,5,8,69,39,16,36,143,85,37,0,110,18,10,87,0,8,1
11,10,50,8,31,17,11,72,35,379,83,66,5,12,42,33,22,36,194,84,36,0,106,17,4,94,1,7,2
1,15,16,8,23,15,19,53,28,456,63,95,4,16,11,30,18,64,150,83,22,0,115,14,11,96,0,0,1
6,19,53,7,39,17,15,80,36,447,91,109,9,19,75,33,25,47,218,100,36,0,114,24,7,117,1,0,2
14,26,7,4,39,10,23,80,66,394,87,92,8,14,57,27,21,49,236,78,32,0,91,33,7,79,0,12,1
10,14,56,10,38,9,14,68,32,500,73,88,7,15,44,29,18,72,182,98,37,0,132,30,11,122,0,8,1
22,8,46,11,40,11,17,75,41,441,70,103,6,22,60,36,18,52,184,96,31,0,118,42,7,95,0,17,0
12,17,9,14,29,11,17,58,46,391,69,75,15,19,43,23,18,38,150,76,19,0,99,29,10,96,0,10,1
25,19,11,13,37,17,15,65,45,360,69,80,6,13,7,26,20,35,169,75,29,0,92,37,14,91,1,17,2
9,18,27,10,28,16,10,66,26,383,68,71,15,14,37,33,14,35,152,93,26,0,102,18,7,106,0,6,1
7,18,29,10,24,10,8,76,36,448,52,64,10,17,6,29,18,55,141,87,37,0,112,17,11,99,1,2,2
1,14,13,8,36,12,10,69,40,334,75,65,4,8,8,31,24,29,178,70,32,0,74,16,11,87,0,0,1
13,18,53,15,36,17,21,64,35,499,87,110,9,13,69,45,38,48,188,102,27,0,106,24,8,109,0,10,2
16,11,42,11,28,21,19,67,59,391,63,96,8,13,66,24,25,61,192,72,24,0,102,40,10,106,1,11,0
35,20,19,29,22,14,19,68,127,366,68,74,10,10,29,36,24,47,188,80,35,0,84,162,6,86,0,25,0
23,5,24,17,41,14,13,46,22,399,65,73,5,13,11,37,12,52,153,84,24,0,97,50,8,74,1,18,2
8,25,7,8,34,9,13,72,61,381,88,58,8,11,10,38,14,33,261,86,33,0,105,26,7,95,0,6,1
10,14,26,12,34,19,15,52,33,353,74,65,8,19,10,31,16,33,165,73,33,0,95,17,8,96,1,3,2
4,10,55,12,29,7,8,60,34,505,62,77,1,13,56,33,27,42,125,95,26,0,118,18,7,92,0,2,1
9,12,11,8,33,15,4,57,32,392,72,64,15,14,4,33,16,43,177,91,32,0,106,18,7,83,1,4,2
18,14,10,12,33,12,19,70,35,477,88,83,8,13,37,35,22,55,207,90,38,0,119,32,4,94,0,17,1
9,14,50,8,34,7,16,73,37,406,75,72,9,6,64,37,11,63,184,66,28,0,116,23,4,98,0,8,0
19,13,53,11,38,11,18,75,46,471,77,93,6,13,65,37,15,66,185,83,33,0,121,38,6,121,0,10,1
10,12,17,10,33,8,7,57,33,364,68,62,14,10,6,25,16,37,145,69,32,0,82,35,10,94,0,6,1
18,8,117,11,25,4,10,54,46,422,72,55,7,12,36,30,18,33,143,77,21,0,88,156,7,68,1,11,2
5,11,8,4,33,2,10,72,44,398,73,77,5,18,36,36,19,35,185,89,39,0,102,19,7,64,0,4,1
15,16,12,8,39,13,20,73,53,466,83,63,4,12,0,42,23,40,197,96,31,0,121,28,14,87,1,9,2
5,13,63,11,37,13,18,60,29,466,67,97,1,13,56,40,17,48,137,94,29,0,124,21,11,109,0,2,1
13,18,11,14,28,9,17,69,47,396,72,93,3,16,37,32,18,52,191,74,24,0,96,25,10,80,1,8,0
18,16,33,14,25,10,8,59,49,414,68,67,11,13,6,21,20,51,176,70,27,0,95,33,7,109,0,14,1
11,20,31,15,36,17,16,64,40,393,86,82,13,12,65,45,11,42,197,90,26,0,112,26,3,121,0,10,0
23,21,46,14,46,8,26,82,57,411,107,99,6,23,38,41,24,50,267,87,32,0,113,40,10,117,0,14,2
5,16,4,11,43,10,18,67,52,439,82,93,6,17,70,38,16,51,219,81,34,0,126,30,3,70,0,2,1
23,14,22,13,37,14,23,73,40,429,64,78,10,13,28,36,26,37,155,92,29,0,97,34,11,107,1,13,2
5,15,13,7,26,7,8,65,59,416,72,57,12,13,10,29,19,33,198,96,40,0,114,19,4,83,0,4,1
17,15,29,4,27,10,11,62,21,312,67,79,10,11,37,27,18,32,169,66,30,0,77,18,10,79,1,11,1
5,12,66,9,36,10,30,76,29,489,80,80,7,15,35,36,24,60,168,84,32,0,132,39,11,101,0,2,1
10,14,41,15,27,12,13,58,41,326,48,94,6,21,44,28,20,55,172,62,25,0,88,32,6,84,0,8,0
18,15,48,53,19,13,20,73,49,413,66,97,18,20,69,23,36,45,181,74,36,0,117,150,8,102,1,13,1
4,9,8,13,33,4,16,48,30,434,65,53,6,20,8,36,17,55,168,84,26,0,115,28,0,83,0,2,1
26,18,30,4,37,13,14,57,38,408,73,84,16,19,36,36,18,42,173,89,27,0,103,38,6,103,1,18,2
4,17,1,1,30,9,22,71,37,441,71,63,4,17,0,33,18,33,174,81,29,0,91,27,10,74,0,2,1
15,17,40,18,45,14,14,73,25,377,67,114,8,7,75,35,17,33,172,81,31,0,82,20,14,127,1,12,1
18,19,43,11,38,11,11,79,54,475,77,88,11,18,11,44,21,46,224,106,36,0,124,21,11,112,0,11,1
15,17,17,11,28,96,14,59,41,385,70,74,6,20,8,32,17,46,176,72,23,0,91,140,7,103,1,11,1
18,18,8,14,24,9,14,46,44,317,62,82,11,8,4,27,15,42,156,64,25,0,74,29,8,87,0,9,1
1,23,27,8,39,8,20,74,37,496,84,101,9,10,42,36,17,56,193,94,34,0,117,24,17,110,0,0,0
24,11,44,14,36,9,14,74,36,406,77,92,16,14,37,28,24,61,181,76,38,0,94,36,14,133,0,12,2
4,15,5,12,27,9,18,56,33,376,48,69,6,13,4,26,13,56,145,68,29,0,98,33,3,63,0,2,1
29,19,26,8,48,10,16,84,52,487,101,101,9,16,30,41,29,44,254,105,37,0,113,37,14,79,1,19,1
7,15,12,3,38,10,12,63,44,424,75,100,7,13,61,31,17,54,199,73,40,0,106,24,17,79,0,4,1
16,14,23,12,29,9,18,52,26,413,60,74,11,14,14,36,21,32,136,93,23,0,105,21,10,106,1,12,1
7,12,28,16,32,21,13,51,59,399,78,111,9,12,66,31,20,46,187,93,27,0,92,22,14,116,0,4,1
4,14,58,1,21,7,18,56,40,396,47,88,13,13,9,33,27,53,139,78,32,0,109,23,4,108,1,0,1
21,13,9,17,31,7,15,71,40,464,77,77,11,10,40,32,20,48,190,92,30,0,112,33,7,83,0,12,1
4,12,23,8,41,11,20,74,40,438,91,94,7,14,72,32,20,41,185,76,31,0,97,27,13,97,0,2,1
26,17,31,10,30,6,18,54,42,344,56,83,22,14,12,31,16,42,182,73,22,0,91,48,4,94,0,24,1
6,12,53,6,32,2,16,54,38,392,77,101,7,16,40,38,26,47,177,95,33,0,105,30,0,70,0,4,1
26,10,7,5,28,12,10,48,31,378,58,110,10,23,15,32,25,43,160,86,30,0,115,34,13,62,1,17,1
7,11,9,11,36,8,17,62,37,354,72,70,9,11,11,35,18,39,158,69,29,0,77,20,10,98,0,5,2
10,12,35,11,26,8,10,64,26,426,59,71,9,9,35,33,23,47,139,84,28,0,117,20,10,93,1,6,1
3,10,6,9,26,12,10,62,48,450,68,82,0,19,39,33,18,49,191,84,42,0,113,19,9,68,0,0,1
3,16,35,11,26,11,13,58,34,334,60,91,6,17,11,35,16,41,174,80,32,0,92,31,14,83,1,0,0
25,13,43,7,35,9,20,68,42,447,82,71,9,10,35,28,22,39,193,87,32,0,101,31,3,102,0,17,1
10,15,25,14,28,9,22,69,49,381,84,67,14,15,42,32,19,40,228,77,29,0,88,29,3,92,0,6,1
22,18,32,14,35,14,10,65,40,429,69,67,10,11,54,31,18,39,163,80,27,0,95,35,7,116,1,19,1
9,8,8,7,118,7,14,62,44,336,51,84,9,17,32,31,13,41,158,65,37,0,89,152,8,63,0,6,2
24,19,10,11,30,13,10,65,35,444,80,73,12,23,7,32,22,56,205,76,34,0,109,33,3,93,1,14,1
9,14,32,11,40,16,13,55,33,246,81,61,8,16,11,30,7,26,209,66,29,0,66,32,4,113,0,4,1
4,16,48,10,27,8,8,60,46,450,75,86,14,11,67,35,22,56,169,95,39,0,116,21,3,90,1,0,1
17,16,1,12,28,26,7,55,38,381,60,83,5,16,11,28,22,34,129,81,25,0,100,41,10,77,0,16,0
6,18,29,7,39,7,21,57,30,539,73,93,12,11,63,39,17,44,176,98,33,0,117,147,14,96,0,4,1
26,18,6,16,38,10,26,62,33,407,88,112,10,22,64,33,16,73,219,78,31,0,106,31,10,101,0,15,1
11,20,29,14,40,13,15,71,46,375,56,115,14,22,37,34,27,49,167,94,37,0,112,29,18,130,0,6,2
18,18,36,11,25,9,17,74,50,370,65,94,12,15,33,33,18,43,196,75,38,0,103,34,4,103,1,12,1
12,17,12,11,37,9,14,70,38,390,79,83,10,11,25,28,27,41,217,90,33,0,108,27,14,83,0,8,2
8,18,46,9,36,10,11,77,31,405,86,64,11,10,17,30,18,28,196,82,32,0,91,24,7,105,1,3,0
10,18,25,4,27,11,16,58,29,388,72,105,4,16,69,32,23,37,139,75,28,0,93,21,3,95,0,6,0
9,22,16,15,22,18,15,69,31,476,60,89,9,19,41,20,23,56,141,85,36,0,121,41,14,85,1,4,0
21,14,50,11,29,18,12,52,24,366,62,100,11,20,10,29,22,47,158,76,29,0,93,27,17,104,0,14,1
9,15,27,10,45,6,15,65,35,480,86,91,17,21,66,33,18,48,160,97,23,0,113,31,0,106,0,6,2
21,18,33,14,26,13,14,69,43,414,72,99,15,24,29,33,31,54,202,81,25,0,103,30,14,107,1,13,1
13,13,25,12,28,12,23,80,43,465,82,65,9,17,10,32,28,42,206,96,31,0,122,29,4,102,0,6,2
6,15,27,16,28,6,15,57,34,362,67,80,12,17,15,36,16,43,151,71,26,0,84,29,7,111,1,2,1
20,19,25,17,18,8,15,59,64,394,71,84,18,14,41,22,13,58,190,72,23,0,98,22,7,106,0,17,0
9,14,31,5,27,13,15,64,24,394,76,84,13,16,31,37,17,41,175,86,31,0,100,23,10,104,1,5,0
24,18,29,8,39,13,17,60,36,397,79,91,5,21,43,26,26,45,149,72,34,0,89,28,3,96,0,16,1
9,14,10,9,28,11,17,66,34,368,77,86,19,20,3,35,17,43,192,76,26,0,77,28,14,98,0,4,2
21,16,30,13,38,11,15,77,34,426,97,88,5,14,10,47,17,40,239,95,38,0,105,30,10,93,0,16,1
5,17,28,14,34,12,21,68,32,374,82,78,12,19,25,31,19,47,183,80,28,0,90,31,7,106,0,2,2
18,15,11,12,34,10,28,69,43,391,77,91,5,13,41,28,18,59,180,61,29,0,98,32,10,101,1,11,1
10,9,35,13,40,13,20,70,56,374,67,116,7,13,67,29,25,39,181,81,33,0,80,25,10,102,0,8,1
10,14,55,5,41,13,25,80,51,476,81,77,8,14,31,35,27,52,216,101,34,0,127,27,4,122,1,6,0
9,16,50,12,30,5,12,58,43,308,78,56,4,13,32,33,21,43,181,61,27,0,82,23,4,128,0,8,0
11,20,12,11,32,11,14,57,37,385,72,65,4,16,43,34,17,47,170,89,22,0,119,27,3,107,1,5,2
23,22,19,17,30,16,16,74,34,435,69,78,18,20,30,29,22,37,164,85,30,0,102,27,6,121,0,14,1
6,12,12,13,41,16,14,55,33,408,70,60,17,11,33,33,19,30,170,83,25,0,101,28,7,101,0,2,2
13,15,29,6,36,7,14,60,41,486,81,97,10,22,10,34,27,48,187,97,22,0,123,30,18,99,0,12,1
8,18,24,10,43,16,14,81,38,445,89,105,10,22,31,38,27,46,195,98,38,0,111,32,10,106,0,6,1
21,23,57,11,39,13,19,84,47,488,87,90,16,18,24,39,25,52,206,100,39,0,120,23,6,150,1,15,0
13,22,25,6,28,6,111,75,64,350,77,85,12,14,33,33,18,33,197,70,25,0,83,143,10,105,0,8,0
10,13,50,8,26,17,13,52,44,311,68,108,15,22,59,34,21,50,165,61,24,0,70,23,10,135,1,4,1
21,14,27,11,21,10,7,49,36,290,61,70,3,17,8,23,18,46,176,53,20,0,74,28,10,78,0,16,1
5,21,22,2,44,6,17,71,36,488,92,113,12,22,41,48,28,53,196,113,32,0,113,24,8,87,0,2,2
15,16,34,18,36,14,14,69,48,370,72,111,16,23,43,32,22,46,193,85,32,0,96,31,7,121,0,9,1
35,12,25,17,33,3,17,69,30,412,72,77,17,18,35,43,14,37,205,86,27,0,107,31,7,90,0,25,1
24,18,4,4,39,11,16,71,38,367,74,76,11,15,41,28,11,46,194,81,27,0,103,32,10,68,1,16,2
9,18,42,11,34,5,12,72,39,435,63,69,10,14,14,39,20,47,162,99,26,0,113,31,6,113,0,8,0
14,11,30,13,31,9,16,72,52,358,78,88,8,8,63,29,19,45,214,64,43,0,93,24,7,99,1,7,1
5,27,35,13,20,6,14,59,51,413,69,75,6,13,11,32,23,47,171,79,32,0,124,25,4,120,0,2,1
9,101,53,4,38,17,15,73,34,456,73,88,9,10,7,37,29,61,196,94,38,0,116,151,10,114,1,2,2
14,6,28,13,25,16,26,76,27,563,69,95,7,18,39,33,29,63,155,90,36,0,121,22,10,104,0,9,1
7,12,35,11,35,13,15,64,38,455,81,95,8,10,34,29,29,57,174,90,36,0,109,34,10,111,0,6,1
25,19,26,8,35,20,10,67,44,368,92,90,90,18,38,33,23,40,218,81,38,0,99,97,11,104,1,15,2
11,20,27,12,34,13,19,80,44,366,97,76,15,19,7,31,22,41,203,75,38,0,91,51,11,125,0,11,0
11,18,30,9,38,19,9,68,29,376,75,80,5,14,14,30,25,38,154,91,36,0,89,30,8,114,1,7,1
21,12,1,16,33,14,30,54,46,272,81,101,11,16,66,31,21,23,208,60,18,0,66,24,10,93,0,16,0
8,20,70,12,38,11,13,65,48,456,83,71,15,7,28,39,26,51,198,91,38,0,132,28,10,132,1,1,2
14,19,14,7,30,10,14,58,42,421,65,74,8,12,34,31,23,41,177,88,37,0,108,23,3,65,0,8,1
13,16,36,3,39,16,13,78,38,447,84,81,13,7,51,37,18,50,217,85,37,0,110,30,7,97,0,11,1
17,19,34,14,31,8,10,51,31,390,63,91,19,22,17,30,16,59,138,79,34,0,101,27,6,105,0,13,2
13,12,7,2,25,15,13,51,29,340,60,76,13,9,6,31,23,51,166,64,21,0,86,30,7,76,0,12,1
22,12,7,5,32,8,16,64,37,371,72,111,7,10,74,33,16,34,180,89,38,0,99,31,8,75,1,14,1
11,14,34,15,43,12,24,79,53,418,74,85,3,23,34,36,19,42,208,92,32,0,119,29,7,101,0,10,0
5,12,31,12,36,13,16,59,33,404,82,85,5,22,8,38,27,39,171,75,35,0,100,27,10,97,1,0,1
2,15,1,13,30,19,12,59,41,345,70,75,9,10,28,32,15,38,168,83,26,0,89,26,4,93,0,0,1
7,15,24,5,36,13,11,53,27,414,67,90,11,8,14,34,31,45,164,84,33,0,114,23,7,96,1,5,1
17,17,38,15,40,10,19,63,48,476,74,94,10,11,89,29,24,51,161,88,29,0,122,25,10,112,0,11,2
13,19,12,9,37,11,12,58,29,390,82,63,20,21,3,33,28,47,185,77,36,0,102,28,3,115,0,12,1
19,20,35,10,41,12,20,78,43,392,97,84,15,15,10,30,19,55,244,78,33,0,90,28,0,131,0,16,2
12,15,30,15,41,16,19,74,52,355,92,86,12,11,60,30,16,48,214,65,32,0,80,33,7,132,0,12,0
19,24,38,9,30,10,8,71,52,419,78,79,5,19,32,35,17,50,203,94,41,0,109,26,4,103,1,8,1
7,17,20,12,36,2,16,60,34,401,79,108,8,10,43,40,19,50,176,93,24,0,99,27,7,98,0,4,0
6,23,62,7,33,19,21,66,46,339,79,105,11,15,70,34,19,48,199,70,29,0,88,28,10,138,1,2,1
6,20,5,12,36,12,10,56,43,390,62,59,15,29,0,23,17,49,148,70,20,0,94,22,13,105,0,4,2
12,11,29,12,36,11,12,53,27,306,69,77,13,9,0,32,20,28,161,76,25,0,68,28,4,100,0,11,1
20,22,12,15,36,12,15,79,32,475,91,99,9,14,31,45,28,47,218,95,40,0,122,27,10,107,0,14,2
12,16,15,12,34,18,18,62,38,427,81,63,12,14,14,35,12,53,219,95,32,0,114,28,6,99,0,10,1
19,18,27,8,32,10,22,72,37,363,73,77,4,10,56,31,18,52,195,75,36,0,110,28,7,98,1,14,1
1,8,33,12,34,13,16,61,39,427,57,74,2,23,33,19,19,61,163,69,27,0,108,27,10,97,0,0,0
6,17,39,11,35,18,14,63,66,432,69,104,11,24,71,36,16,50,191,89,29,0,97,27,10,122,1,2,1
8,16,29,1,41,12,2,58,42,551,68,81,9,15,6,41,29,59,170,101,30,0,130,24,3,85,0,4,2
14,20,9,9,35,10,11,59,35,363,72,69,4,15,0,31,19,46,185,78,28,0,94,27,13,78,1,11,1
20,22,18,7,36,12,18,59,35,420,80,100,18,18,32,38,29,38,162,76,34,0,87,24,7,111,0,12,2
12,15,35,10,52,10,17,65,39,385,76,68,17,11,31,35,19,44,200,97,32,0,110,42,4,129,0,10,1
20,26,29,10,34,5,15,75,43,349,73,70,5,8,11,30,20,45,190,84,39,0,91,26,3,121,0,16,1
2,13,26,10,34,19,13,54,42,338,67,92,16,12,32,24,27,51,142,79,30,0,100,30,11,107,0,0,1
15,5,28,8,41,10,18,77,51,484,88,87,12,14,41,36,20,56,212,100,33,0,114,27,0,85,1,13,0
7,15,36,7,24,9,15,49,52,318,64,76,11,15,32,30,16,45,156,66,23,0,74,29,7,103,0,4,2
16,14,33,12,31,10,21,55,38,373,63,63,13,11,37,27,17,46,159,73,17,0,99,24,4,109,1,11,1
8,24,124,8,39,4,11,74,51,483,71,88,14,20,61,40,17,51,175,99,40,0,135,143,7,119,0,4,2
37,20,6,8,38,9,21,64,44,457,81,88,10,13,7,33,26,63,211,84,32,0,115,26,7,88,1,25,1
19,14,27,8,26,11,16,56,30,342,71,43,19,19,4,28,16,35,143,69,25,0,100,23,4,118,0,12,2
1,21,11,14,34,2,10,57,35,469,68,67,8,12,31,38,15,48,159,89,23,0,128,34,4,84,0,0,0
19,16,42,11,37,9,15,79,39,434,77,91,12,16,7,42,29,53,210,86,36,0,118,27,11,106,1,13,1
7,13,11,8,39,15,12,73,40,412,71,65,19,18,4,32,17,43,199,85,28,0,105,31,7,114,0,4,1
28,11,33,16,28,9,13,59,33,414,68,71,13,8,36,42,17,43,168,84,23,0,102,26,8,92,1,23,1
7,11,55,9,40,11,8,64,38,476,81,94,5,22,35,39,22,58,191,106,37,0,128,25,10,112,0,5,2
18,7,25,15,33,24,11,50,58,441,63,69,9,18,3,30,15,51,162,77,28,0,105,38,4,102,1,13,1
20,20,56,17,38,6,34,65,34,382,69,61,8,10,27,29,21,61,169,82,28,0,97,35,4,117,0,13,2
2,23,13,11,32,7,18,77,40,408,87,59,14,14,3,37,17,45,224,101,38,0,92,27,10,97,0,0,1
12,9,29,17,32,9,19,51,35,358,69,57,6,8,29,29,20,36,169,77,23,0,83,29,7,80,0,7,0
2,17,31,101,38,8,17,73,142,486,73,77,8,20,7,36,16,38,197,113,32,0,133,267,11,83,0,0,1
29,20,34,16,41,3,15,88,50,445,95,75,8,11,27,42,14,41,259,98,36,0,119,23,14,108,1,24,0
8,16,5,10,30,11,15,55,33,440,68,71,13,16,11,41,19,53,165,84,25,0,106,29,7,92,0,5,2
15,18,38,2,33,10,18,64,30,373,77,92,8,10,33,42,14,46,197,89,36,0,107,29,11,98,1,14,1
7,19,13,5,30,8,16,57,28,516,67,57,7,19,7,27,19,57,156,93,29,0,130,28,11,87,0,4,2
4,10,57,6,40,12,25,59,42,379,74,114,4,20,65,34,20,54,186,73,19,0,86,27,11,116,1,1,1
13,26,51,13,20,18,11,52,53,337,63,50,19,14,7,18,14,54,154,51,20,0,80,24,3,118,0,9,1
2,19,4,13,38,9,10,64,39,400,75,96,10,17,41,32,11,43,173,80,35,0,85,31,14,81,0,0,1
23,21,10,9,32,8,12,58,37,393,77,79,4,19,3,31,28,35,170,90,27,0,107,24,8,75,0,20,0
8,7,48,8,28,10,15,60,26,353,58,86,9,20,60,33,12,33,146,92,26,0,106,29,4,86,0,4,2
30,19,34,16,32,9,10,60,58,434,73,62,12,11,11,34,21,38,215,89,30,0,113,28,6,105,1,23,1
8,19,35,7,31,14,23,75,36,444,75,89,7,17,65,38,19,49,203,84,28,0,123,25,3,94,0,5,2
3,19,41,6,28,8,12,64,37,438,76,81,9,12,41,35,23,44,165,80,36,0,112,38,7,91,1,0,1
7,15,22,11,37,11,19,59,29,454,66,96,12,16,67,35,21,62,160,88,36,0,132,23,7,85,0,7,1
3,13,29,10,28,12,13,60,53,324,69,58,10,10,37,23,11,34,189,61,24,0,80,31,6,87,0,0,2
23,13,16,8,30,17,20,68,42,393,80,116,19,15,71,33,16,49,204,75,37,0,84,25,10,90,0,17,0
7,20,28,7,29,11,13,49,29,318,66,54,15,20,4,27,18,37,174,70,21,0,86,29,10,102,0,4,1
27,11,27,11,31,9,7,56,25,382,55,62,5,18,11,33,15,44,143,80,24,0,95,27,10,88,1,19,1
8,5,11,7,30,5,11,72,38,396,62,53,8,15,11,30,24,29,188,88,26,0,115,27,6,58,0,4,2
12,11,12,16,25,11,20,64,41,414,75,77,15,12,31,36,20,31,193,93,30,0,107,29,3,79,1,7,1
5,24,9,2,25,5,13,55,49,353,75,72,12,19,10,29,15,29,193,69,30,0,83,27,3,78,0,4,1
5,13,8,11,34,12,15,82,41,509,93,102,8,18,71,38,19,45,211,92,36,0,117,28,11,78,1,0,2
16,23,35,5,31,13,20,65,53,395,75,125,8,19,40,16,22,59,137,64,20,0,90,24,11,102,0,17,0
